,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vCH,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,SV_ba,SV_slg,SV_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-07-23,745715,Strikeout,strikeout,True,596019,661563,Francisco Lindor,Luis Gil,0,eab286d9-99c1-462d-a0cc-fded679dd959,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.1,3.27,107.1,94.0,111.0,101.0,0.745,10.4,4.19,5.53,0.75,0.84,0.24,0.442,0.182,0.326,0.405,82.0,93.0,95.0,129.0,97.0,104.0,109.0,90.0,101.0,0.51,0.206,0.283,0.69,2.05,0.38,96.7,91.7,87.7,0.188,0.335,0.293,0.138,0.266,0.328,0.178,0.278,0.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-07-23,745715,Pop Out,field_out,True,607043,661563,Brandon Nimmo,Luis Gil,0,5628d61a-6297-4b3a-8fe6-d4d326aaa00c,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.1,3.27,107.1,94.0,111.0,101.0,0.745,10.4,4.19,5.53,0.75,0.84,0.24,0.442,0.182,0.326,0.405,82.0,93.0,95.0,129.0,97.0,104.0,109.0,90.0,101.0,0.51,0.206,0.283,0.69,2.05,0.38,96.7,91.7,87.7,0.188,0.335,0.293,0.138,0.266,0.328,0.178,0.278,0.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-07-23,745715,Strikeout,strikeout,True,502110,661563,J.D. Martinez,Luis Gil,0,dd9655e1-7485-4aee-ae69-7e2fca6ec8b6,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.1,3.27,107.1,94.0,111.0,101.0,0.745,10.4,4.19,5.53,0.75,0.84,0.24,0.442,0.182,0.326,0.405,82.0,93.0,95.0,129.0,97.0,104.0,109.0,90.0,101.0,0.51,0.206,0.283,0.69,2.05,0.38,96.7,91.7,87.7,0.188,0.335,0.293,0.138,0.266,0.328,0.178,0.278,0.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-07-23,745715,Groundout,field_out,True,663330,500779,Jahmai Jones,Jose Quintana,0,254cd316-b37c-4bb1-ac96-6a827d584f44,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.02,5.19,107.1,98.0,83.0,93.0,0.804,7.13,3.27,8.22,1.51,1.35,0.218,0.426,0.15,0.368,0.348,70.0,100.0,97.0,70.0,91.0,84.0,,,,0.208,,0.199,-1.47,,0.64,90.5,85.8,,0.271,0.559,0.155,,,,0.188,0.263,0.331,108.0,103.0,101.0,76.0,97.0,91.0,0.311,0.282,-0.3,1.02,90.7,77.7,0.274,0.526,0.134,0.25,0.394,0.269,0.143,0.25,0.308,,,,,,,,,,,,,,,
4,2024-07-23,745715,Groundout,field_out,True,665742,500779,Juan Soto,Jose Quintana,0,0af1ce6d-8964-46f0-a33e-bccc5edead85,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.02,5.19,107.1,98.0,83.0,93.0,0.804,7.13,3.27,8.22,1.51,1.35,0.218,0.426,0.15,0.368,0.348,70.0,100.0,97.0,70.0,91.0,84.0,,,,0.208,,0.199,-1.47,,0.64,90.5,85.8,,0.271,0.559,0.155,,,,0.188,0.263,0.331,108.0,103.0,101.0,76.0,97.0,91.0,0.311,0.282,-0.3,1.02,90.7,77.7,0.274,0.526,0.134,0.25,0.394,0.269,0.143,0.25,0.308,,,,,,,,,,,,,,,
5,2024-07-23,745715,Walk,walk,False,592450,500779,Aaron Judge,Jose Quintana,0,b2e42a21-758d-45c6-a312-da6a4e0cb6c2,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.02,5.19,107.1,98.0,83.0,93.0,0.804,7.13,3.27,8.22,1.51,1.35,0.218,0.426,0.15,0.368,0.348,70.0,100.0,97.0,70.0,91.0,84.0,,,,0.208,,0.199,-1.47,,0.64,90.5,85.8,,0.271,0.559,0.155,,,,0.188,0.263,0.331,108.0,103.0,101.0,76.0,97.0,91.0,0.311,0.282,-0.3,1.02,90.7,77.7,0.274,0.526,0.134,0.25,0.394,0.269,0.143,0.25,0.308,,,,,,,,,,,,,,,
6,2024-07-23,745715,Strikeout,strikeout,True,605204,500779,J.D. Davis,Jose Quintana,0,9979bd1b-389f-4ab2-86fe-42c3818cfd60,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.02,5.19,107.1,98.0,83.0,93.0,0.804,7.13,3.27,8.22,1.51,1.35,0.218,0.426,0.15,0.368,0.348,70.0,100.0,97.0,70.0,91.0,84.0,,,,0.208,,0.199,-1.47,,0.64,90.5,85.8,,0.271,0.559,0.155,,,,0.188,0.263,0.331,108.0,103.0,101.0,76.0,97.0,91.0,0.311,0.282,-0.3,1.02,90.7,77.7,0.274,0.526,0.134,0.25,0.394,0.269,0.143,0.25,0.308,,,,,,,,,,,,,,,
7,2024-07-23,745715,Lineout,field_out,True,624413,661563,Pete Alonso,Luis Gil,0,8cc4d03c-312a-4c2f-b837-5626af0cade8,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.1,3.27,107.1,94.0,111.0,101.0,0.745,10.4,4.19,5.53,0.75,0.84,0.24,0.442,0.182,0.326,0.405,82.0,93.0,95.0,129.0,97.0,104.0,109.0,90.0,101.0,0.51,0.206,0.283,0.69,2.05,0.38,96.7,91.7,87.7,0.188,0.335,0.293,0.138,0.266,0.328,0.178,0.278,0.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-07-23,745715,Pop Out,field_out,True,668901,661563,Mark Vientos,Luis Gil,0,2539dc1c-623a-4438-a921-407e452d41e2,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.1,3.27,107.1,94.0,111.0,101.0,0.745,10.4,4.19,5.53,0.75,0.84,0.24,0.442,0.182,0.326,0.405,82.0,93.0,95.0,129.0,97.0,104.0,109.0,90.0,101.0,0.51,0.206,0.283,0.69,2.05,0.38,96.7,91.7,87.7,0.188,0.335,0.293,0.138,0.266,0.328,0.178,0.278,0.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-07-23,745715,Flyout,field_out,True,643446,661563,Jeff McNeil,Luis Gil,0,7c127624-360a-4956-a251-cd16c1ae9f99,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.1,3.27,107.1,94.0,111.0,101.0,0.745,10.4,4.19,5.53,0.75,0.84,0.24,0.442,0.182,0.326,0.405,82.0,93.0,95.0,129.0,97.0,104.0,109.0,90.0,101.0,0.51,0.206,0.283,0.69,2.05,0.38,96.7,91.7,87.7,0.188,0.335,0.293,0.138,0.266,0.328,0.178,0.278,0.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
