,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff
12,2024-06-26,746291,Single,single,False,663743,663903,Nick Fortes,Brady Singer,1,fabdae1a-e44e-4d94-8880-611021ed7e68,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,
13,2024-06-26,746291,Strikeout,strikeout,True,665862,663903,Jazz Chisholm Jr.,Brady Singer,0,9c0bfadd-ae9d-43b9-adb2-db650995be85,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,
14,2024-06-26,746291,Groundout,field_out,True,679845,678368,Nick Loftin,Valente Bellozo,0,0570b08f-9cd5-47d4-98b7-bfc41fa5b48b,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.5,2.72,10.0,105.0,74.0,94.0,0.785,9.0,0.9,8.1,0.9,0.64,0.241,0.483,0.172,0.379,0.406,98.0,103.0,114.0,56.0,108.0,85.0,,,,93.0,106.0,105.0,,0.447,0.194,0.153,4.53,,-5.1,-10.23,90.9,81.8,,79.9,0.5,0.833,0.308,,,,0.071,0.071,0.2,0.444,0.778,0.25,63.0,79.0,81.0,78.0,104.0,93.0,0.176,0.029,6.2,3.24,85.0,74.9,0.111,0.111,0.231,,,
15,2024-06-26,746291,Lineout,field_out,True,669004,678368,MJ Melendez,Valente Bellozo,0,6fb4ac33-d6f9-477f-9a99-27016714b588,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.5,2.72,10.0,105.0,74.0,94.0,0.785,9.0,0.9,8.1,0.9,0.64,0.241,0.483,0.172,0.379,0.406,98.0,103.0,114.0,56.0,108.0,85.0,,,,93.0,106.0,105.0,,0.447,0.194,0.153,4.53,,-5.1,-10.23,90.9,81.8,,79.9,0.5,0.833,0.308,,,,0.071,0.071,0.2,0.444,0.778,0.25,63.0,79.0,81.0,78.0,104.0,93.0,0.176,0.029,6.2,3.24,85.0,74.9,0.111,0.111,0.231,,,
16,2024-06-26,746291,Single,single,False,592669,678368,Hunter Renfroe,Valente Bellozo,0,05de67bf-da2a-4411-a2db-f6b44ea0b184,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.5,2.72,10.0,105.0,74.0,94.0,0.785,9.0,0.9,8.1,0.9,0.64,0.241,0.483,0.172,0.379,0.406,98.0,103.0,114.0,56.0,108.0,85.0,,,,93.0,106.0,105.0,,0.447,0.194,0.153,4.53,,-5.1,-10.23,90.9,81.8,,79.9,0.5,0.833,0.308,,,,0.071,0.071,0.2,0.444,0.778,0.25,63.0,79.0,81.0,78.0,104.0,93.0,0.176,0.029,6.2,3.24,85.0,74.9,0.111,0.111,0.231,,,
17,2024-06-26,746291,Double,double,False,666023,678368,Freddy Fermin,Valente Bellozo,1,26bd3367-6bac-4bf7-a7f9-4a67f9c01c26,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.5,2.72,10.0,105.0,74.0,94.0,0.785,9.0,0.9,8.1,0.9,0.64,0.241,0.483,0.172,0.379,0.406,98.0,103.0,114.0,56.0,108.0,85.0,,,,93.0,106.0,105.0,,0.447,0.194,0.153,4.53,,-5.1,-10.23,90.9,81.8,,79.9,0.5,0.833,0.308,,,,0.071,0.071,0.2,0.444,0.778,0.25,63.0,79.0,81.0,78.0,104.0,93.0,0.176,0.029,6.2,3.24,85.0,74.9,0.111,0.111,0.231,,,
18,2024-06-26,746291,Strikeout,strikeout,True,641658,678368,Garrett Hampson,Valente Bellozo,0,5c9a66d1-34cf-468f-8b18-636bc9c9a365,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.5,2.72,10.0,105.0,74.0,94.0,0.785,9.0,0.9,8.1,0.9,0.64,0.241,0.483,0.172,0.379,0.406,98.0,103.0,114.0,56.0,108.0,85.0,,,,93.0,106.0,105.0,,0.447,0.194,0.153,4.53,,-5.1,-10.23,90.9,81.8,,79.9,0.5,0.833,0.308,,,,0.071,0.071,0.2,0.444,0.778,0.25,63.0,79.0,81.0,78.0,104.0,93.0,0.176,0.029,6.2,3.24,85.0,74.9,0.111,0.111,0.231,,,
19,2024-06-26,746291,Groundout,field_out,True,650559,663903,Bryan De La Cruz,Brady Singer,0,5fd13107-271b-4692-b95c-04826b7f0d81,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,
20,2024-06-26,746291,Lineout,field_out,True,605137,663903,Josh Bell,Brady Singer,0,c5c8aa9a-7707-4651-ac55-7a3c2144e02f,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,
21,2024-06-26,746291,Flyout,field_out,True,660821,663903,Jesús Sánchez,Brady Singer,0,9347d33c-6563-4aa2-b6ac-1f2675b767b6,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,
22,2024-06-26,746291,Strikeout,strikeout,True,672580,678368,Maikel Garcia,Valente Bellozo,0,fd577144-e5c7-4b55-a029-8bdb4db6d17c,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.5,2.72,10.0,105.0,74.0,94.0,0.785,9.0,0.9,8.1,0.9,0.64,0.241,0.483,0.172,0.379,0.406,98.0,103.0,114.0,56.0,108.0,85.0,,,,93.0,106.0,105.0,,0.447,0.194,0.153,4.53,,-5.1,-10.23,90.9,81.8,,79.9,0.5,0.833,0.308,,,,0.071,0.071,0.2,0.444,0.778,0.25,63.0,79.0,81.0,78.0,104.0,93.0,0.176,0.029,6.2,3.24,85.0,74.9,0.111,0.111,0.231,,,
23,2024-06-26,746291,Flyout,field_out,True,677951,678368,Bobby Witt Jr.,Valente Bellozo,0,6bcaaa71-c516-4625-bbcf-57aaaee182e6,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.5,2.72,10.0,105.0,74.0,94.0,0.785,9.0,0.9,8.1,0.9,0.64,0.241,0.483,0.172,0.379,0.406,98.0,103.0,114.0,56.0,108.0,85.0,,,,93.0,106.0,105.0,,0.447,0.194,0.153,4.53,,-5.1,-10.23,90.9,81.8,,79.9,0.5,0.833,0.308,,,,0.071,0.071,0.2,0.444,0.778,0.25,63.0,79.0,81.0,78.0,104.0,93.0,0.176,0.029,6.2,3.24,85.0,74.9,0.111,0.111,0.231,,,
24,2024-06-26,746291,Flyout,field_out,True,686469,678368,Vinnie Pasquantino,Valente Bellozo,0,169c37ea-f2df-4b27-8b34-9c5f8fe2e43f,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.5,2.72,10.0,105.0,74.0,94.0,0.785,9.0,0.9,8.1,0.9,0.64,0.241,0.483,0.172,0.379,0.406,98.0,103.0,114.0,56.0,108.0,85.0,,,,93.0,106.0,105.0,,0.447,0.194,0.153,4.53,,-5.1,-10.23,90.9,81.8,,79.9,0.5,0.833,0.308,,,,0.071,0.071,0.2,0.444,0.778,0.25,63.0,79.0,81.0,78.0,104.0,93.0,0.176,0.029,6.2,3.24,85.0,74.9,0.111,0.111,0.231,,,
25,2024-06-26,746291,Groundout,field_out,True,669394,663903,Jake Burger,Brady Singer,0,e6972aed-aae6-4363-ba5a-64d42f655d69,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,
26,2024-06-26,746291,Groundout,field_out,True,672640,663903,Otto Lopez,Brady Singer,0,ada71f4a-4f64-4016-ac77-0f169c3005b2,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,
27,2024-06-26,746291,Double,double,False,624503,663903,Nick Gordon,Brady Singer,0,cd326f13-5274-43cd-a763-d3f2b741c3ec,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,
28,2024-06-26,746291,Groundout,field_out,True,660644,663903,Vidal Bruján,Brady Singer,0,4a94febf-3825-4ef4-a873-936a3bcc8fed,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,
29,2024-06-26,746291,Flyout,field_out,True,521692,678368,Salvador Perez,Valente Bellozo,0,63d052e9-b4d3-40c9-9b62-a18dc6462edd,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.5,2.72,10.0,105.0,74.0,94.0,0.785,9.0,0.9,8.1,0.9,0.64,0.241,0.483,0.172,0.379,0.406,98.0,103.0,114.0,56.0,108.0,85.0,,,,93.0,106.0,105.0,,0.447,0.194,0.153,4.53,,-5.1,-10.23,90.9,81.8,,79.9,0.5,0.833,0.308,,,,0.071,0.071,0.2,0.444,0.778,0.25,63.0,79.0,81.0,78.0,104.0,93.0,0.176,0.029,6.2,3.24,85.0,74.9,0.111,0.111,0.231,,,
30,2024-06-26,746291,Groundout,field_out,True,679845,678368,Nick Loftin,Valente Bellozo,0,522f1d9c-d646-4391-b773-a658c7be10de,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.5,2.72,10.0,105.0,74.0,94.0,0.785,9.0,0.9,8.1,0.9,0.64,0.241,0.483,0.172,0.379,0.406,98.0,103.0,114.0,56.0,108.0,85.0,,,,93.0,106.0,105.0,,0.447,0.194,0.153,4.53,,-5.1,-10.23,90.9,81.8,,79.9,0.5,0.833,0.308,,,,0.071,0.071,0.2,0.444,0.778,0.25,63.0,79.0,81.0,78.0,104.0,93.0,0.176,0.029,6.2,3.24,85.0,74.9,0.111,0.111,0.231,,,
31,2024-06-26,746291,Groundout,field_out,True,669004,678368,MJ Melendez,Valente Bellozo,0,ffe02da9-d436-4015-b728-7f58f082f5ef,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.5,2.72,10.0,105.0,74.0,94.0,0.785,9.0,0.9,8.1,0.9,0.64,0.241,0.483,0.172,0.379,0.406,98.0,103.0,114.0,56.0,108.0,85.0,,,,93.0,106.0,105.0,,0.447,0.194,0.153,4.53,,-5.1,-10.23,90.9,81.8,,79.9,0.5,0.833,0.308,,,,0.071,0.071,0.2,0.444,0.778,0.25,63.0,79.0,81.0,78.0,104.0,93.0,0.176,0.029,6.2,3.24,85.0,74.9,0.111,0.111,0.231,,,
32,2024-06-26,746291,Bunt Groundout,field_out,True,663743,663903,Nick Fortes,Brady Singer,0,e8d3fd04-f0d4-4cfd-9c2d-f2dd812da7bc,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,
33,2024-06-26,746291,Groundout,field_out,True,665862,663903,Jazz Chisholm Jr.,Brady Singer,0,71615110-947c-4070-9d2c-42f54705acef,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,
34,2024-06-26,746291,Strikeout,strikeout,True,650559,663903,Bryan De La Cruz,Brady Singer,0,3754a358-16c0-440e-9e6a-2f9ca7752cdb,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,
35,2024-06-26,746291,Pop Out,field_out,True,592669,678368,Hunter Renfroe,Valente Bellozo,0,85e8e81a-b845-479f-abd4-c6815fb7c706,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.5,2.72,10.0,105.0,74.0,94.0,0.785,9.0,0.9,8.1,0.9,0.64,0.241,0.483,0.172,0.379,0.406,98.0,103.0,114.0,56.0,108.0,85.0,,,,93.0,106.0,105.0,,0.447,0.194,0.153,4.53,,-5.1,-10.23,90.9,81.8,,79.9,0.5,0.833,0.308,,,,0.071,0.071,0.2,0.444,0.778,0.25,63.0,79.0,81.0,78.0,104.0,93.0,0.176,0.029,6.2,3.24,85.0,74.9,0.111,0.111,0.231,,,
36,2024-06-26,746291,Flyout,field_out,True,666023,678368,Freddy Fermin,Valente Bellozo,0,9bdc78c4-6c52-432b-9662-f2f6fd565362,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.5,2.72,10.0,105.0,74.0,94.0,0.785,9.0,0.9,8.1,0.9,0.64,0.241,0.483,0.172,0.379,0.406,98.0,103.0,114.0,56.0,108.0,85.0,,,,93.0,106.0,105.0,,0.447,0.194,0.153,4.53,,-5.1,-10.23,90.9,81.8,,79.9,0.5,0.833,0.308,,,,0.071,0.071,0.2,0.444,0.778,0.25,63.0,79.0,81.0,78.0,104.0,93.0,0.176,0.029,6.2,3.24,85.0,74.9,0.111,0.111,0.231,,,
