,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,vKN (sc),Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,KC%,KN%,wFC/C,wFS/C,wSI/C,wKC/C,wKN/C,vFC,vFS,vSI,vKC,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff
10,2024-09-20,744960,Strikeout,strikeout,True,641487,594798,J.P. Crawford,Jacob deGrom,0,d59a92d2-bed3-4f97-a7d9-7245a89f902b,594798.0,jacobdegrom,deGrom,Right,Jacob deGrom,TEX,1.35,2.54,6.2,108.0,145.0,120.0,0.729,12.15,1.35,9.45,1.35,0.56,0.222,0.389,0.333,0.389,0.437,128.0,106.0,108.0,145.0,111.0,101.0,134.0,116.0,128.0,159.0,99.0,116.0,0.454,0.454,0.034,0.059,-0.64,-0.56,-0.76,8.84,97.4,89.8,90.0,81.5,0.333,0.333,0.357,0.25,0.583,0.222,0.0,0.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-20,744960,Single,single,False,666969,669923,Adolis García,George Kirby,0,34c55866-be6c-4cb9-ab46-6e4c15d124d6,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.6,3.45,185.0,106.0,106.0,107.0,0.786,8.42,1.07,8.61,1.07,0.98,0.297,0.344,0.178,0.284,0.445,,,,,,,102.0,107.0,101.0,111.0,104.0,111.0,0.34,0.236,,,0.39,1.26,,,96.0,,87.2,,0.227,0.32,0.265,0.224,0.463,0.292,,,,73.9,106.0,108.0,108.0,113.0,110.0,114.0,97.0,99.0,93.0,107.0,100.0,107.0,0.238,0.004,0.101,0.081,0.0,0.8,-2.21,1.53,-1.9,-3.48,92.3,86.0,96.0,83.3,0.266,0.359,0.108,0.26,0.425,0.278,0.327,0.436,0.292,,,,,,
12,2024-09-20,744960,Strikeout,strikeout,True,663993,669923,Nathaniel Lowe,George Kirby,0,0dede413-24e9-4081-89b6-73af7d7a172e,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.6,3.45,185.0,106.0,106.0,107.0,0.786,8.42,1.07,8.61,1.07,0.98,0.297,0.344,0.178,0.284,0.445,,,,,,,102.0,107.0,101.0,111.0,104.0,111.0,0.34,0.236,,,0.39,1.26,,,96.0,,87.2,,0.227,0.32,0.265,0.224,0.463,0.292,,,,73.9,106.0,108.0,108.0,113.0,110.0,114.0,97.0,99.0,93.0,107.0,100.0,107.0,0.238,0.004,0.101,0.081,0.0,0.8,-2.21,1.53,-1.9,-3.48,92.3,86.0,96.0,83.3,0.266,0.359,0.108,0.26,0.425,0.278,0.327,0.436,0.292,,,,,,
13,2024-09-20,744960,Flyout,field_out,True,641680,669923,Jonah Heim,George Kirby,0,72250881-2af0-4fdb-b918-d8c99fbd2758,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.6,3.45,185.0,106.0,106.0,107.0,0.786,8.42,1.07,8.61,1.07,0.98,0.297,0.344,0.178,0.284,0.445,,,,,,,102.0,107.0,101.0,111.0,104.0,111.0,0.34,0.236,,,0.39,1.26,,,96.0,,87.2,,0.227,0.32,0.265,0.224,0.463,0.292,,,,73.9,106.0,108.0,108.0,113.0,110.0,114.0,97.0,99.0,93.0,107.0,100.0,107.0,0.238,0.004,0.101,0.081,0.0,0.8,-2.21,1.53,-1.9,-3.48,92.3,86.0,96.0,83.3,0.266,0.359,0.108,0.26,0.425,0.278,0.327,0.436,0.292,,,,,,
14,2024-09-20,744960,Strikeout,strikeout,True,677649,669923,Ezequiel Duran,George Kirby,0,8b16d77c-433c-406c-91e8-020efb8c4be6,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.6,3.45,185.0,106.0,106.0,107.0,0.786,8.42,1.07,8.61,1.07,0.98,0.297,0.344,0.178,0.284,0.445,,,,,,,102.0,107.0,101.0,111.0,104.0,111.0,0.34,0.236,,,0.39,1.26,,,96.0,,87.2,,0.227,0.32,0.265,0.224,0.463,0.292,,,,73.9,106.0,108.0,108.0,113.0,110.0,114.0,97.0,99.0,93.0,107.0,100.0,107.0,0.238,0.004,0.101,0.081,0.0,0.8,-2.21,1.53,-1.9,-3.48,92.3,86.0,96.0,83.3,0.266,0.359,0.108,0.26,0.425,0.278,0.327,0.436,0.292,,,,,,
15,2024-09-20,744960,Home Run,home_run,False,668942,594798,Josh Rojas,Jacob deGrom,0,8b2f3a04-bc15-425b-b458-7592c85279f1,594798.0,jacobdegrom,deGrom,Right,Jacob deGrom,TEX,1.35,2.54,6.2,108.0,145.0,120.0,0.729,12.15,1.35,9.45,1.35,0.56,0.222,0.389,0.333,0.389,0.437,128.0,106.0,108.0,145.0,111.0,101.0,134.0,116.0,128.0,159.0,99.0,116.0,0.454,0.454,0.034,0.059,-0.64,-0.56,-0.76,8.84,97.4,89.8,90.0,81.5,0.333,0.333,0.357,0.25,0.583,0.222,0.0,0.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-09-20,744960,Single,single,False,645302,594798,Victor Robles,Jacob deGrom,0,0d5e14d1-8ee1-4683-8215-ca4a0f9f0873,594798.0,jacobdegrom,deGrom,Right,Jacob deGrom,TEX,1.35,2.54,6.2,108.0,145.0,120.0,0.729,12.15,1.35,9.45,1.35,0.56,0.222,0.389,0.333,0.389,0.437,128.0,106.0,108.0,145.0,111.0,101.0,134.0,116.0,128.0,159.0,99.0,116.0,0.454,0.454,0.034,0.059,-0.64,-0.56,-0.76,8.84,97.4,89.8,90.0,81.5,0.333,0.333,0.357,0.25,0.583,0.222,0.0,0.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-20,744960,Flyout,field_out,True,677594,594798,Julio Rodríguez,Jacob deGrom,0,09f91a7d-d190-4b18-a017-7dae09c75904,594798.0,jacobdegrom,deGrom,Right,Jacob deGrom,TEX,1.35,2.54,6.2,108.0,145.0,120.0,0.729,12.15,1.35,9.45,1.35,0.56,0.222,0.389,0.333,0.389,0.437,128.0,106.0,108.0,145.0,111.0,101.0,134.0,116.0,128.0,159.0,99.0,116.0,0.454,0.454,0.034,0.059,-0.64,-0.56,-0.76,8.84,97.4,89.8,90.0,81.5,0.333,0.333,0.357,0.25,0.583,0.222,0.0,0.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-20,744960,Strikeout,strikeout,True,663728,594798,Cal Raleigh,Jacob deGrom,0,7dc43a01-cd3f-4a15-8e1b-ec363774da0a,594798.0,jacobdegrom,deGrom,Right,Jacob deGrom,TEX,1.35,2.54,6.2,108.0,145.0,120.0,0.729,12.15,1.35,9.45,1.35,0.56,0.222,0.389,0.333,0.389,0.437,128.0,106.0,108.0,145.0,111.0,101.0,134.0,116.0,128.0,159.0,99.0,116.0,0.454,0.454,0.034,0.059,-0.64,-0.56,-0.76,8.84,97.4,89.8,90.0,81.5,0.333,0.333,0.357,0.25,0.583,0.222,0.0,0.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-20,744960,Flyout,field_out,True,668227,594798,Randy Arozarena,Jacob deGrom,1,ce80eb9c-012d-444c-a80a-3eaa5b5bbe29,594798.0,jacobdegrom,deGrom,Right,Jacob deGrom,TEX,1.35,2.54,6.2,108.0,145.0,120.0,0.729,12.15,1.35,9.45,1.35,0.56,0.222,0.389,0.333,0.389,0.437,128.0,106.0,108.0,145.0,111.0,101.0,134.0,116.0,128.0,159.0,99.0,116.0,0.454,0.454,0.034,0.059,-0.64,-0.56,-0.76,8.84,97.4,89.8,90.0,81.5,0.333,0.333,0.357,0.25,0.583,0.222,0.0,0.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-20,744960,Pop Out,field_out,True,665750,669923,Leody Taveras,George Kirby,0,a73a2cc7-dd18-4093-b27a-e0be571ae423,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.6,3.45,185.0,106.0,106.0,107.0,0.786,8.42,1.07,8.61,1.07,0.98,0.297,0.344,0.178,0.284,0.445,,,,,,,102.0,107.0,101.0,111.0,104.0,111.0,0.34,0.236,,,0.39,1.26,,,96.0,,87.2,,0.227,0.32,0.265,0.224,0.463,0.292,,,,73.9,106.0,108.0,108.0,113.0,110.0,114.0,97.0,99.0,93.0,107.0,100.0,107.0,0.238,0.004,0.101,0.081,0.0,0.8,-2.21,1.53,-1.9,-3.48,92.3,86.0,96.0,83.3,0.266,0.359,0.108,0.26,0.425,0.278,0.327,0.436,0.292,,,,,,
21,2024-09-20,744960,Groundout,field_out,True,680716,669923,Jonathan Ornelas,George Kirby,0,42a8ae53-133a-4250-814a-b63cd2580e10,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.6,3.45,185.0,106.0,106.0,107.0,0.786,8.42,1.07,8.61,1.07,0.98,0.297,0.344,0.178,0.284,0.445,,,,,,,102.0,107.0,101.0,111.0,104.0,111.0,0.34,0.236,,,0.39,1.26,,,96.0,,87.2,,0.227,0.32,0.265,0.224,0.463,0.292,,,,73.9,106.0,108.0,108.0,113.0,110.0,114.0,97.0,99.0,93.0,107.0,100.0,107.0,0.238,0.004,0.101,0.081,0.0,0.8,-2.21,1.53,-1.9,-3.48,92.3,86.0,96.0,83.3,0.266,0.359,0.108,0.26,0.425,0.278,0.327,0.436,0.292,,,,,,
22,2024-09-20,744960,Groundout,field_out,True,543760,669923,Marcus Semien,George Kirby,0,d0b98de8-48fd-418b-b5ca-aa1cde5bed04,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.6,3.45,185.0,106.0,106.0,107.0,0.786,8.42,1.07,8.61,1.07,0.98,0.297,0.344,0.178,0.284,0.445,,,,,,,102.0,107.0,101.0,111.0,104.0,111.0,0.34,0.236,,,0.39,1.26,,,96.0,,87.2,,0.227,0.32,0.265,0.224,0.463,0.292,,,,73.9,106.0,108.0,108.0,113.0,110.0,114.0,97.0,99.0,93.0,107.0,100.0,107.0,0.238,0.004,0.101,0.081,0.0,0.8,-2.21,1.53,-1.9,-3.48,92.3,86.0,96.0,83.3,0.266,0.359,0.108,0.26,0.425,0.278,0.327,0.436,0.292,,,,,,
23,2024-09-20,744960,Strikeout,strikeout,True,670042,683004,Luke Raley,Jack Leiter,0,23644383-3c42-4345-83d4-b7c8e869dcc9,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,9.74,6.25,32.1,98.0,121.0,104.0,0.737,8.35,3.9,11.69,1.95,0.89,0.236,0.391,0.127,0.345,0.403,107.0,76.0,84.0,90.0,94.0,99.0,135.0,99.0,107.0,118.0,104.0,109.0,0.51,0.291,0.118,0.061,-3.14,-0.94,1.09,0.88,96.4,89.4,86.8,81.4,0.289,0.447,0.213,0.365,0.662,0.298,0.143,0.143,0.385,,,,,,,,59.0,65.0,57.0,,,,,0.019,,,,-13.12,,,,,91.1,,,,,,,,,,0.118,0.294,0.4,,,,,,
24,2024-09-20,744960,Strikeout,strikeout,True,457759,683004,Justin Turner,Jack Leiter,0,6b0dce89-3be4-4f9f-8461-f4935083daff,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,9.74,6.25,32.1,98.0,121.0,104.0,0.737,8.35,3.9,11.69,1.95,0.89,0.236,0.391,0.127,0.345,0.403,107.0,76.0,84.0,90.0,94.0,99.0,135.0,99.0,107.0,118.0,104.0,109.0,0.51,0.291,0.118,0.061,-3.14,-0.94,1.09,0.88,96.4,89.4,86.8,81.4,0.289,0.447,0.213,0.365,0.662,0.298,0.143,0.143,0.385,,,,,,,,59.0,65.0,57.0,,,,,0.019,,,,-13.12,,,,,91.1,,,,,,,,,,0.118,0.294,0.4,,,,,,
25,2024-09-20,744960,Flyout,field_out,True,593871,683004,Jorge Polanco,Jack Leiter,0,c69a1bab-885c-492c-ab0a-ebd373f418ab,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,9.74,6.25,32.1,98.0,121.0,104.0,0.737,8.35,3.9,11.69,1.95,0.89,0.236,0.391,0.127,0.345,0.403,107.0,76.0,84.0,90.0,94.0,99.0,135.0,99.0,107.0,118.0,104.0,109.0,0.51,0.291,0.118,0.061,-3.14,-0.94,1.09,0.88,96.4,89.4,86.8,81.4,0.289,0.447,0.213,0.365,0.662,0.298,0.143,0.143,0.385,,,,,,,,59.0,65.0,57.0,,,,,0.019,,,,-13.12,,,,,91.1,,,,,,,,,,0.118,0.294,0.4,,,,,,
26,2024-09-20,744960,Single,single,False,669701,669923,Josh Smith,George Kirby,0,218199f4-ec9e-4f4a-9f4e-e247e56adefb,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.6,3.45,185.0,106.0,106.0,107.0,0.786,8.42,1.07,8.61,1.07,0.98,0.297,0.344,0.178,0.284,0.445,,,,,,,102.0,107.0,101.0,111.0,104.0,111.0,0.34,0.236,,,0.39,1.26,,,96.0,,87.2,,0.227,0.32,0.265,0.224,0.463,0.292,,,,73.9,106.0,108.0,108.0,113.0,110.0,114.0,97.0,99.0,93.0,107.0,100.0,107.0,0.238,0.004,0.101,0.081,0.0,0.8,-2.21,1.53,-1.9,-3.48,92.3,86.0,96.0,83.3,0.266,0.359,0.108,0.26,0.425,0.278,0.327,0.436,0.292,,,,,,
27,2024-09-20,744960,Flyout,field_out,True,694671,669923,Wyatt Langford,George Kirby,0,c8ffdaa9-02a9-4513-83c2-4970b9b56d5a,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.6,3.45,185.0,106.0,106.0,107.0,0.786,8.42,1.07,8.61,1.07,0.98,0.297,0.344,0.178,0.284,0.445,,,,,,,102.0,107.0,101.0,111.0,104.0,111.0,0.34,0.236,,,0.39,1.26,,,96.0,,87.2,,0.227,0.32,0.265,0.224,0.463,0.292,,,,73.9,106.0,108.0,108.0,113.0,110.0,114.0,97.0,99.0,93.0,107.0,100.0,107.0,0.238,0.004,0.101,0.081,0.0,0.8,-2.21,1.53,-1.9,-3.48,92.3,86.0,96.0,83.3,0.266,0.359,0.108,0.26,0.425,0.278,0.327,0.436,0.292,,,,,,
28,2024-09-20,744960,Double,double,False,666969,669923,Adolis García,George Kirby,1,0b94859d-9659-4c3b-b11c-507922ee92a8,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.6,3.45,185.0,106.0,106.0,107.0,0.786,8.42,1.07,8.61,1.07,0.98,0.297,0.344,0.178,0.284,0.445,,,,,,,102.0,107.0,101.0,111.0,104.0,111.0,0.34,0.236,,,0.39,1.26,,,96.0,,87.2,,0.227,0.32,0.265,0.224,0.463,0.292,,,,73.9,106.0,108.0,108.0,113.0,110.0,114.0,97.0,99.0,93.0,107.0,100.0,107.0,0.238,0.004,0.101,0.081,0.0,0.8,-2.21,1.53,-1.9,-3.48,92.3,86.0,96.0,83.3,0.266,0.359,0.108,0.26,0.425,0.278,0.327,0.436,0.292,,,,,,
29,2024-09-20,744960,Single,single,False,663993,669923,Nathaniel Lowe,George Kirby,1,3b423b2b-394a-41c5-a298-21620dcf444d,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.6,3.45,185.0,106.0,106.0,107.0,0.786,8.42,1.07,8.61,1.07,0.98,0.297,0.344,0.178,0.284,0.445,,,,,,,102.0,107.0,101.0,111.0,104.0,111.0,0.34,0.236,,,0.39,1.26,,,96.0,,87.2,,0.227,0.32,0.265,0.224,0.463,0.292,,,,73.9,106.0,108.0,108.0,113.0,110.0,114.0,97.0,99.0,93.0,107.0,100.0,107.0,0.238,0.004,0.101,0.081,0.0,0.8,-2.21,1.53,-1.9,-3.48,92.3,86.0,96.0,83.3,0.266,0.359,0.108,0.26,0.425,0.278,0.327,0.436,0.292,,,,,,
30,2024-09-20,744960,Grounded Into DP,grounded_into_double_play,True,641680,669923,Jonah Heim,George Kirby,1,3fa3de76-83c6-4b8c-a5ee-1d2545ea7347,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.6,3.45,185.0,106.0,106.0,107.0,0.786,8.42,1.07,8.61,1.07,0.98,0.297,0.344,0.178,0.284,0.445,,,,,,,102.0,107.0,101.0,111.0,104.0,111.0,0.34,0.236,,,0.39,1.26,,,96.0,,87.2,,0.227,0.32,0.265,0.224,0.463,0.292,,,,73.9,106.0,108.0,108.0,113.0,110.0,114.0,97.0,99.0,93.0,107.0,100.0,107.0,0.238,0.004,0.101,0.081,0.0,0.8,-2.21,1.53,-1.9,-3.48,92.3,86.0,96.0,83.3,0.266,0.359,0.108,0.26,0.425,0.278,0.327,0.436,0.292,,,,,,
31,2024-09-20,744960,Single,single,False,641487,683004,J.P. Crawford,Jack Leiter,0,2653da18-1893-46bb-b7aa-9f3b7b7ab0f3,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,9.74,6.25,32.1,98.0,121.0,104.0,0.737,8.35,3.9,11.69,1.95,0.89,0.236,0.391,0.127,0.345,0.403,107.0,76.0,84.0,90.0,94.0,99.0,135.0,99.0,107.0,118.0,104.0,109.0,0.51,0.291,0.118,0.061,-3.14,-0.94,1.09,0.88,96.4,89.4,86.8,81.4,0.289,0.447,0.213,0.365,0.662,0.298,0.143,0.143,0.385,,,,,,,,59.0,65.0,57.0,,,,,0.019,,,,-13.12,,,,,91.1,,,,,,,,,,0.118,0.294,0.4,,,,,,
32,2024-09-20,744960,Groundout,field_out,True,668942,683004,Josh Rojas,Jack Leiter,1,55774196-7bd5-4388-af6f-449f7037c6fe,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,9.74,6.25,32.1,98.0,121.0,104.0,0.737,8.35,3.9,11.69,1.95,0.89,0.236,0.391,0.127,0.345,0.403,107.0,76.0,84.0,90.0,94.0,99.0,135.0,99.0,107.0,118.0,104.0,109.0,0.51,0.291,0.118,0.061,-3.14,-0.94,1.09,0.88,96.4,89.4,86.8,81.4,0.289,0.447,0.213,0.365,0.662,0.298,0.143,0.143,0.385,,,,,,,,59.0,65.0,57.0,,,,,0.019,,,,-13.12,,,,,91.1,,,,,,,,,,0.118,0.294,0.4,,,,,,
