,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vCU,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff
0,2024-06-02,747110,Strikeout,strikeout,True,647351,450203,Abraham Toro,Charlie Morton,0,4b174dc9-d07f-416f-970d-1063b971cfec,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,
1,2024-06-02,747110,Groundout,field_out,True,609280,450203,Miguel Andujar,Charlie Morton,0,d733ccf4-3aeb-4a08-970c-dc42cdabe1d1,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,
2,2024-06-02,747110,Strikeout,strikeout,True,668709,450203,JJ Bleday,Charlie Morton,0,97f2db20-f22d-48ce-ad6c-377a2793ed35,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,
3,2024-06-02,747110,Strikeout,strikeout,True,671739,665622,Michael Harris II,Luis Medina,0,8ab11cf6-53f5-45fb-9735-26df5027cf5a,665622.0,luismedina,Medina,Right,Luis Medina,OAK,5.18,4.48,40.0,95.0,105.0,96.0,0.81,7.2,4.5,9.68,0.9,0.94,0.291,0.457,0.173,0.307,0.438,103.0,88.0,87.0,107.0,102.0,104.0,100.0,98.0,96.0,108.0,97.0,97.0,,,,0.143,0.425,,0.101,0.079,0.46,,-2.94,-0.18,-2.65,95.9,,89.6,95.9,81.2,0.154,0.308,0.433,0.238,0.365,0.122,0.353,0.529,0.067,0.429,0.667,0.118,,,,111.0,90.0,95.0,0.251,-0.29,85.8,0.262,0.357,0.308
4,2024-06-02,747110,Lineout,field_out,True,663586,665622,Austin Riley,Luis Medina,0,476fcfe7-0c6d-4ae8-b204-e11d2ae82393,665622.0,luismedina,Medina,Right,Luis Medina,OAK,5.18,4.48,40.0,95.0,105.0,96.0,0.81,7.2,4.5,9.68,0.9,0.94,0.291,0.457,0.173,0.307,0.438,103.0,88.0,87.0,107.0,102.0,104.0,100.0,98.0,96.0,108.0,97.0,97.0,,,,0.143,0.425,,0.101,0.079,0.46,,-2.94,-0.18,-2.65,95.9,,89.6,95.9,81.2,0.154,0.308,0.433,0.238,0.365,0.122,0.353,0.529,0.067,0.429,0.667,0.118,,,,111.0,90.0,95.0,0.251,-0.29,85.8,0.262,0.357,0.308
5,2024-06-02,747110,Walk,walk,False,542303,665622,Marcell Ozuna,Luis Medina,0,1c6982ae-6269-4ab8-8d86-64863ff5d1e2,665622.0,luismedina,Medina,Right,Luis Medina,OAK,5.18,4.48,40.0,95.0,105.0,96.0,0.81,7.2,4.5,9.68,0.9,0.94,0.291,0.457,0.173,0.307,0.438,103.0,88.0,87.0,107.0,102.0,104.0,100.0,98.0,96.0,108.0,97.0,97.0,,,,0.143,0.425,,0.101,0.079,0.46,,-2.94,-0.18,-2.65,95.9,,89.6,95.9,81.2,0.154,0.308,0.433,0.238,0.365,0.122,0.353,0.529,0.067,0.429,0.667,0.118,,,,111.0,90.0,95.0,0.251,-0.29,85.8,0.262,0.357,0.308
6,2024-06-02,747110,Single,single,False,621566,665622,Matt Olson,Luis Medina,1,7f4f26cc-8668-4383-98f2-9307652dba62,665622.0,luismedina,Medina,Right,Luis Medina,OAK,5.18,4.48,40.0,95.0,105.0,96.0,0.81,7.2,4.5,9.68,0.9,0.94,0.291,0.457,0.173,0.307,0.438,103.0,88.0,87.0,107.0,102.0,104.0,100.0,98.0,96.0,108.0,97.0,97.0,,,,0.143,0.425,,0.101,0.079,0.46,,-2.94,-0.18,-2.65,95.9,,89.6,95.9,81.2,0.154,0.308,0.433,0.238,0.365,0.122,0.353,0.529,0.067,0.429,0.667,0.118,,,,111.0,90.0,95.0,0.251,-0.29,85.8,0.262,0.357,0.308
7,2024-06-02,747110,Pop Out,field_out,True,645277,665622,Ozzie Albies,Luis Medina,0,dbc0c12a-2667-4dc0-bc83-442e79ecc0ea,665622.0,luismedina,Medina,Right,Luis Medina,OAK,5.18,4.48,40.0,95.0,105.0,96.0,0.81,7.2,4.5,9.68,0.9,0.94,0.291,0.457,0.173,0.307,0.438,103.0,88.0,87.0,107.0,102.0,104.0,100.0,98.0,96.0,108.0,97.0,97.0,,,,0.143,0.425,,0.101,0.079,0.46,,-2.94,-0.18,-2.65,95.9,,89.6,95.9,81.2,0.154,0.308,0.433,0.238,0.365,0.122,0.353,0.529,0.067,0.429,0.667,0.118,,,,111.0,90.0,95.0,0.251,-0.29,85.8,0.262,0.357,0.308
8,2024-06-02,747110,Strikeout,strikeout,True,667670,450203,Brent Rooker,Charlie Morton,0,f97907b7-1d8b-48d1-8e7a-25624c558fee,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,
9,2024-06-02,747110,Strikeout,strikeout,True,664913,450203,Seth Brown,Charlie Morton,0,792788bc-d2c7-4716-b723-8b1b82d36c55,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,
