,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
0,2024-04-20,746324,Strikeout,strikeout,True,683002,666142,Gunnar Henderson,Cole Ragans,0,bd5b499f-9c9d-4614-b36b-53839720d7c8,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,,,,,,,
1,2024-04-20,746324,Single,single,False,668939,666142,Adley Rutschman,Cole Ragans,0,8c0eda60-d07e-4050-b20f-d0291221ed01,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,,,,,,,
2,2024-04-20,746324,Strikeout,strikeout,True,663624,666142,Ryan Mountcastle,Cole Ragans,0,d040f3ed-5ba3-40ae-8aaa-b3ca48813d8a,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,,,,,,,
3,2024-04-20,746324,Strikeout,strikeout,True,623993,666142,Anthony Santander,Cole Ragans,0,ccc95a03-3eef-47a8-922f-d38091815b22,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,,,,,,,
4,2024-04-20,746324,Groundout,field_out,True,672580,669203,Maikel Garcia,Corbin Burnes,0,4cfadcce-ee4a-438e-8c79-b1343f1f5046,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,,,,130.0,105.0,120.0,,,,121.0,105.0,107.0,,0.442,0.161,,0.104,,0.96,1.15,,1.34,,95.4,89.0,87.3,,,,,0.125,0.275,0.352,0.195,0.247,0.455,0.243,0.391,0.193,0.176,0.282,0.398,107.0,103.0,108.0,96.0,97.0,90.0,0.075,0.217,-0.82,1.1,96.7,80.4,0.294,0.441,0.132,,,,,,
5,2024-04-20,746324,Pop Out,field_out,True,677951,669203,Bobby Witt Jr.,Corbin Burnes,0,9da66047-5e63-4310-a891-918d79c3ec2b,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,,,,130.0,105.0,120.0,,,,121.0,105.0,107.0,,0.442,0.161,,0.104,,0.96,1.15,,1.34,,95.4,89.0,87.3,,,,,0.125,0.275,0.352,0.195,0.247,0.455,0.243,0.391,0.193,0.176,0.282,0.398,107.0,103.0,108.0,96.0,97.0,90.0,0.075,0.217,-0.82,1.1,96.7,80.4,0.294,0.441,0.132,,,,,,
6,2024-04-20,746324,Single,single,False,686469,669203,Vinnie Pasquantino,Corbin Burnes,0,c0475636-a2cf-4691-ac5b-67137e6e5dde,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,,,,130.0,105.0,120.0,,,,121.0,105.0,107.0,,0.442,0.161,,0.104,,0.96,1.15,,1.34,,95.4,89.0,87.3,,,,,0.125,0.275,0.352,0.195,0.247,0.455,0.243,0.391,0.193,0.176,0.282,0.398,107.0,103.0,108.0,96.0,97.0,90.0,0.075,0.217,-0.82,1.1,96.7,80.4,0.294,0.441,0.132,,,,,,
7,2024-04-20,746324,Lineout,field_out,True,521692,669203,Salvador Perez,Corbin Burnes,0,f816e85b-14bd-4d5e-a1cc-892d5a39b0bb,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,,,,130.0,105.0,120.0,,,,121.0,105.0,107.0,,0.442,0.161,,0.104,,0.96,1.15,,1.34,,95.4,89.0,87.3,,,,,0.125,0.275,0.352,0.195,0.247,0.455,0.243,0.391,0.193,0.176,0.282,0.398,107.0,103.0,108.0,96.0,97.0,90.0,0.075,0.217,-0.82,1.1,96.7,80.4,0.294,0.441,0.132,,,,,,
8,2024-04-20,746324,Single,single,False,676059,666142,Jordan Westburg,Cole Ragans,0,dcd7f8f2-ff0f-413e-b140-f2b13c0ec93b,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,,,,,,,
9,2024-04-20,746324,Flyout,field_out,True,669720,666142,Austin Hays,Cole Ragans,1,dc6630f3-7375-4327-8503-5567f9a9c141,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,,,,,,,
