,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
0,2024-05-17,746065,Flyout,field_out,True,621438,666200,Tyrone Taylor,Jesús Luzardo,0,0cdbea58-438c-404e-b67a-9214753f9463,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,MIA,5.0,4.48,66.2,98.0,95.0,98.0,0.718,7.83,2.97,8.24,1.22,0.92,0.302,0.438,0.125,0.286,0.4,88.0,97.0,95.0,31.0,40.0,52.0,98.0,100.0,95.0,87.0,90.0,88.0,97.0,98.0,108.0,0.083,0.394,0.292,0.002,0.229,-0.65,-0.81,0.13,-3.42,1.56,95.2,86.3,94.6,83.5,81.6,0.28,0.484,0.111,0.2,0.347,0.474,0.207,0.328,0.407,0.381,0.571,0.125,,,,,,,,,,,,,,,,,,,,,
1,2024-05-17,746065,Groundout,field_out,True,624413,666200,Pete Alonso,Jesús Luzardo,0,62ad9fb1-db7c-41b9-a451-6b64c2446a1a,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,MIA,5.0,4.48,66.2,98.0,95.0,98.0,0.718,7.83,2.97,8.24,1.22,0.92,0.302,0.438,0.125,0.286,0.4,88.0,97.0,95.0,31.0,40.0,52.0,98.0,100.0,95.0,87.0,90.0,88.0,97.0,98.0,108.0,0.083,0.394,0.292,0.002,0.229,-0.65,-0.81,0.13,-3.42,1.56,95.2,86.3,94.6,83.5,81.6,0.28,0.484,0.111,0.2,0.347,0.474,0.207,0.328,0.407,0.381,0.571,0.125,,,,,,,,,,,,,,,,,,,,,
2,2024-05-17,746065,Single,single,False,596019,666200,Francisco Lindor,Jesús Luzardo,0,a3913843-03c5-42ae-8f9f-7fa3c4de56e0,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,MIA,5.0,4.48,66.2,98.0,95.0,98.0,0.718,7.83,2.97,8.24,1.22,0.92,0.302,0.438,0.125,0.286,0.4,88.0,97.0,95.0,31.0,40.0,52.0,98.0,100.0,95.0,87.0,90.0,88.0,97.0,98.0,108.0,0.083,0.394,0.292,0.002,0.229,-0.65,-0.81,0.13,-3.42,1.56,95.2,86.3,94.6,83.5,81.6,0.28,0.484,0.111,0.2,0.347,0.474,0.207,0.328,0.407,0.381,0.571,0.125,,,,,,,,,,,,,,,,,,,,,
3,2024-05-17,746065,Single,single,False,502110,666200,J.D. Martinez,Jesús Luzardo,1,0800443e-3c38-4c04-a62f-6889da6f4ff7,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,MIA,5.0,4.48,66.2,98.0,95.0,98.0,0.718,7.83,2.97,8.24,1.22,0.92,0.302,0.438,0.125,0.286,0.4,88.0,97.0,95.0,31.0,40.0,52.0,98.0,100.0,95.0,87.0,90.0,88.0,97.0,98.0,108.0,0.083,0.394,0.292,0.002,0.229,-0.65,-0.81,0.13,-3.42,1.56,95.2,86.3,94.6,83.5,81.6,0.28,0.484,0.111,0.2,0.347,0.474,0.207,0.328,0.407,0.381,0.571,0.125,,,,,,,,,,,,,,,,,,,,,
4,2024-05-17,746065,Flyout,field_out,True,668901,666200,Mark Vientos,Jesús Luzardo,0,42431858-92b7-471b-a7ed-68d6019520d2,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,MIA,5.0,4.48,66.2,98.0,95.0,98.0,0.718,7.83,2.97,8.24,1.22,0.92,0.302,0.438,0.125,0.286,0.4,88.0,97.0,95.0,31.0,40.0,52.0,98.0,100.0,95.0,87.0,90.0,88.0,97.0,98.0,108.0,0.083,0.394,0.292,0.002,0.229,-0.65,-0.81,0.13,-3.42,1.56,95.2,86.3,94.6,83.5,81.6,0.28,0.484,0.111,0.2,0.347,0.474,0.207,0.328,0.407,0.381,0.571,0.125,,,,,,,,,,,,,,,,,,,,,
5,2024-05-17,746065,Pop Out,field_out,True,665862,681035,Jazz Chisholm Jr.,Christian Scott,0,1c88625e-efae-47cf-bbea-dc57054c56f6,681035.0,christianscott,Scott,Right,Christian Scott,NYM,4.36,4.07,43.1,97.0,97.0,100.0,0.799,7.27,2.08,7.89,1.45,0.7,0.25,0.375,0.188,0.32,0.462,,,,,,,84.0,103.0,101.0,,,,113.0,91.0,98.0,,0.534,0.361,,,0.31,,0.32,,,94.2,,,85.1,,0.258,0.393,0.208,0.25,0.393,0.213,,,,,,,100.0,94.0,101.0,0.105,-1.3,84.9,0.2,0.467,0.158,,,,,,,,,,,,
6,2024-05-17,746065,Single,single,False,650559,681035,Bryan De La Cruz,Christian Scott,0,08a73966-b85c-4634-99af-5ed8e457b1e3,681035.0,christianscott,Scott,Right,Christian Scott,NYM,4.36,4.07,43.1,97.0,97.0,100.0,0.799,7.27,2.08,7.89,1.45,0.7,0.25,0.375,0.188,0.32,0.462,,,,,,,84.0,103.0,101.0,,,,113.0,91.0,98.0,,0.534,0.361,,,0.31,,0.32,,,94.2,,,85.1,,0.258,0.393,0.208,0.25,0.393,0.213,,,,,,,100.0,94.0,101.0,0.105,-1.3,84.9,0.2,0.467,0.158,,,,,,,,,,,,
7,2024-05-17,746065,Grounded Into DP,grounded_into_double_play,True,605137,681035,Josh Bell,Christian Scott,1,7e49db63-d408-4177-8868-569c90440b3f,681035.0,christianscott,Scott,Right,Christian Scott,NYM,4.36,4.07,43.1,97.0,97.0,100.0,0.799,7.27,2.08,7.89,1.45,0.7,0.25,0.375,0.188,0.32,0.462,,,,,,,84.0,103.0,101.0,,,,113.0,91.0,98.0,,0.534,0.361,,,0.31,,0.32,,,94.2,,,85.1,,0.258,0.393,0.208,0.25,0.393,0.213,,,,,,,100.0,94.0,101.0,0.105,-1.3,84.9,0.2,0.467,0.158,,,,,,,,,,,,
8,2024-05-17,746065,Groundout,field_out,True,516782,666200,Starling Marte,Jesús Luzardo,0,530319d1-88b7-43c4-98a2-ac1cb787e852,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,MIA,5.0,4.48,66.2,98.0,95.0,98.0,0.718,7.83,2.97,8.24,1.22,0.92,0.302,0.438,0.125,0.286,0.4,88.0,97.0,95.0,31.0,40.0,52.0,98.0,100.0,95.0,87.0,90.0,88.0,97.0,98.0,108.0,0.083,0.394,0.292,0.002,0.229,-0.65,-0.81,0.13,-3.42,1.56,95.2,86.3,94.6,83.5,81.6,0.28,0.484,0.111,0.2,0.347,0.474,0.207,0.328,0.407,0.381,0.571,0.125,,,,,,,,,,,,,,,,,,,,,
9,2024-05-17,746065,Groundout,field_out,True,664056,666200,Harrison Bader,Jesús Luzardo,0,8c66fd0c-2af9-4a41-8734-6af33c277304,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,MIA,5.0,4.48,66.2,98.0,95.0,98.0,0.718,7.83,2.97,8.24,1.22,0.92,0.302,0.438,0.125,0.286,0.4,88.0,97.0,95.0,31.0,40.0,52.0,98.0,100.0,95.0,87.0,90.0,88.0,97.0,98.0,108.0,0.083,0.394,0.292,0.002,0.229,-0.65,-0.81,0.13,-3.42,1.56,95.2,86.3,94.6,83.5,81.6,0.28,0.484,0.111,0.2,0.347,0.474,0.207,0.328,0.407,0.381,0.571,0.125,,,,,,,,,,,,,,,,,,,,,
