,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,CH%,wFA/C,wCU/C,wCH/C,vFA,vCH,vCU,FF_ba,FF_slg,FF_whiff,SV_ba,SV_slg,SV_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FS%,SL%,wFS/C,wSI/C,wSL/C,vFS,vSI,vSL,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff
10,2024-08-19,746027,Strikeout,strikeout,True,680728,670124,Adrian Del Castillo,Adam Oller,0,e9f4f3eb-f7e5-49cc-b028-beac93acb31c,670124.0,adamoller,Oller,Right,Adam Oller,MIA,5.23,4.41,10.1,91.0,108.0,92.0,0.886,6.97,5.23,6.1,1.74,0.44,0.3,0.267,0.067,0.167,0.411,76.0,86.0,76.0,123.0,88.0,89.0,106.0,92.0,95.0,0.627,0.292,0.081,0.35,-1.06,-2.46,93.7,86.0,84.0,0.179,0.429,0.14,0.0,0.0,0.182,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-19,746027,Single,single,False,553993,670124,Eugenio Suárez,Adam Oller,1,fab41b77-dd6f-4c33-88fa-5323d0819922,670124.0,adamoller,Oller,Right,Adam Oller,MIA,5.23,4.41,10.1,91.0,108.0,92.0,0.886,6.97,5.23,6.1,1.74,0.44,0.3,0.267,0.067,0.167,0.411,76.0,86.0,76.0,123.0,88.0,89.0,106.0,92.0,95.0,0.627,0.292,0.081,0.35,-1.06,-2.46,93.7,86.0,84.0,0.179,0.429,0.14,0.0,0.0,0.182,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-19,746027,Flyout,field_out,True,672695,670124,Geraldo Perdomo,Adam Oller,0,670c443f-f2c0-439d-9e9e-f3d662c261dd,670124.0,adamoller,Oller,Right,Adam Oller,MIA,5.23,4.41,10.1,91.0,108.0,92.0,0.886,6.97,5.23,6.1,1.74,0.44,0.3,0.267,0.067,0.167,0.411,76.0,86.0,76.0,123.0,88.0,89.0,106.0,92.0,95.0,0.627,0.292,0.081,0.35,-1.06,-2.46,93.7,86.0,84.0,0.179,0.429,0.14,0.0,0.0,0.182,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-19,746027,Strikeout,strikeout,True,621028,670124,Kevin Newman,Adam Oller,0,c0849010-32e4-417a-8eb8-56f2352309a0,670124.0,adamoller,Oller,Right,Adam Oller,MIA,5.23,4.41,10.1,91.0,108.0,92.0,0.886,6.97,5.23,6.1,1.74,0.44,0.3,0.267,0.067,0.167,0.411,76.0,86.0,76.0,123.0,88.0,89.0,106.0,92.0,95.0,0.627,0.292,0.081,0.35,-1.06,-2.46,93.7,86.0,84.0,0.179,0.429,0.14,0.0,0.0,0.182,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-19,746027,Single,single,False,681393,694297,Connor Norby,Brandon Pfaadt,0,0d1a74db-e492-40d0-9f42-733c9efa2f4f,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.31,3.52,154.2,106.0,108.0,107.0,0.776,8.44,1.86,8.67,1.11,1.09,0.248,0.437,0.138,0.295,0.453,95.0,101.0,97.0,100.0,105.0,107.0,94.0,105.0,102.0,0.33,0.047,0.109,0.5,-2.03,1.96,93.7,87.4,80.5,0.269,0.45,0.195,,,,0.5,0.625,0.262,90.0,105.0,103.0,144.0,110.0,119.0,0.223,0.007,0.284,0.46,0.28,0.19,89.6,93.5,84.7,0.208,0.443,0.355,0.269,0.35,0.117,0.213,0.23,0.328,0.2,0.8,0.0,,,,,,,,,,,,,,,,,,,,,
15,2024-08-19,746027,Grounded Into DP,grounded_into_double_play,True,672640,694297,Otto Lopez,Brandon Pfaadt,1,41ff8760-5240-47e3-85b9-2b08a16ae325,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.31,3.52,154.2,106.0,108.0,107.0,0.776,8.44,1.86,8.67,1.11,1.09,0.248,0.437,0.138,0.295,0.453,95.0,101.0,97.0,100.0,105.0,107.0,94.0,105.0,102.0,0.33,0.047,0.109,0.5,-2.03,1.96,93.7,87.4,80.5,0.269,0.45,0.195,,,,0.5,0.625,0.262,90.0,105.0,103.0,144.0,110.0,119.0,0.223,0.007,0.284,0.46,0.28,0.19,89.6,93.5,84.7,0.208,0.443,0.355,0.269,0.35,0.117,0.213,0.23,0.328,0.2,0.8,0.0,,,,,,,,,,,,,,,,,,,,,
16,2024-08-19,746027,Flyout,field_out,True,669065,694297,Kyle Stowers,Brandon Pfaadt,0,68e86e23-ffde-4368-ab9a-30d10f9c1713,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.31,3.52,154.2,106.0,108.0,107.0,0.776,8.44,1.86,8.67,1.11,1.09,0.248,0.437,0.138,0.295,0.453,95.0,101.0,97.0,100.0,105.0,107.0,94.0,105.0,102.0,0.33,0.047,0.109,0.5,-2.03,1.96,93.7,87.4,80.5,0.269,0.45,0.195,,,,0.5,0.625,0.262,90.0,105.0,103.0,144.0,110.0,119.0,0.223,0.007,0.284,0.46,0.28,0.19,89.6,93.5,84.7,0.208,0.443,0.355,0.269,0.35,0.117,0.213,0.23,0.328,0.2,0.8,0.0,,,,,,,,,,,,,,,,,,,,,
17,2024-08-19,746027,Groundout,field_out,True,682998,670124,Corbin Carroll,Adam Oller,0,e7a8ee5f-54f4-4734-9008-4721c1ecc807,670124.0,adamoller,Oller,Right,Adam Oller,MIA,5.23,4.41,10.1,91.0,108.0,92.0,0.886,6.97,5.23,6.1,1.74,0.44,0.3,0.267,0.067,0.167,0.411,76.0,86.0,76.0,123.0,88.0,89.0,106.0,92.0,95.0,0.627,0.292,0.081,0.35,-1.06,-2.46,93.7,86.0,84.0,0.179,0.429,0.14,0.0,0.0,0.182,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-19,746027,Hit By Pitch,hit_by_pitch,False,664983,670124,Jake McCarthy,Adam Oller,0,d6235976-bbc8-4fc9-bc92-d36048c85517,670124.0,adamoller,Oller,Right,Adam Oller,MIA,5.23,4.41,10.1,91.0,108.0,92.0,0.886,6.97,5.23,6.1,1.74,0.44,0.3,0.267,0.067,0.167,0.411,76.0,86.0,76.0,123.0,88.0,89.0,106.0,92.0,95.0,0.627,0.292,0.081,0.35,-1.06,-2.46,93.7,86.0,84.0,0.179,0.429,0.14,0.0,0.0,0.182,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-19,746027,Flyout,field_out,True,592626,670124,Joc Pederson,Adam Oller,0,4634a794-d1db-401a-b897-41a788d609c0,670124.0,adamoller,Oller,Right,Adam Oller,MIA,5.23,4.41,10.1,91.0,108.0,92.0,0.886,6.97,5.23,6.1,1.74,0.44,0.3,0.267,0.067,0.167,0.411,76.0,86.0,76.0,123.0,88.0,89.0,106.0,92.0,95.0,0.627,0.292,0.081,0.35,-1.06,-2.46,93.7,86.0,84.0,0.179,0.429,0.14,0.0,0.0,0.182,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-19,746027,Hit By Pitch,hit_by_pitch,False,666971,670124,Lourdes Gurriel Jr.,Adam Oller,1,1bbbc1d8-609e-4bf4-b17c-3d2784878149,670124.0,adamoller,Oller,Right,Adam Oller,MIA,5.23,4.41,10.1,91.0,108.0,92.0,0.886,6.97,5.23,6.1,1.74,0.44,0.3,0.267,0.067,0.167,0.411,76.0,86.0,76.0,123.0,88.0,89.0,106.0,92.0,95.0,0.627,0.292,0.081,0.35,-1.06,-2.46,93.7,86.0,84.0,0.179,0.429,0.14,0.0,0.0,0.182,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-19,746027,Walk,walk,False,656976,670124,Pavin Smith,Adam Oller,1,4bb10e03-442e-4542-a57b-3a75c4345e8a,670124.0,adamoller,Oller,Right,Adam Oller,MIA,5.23,4.41,10.1,91.0,108.0,92.0,0.886,6.97,5.23,6.1,1.74,0.44,0.3,0.267,0.067,0.167,0.411,76.0,86.0,76.0,123.0,88.0,89.0,106.0,92.0,95.0,0.627,0.292,0.081,0.35,-1.06,-2.46,93.7,86.0,84.0,0.179,0.429,0.14,0.0,0.0,0.182,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-19,746027,Home Run,home_run,False,680728,670124,Adrian Del Castillo,Adam Oller,1,0d28ba6c-528f-4519-a466-d975109434a5,670124.0,adamoller,Oller,Right,Adam Oller,MIA,5.23,4.41,10.1,91.0,108.0,92.0,0.886,6.97,5.23,6.1,1.74,0.44,0.3,0.267,0.067,0.167,0.411,76.0,86.0,76.0,123.0,88.0,89.0,106.0,92.0,95.0,0.627,0.292,0.081,0.35,-1.06,-2.46,93.7,86.0,84.0,0.179,0.429,0.14,0.0,0.0,0.182,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-19,746027,Flyout,field_out,True,553993,670124,Eugenio Suárez,Adam Oller,0,7bd78d33-e97b-4ec0-ae3b-5283199f5c55,670124.0,adamoller,Oller,Right,Adam Oller,MIA,5.23,4.41,10.1,91.0,108.0,92.0,0.886,6.97,5.23,6.1,1.74,0.44,0.3,0.267,0.067,0.167,0.411,76.0,86.0,76.0,123.0,88.0,89.0,106.0,92.0,95.0,0.627,0.292,0.081,0.35,-1.06,-2.46,93.7,86.0,84.0,0.179,0.429,0.14,0.0,0.0,0.182,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-19,746027,Home Run,home_run,False,663743,694297,Nick Fortes,Brandon Pfaadt,0,f61ab94a-0e1a-4250-94a8-67ecb8dff838,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.31,3.52,154.2,106.0,108.0,107.0,0.776,8.44,1.86,8.67,1.11,1.09,0.248,0.437,0.138,0.295,0.453,95.0,101.0,97.0,100.0,105.0,107.0,94.0,105.0,102.0,0.33,0.047,0.109,0.5,-2.03,1.96,93.7,87.4,80.5,0.269,0.45,0.195,,,,0.5,0.625,0.262,90.0,105.0,103.0,144.0,110.0,119.0,0.223,0.007,0.284,0.46,0.28,0.19,89.6,93.5,84.7,0.208,0.443,0.355,0.269,0.35,0.117,0.213,0.23,0.328,0.2,0.8,0.0,,,,,,,,,,,,,,,,,,,,,
25,2024-08-19,746027,Groundout,field_out,True,669364,694297,Xavier Edwards,Brandon Pfaadt,0,96528284-d219-4efb-b499-6cb39c8fd34c,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.31,3.52,154.2,106.0,108.0,107.0,0.776,8.44,1.86,8.67,1.11,1.09,0.248,0.437,0.138,0.295,0.453,95.0,101.0,97.0,100.0,105.0,107.0,94.0,105.0,102.0,0.33,0.047,0.109,0.5,-2.03,1.96,93.7,87.4,80.5,0.269,0.45,0.195,,,,0.5,0.625,0.262,90.0,105.0,103.0,144.0,110.0,119.0,0.223,0.007,0.284,0.46,0.28,0.19,89.6,93.5,84.7,0.208,0.443,0.355,0.269,0.35,0.117,0.213,0.23,0.328,0.2,0.8,0.0,,,,,,,,,,,,,,,,,,,,,
26,2024-08-19,746027,Groundout,field_out,True,669394,694297,Jake Burger,Brandon Pfaadt,0,e3e6d03a-ad6e-48e8-8388-e2e821e92689,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.31,3.52,154.2,106.0,108.0,107.0,0.776,8.44,1.86,8.67,1.11,1.09,0.248,0.437,0.138,0.295,0.453,95.0,101.0,97.0,100.0,105.0,107.0,94.0,105.0,102.0,0.33,0.047,0.109,0.5,-2.03,1.96,93.7,87.4,80.5,0.269,0.45,0.195,,,,0.5,0.625,0.262,90.0,105.0,103.0,144.0,110.0,119.0,0.223,0.007,0.284,0.46,0.28,0.19,89.6,93.5,84.7,0.208,0.443,0.355,0.269,0.35,0.117,0.213,0.23,0.328,0.2,0.8,0.0,,,,,,,,,,,,,,,,,,,,,
27,2024-08-19,746027,Single,single,False,681146,694297,Jonah Bride,Brandon Pfaadt,0,91c2ced0-fe18-4469-a977-84e61666f671,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.31,3.52,154.2,106.0,108.0,107.0,0.776,8.44,1.86,8.67,1.11,1.09,0.248,0.437,0.138,0.295,0.453,95.0,101.0,97.0,100.0,105.0,107.0,94.0,105.0,102.0,0.33,0.047,0.109,0.5,-2.03,1.96,93.7,87.4,80.5,0.269,0.45,0.195,,,,0.5,0.625,0.262,90.0,105.0,103.0,144.0,110.0,119.0,0.223,0.007,0.284,0.46,0.28,0.19,89.6,93.5,84.7,0.208,0.443,0.355,0.269,0.35,0.117,0.213,0.23,0.328,0.2,0.8,0.0,,,,,,,,,,,,,,,,,,,,,
28,2024-08-19,746027,Lineout,field_out,True,660821,694297,Jesús Sánchez,Brandon Pfaadt,0,e439099f-6d95-4731-b502-39894620ea69,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.31,3.52,154.2,106.0,108.0,107.0,0.776,8.44,1.86,8.67,1.11,1.09,0.248,0.437,0.138,0.295,0.453,95.0,101.0,97.0,100.0,105.0,107.0,94.0,105.0,102.0,0.33,0.047,0.109,0.5,-2.03,1.96,93.7,87.4,80.5,0.269,0.45,0.195,,,,0.5,0.625,0.262,90.0,105.0,103.0,144.0,110.0,119.0,0.223,0.007,0.284,0.46,0.28,0.19,89.6,93.5,84.7,0.208,0.443,0.355,0.269,0.35,0.117,0.213,0.23,0.328,0.2,0.8,0.0,,,,,,,,,,,,,,,,,,,,,
29,2024-08-19,746027,Lineout,field_out,True,672695,670124,Geraldo Perdomo,Adam Oller,0,7430e201-c326-4067-a2bc-ab21a69aa616,670124.0,adamoller,Oller,Right,Adam Oller,MIA,5.23,4.41,10.1,91.0,108.0,92.0,0.886,6.97,5.23,6.1,1.74,0.44,0.3,0.267,0.067,0.167,0.411,76.0,86.0,76.0,123.0,88.0,89.0,106.0,92.0,95.0,0.627,0.292,0.081,0.35,-1.06,-2.46,93.7,86.0,84.0,0.179,0.429,0.14,0.0,0.0,0.182,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-19,746027,Groundout,field_out,True,621028,670124,Kevin Newman,Adam Oller,0,9a0981bc-fefa-4cd1-b163-26fd6122d8c6,670124.0,adamoller,Oller,Right,Adam Oller,MIA,5.23,4.41,10.1,91.0,108.0,92.0,0.886,6.97,5.23,6.1,1.74,0.44,0.3,0.267,0.067,0.167,0.411,76.0,86.0,76.0,123.0,88.0,89.0,106.0,92.0,95.0,0.627,0.292,0.081,0.35,-1.06,-2.46,93.7,86.0,84.0,0.179,0.429,0.14,0.0,0.0,0.182,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-19,746027,Flyout,field_out,True,682998,670124,Corbin Carroll,Adam Oller,0,939497cd-f860-4c96-a2f1-1ff2b6d1e005,670124.0,adamoller,Oller,Right,Adam Oller,MIA,5.23,4.41,10.1,91.0,108.0,92.0,0.886,6.97,5.23,6.1,1.74,0.44,0.3,0.267,0.067,0.167,0.411,76.0,86.0,76.0,123.0,88.0,89.0,106.0,92.0,95.0,0.627,0.292,0.081,0.35,-1.06,-2.46,93.7,86.0,84.0,0.179,0.429,0.14,0.0,0.0,0.182,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-19,746027,Hit By Pitch,hit_by_pitch,False,656537,694297,Derek Hill,Brandon Pfaadt,0,60cd7f62-4fcf-4411-a5dd-b20ea9d2f5a6,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.31,3.52,154.2,106.0,108.0,107.0,0.776,8.44,1.86,8.67,1.11,1.09,0.248,0.437,0.138,0.295,0.453,95.0,101.0,97.0,100.0,105.0,107.0,94.0,105.0,102.0,0.33,0.047,0.109,0.5,-2.03,1.96,93.7,87.4,80.5,0.269,0.45,0.195,,,,0.5,0.625,0.262,90.0,105.0,103.0,144.0,110.0,119.0,0.223,0.007,0.284,0.46,0.28,0.19,89.6,93.5,84.7,0.208,0.443,0.355,0.269,0.35,0.117,0.213,0.23,0.328,0.2,0.8,0.0,,,,,,,,,,,,,,,,,,,,,
33,2024-08-19,746027,Forceout,force_out,True,681393,694297,Connor Norby,Brandon Pfaadt,1,24fce518-c4a4-4c70-bda3-f3c2f7a68d61,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.31,3.52,154.2,106.0,108.0,107.0,0.776,8.44,1.86,8.67,1.11,1.09,0.248,0.437,0.138,0.295,0.453,95.0,101.0,97.0,100.0,105.0,107.0,94.0,105.0,102.0,0.33,0.047,0.109,0.5,-2.03,1.96,93.7,87.4,80.5,0.269,0.45,0.195,,,,0.5,0.625,0.262,90.0,105.0,103.0,144.0,110.0,119.0,0.223,0.007,0.284,0.46,0.28,0.19,89.6,93.5,84.7,0.208,0.443,0.355,0.269,0.35,0.117,0.213,0.23,0.328,0.2,0.8,0.0,,,,,,,,,,,,,,,,,,,,,
