,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FS%,wFS/C,vFS,Stf+ FS,Loc+ FS,Pit+ FS,FS_ba,FS_slg,FS_whiff
0,2024-07-22,746850,Strikeout,strikeout,True,668930,665871,Brice Turang,Javier Assad,0,1cf9d0a6-491b-4e29-8ff1-f0fa5f0762cb,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.75,88.2,99.0,87.0,94.0,0.846,8.22,4.16,8.22,1.22,1.1,0.286,0.355,0.143,0.286,0.426,79.0,90.0,87.0,97.0,105.0,100.0,72.0,105.0,95.0,78.0,99.0,91.0,120.0,96.0,104.0,98.0,96.0,93.0,0.37,0.187,0.199,0.099,0.108,0.036,-0.67,-1.9,1.23,-3.03,0.35,-0.52,91.9,87.9,84.3,91.7,80.3,76.8,0.213,0.312,0.109,0.328,0.724,0.176,0.313,0.458,0.236,0.16,0.24,0.311,0.25,0.583,0.333,0.231,0.231,0.083,,,,,,,,,,,,,,,
1,2024-07-22,746850,Double,double,False,661388,665871,William Contreras,Javier Assad,0,4eb61999-38c0-4366-8688-cc795365104b,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.75,88.2,99.0,87.0,94.0,0.846,8.22,4.16,8.22,1.22,1.1,0.286,0.355,0.143,0.286,0.426,79.0,90.0,87.0,97.0,105.0,100.0,72.0,105.0,95.0,78.0,99.0,91.0,120.0,96.0,104.0,98.0,96.0,93.0,0.37,0.187,0.199,0.099,0.108,0.036,-0.67,-1.9,1.23,-3.03,0.35,-0.52,91.9,87.9,84.3,91.7,80.3,76.8,0.213,0.312,0.109,0.328,0.724,0.176,0.313,0.458,0.236,0.16,0.24,0.311,0.25,0.583,0.333,0.231,0.231,0.083,,,,,,,,,,,,,,,
2,2024-07-22,746850,Flyout,field_out,True,592885,665871,Christian Yelich,Javier Assad,0,447f095a-8df6-4cca-99c4-04ad91a1a455,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.75,88.2,99.0,87.0,94.0,0.846,8.22,4.16,8.22,1.22,1.1,0.286,0.355,0.143,0.286,0.426,79.0,90.0,87.0,97.0,105.0,100.0,72.0,105.0,95.0,78.0,99.0,91.0,120.0,96.0,104.0,98.0,96.0,93.0,0.37,0.187,0.199,0.099,0.108,0.036,-0.67,-1.9,1.23,-3.03,0.35,-0.52,91.9,87.9,84.3,91.7,80.3,76.8,0.213,0.312,0.109,0.328,0.724,0.176,0.313,0.458,0.236,0.16,0.24,0.311,0.25,0.583,0.333,0.231,0.231,0.083,,,,,,,,,,,,,,,
3,2024-07-22,746850,Walk,walk,False,642715,665871,Willy Adames,Javier Assad,0,30b6fef6-4a89-4caf-9c9c-2edd6594e155,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.75,88.2,99.0,87.0,94.0,0.846,8.22,4.16,8.22,1.22,1.1,0.286,0.355,0.143,0.286,0.426,79.0,90.0,87.0,97.0,105.0,100.0,72.0,105.0,95.0,78.0,99.0,91.0,120.0,96.0,104.0,98.0,96.0,93.0,0.37,0.187,0.199,0.099,0.108,0.036,-0.67,-1.9,1.23,-3.03,0.35,-0.52,91.9,87.9,84.3,91.7,80.3,76.8,0.213,0.312,0.109,0.328,0.724,0.176,0.313,0.458,0.236,0.16,0.24,0.311,0.25,0.583,0.333,0.231,0.231,0.083,,,,,,,,,,,,,,,
4,2024-07-22,746850,Groundout,field_out,True,686217,665871,Sal Frelick,Javier Assad,0,babf3d91-1ef0-4bd4-b017-b208973cf3c2,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.75,88.2,99.0,87.0,94.0,0.846,8.22,4.16,8.22,1.22,1.1,0.286,0.355,0.143,0.286,0.426,79.0,90.0,87.0,97.0,105.0,100.0,72.0,105.0,95.0,78.0,99.0,91.0,120.0,96.0,104.0,98.0,96.0,93.0,0.37,0.187,0.199,0.099,0.108,0.036,-0.67,-1.9,1.23,-3.03,0.35,-0.52,91.9,87.9,84.3,91.7,80.3,76.8,0.213,0.312,0.109,0.328,0.724,0.176,0.313,0.458,0.236,0.16,0.24,0.311,0.25,0.583,0.333,0.231,0.231,0.083,,,,,,,,,,,,,,,
5,2024-07-22,746850,Lineout,field_out,True,663538,668964,Nico Hoerner,Tobias Myers,0,1e215c84-6027-4fb2-8730-4e57e71908cd,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.14,3.95,77.1,102.0,91.0,98.0,0.801,7.91,2.56,7.8,1.28,1.0,0.281,0.398,0.127,0.285,0.426,108.0,82.0,88.0,74.0,100.0,102.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,107.0,104.0,96.0,100.0,91.0,0.007,0.403,0.228,0.196,0.048,0.117,0.71,-0.93,13.65,2.23,-3.84,1.03,92.7,89.4,81.2,91.2,85.4,77.7,0.0,0.0,0.0,0.328,0.492,0.142,0.221,0.435,0.178,0.5,0.7,0.1,0.175,0.193,0.317,0.087,0.087,0.434,,,,,,,,,,,,,,,
6,2024-07-22,746850,Strikeout,strikeout,True,683737,668964,Michael Busch,Tobias Myers,0,129e216e-acba-4aa2-ba56-8e1ba17733ef,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.14,3.95,77.1,102.0,91.0,98.0,0.801,7.91,2.56,7.8,1.28,1.0,0.281,0.398,0.127,0.285,0.426,108.0,82.0,88.0,74.0,100.0,102.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,107.0,104.0,96.0,100.0,91.0,0.007,0.403,0.228,0.196,0.048,0.117,0.71,-0.93,13.65,2.23,-3.84,1.03,92.7,89.4,81.2,91.2,85.4,77.7,0.0,0.0,0.0,0.328,0.492,0.142,0.221,0.435,0.178,0.5,0.7,0.1,0.175,0.193,0.317,0.087,0.087,0.434,,,,,,,,,,,,,,,
7,2024-07-22,746850,Strikeout,strikeout,True,673548,668964,Seiya Suzuki,Tobias Myers,0,f25818d7-c317-4128-bbe7-e4bb3feec0ed,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.14,3.95,77.1,102.0,91.0,98.0,0.801,7.91,2.56,7.8,1.28,1.0,0.281,0.398,0.127,0.285,0.426,108.0,82.0,88.0,74.0,100.0,102.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,107.0,104.0,96.0,100.0,91.0,0.007,0.403,0.228,0.196,0.048,0.117,0.71,-0.93,13.65,2.23,-3.84,1.03,92.7,89.4,81.2,91.2,85.4,77.7,0.0,0.0,0.0,0.328,0.492,0.142,0.221,0.435,0.178,0.5,0.7,0.1,0.175,0.193,0.317,0.087,0.087,0.434,,,,,,,,,,,,,,,
8,2024-07-22,746850,Groundout,field_out,True,694192,665871,Jackson Chourio,Javier Assad,0,6bca7b39-8dc6-47b9-a9ad-fe0b949e1c42,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.75,88.2,99.0,87.0,94.0,0.846,8.22,4.16,8.22,1.22,1.1,0.286,0.355,0.143,0.286,0.426,79.0,90.0,87.0,97.0,105.0,100.0,72.0,105.0,95.0,78.0,99.0,91.0,120.0,96.0,104.0,98.0,96.0,93.0,0.37,0.187,0.199,0.099,0.108,0.036,-0.67,-1.9,1.23,-3.03,0.35,-0.52,91.9,87.9,84.3,91.7,80.3,76.8,0.213,0.312,0.109,0.328,0.724,0.176,0.313,0.458,0.236,0.16,0.24,0.311,0.25,0.583,0.333,0.231,0.231,0.083,,,,,,,,,,,,,,,
9,2024-07-22,746850,Flyout,field_out,True,656555,665871,Rhys Hoskins,Javier Assad,0,26786893-3461-48fc-9da1-e6dbab68d62a,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.75,88.2,99.0,87.0,94.0,0.846,8.22,4.16,8.22,1.22,1.1,0.286,0.355,0.143,0.286,0.426,79.0,90.0,87.0,97.0,105.0,100.0,72.0,105.0,95.0,78.0,99.0,91.0,120.0,96.0,104.0,98.0,96.0,93.0,0.37,0.187,0.199,0.099,0.108,0.036,-0.67,-1.9,1.23,-3.03,0.35,-0.52,91.9,87.9,84.3,91.7,80.3,76.8,0.213,0.312,0.109,0.328,0.724,0.176,0.313,0.458,0.236,0.16,0.24,0.311,0.25,0.583,0.333,0.231,0.231,0.083,,,,,,,,,,,,,,,
