,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,KC%,CH%,wFA/C,wFC/C,wSI/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FS%,SL%,wFS/C,wSL/C,vFS,vSL,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2024-05-17,746148,Grounded Into DP,grounded_into_double_play,True,645801,572020,Mike Ford,James Paxton,1,2f092170-d4ff-4fe4-a83d-cd4c16fd1826,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.032,0.577,0.037,0.284,0.07,0.34,-3.42,-4.92,-0.23,-1.66,93.2,84.0,82.6,92.6,80.8,0.243,0.381,0.138,0.224,0.355,0.358,0.217,0.348,0.31,0.462,0.692,0.095,0.308,0.769,0.13,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-05-17,746148,Groundout,field_out,True,666158,593423,Gavin Lux,Frankie Montas,0,a87edbb0-040c-42cd-9005-e816f1b927c2,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,,,,85.0,104.0,98.0,85.0,101.0,97.0,,,,106.0,94.0,92.0,0.155,0.344,0.173,,,-0.34,-2.54,1.59,,,95.3,90.2,,94.3,,0.231,0.433,0.19,,,,,,,0.221,0.338,0.121,0.378,0.711,0.209,117.0,98.0,100.0,120.0,97.0,106.0,0.218,0.11,-0.21,-0.61,85.7,84.9,0.214,0.329,0.426,0.217,0.435,0.294,,,,,,
12,2024-05-17,746148,Flyout,field_out,True,681624,593423,Andy Pages,Frankie Montas,0,5a2ea29c-b934-4692-923c-f000112bc875,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,,,,85.0,104.0,98.0,85.0,101.0,97.0,,,,106.0,94.0,92.0,0.155,0.344,0.173,,,-0.34,-2.54,1.59,,,95.3,90.2,,94.3,,0.231,0.433,0.19,,,,,,,0.221,0.338,0.121,0.378,0.711,0.209,117.0,98.0,100.0,120.0,97.0,106.0,0.218,0.11,-0.21,-0.61,85.7,84.9,0.214,0.329,0.426,0.217,0.435,0.294,,,,,,
13,2024-05-17,746148,Flyout,field_out,True,518792,593423,Jason Heyward,Frankie Montas,0,710e8337-7ffd-4236-aa2e-7f9318f79ca3,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,,,,85.0,104.0,98.0,85.0,101.0,97.0,,,,106.0,94.0,92.0,0.155,0.344,0.173,,,-0.34,-2.54,1.59,,,95.3,90.2,,94.3,,0.231,0.433,0.19,,,,,,,0.221,0.338,0.121,0.378,0.711,0.209,117.0,98.0,100.0,120.0,97.0,106.0,0.218,0.11,-0.21,-0.61,85.7,84.9,0.214,0.329,0.426,0.217,0.435,0.294,,,,,,
14,2024-05-17,746148,Groundout,field_out,True,656413,572020,Stuart Fairchild,James Paxton,0,f4b3ceea-07fd-4995-8680-9277e93793e9,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.032,0.577,0.037,0.284,0.07,0.34,-3.42,-4.92,-0.23,-1.66,93.2,84.0,82.6,92.6,80.8,0.243,0.381,0.138,0.224,0.355,0.358,0.217,0.348,0.31,0.462,0.692,0.095,0.308,0.769,0.13,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-05-17,746148,Single,single,False,669289,572020,Santiago Espinal,James Paxton,0,84cc018e-76ba-4658-bdfd-dd8997b4d0ab,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.032,0.577,0.037,0.284,0.07,0.34,-3.42,-4.92,-0.23,-1.66,93.2,84.0,82.6,92.6,80.8,0.243,0.381,0.138,0.224,0.355,0.358,0.217,0.348,0.31,0.462,0.692,0.095,0.308,0.769,0.13,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-05-17,746148,Grounded Into DP,grounded_into_double_play,True,666181,572020,Will Benson,James Paxton,1,ad965f6f-abee-4421-8802-18b06da92b93,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.032,0.577,0.037,0.284,0.07,0.34,-3.42,-4.92,-0.23,-1.66,93.2,84.0,82.6,92.6,80.8,0.243,0.381,0.138,0.224,0.355,0.358,0.217,0.348,0.31,0.462,0.692,0.095,0.308,0.769,0.13,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-05-17,746148,Single,single,False,571771,593423,Enrique Hernández,Frankie Montas,0,e695b2d7-f39c-4b2e-8b30-f343d22142b8,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,,,,85.0,104.0,98.0,85.0,101.0,97.0,,,,106.0,94.0,92.0,0.155,0.344,0.173,,,-0.34,-2.54,1.59,,,95.3,90.2,,94.3,,0.231,0.433,0.19,,,,,,,0.221,0.338,0.121,0.378,0.711,0.209,117.0,98.0,100.0,120.0,97.0,106.0,0.218,0.11,-0.21,-0.61,85.7,84.9,0.214,0.329,0.426,0.217,0.435,0.294,,,,,,
18,2024-05-17,746148,Forceout,force_out,True,605141,593423,Mookie Betts,Frankie Montas,1,ea1f8975-c226-4f85-9733-15cea203557b,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,,,,85.0,104.0,98.0,85.0,101.0,97.0,,,,106.0,94.0,92.0,0.155,0.344,0.173,,,-0.34,-2.54,1.59,,,95.3,90.2,,94.3,,0.231,0.433,0.19,,,,,,,0.221,0.338,0.121,0.378,0.711,0.209,117.0,98.0,100.0,120.0,97.0,106.0,0.218,0.11,-0.21,-0.61,85.7,84.9,0.214,0.329,0.426,0.217,0.435,0.294,,,,,,
19,2024-05-17,746148,Home Run,home_run,False,660271,593423,Shohei Ohtani,Frankie Montas,1,efdbe4a9-94d0-4ba2-a88a-a82eae166cca,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,,,,85.0,104.0,98.0,85.0,101.0,97.0,,,,106.0,94.0,92.0,0.155,0.344,0.173,,,-0.34,-2.54,1.59,,,95.3,90.2,,94.3,,0.231,0.433,0.19,,,,,,,0.221,0.338,0.121,0.378,0.711,0.209,117.0,98.0,100.0,120.0,97.0,106.0,0.218,0.11,-0.21,-0.61,85.7,84.9,0.214,0.329,0.426,0.217,0.435,0.294,,,,,,
20,2024-05-17,746148,Walk,walk,False,518692,593423,Freddie Freeman,Frankie Montas,0,6e9736af-9dcc-4abb-b8e3-4771210268b0,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,,,,85.0,104.0,98.0,85.0,101.0,97.0,,,,106.0,94.0,92.0,0.155,0.344,0.173,,,-0.34,-2.54,1.59,,,95.3,90.2,,94.3,,0.231,0.433,0.19,,,,,,,0.221,0.338,0.121,0.378,0.711,0.209,117.0,98.0,100.0,120.0,97.0,106.0,0.218,0.11,-0.21,-0.61,85.7,84.9,0.214,0.329,0.426,0.217,0.435,0.294,,,,,,
21,2024-05-17,746148,Flyout,field_out,True,669257,593423,Will Smith,Frankie Montas,0,4cb09e54-e90f-4099-8ebe-f383c1902589,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,,,,85.0,104.0,98.0,85.0,101.0,97.0,,,,106.0,94.0,92.0,0.155,0.344,0.173,,,-0.34,-2.54,1.59,,,95.3,90.2,,94.3,,0.231,0.433,0.19,,,,,,,0.221,0.338,0.121,0.378,0.711,0.209,117.0,98.0,100.0,120.0,97.0,106.0,0.218,0.11,-0.21,-0.61,85.7,84.9,0.214,0.329,0.426,0.217,0.435,0.294,,,,,,
22,2024-05-17,746148,Single,single,False,606192,593423,Teoscar Hernández,Frankie Montas,1,45a60008-5e47-4c9d-bbd3-5741fabd2a55,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,,,,85.0,104.0,98.0,85.0,101.0,97.0,,,,106.0,94.0,92.0,0.155,0.344,0.173,,,-0.34,-2.54,1.59,,,95.3,90.2,,94.3,,0.231,0.433,0.19,,,,,,,0.221,0.338,0.121,0.378,0.711,0.209,117.0,98.0,100.0,120.0,97.0,106.0,0.218,0.11,-0.21,-0.61,85.7,84.9,0.214,0.329,0.426,0.217,0.435,0.294,,,,,,
23,2024-05-17,746148,Groundout,field_out,True,666158,593423,Gavin Lux,Frankie Montas,0,d094797e-b57b-4f17-8fa5-6397e731fd25,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,,,,85.0,104.0,98.0,85.0,101.0,97.0,,,,106.0,94.0,92.0,0.155,0.344,0.173,,,-0.34,-2.54,1.59,,,95.3,90.2,,94.3,,0.231,0.433,0.19,,,,,,,0.221,0.338,0.121,0.378,0.711,0.209,117.0,98.0,100.0,120.0,97.0,106.0,0.218,0.11,-0.21,-0.61,85.7,84.9,0.214,0.329,0.426,0.217,0.435,0.294,,,,,,
24,2024-05-17,746148,Single,single,False,663697,572020,Jonathan India,James Paxton,0,f36bb361-a730-40e1-bcc0-1b52a63f8a81,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.032,0.577,0.037,0.284,0.07,0.34,-3.42,-4.92,-0.23,-1.66,93.2,84.0,82.6,92.6,80.8,0.243,0.381,0.138,0.224,0.355,0.358,0.217,0.348,0.31,0.462,0.692,0.095,0.308,0.769,0.13,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-05-17,746148,Groundout,field_out,True,682829,572020,Elly De La Cruz,James Paxton,1,f283496b-b587-43c9-b46e-c8aefd921930,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.032,0.577,0.037,0.284,0.07,0.34,-3.42,-4.92,-0.23,-1.66,93.2,84.0,82.6,92.6,80.8,0.243,0.381,0.138,0.224,0.355,0.358,0.217,0.348,0.31,0.462,0.692,0.095,0.308,0.769,0.13,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-05-17,746148,Field Error,field_error,False,668715,572020,Spencer Steer,James Paxton,1,362061a8-09c0-45ae-b187-425eadd699da,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.032,0.577,0.037,0.284,0.07,0.34,-3.42,-4.92,-0.23,-1.66,93.2,84.0,82.6,92.6,80.8,0.243,0.381,0.138,0.224,0.355,0.358,0.217,0.348,0.31,0.462,0.692,0.095,0.308,0.769,0.13,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-05-17,746148,Forceout,force_out,True,663886,572020,Tyler Stephenson,James Paxton,1,d1c5282f-ee73-4b04-98ca-f90fe78a7b55,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.032,0.577,0.037,0.284,0.07,0.34,-3.42,-4.92,-0.23,-1.66,93.2,84.0,82.6,92.6,80.8,0.243,0.381,0.138,0.224,0.355,0.358,0.217,0.348,0.31,0.462,0.692,0.095,0.308,0.769,0.13,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-05-17,746148,Single,single,False,600869,572020,Jeimer Candelario,James Paxton,1,dd05612f-abbd-4490-9ae9-92dbef5c09a2,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.032,0.577,0.037,0.284,0.07,0.34,-3.42,-4.92,-0.23,-1.66,93.2,84.0,82.6,92.6,80.8,0.243,0.381,0.138,0.224,0.355,0.358,0.217,0.348,0.31,0.462,0.692,0.095,0.308,0.769,0.13,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-05-17,746148,Strikeout,strikeout,True,645801,572020,Mike Ford,James Paxton,0,7b8e011c-d9f9-4703-8de2-36ed8197d946,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.032,0.577,0.037,0.284,0.07,0.34,-3.42,-4.92,-0.23,-1.66,93.2,84.0,82.6,92.6,80.8,0.243,0.381,0.138,0.224,0.355,0.358,0.217,0.348,0.31,0.462,0.692,0.095,0.308,0.769,0.13,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-05-17,746148,Flyout,field_out,True,681624,593423,Andy Pages,Frankie Montas,0,bf5ea783-0b24-4221-9b5c-fc55dc7f4a29,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,,,,85.0,104.0,98.0,85.0,101.0,97.0,,,,106.0,94.0,92.0,0.155,0.344,0.173,,,-0.34,-2.54,1.59,,,95.3,90.2,,94.3,,0.231,0.433,0.19,,,,,,,0.221,0.338,0.121,0.378,0.711,0.209,117.0,98.0,100.0,120.0,97.0,106.0,0.218,0.11,-0.21,-0.61,85.7,84.9,0.214,0.329,0.426,0.217,0.435,0.294,,,,,,
31,2024-05-17,746148,Hit By Pitch,hit_by_pitch,False,518792,593423,Jason Heyward,Frankie Montas,0,f3864f41-9670-4cdb-85da-fb32b6af44fd,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,,,,85.0,104.0,98.0,85.0,101.0,97.0,,,,106.0,94.0,92.0,0.155,0.344,0.173,,,-0.34,-2.54,1.59,,,95.3,90.2,,94.3,,0.231,0.433,0.19,,,,,,,0.221,0.338,0.121,0.378,0.711,0.209,117.0,98.0,100.0,120.0,97.0,106.0,0.218,0.11,-0.21,-0.61,85.7,84.9,0.214,0.329,0.426,0.217,0.435,0.294,,,,,,
32,2024-05-17,746148,Flyout,field_out,True,571771,593423,Enrique Hernández,Frankie Montas,0,fcbc32d8-3a0d-4185-8532-56f73ec17898,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,,,,85.0,104.0,98.0,85.0,101.0,97.0,,,,106.0,94.0,92.0,0.155,0.344,0.173,,,-0.34,-2.54,1.59,,,95.3,90.2,,94.3,,0.231,0.433,0.19,,,,,,,0.221,0.338,0.121,0.378,0.711,0.209,117.0,98.0,100.0,120.0,97.0,106.0,0.218,0.11,-0.21,-0.61,85.7,84.9,0.214,0.329,0.426,0.217,0.435,0.294,,,,,,
