,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,vKC,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-09-26,744796,Home Run,home_run,False,592669,571578,Hunter Renfroe,Patrick Corbin,0,fae7b0be-bc14-417a-8d5a-7e8829f11639,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.62,5.48,174.2,101.0,76.0,94.0,0.788,7.16,2.78,10.72,1.29,1.42,0.218,0.384,0.141,0.333,0.396,87.0,96.0,96.0,73.0,100.0,97.0,55.0,97.0,84.0,71.0,103.0,92.0,88.0,97.0,97.0,76.0,107.0,98.0,0.338,0.076,0.192,0.343,0.016,0.001,0.034,-1.46,-0.37,-1.9,0.41,-2.3,4.71,-5.53,91.3,85.7,81.0,91.5,80.0,70.0,63.2,0.339,0.567,0.091,0.216,0.335,0.352,0.301,0.434,0.223,0.311,0.578,0.133,0.409,0.773,0.279,0.5,1.25,0.526,,,,,,,,,,,,
11,2024-09-26,744796,Flyout,field_out,True,672580,571578,Maikel Garcia,Patrick Corbin,0,3f14a234-325a-4cd5-bf0b-c5715388c757,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.62,5.48,174.2,101.0,76.0,94.0,0.788,7.16,2.78,10.72,1.29,1.42,0.218,0.384,0.141,0.333,0.396,87.0,96.0,96.0,73.0,100.0,97.0,55.0,97.0,84.0,71.0,103.0,92.0,88.0,97.0,97.0,76.0,107.0,98.0,0.338,0.076,0.192,0.343,0.016,0.001,0.034,-1.46,-0.37,-1.9,0.41,-2.3,4.71,-5.53,91.3,85.7,81.0,91.5,80.0,70.0,63.2,0.339,0.567,0.091,0.216,0.335,0.352,0.301,0.434,0.223,0.311,0.578,0.133,0.409,0.773,0.279,0.5,1.25,0.526,,,,,,,,,,,,
12,2024-09-26,744796,Single,single,False,660688,608379,Keibert Ruiz,Michael Wacha,0,d7392151-3798-4403-9f68-44e8502bb648,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.35,4.05,166.2,102.0,91.0,99.0,0.784,7.83,2.43,8.32,0.92,0.93,0.258,0.429,0.213,0.276,0.436,111.0,109.0,112.0,72.0,89.0,92.0,83.0,103.0,99.0,78.0,103.0,89.0,97.0,89.0,90.0,78.0,100.0,92.0,0.153,0.238,0.114,0.092,0.081,,0.322,0.39,-0.94,0.29,-2.39,-1.64,,2.26,93.6,88.8,81.2,93.6,84.1,75.2,,0.252,0.301,0.099,0.371,0.6,0.373,0.319,0.458,0.148,0.279,0.449,0.169,0.169,0.312,0.341,0.357,0.643,0.174,,,,,,,,,,,,
13,2024-09-26,744796,Strikeout,strikeout,True,608336,608379,Joey Gallo,Michael Wacha,0,911c0c4e-29d4-44df-9fc1-f124137bef8e,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.35,4.05,166.2,102.0,91.0,99.0,0.784,7.83,2.43,8.32,0.92,0.93,0.258,0.429,0.213,0.276,0.436,111.0,109.0,112.0,72.0,89.0,92.0,83.0,103.0,99.0,78.0,103.0,89.0,97.0,89.0,90.0,78.0,100.0,92.0,0.153,0.238,0.114,0.092,0.081,,0.322,0.39,-0.94,0.29,-2.39,-1.64,,2.26,93.6,88.8,81.2,93.6,84.1,75.2,,0.252,0.301,0.099,0.371,0.6,0.373,0.319,0.458,0.148,0.279,0.449,0.169,0.169,0.312,0.341,0.357,0.643,0.174,,,,,,,,,,,,
14,2024-09-26,744796,Flyout,field_out,True,696285,608379,Jacob Young,Michael Wacha,0,285f950e-ae04-468f-9b71-1cc81f8b19e5,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.35,4.05,166.2,102.0,91.0,99.0,0.784,7.83,2.43,8.32,0.92,0.93,0.258,0.429,0.213,0.276,0.436,111.0,109.0,112.0,72.0,89.0,92.0,83.0,103.0,99.0,78.0,103.0,89.0,97.0,89.0,90.0,78.0,100.0,92.0,0.153,0.238,0.114,0.092,0.081,,0.322,0.39,-0.94,0.29,-2.39,-1.64,,2.26,93.6,88.8,81.2,93.6,84.1,75.2,,0.252,0.301,0.099,0.371,0.6,0.373,0.319,0.458,0.148,0.279,0.449,0.169,0.169,0.312,0.341,0.357,0.643,0.174,,,,,,,,,,,,
15,2024-09-26,744796,Bunt Groundout,field_out,True,683083,608379,Nasim Nuñez,Michael Wacha,0,03aea14a-744c-4da0-80eb-81345a73771b,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.35,4.05,166.2,102.0,91.0,99.0,0.784,7.83,2.43,8.32,0.92,0.93,0.258,0.429,0.213,0.276,0.436,111.0,109.0,112.0,72.0,89.0,92.0,83.0,103.0,99.0,78.0,103.0,89.0,97.0,89.0,90.0,78.0,100.0,92.0,0.153,0.238,0.114,0.092,0.081,,0.322,0.39,-0.94,0.29,-2.39,-1.64,,2.26,93.6,88.8,81.2,93.6,84.1,75.2,,0.252,0.301,0.099,0.371,0.6,0.373,0.319,0.458,0.148,0.279,0.449,0.169,0.169,0.312,0.341,0.357,0.643,0.174,,,,,,,,,,,,
16,2024-09-26,744796,Walk,walk,False,657557,571578,Paul DeJong,Patrick Corbin,0,e8608189-1918-4036-a50d-2c2e4bdd4d84,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.62,5.48,174.2,101.0,76.0,94.0,0.788,7.16,2.78,10.72,1.29,1.42,0.218,0.384,0.141,0.333,0.396,87.0,96.0,96.0,73.0,100.0,97.0,55.0,97.0,84.0,71.0,103.0,92.0,88.0,97.0,97.0,76.0,107.0,98.0,0.338,0.076,0.192,0.343,0.016,0.001,0.034,-1.46,-0.37,-1.9,0.41,-2.3,4.71,-5.53,91.3,85.7,81.0,91.5,80.0,70.0,63.2,0.339,0.567,0.091,0.216,0.335,0.352,0.301,0.434,0.223,0.311,0.578,0.133,0.409,0.773,0.279,0.5,1.25,0.526,,,,,,,,,,,,
17,2024-09-26,744796,Single,single,False,641658,571578,Garrett Hampson,Patrick Corbin,1,e4a5bfcc-931b-4458-9e07-b143f3a4108c,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.62,5.48,174.2,101.0,76.0,94.0,0.788,7.16,2.78,10.72,1.29,1.42,0.218,0.384,0.141,0.333,0.396,87.0,96.0,96.0,73.0,100.0,97.0,55.0,97.0,84.0,71.0,103.0,92.0,88.0,97.0,97.0,76.0,107.0,98.0,0.338,0.076,0.192,0.343,0.016,0.001,0.034,-1.46,-0.37,-1.9,0.41,-2.3,4.71,-5.53,91.3,85.7,81.0,91.5,80.0,70.0,63.2,0.339,0.567,0.091,0.216,0.335,0.352,0.301,0.434,0.223,0.311,0.578,0.133,0.409,0.773,0.279,0.5,1.25,0.526,,,,,,,,,,,,
18,2024-09-26,744796,Single,single,False,502054,571578,Tommy Pham,Patrick Corbin,1,c49fff1c-958c-4684-8c12-a79b390061a0,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.62,5.48,174.2,101.0,76.0,94.0,0.788,7.16,2.78,10.72,1.29,1.42,0.218,0.384,0.141,0.333,0.396,87.0,96.0,96.0,73.0,100.0,97.0,55.0,97.0,84.0,71.0,103.0,92.0,88.0,97.0,97.0,76.0,107.0,98.0,0.338,0.076,0.192,0.343,0.016,0.001,0.034,-1.46,-0.37,-1.9,0.41,-2.3,4.71,-5.53,91.3,85.7,81.0,91.5,80.0,70.0,63.2,0.339,0.567,0.091,0.216,0.335,0.352,0.301,0.434,0.223,0.311,0.578,0.133,0.409,0.773,0.279,0.5,1.25,0.526,,,,,,,,,,,,
19,2024-09-26,744796,Single,single,False,677951,571578,Bobby Witt Jr.,Patrick Corbin,1,25553bcd-6f62-4c07-af9d-282db557994a,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.62,5.48,174.2,101.0,76.0,94.0,0.788,7.16,2.78,10.72,1.29,1.42,0.218,0.384,0.141,0.333,0.396,87.0,96.0,96.0,73.0,100.0,97.0,55.0,97.0,84.0,71.0,103.0,92.0,88.0,97.0,97.0,76.0,107.0,98.0,0.338,0.076,0.192,0.343,0.016,0.001,0.034,-1.46,-0.37,-1.9,0.41,-2.3,4.71,-5.53,91.3,85.7,81.0,91.5,80.0,70.0,63.2,0.339,0.567,0.091,0.216,0.335,0.352,0.301,0.434,0.223,0.311,0.578,0.133,0.409,0.773,0.279,0.5,1.25,0.526,,,,,,,,,,,,
20,2024-09-26,744796,Single,single,False,521692,571578,Salvador Perez,Patrick Corbin,1,1da09741-2734-4373-a3cf-5ae9b629ea0c,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.62,5.48,174.2,101.0,76.0,94.0,0.788,7.16,2.78,10.72,1.29,1.42,0.218,0.384,0.141,0.333,0.396,87.0,96.0,96.0,73.0,100.0,97.0,55.0,97.0,84.0,71.0,103.0,92.0,88.0,97.0,97.0,76.0,107.0,98.0,0.338,0.076,0.192,0.343,0.016,0.001,0.034,-1.46,-0.37,-1.9,0.41,-2.3,4.71,-5.53,91.3,85.7,81.0,91.5,80.0,70.0,63.2,0.339,0.567,0.091,0.216,0.335,0.352,0.301,0.434,0.223,0.311,0.578,0.133,0.409,0.773,0.279,0.5,1.25,0.526,,,,,,,,,,,,
21,2024-09-26,744796,Single,single,False,493329,571578,Yuli Gurriel,Patrick Corbin,1,f9bf5a5c-ad1c-47ba-81e0-ac62d5cd33c8,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.62,5.48,174.2,101.0,76.0,94.0,0.788,7.16,2.78,10.72,1.29,1.42,0.218,0.384,0.141,0.333,0.396,87.0,96.0,96.0,73.0,100.0,97.0,55.0,97.0,84.0,71.0,103.0,92.0,88.0,97.0,97.0,76.0,107.0,98.0,0.338,0.076,0.192,0.343,0.016,0.001,0.034,-1.46,-0.37,-1.9,0.41,-2.3,4.71,-5.53,91.3,85.7,81.0,91.5,80.0,70.0,63.2,0.339,0.567,0.091,0.216,0.335,0.352,0.301,0.434,0.223,0.311,0.578,0.133,0.409,0.773,0.279,0.5,1.25,0.526,,,,,,,,,,,,
22,2024-09-26,744796,Forceout,force_out,True,666023,571578,Freddy Fermin,Patrick Corbin,1,608cd0ae-2dbd-4f13-bfe8-837ee6a6c3be,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.62,5.48,174.2,101.0,76.0,94.0,0.788,7.16,2.78,10.72,1.29,1.42,0.218,0.384,0.141,0.333,0.396,87.0,96.0,96.0,73.0,100.0,97.0,55.0,97.0,84.0,71.0,103.0,92.0,88.0,97.0,97.0,76.0,107.0,98.0,0.338,0.076,0.192,0.343,0.016,0.001,0.034,-1.46,-0.37,-1.9,0.41,-2.3,4.71,-5.53,91.3,85.7,81.0,91.5,80.0,70.0,63.2,0.339,0.567,0.091,0.216,0.335,0.352,0.301,0.434,0.223,0.311,0.578,0.133,0.409,0.773,0.279,0.5,1.25,0.526,,,,,,,,,,,,
23,2024-09-26,744796,Pop Out,field_out,True,592669,571578,Hunter Renfroe,Patrick Corbin,0,19288c5e-577c-4662-a9a2-e560d851fc11,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.62,5.48,174.2,101.0,76.0,94.0,0.788,7.16,2.78,10.72,1.29,1.42,0.218,0.384,0.141,0.333,0.396,87.0,96.0,96.0,73.0,100.0,97.0,55.0,97.0,84.0,71.0,103.0,92.0,88.0,97.0,97.0,76.0,107.0,98.0,0.338,0.076,0.192,0.343,0.016,0.001,0.034,-1.46,-0.37,-1.9,0.41,-2.3,4.71,-5.53,91.3,85.7,81.0,91.5,80.0,70.0,63.2,0.339,0.567,0.091,0.216,0.335,0.352,0.301,0.434,0.223,0.311,0.578,0.133,0.409,0.773,0.279,0.5,1.25,0.526,,,,,,,,,,,,
24,2024-09-26,744796,Flyout,field_out,True,672580,571578,Maikel Garcia,Patrick Corbin,0,8dba783b-c4fd-4e81-b826-ae0ef9b63c92,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.62,5.48,174.2,101.0,76.0,94.0,0.788,7.16,2.78,10.72,1.29,1.42,0.218,0.384,0.141,0.333,0.396,87.0,96.0,96.0,73.0,100.0,97.0,55.0,97.0,84.0,71.0,103.0,92.0,88.0,97.0,97.0,76.0,107.0,98.0,0.338,0.076,0.192,0.343,0.016,0.001,0.034,-1.46,-0.37,-1.9,0.41,-2.3,4.71,-5.53,91.3,85.7,81.0,91.5,80.0,70.0,63.2,0.339,0.567,0.091,0.216,0.335,0.352,0.301,0.434,0.223,0.311,0.578,0.133,0.409,0.773,0.279,0.5,1.25,0.526,,,,,,,,,,,,
25,2024-09-26,744796,Groundout,field_out,True,686611,608379,Dylan Crews,Michael Wacha,0,af0eb20c-a59a-42b2-ac7c-613fabd260c9,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.35,4.05,166.2,102.0,91.0,99.0,0.784,7.83,2.43,8.32,0.92,0.93,0.258,0.429,0.213,0.276,0.436,111.0,109.0,112.0,72.0,89.0,92.0,83.0,103.0,99.0,78.0,103.0,89.0,97.0,89.0,90.0,78.0,100.0,92.0,0.153,0.238,0.114,0.092,0.081,,0.322,0.39,-0.94,0.29,-2.39,-1.64,,2.26,93.6,88.8,81.2,93.6,84.1,75.2,,0.252,0.301,0.099,0.371,0.6,0.373,0.319,0.458,0.148,0.279,0.449,0.169,0.169,0.312,0.341,0.357,0.643,0.174,,,,,,,,,,,,
26,2024-09-26,744796,Walk,walk,False,695578,608379,James Wood,Michael Wacha,0,ec8c34a5-fe1b-4671-b53a-9d7371bf0f5b,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.35,4.05,166.2,102.0,91.0,99.0,0.784,7.83,2.43,8.32,0.92,0.93,0.258,0.429,0.213,0.276,0.436,111.0,109.0,112.0,72.0,89.0,92.0,83.0,103.0,99.0,78.0,103.0,89.0,97.0,89.0,90.0,78.0,100.0,92.0,0.153,0.238,0.114,0.092,0.081,,0.322,0.39,-0.94,0.29,-2.39,-1.64,,2.26,93.6,88.8,81.2,93.6,84.1,75.2,,0.252,0.301,0.099,0.371,0.6,0.373,0.319,0.458,0.148,0.279,0.449,0.169,0.169,0.312,0.341,0.357,0.643,0.174,,,,,,,,,,,,
27,2024-09-26,744796,Single,single,False,660766,608379,Juan Yepez,Michael Wacha,1,a2ae5ce3-2b6b-4c51-9c40-abecfcc82e3d,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.35,4.05,166.2,102.0,91.0,99.0,0.784,7.83,2.43,8.32,0.92,0.93,0.258,0.429,0.213,0.276,0.436,111.0,109.0,112.0,72.0,89.0,92.0,83.0,103.0,99.0,78.0,103.0,89.0,97.0,89.0,90.0,78.0,100.0,92.0,0.153,0.238,0.114,0.092,0.081,,0.322,0.39,-0.94,0.29,-2.39,-1.64,,2.26,93.6,88.8,81.2,93.6,84.1,75.2,,0.252,0.301,0.099,0.371,0.6,0.373,0.319,0.458,0.148,0.279,0.449,0.169,0.169,0.312,0.341,0.357,0.643,0.174,,,,,,,,,,,,
28,2024-09-26,744796,Home Run,home_run,False,671277,608379,Luis García Jr.,Michael Wacha,1,a7e967a2-d11d-42a8-8dad-542183b1ee17,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.35,4.05,166.2,102.0,91.0,99.0,0.784,7.83,2.43,8.32,0.92,0.93,0.258,0.429,0.213,0.276,0.436,111.0,109.0,112.0,72.0,89.0,92.0,83.0,103.0,99.0,78.0,103.0,89.0,97.0,89.0,90.0,78.0,100.0,92.0,0.153,0.238,0.114,0.092,0.081,,0.322,0.39,-0.94,0.29,-2.39,-1.64,,2.26,93.6,88.8,81.2,93.6,84.1,75.2,,0.252,0.301,0.099,0.371,0.6,0.373,0.319,0.458,0.148,0.279,0.449,0.169,0.169,0.312,0.341,0.357,0.643,0.174,,,,,,,,,,,,
29,2024-09-26,744796,Strikeout,strikeout,True,677588,608379,José Tena,Michael Wacha,0,64b5336e-a320-4040-8a35-87e6e5903c65,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.35,4.05,166.2,102.0,91.0,99.0,0.784,7.83,2.43,8.32,0.92,0.93,0.258,0.429,0.213,0.276,0.436,111.0,109.0,112.0,72.0,89.0,92.0,83.0,103.0,99.0,78.0,103.0,89.0,97.0,89.0,90.0,78.0,100.0,92.0,0.153,0.238,0.114,0.092,0.081,,0.322,0.39,-0.94,0.29,-2.39,-1.64,,2.26,93.6,88.8,81.2,93.6,84.1,75.2,,0.252,0.301,0.099,0.371,0.6,0.373,0.319,0.458,0.148,0.279,0.449,0.169,0.169,0.312,0.341,0.357,0.643,0.174,,,,,,,,,,,,
