,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
10,2024-09-08,746827,Strikeout,strikeout,True,691718,543037,Pete Crow-Armstrong,Gerrit Cole,0,0774b066-afd3-4ee8-a1bd-dc8f200e74bd,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.36,3.75,75.0,101.0,111.0,105.0,0.772,10.2,2.88,8.28,1.32,0.82,0.275,0.377,0.176,0.328,0.428,71.0,92.0,90.0,,,,117.0,99.0,103.0,,,,127.0,107.0,112.0,100.0,105.0,104.0,,0.46,0.172,0.141,,0.038,-0.09,-1.16,,0.77,,-4.48,96.0,91.3,88.1,,88.2,,0.215,0.422,0.239,0.364,0.636,0.223,,,,0.173,0.212,0.33,,,,0.4,0.8,0.227,102.0,99.0,106.0,0.19,2.52,82.7,0.229,0.271,0.277,,,,,,
11,2024-09-08,746827,Strikeout,strikeout,True,519317,592791,Giancarlo Stanton,Jameson Taillon,0,77a49d82-c216-4de4-8bc3-16f6009d0a40,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.57,3.83,146.1,108.0,86.0,103.0,0.82,6.95,1.72,8.79,1.23,0.99,0.228,0.443,0.145,0.321,0.462,78.0,100.0,96.0,106.0,111.0,113.0,67.0,106.0,95.0,74.0,104.0,93.0,105.0,117.0,121.0,93.0,104.0,99.0,0.109,0.295,0.24,0.159,0.153,0.044,-0.41,1.94,1.63,0.65,-1.19,-3.96,92.3,86.6,86.1,92.6,80.5,79.7,0.295,0.507,0.148,0.269,0.328,0.181,0.185,0.306,0.332,0.24,0.438,0.233,0.214,0.304,0.093,0.321,0.679,0.16,,,,,,,,,,,,,,,
12,2024-09-08,746827,Double,double,False,665862,592791,Jazz Chisholm Jr.,Jameson Taillon,0,0d4cd86d-72ac-46a1-aaa6-707328062a8b,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.57,3.83,146.1,108.0,86.0,103.0,0.82,6.95,1.72,8.79,1.23,0.99,0.228,0.443,0.145,0.321,0.462,78.0,100.0,96.0,106.0,111.0,113.0,67.0,106.0,95.0,74.0,104.0,93.0,105.0,117.0,121.0,93.0,104.0,99.0,0.109,0.295,0.24,0.159,0.153,0.044,-0.41,1.94,1.63,0.65,-1.19,-3.96,92.3,86.6,86.1,92.6,80.5,79.7,0.295,0.507,0.148,0.269,0.328,0.181,0.185,0.306,0.332,0.24,0.438,0.233,0.214,0.304,0.093,0.321,0.679,0.16,,,,,,,,,,,,,,,
13,2024-09-08,746827,Single,single,False,519203,592791,Anthony Rizzo,Jameson Taillon,1,0ea13c9c-e255-40a4-89ff-789c8b40d69e,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.57,3.83,146.1,108.0,86.0,103.0,0.82,6.95,1.72,8.79,1.23,0.99,0.228,0.443,0.145,0.321,0.462,78.0,100.0,96.0,106.0,111.0,113.0,67.0,106.0,95.0,74.0,104.0,93.0,105.0,117.0,121.0,93.0,104.0,99.0,0.109,0.295,0.24,0.159,0.153,0.044,-0.41,1.94,1.63,0.65,-1.19,-3.96,92.3,86.6,86.1,92.6,80.5,79.7,0.295,0.507,0.148,0.269,0.328,0.181,0.185,0.306,0.332,0.24,0.438,0.233,0.214,0.304,0.093,0.321,0.679,0.16,,,,,,,,,,,,,,,
14,2024-09-08,746827,Sac Fly,sac_fly,True,683011,592791,Anthony Volpe,Jameson Taillon,1,13d2f1e0-d1b5-4642-9994-c4cec1ad816d,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.57,3.83,146.1,108.0,86.0,103.0,0.82,6.95,1.72,8.79,1.23,0.99,0.228,0.443,0.145,0.321,0.462,78.0,100.0,96.0,106.0,111.0,113.0,67.0,106.0,95.0,74.0,104.0,93.0,105.0,117.0,121.0,93.0,104.0,99.0,0.109,0.295,0.24,0.159,0.153,0.044,-0.41,1.94,1.63,0.65,-1.19,-3.96,92.3,86.6,86.1,92.6,80.5,79.7,0.295,0.507,0.148,0.269,0.328,0.181,0.185,0.306,0.332,0.24,0.438,0.233,0.214,0.304,0.093,0.321,0.679,0.16,,,,,,,,,,,,,,,
15,2024-09-08,746827,Lineout,field_out,True,657077,592791,Alex Verdugo,Jameson Taillon,0,d78ef2ff-0605-4ed8-8244-93e450b8028e,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.57,3.83,146.1,108.0,86.0,103.0,0.82,6.95,1.72,8.79,1.23,0.99,0.228,0.443,0.145,0.321,0.462,78.0,100.0,96.0,106.0,111.0,113.0,67.0,106.0,95.0,74.0,104.0,93.0,105.0,117.0,121.0,93.0,104.0,99.0,0.109,0.295,0.24,0.159,0.153,0.044,-0.41,1.94,1.63,0.65,-1.19,-3.96,92.3,86.6,86.1,92.6,80.5,79.7,0.295,0.507,0.148,0.269,0.328,0.181,0.185,0.306,0.332,0.24,0.438,0.233,0.214,0.304,0.093,0.321,0.679,0.16,,,,,,,,,,,,,,,
16,2024-09-08,746827,Lineout,field_out,True,665804,543037,Miguel Amaya,Gerrit Cole,0,54d92bb2-2e2d-4e60-b8c5-10c6c1bc96d8,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.36,3.75,75.0,101.0,111.0,105.0,0.772,10.2,2.88,8.28,1.32,0.82,0.275,0.377,0.176,0.328,0.428,71.0,92.0,90.0,,,,117.0,99.0,103.0,,,,127.0,107.0,112.0,100.0,105.0,104.0,,0.46,0.172,0.141,,0.038,-0.09,-1.16,,0.77,,-4.48,96.0,91.3,88.1,,88.2,,0.215,0.422,0.239,0.364,0.636,0.223,,,,0.173,0.212,0.33,,,,0.4,0.8,0.227,102.0,99.0,106.0,0.19,2.52,82.7,0.229,0.271,0.277,,,,,,
17,2024-09-08,746827,Lineout,field_out,True,670156,543037,Miles Mastrobuoni,Gerrit Cole,0,e1c6be1e-37fa-4871-aa8b-f307b4f906b5,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.36,3.75,75.0,101.0,111.0,105.0,0.772,10.2,2.88,8.28,1.32,0.82,0.275,0.377,0.176,0.328,0.428,71.0,92.0,90.0,,,,117.0,99.0,103.0,,,,127.0,107.0,112.0,100.0,105.0,104.0,,0.46,0.172,0.141,,0.038,-0.09,-1.16,,0.77,,-4.48,96.0,91.3,88.1,,88.2,,0.215,0.422,0.239,0.364,0.636,0.223,,,,0.173,0.212,0.33,,,,0.4,0.8,0.227,102.0,99.0,106.0,0.19,2.52,82.7,0.229,0.271,0.277,,,,,,
18,2024-09-08,746827,Lineout,field_out,True,664023,543037,Ian Happ,Gerrit Cole,0,55ce7083-0c4d-4ff5-8907-f494e341c9ff,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.36,3.75,75.0,101.0,111.0,105.0,0.772,10.2,2.88,8.28,1.32,0.82,0.275,0.377,0.176,0.328,0.428,71.0,92.0,90.0,,,,117.0,99.0,103.0,,,,127.0,107.0,112.0,100.0,105.0,104.0,,0.46,0.172,0.141,,0.038,-0.09,-1.16,,0.77,,-4.48,96.0,91.3,88.1,,88.2,,0.215,0.422,0.239,0.364,0.636,0.223,,,,0.173,0.212,0.33,,,,0.4,0.8,0.227,102.0,99.0,106.0,0.19,2.52,82.7,0.229,0.271,0.277,,,,,,
19,2024-09-08,746827,Single,single,False,650402,592791,Gleyber Torres,Jameson Taillon,0,1fec582b-85cd-49c5-b130-cd65d740698e,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.57,3.83,146.1,108.0,86.0,103.0,0.82,6.95,1.72,8.79,1.23,0.99,0.228,0.443,0.145,0.321,0.462,78.0,100.0,96.0,106.0,111.0,113.0,67.0,106.0,95.0,74.0,104.0,93.0,105.0,117.0,121.0,93.0,104.0,99.0,0.109,0.295,0.24,0.159,0.153,0.044,-0.41,1.94,1.63,0.65,-1.19,-3.96,92.3,86.6,86.1,92.6,80.5,79.7,0.295,0.507,0.148,0.269,0.328,0.181,0.185,0.306,0.332,0.24,0.438,0.233,0.214,0.304,0.093,0.321,0.679,0.16,,,,,,,,,,,,,,,
20,2024-09-08,746827,Strikeout,strikeout,True,665742,592791,Juan Soto,Jameson Taillon,0,4335838a-0958-4cff-ae5f-bc188e17cec5,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.57,3.83,146.1,108.0,86.0,103.0,0.82,6.95,1.72,8.79,1.23,0.99,0.228,0.443,0.145,0.321,0.462,78.0,100.0,96.0,106.0,111.0,113.0,67.0,106.0,95.0,74.0,104.0,93.0,105.0,117.0,121.0,93.0,104.0,99.0,0.109,0.295,0.24,0.159,0.153,0.044,-0.41,1.94,1.63,0.65,-1.19,-3.96,92.3,86.6,86.1,92.6,80.5,79.7,0.295,0.507,0.148,0.269,0.328,0.181,0.185,0.306,0.332,0.24,0.438,0.233,0.214,0.304,0.093,0.321,0.679,0.16,,,,,,,,,,,,,,,
21,2024-09-08,746827,Walk,walk,False,592450,592791,Aaron Judge,Jameson Taillon,1,cbd1e984-c0b3-4e91-ac79-4955a4ba3768,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.57,3.83,146.1,108.0,86.0,103.0,0.82,6.95,1.72,8.79,1.23,0.99,0.228,0.443,0.145,0.321,0.462,78.0,100.0,96.0,106.0,111.0,113.0,67.0,106.0,95.0,74.0,104.0,93.0,105.0,117.0,121.0,93.0,104.0,99.0,0.109,0.295,0.24,0.159,0.153,0.044,-0.41,1.94,1.63,0.65,-1.19,-3.96,92.3,86.6,86.1,92.6,80.5,79.7,0.295,0.507,0.148,0.269,0.328,0.181,0.185,0.306,0.332,0.24,0.438,0.233,0.214,0.304,0.093,0.321,0.679,0.16,,,,,,,,,,,,,,,
22,2024-09-08,746827,Pop Out,field_out,True,669224,592791,Austin Wells,Jameson Taillon,0,05270a42-9d12-454a-bb28-13f73d29c883,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.57,3.83,146.1,108.0,86.0,103.0,0.82,6.95,1.72,8.79,1.23,0.99,0.228,0.443,0.145,0.321,0.462,78.0,100.0,96.0,106.0,111.0,113.0,67.0,106.0,95.0,74.0,104.0,93.0,105.0,117.0,121.0,93.0,104.0,99.0,0.109,0.295,0.24,0.159,0.153,0.044,-0.41,1.94,1.63,0.65,-1.19,-3.96,92.3,86.6,86.1,92.6,80.5,79.7,0.295,0.507,0.148,0.269,0.328,0.181,0.185,0.306,0.332,0.24,0.438,0.233,0.214,0.304,0.093,0.321,0.679,0.16,,,,,,,,,,,,,,,
23,2024-09-08,746827,Pop Out,field_out,True,519317,592791,Giancarlo Stanton,Jameson Taillon,0,0cc4ce4f-c8f8-46a6-b686-5585d76cac95,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.57,3.83,146.1,108.0,86.0,103.0,0.82,6.95,1.72,8.79,1.23,0.99,0.228,0.443,0.145,0.321,0.462,78.0,100.0,96.0,106.0,111.0,113.0,67.0,106.0,95.0,74.0,104.0,93.0,105.0,117.0,121.0,93.0,104.0,99.0,0.109,0.295,0.24,0.159,0.153,0.044,-0.41,1.94,1.63,0.65,-1.19,-3.96,92.3,86.6,86.1,92.6,80.5,79.7,0.295,0.507,0.148,0.269,0.328,0.181,0.185,0.306,0.332,0.24,0.438,0.233,0.214,0.304,0.093,0.321,0.679,0.16,,,,,,,,,,,,,,,
24,2024-09-08,746827,Single,single,False,621020,543037,Dansby Swanson,Gerrit Cole,0,90f7b9b3-4d25-4ca4-8497-2929dac6441f,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.36,3.75,75.0,101.0,111.0,105.0,0.772,10.2,2.88,8.28,1.32,0.82,0.275,0.377,0.176,0.328,0.428,71.0,92.0,90.0,,,,117.0,99.0,103.0,,,,127.0,107.0,112.0,100.0,105.0,104.0,,0.46,0.172,0.141,,0.038,-0.09,-1.16,,0.77,,-4.48,96.0,91.3,88.1,,88.2,,0.215,0.422,0.239,0.364,0.636,0.223,,,,0.173,0.212,0.33,,,,0.4,0.8,0.227,102.0,99.0,106.0,0.19,2.52,82.7,0.229,0.271,0.277,,,,,,
25,2024-09-08,746827,Strikeout,strikeout,True,673548,543037,Seiya Suzuki,Gerrit Cole,0,66c48823-5d13-4f55-ba91-4b6316dd54b8,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.36,3.75,75.0,101.0,111.0,105.0,0.772,10.2,2.88,8.28,1.32,0.82,0.275,0.377,0.176,0.328,0.428,71.0,92.0,90.0,,,,117.0,99.0,103.0,,,,127.0,107.0,112.0,100.0,105.0,104.0,,0.46,0.172,0.141,,0.038,-0.09,-1.16,,0.77,,-4.48,96.0,91.3,88.1,,88.2,,0.215,0.422,0.239,0.364,0.636,0.223,,,,0.173,0.212,0.33,,,,0.4,0.8,0.227,102.0,99.0,106.0,0.19,2.52,82.7,0.229,0.271,0.277,,,,,,
26,2024-09-08,746827,Pop Out,field_out,True,641355,543037,Cody Bellinger,Gerrit Cole,0,c00bdfcf-79ad-453a-82c3-70e67458e92f,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.36,3.75,75.0,101.0,111.0,105.0,0.772,10.2,2.88,8.28,1.32,0.82,0.275,0.377,0.176,0.328,0.428,71.0,92.0,90.0,,,,117.0,99.0,103.0,,,,127.0,107.0,112.0,100.0,105.0,104.0,,0.46,0.172,0.141,,0.038,-0.09,-1.16,,0.77,,-4.48,96.0,91.3,88.1,,88.2,,0.215,0.422,0.239,0.364,0.636,0.223,,,,0.173,0.212,0.33,,,,0.4,0.8,0.227,102.0,99.0,106.0,0.19,2.52,82.7,0.229,0.271,0.277,,,,,,
27,2024-09-08,746827,Strikeout,strikeout,True,643565,543037,Mike Tauchman,Gerrit Cole,0,f814f14a-03aa-44d2-a6e2-d762adb82c08,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.36,3.75,75.0,101.0,111.0,105.0,0.772,10.2,2.88,8.28,1.32,0.82,0.275,0.377,0.176,0.328,0.428,71.0,92.0,90.0,,,,117.0,99.0,103.0,,,,127.0,107.0,112.0,100.0,105.0,104.0,,0.46,0.172,0.141,,0.038,-0.09,-1.16,,0.77,,-4.48,96.0,91.3,88.1,,88.2,,0.215,0.422,0.239,0.364,0.636,0.223,,,,0.173,0.212,0.33,,,,0.4,0.8,0.227,102.0,99.0,106.0,0.19,2.52,82.7,0.229,0.271,0.277,,,,,,
28,2024-09-08,746827,Flyout,field_out,True,665862,592791,Jazz Chisholm Jr.,Jameson Taillon,0,68740d5c-c7c9-483d-8eb9-e1a5c48ad55d,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.57,3.83,146.1,108.0,86.0,103.0,0.82,6.95,1.72,8.79,1.23,0.99,0.228,0.443,0.145,0.321,0.462,78.0,100.0,96.0,106.0,111.0,113.0,67.0,106.0,95.0,74.0,104.0,93.0,105.0,117.0,121.0,93.0,104.0,99.0,0.109,0.295,0.24,0.159,0.153,0.044,-0.41,1.94,1.63,0.65,-1.19,-3.96,92.3,86.6,86.1,92.6,80.5,79.7,0.295,0.507,0.148,0.269,0.328,0.181,0.185,0.306,0.332,0.24,0.438,0.233,0.214,0.304,0.093,0.321,0.679,0.16,,,,,,,,,,,,,,,
29,2024-09-08,746827,Flyout,field_out,True,519203,592791,Anthony Rizzo,Jameson Taillon,0,ec45a8dd-4650-4495-8722-ecaf409f4702,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.57,3.83,146.1,108.0,86.0,103.0,0.82,6.95,1.72,8.79,1.23,0.99,0.228,0.443,0.145,0.321,0.462,78.0,100.0,96.0,106.0,111.0,113.0,67.0,106.0,95.0,74.0,104.0,93.0,105.0,117.0,121.0,93.0,104.0,99.0,0.109,0.295,0.24,0.159,0.153,0.044,-0.41,1.94,1.63,0.65,-1.19,-3.96,92.3,86.6,86.1,92.6,80.5,79.7,0.295,0.507,0.148,0.269,0.328,0.181,0.185,0.306,0.332,0.24,0.438,0.233,0.214,0.304,0.093,0.321,0.679,0.16,,,,,,,,,,,,,,,
30,2024-09-08,746827,Strikeout,strikeout,True,683011,592791,Anthony Volpe,Jameson Taillon,0,79da3eab-d3ca-4422-a1aa-c237bac7e318,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.57,3.83,146.1,108.0,86.0,103.0,0.82,6.95,1.72,8.79,1.23,0.99,0.228,0.443,0.145,0.321,0.462,78.0,100.0,96.0,106.0,111.0,113.0,67.0,106.0,95.0,74.0,104.0,93.0,105.0,117.0,121.0,93.0,104.0,99.0,0.109,0.295,0.24,0.159,0.153,0.044,-0.41,1.94,1.63,0.65,-1.19,-3.96,92.3,86.6,86.1,92.6,80.5,79.7,0.295,0.507,0.148,0.269,0.328,0.181,0.185,0.306,0.332,0.24,0.438,0.233,0.214,0.304,0.093,0.321,0.679,0.16,,,,,,,,,,,,,,,
31,2024-09-08,746827,Flyout,field_out,True,670623,543037,Isaac Paredes,Gerrit Cole,0,06cdc708-5a8d-402c-bf5d-3e45aae65d2b,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.36,3.75,75.0,101.0,111.0,105.0,0.772,10.2,2.88,8.28,1.32,0.82,0.275,0.377,0.176,0.328,0.428,71.0,92.0,90.0,,,,117.0,99.0,103.0,,,,127.0,107.0,112.0,100.0,105.0,104.0,,0.46,0.172,0.141,,0.038,-0.09,-1.16,,0.77,,-4.48,96.0,91.3,88.1,,88.2,,0.215,0.422,0.239,0.364,0.636,0.223,,,,0.173,0.212,0.33,,,,0.4,0.8,0.227,102.0,99.0,106.0,0.19,2.52,82.7,0.229,0.271,0.277,,,,,,
