,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vFS,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff
10,2024-06-15,746865,Single,single,False,673548,669467,Seiya Suzuki,Andre Pallante,0,4ce38b4b-0dc3-4bf8-a8fe-b6d0fca9da0a,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,,,,,,,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,,,,,,,0.215,0.502,,,0.149,,,0.91,,,0.26,-2.57,,,94.8,,,,95.1,88.1,,0.272,0.37,0.16,,,,0.44,0.64,0.302,0.103,0.207,0.354,,,,93.0,101.0,108.0,0.134,1.18,79.8,0.225,0.325,0.151,,,
11,2024-06-15,746865,Single,single,False,664023,669467,Ian Happ,Andre Pallante,1,2a3abed9-53e9-4619-85ff-4282bb8479fb,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,,,,,,,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,,,,,,,0.215,0.502,,,0.149,,,0.91,,,0.26,-2.57,,,94.8,,,,95.1,88.1,,0.272,0.37,0.16,,,,0.44,0.64,0.302,0.103,0.207,0.354,,,,93.0,101.0,108.0,0.134,1.18,79.8,0.225,0.325,0.151,,,
12,2024-06-15,746865,Strikeout,strikeout,True,663538,669467,Nico Hoerner,Andre Pallante,0,38bb61a4-3015-493c-aa2d-2da4d8128774,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,,,,,,,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,,,,,,,0.215,0.502,,,0.149,,,0.91,,,0.26,-2.57,,,94.8,,,,95.1,88.1,,0.272,0.37,0.16,,,,0.44,0.64,0.302,0.103,0.207,0.354,,,,93.0,101.0,108.0,0.134,1.18,79.8,0.225,0.325,0.151,,,
13,2024-06-15,746865,Lineout,field_out,True,621020,669467,Dansby Swanson,Andre Pallante,0,2b4ef615-4469-45d9-9696-db2e92275943,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,,,,,,,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,,,,,,,0.215,0.502,,,0.149,,,0.91,,,0.26,-2.57,,,94.8,,,,95.1,88.1,,0.272,0.37,0.16,,,,0.44,0.64,0.302,0.103,0.207,0.354,,,,93.0,101.0,108.0,0.134,1.18,79.8,0.225,0.325,0.151,,,
14,2024-06-15,746865,Strikeout,strikeout,True,691718,669467,Pete Crow-Armstrong,Andre Pallante,0,00bea142-3105-4773-aa3d-129c408b2a43,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,,,,,,,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,,,,,,,0.215,0.502,,,0.149,,,0.91,,,0.26,-2.57,,,94.8,,,,95.1,88.1,,0.272,0.37,0.16,,,,0.44,0.64,0.302,0.103,0.207,0.354,,,,93.0,101.0,108.0,0.134,1.18,79.8,0.225,0.325,0.151,,,
15,2024-06-15,746865,Strikeout,strikeout,True,680977,684007,Brendan Donovan,Shota Imanaga,0,d97ab747-4eb8-4a16-ba82-14cf38a57c15,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,-25.0,118.0,64.0,71.0,97.0,98.0,95.0,104.0,106.0,90.0,120.0,107.0,110.0,108.0,109.0,51.0,108.0,96.0,80.0,102.0,96.0,0.002,0.547,0.009,0.33,0.067,0.044,0.001,1.17,-8.77,0.11,-1.44,-1.0,-0.86,-3.42,91.8,89.8,83.1,87.6,89.4,81.9,72.9,0.213,0.376,0.191,0.252,0.357,0.406,0.333,0.375,0.321,0.429,0.429,0.0,0.5,1.25,0.125,,,,,,,,,,,,
16,2024-06-15,746865,Flyout,field_out,True,686780,684007,Pedro Pagés,Shota Imanaga,0,8fb590ca-bc24-4ba5-9b45-4b7bb6d2890d,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,-25.0,118.0,64.0,71.0,97.0,98.0,95.0,104.0,106.0,90.0,120.0,107.0,110.0,108.0,109.0,51.0,108.0,96.0,80.0,102.0,96.0,0.002,0.547,0.009,0.33,0.067,0.044,0.001,1.17,-8.77,0.11,-1.44,-1.0,-0.86,-3.42,91.8,89.8,83.1,87.6,89.4,81.9,72.9,0.213,0.376,0.191,0.252,0.357,0.406,0.333,0.375,0.321,0.429,0.429,0.0,0.5,1.25,0.125,,,,,,,,,,,,
17,2024-06-15,746865,Strikeout,strikeout,True,691026,684007,Masyn Winn,Shota Imanaga,0,5c923b8c-eca0-4ca3-a3e3-bce646e04553,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,-25.0,118.0,64.0,71.0,97.0,98.0,95.0,104.0,106.0,90.0,120.0,107.0,110.0,108.0,109.0,51.0,108.0,96.0,80.0,102.0,96.0,0.002,0.547,0.009,0.33,0.067,0.044,0.001,1.17,-8.77,0.11,-1.44,-1.0,-0.86,-3.42,91.8,89.8,83.1,87.6,89.4,81.9,72.9,0.213,0.376,0.191,0.252,0.357,0.406,0.333,0.375,0.321,0.429,0.429,0.0,0.5,1.25,0.125,,,,,,,,,,,,
18,2024-06-15,746865,Single,single,False,543228,669467,Yan Gomes,Andre Pallante,0,674e2643-0ce8-44ad-8035-58ffe6570840,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,,,,,,,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,,,,,,,0.215,0.502,,,0.149,,,0.91,,,0.26,-2.57,,,94.8,,,,95.1,88.1,,0.272,0.37,0.16,,,,0.44,0.64,0.302,0.103,0.207,0.354,,,,93.0,101.0,108.0,0.134,1.18,79.8,0.225,0.325,0.151,,,
19,2024-06-15,746865,Grounded Into DP,grounded_into_double_play,True,643565,669467,Mike Tauchman,Andre Pallante,1,aed901a2-528a-49ad-bfdb-48addca5df28,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,,,,,,,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,,,,,,,0.215,0.502,,,0.149,,,0.91,,,0.26,-2.57,,,94.8,,,,95.1,88.1,,0.272,0.37,0.16,,,,0.44,0.64,0.302,0.103,0.207,0.354,,,,93.0,101.0,108.0,0.134,1.18,79.8,0.225,0.325,0.151,,,
20,2024-06-15,746865,Groundout,field_out,True,666624,669467,Christopher Morel,Andre Pallante,0,4561d0fd-05ff-4e29-969c-6e43fd10b2f6,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,,,,,,,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,,,,,,,0.215,0.502,,,0.149,,,0.91,,,0.26,-2.57,,,94.8,,,,95.1,88.1,,0.272,0.37,0.16,,,,0.44,0.64,0.302,0.103,0.207,0.354,,,,93.0,101.0,108.0,0.134,1.18,79.8,0.225,0.325,0.151,,,
21,2024-06-15,746865,Double,double,False,676475,684007,Alec Burleson,Shota Imanaga,0,989b8c36-3a88-48d7-b2ed-13e370e925a1,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,-25.0,118.0,64.0,71.0,97.0,98.0,95.0,104.0,106.0,90.0,120.0,107.0,110.0,108.0,109.0,51.0,108.0,96.0,80.0,102.0,96.0,0.002,0.547,0.009,0.33,0.067,0.044,0.001,1.17,-8.77,0.11,-1.44,-1.0,-0.86,-3.42,91.8,89.8,83.1,87.6,89.4,81.9,72.9,0.213,0.376,0.191,0.252,0.357,0.406,0.333,0.375,0.321,0.429,0.429,0.0,0.5,1.25,0.125,,,,,,,,,,,,
22,2024-06-15,746865,Groundout,field_out,True,502671,684007,Paul Goldschmidt,Shota Imanaga,1,5bbcf299-3e8a-4dfc-938b-847426614e14,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,-25.0,118.0,64.0,71.0,97.0,98.0,95.0,104.0,106.0,90.0,120.0,107.0,110.0,108.0,109.0,51.0,108.0,96.0,80.0,102.0,96.0,0.002,0.547,0.009,0.33,0.067,0.044,0.001,1.17,-8.77,0.11,-1.44,-1.0,-0.86,-3.42,91.8,89.8,83.1,87.6,89.4,81.9,72.9,0.213,0.376,0.191,0.252,0.357,0.406,0.333,0.375,0.321,0.429,0.429,0.0,0.5,1.25,0.125,,,,,,,,,,,,
23,2024-06-15,746865,Sac Fly,sac_fly,True,571448,684007,Nolan Arenado,Shota Imanaga,1,f61d2931-535b-448b-adb4-772ce0a470b2,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,-25.0,118.0,64.0,71.0,97.0,98.0,95.0,104.0,106.0,90.0,120.0,107.0,110.0,108.0,109.0,51.0,108.0,96.0,80.0,102.0,96.0,0.002,0.547,0.009,0.33,0.067,0.044,0.001,1.17,-8.77,0.11,-1.44,-1.0,-0.86,-3.42,91.8,89.8,83.1,87.6,89.4,81.9,72.9,0.213,0.376,0.191,0.252,0.357,0.406,0.333,0.375,0.321,0.429,0.429,0.0,0.5,1.25,0.125,,,,,,,,,,,,
24,2024-06-15,746865,Flyout,field_out,True,669357,684007,Nolan Gorman,Shota Imanaga,0,dea0e189-4102-4ac3-99a1-ace42536ea04,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,-25.0,118.0,64.0,71.0,97.0,98.0,95.0,104.0,106.0,90.0,120.0,107.0,110.0,108.0,109.0,51.0,108.0,96.0,80.0,102.0,96.0,0.002,0.547,0.009,0.33,0.067,0.044,0.001,1.17,-8.77,0.11,-1.44,-1.0,-0.86,-3.42,91.8,89.8,83.1,87.6,89.4,81.9,72.9,0.213,0.376,0.191,0.252,0.357,0.406,0.333,0.375,0.321,0.429,0.429,0.0,0.5,1.25,0.125,,,,,,,,,,,,
25,2024-06-15,746865,Single,single,False,641355,669467,Cody Bellinger,Andre Pallante,0,89050593-7cc4-4855-b0e7-1bb5a0f5f646,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,,,,,,,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,,,,,,,0.215,0.502,,,0.149,,,0.91,,,0.26,-2.57,,,94.8,,,,95.1,88.1,,0.272,0.37,0.16,,,,0.44,0.64,0.302,0.103,0.207,0.354,,,,93.0,101.0,108.0,0.134,1.18,79.8,0.225,0.325,0.151,,,
26,2024-06-15,746865,Single,single,False,673548,669467,Seiya Suzuki,Andre Pallante,1,db86da2f-167a-488f-8a51-0a55a4c28347,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,,,,,,,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,,,,,,,0.215,0.502,,,0.149,,,0.91,,,0.26,-2.57,,,94.8,,,,95.1,88.1,,0.272,0.37,0.16,,,,0.44,0.64,0.302,0.103,0.207,0.354,,,,93.0,101.0,108.0,0.134,1.18,79.8,0.225,0.325,0.151,,,
27,2024-06-15,746865,Strikeout,strikeout,True,664023,669467,Ian Happ,Andre Pallante,0,ae24b9d6-5ec1-433a-b669-abcbae14bd0b,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,,,,,,,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,,,,,,,0.215,0.502,,,0.149,,,0.91,,,0.26,-2.57,,,94.8,,,,95.1,88.1,,0.272,0.37,0.16,,,,0.44,0.64,0.302,0.103,0.207,0.354,,,,93.0,101.0,108.0,0.134,1.18,79.8,0.225,0.325,0.151,,,
28,2024-06-15,746865,Field Error,field_error,False,663538,688297,Nico Hoerner,Chris Roycroft,1,c26e351d-10f7-4b33-9e45-f72643540953,688297.0,chrisroycroft,Roycroft,Right,Chris Roycroft,STL,3.63,3.24,22.1,103.0,115.0,106.0,0.799,8.46,3.63,8.46,0.4,2.64,0.277,0.369,0.231,0.262,0.395,,,,,,,114.0,107.0,105.0,109.0,103.0,107.0,128.0,96.0,108.0,,,,,,,0.495,0.295,,,0.211,,,2.02,,,0.03,-1.13,,,95.5,,,,96.0,84.0,,0.174,0.174,0.352,,,,0.231,0.615,0.185,,,,,,,,,,,,,0.286,0.327,0.161,,,
29,2024-06-15,746865,Groundout,field_out,True,621020,688297,Dansby Swanson,Chris Roycroft,1,4fd4e767-ae38-4b0d-978e-b9181a4da50a,688297.0,chrisroycroft,Roycroft,Right,Chris Roycroft,STL,3.63,3.24,22.1,103.0,115.0,106.0,0.799,8.46,3.63,8.46,0.4,2.64,0.277,0.369,0.231,0.262,0.395,,,,,,,114.0,107.0,105.0,109.0,103.0,107.0,128.0,96.0,108.0,,,,,,,0.495,0.295,,,0.211,,,2.02,,,0.03,-1.13,,,95.5,,,,96.0,84.0,,0.174,0.174,0.352,,,,0.231,0.615,0.185,,,,,,,,,,,,,0.286,0.327,0.161,,,
30,2024-06-15,746865,Walk,walk,False,691718,688297,Pete Crow-Armstrong,Chris Roycroft,1,d909318b-4ba8-4abc-9975-817daf2196ed,688297.0,chrisroycroft,Roycroft,Right,Chris Roycroft,STL,3.63,3.24,22.1,103.0,115.0,106.0,0.799,8.46,3.63,8.46,0.4,2.64,0.277,0.369,0.231,0.262,0.395,,,,,,,114.0,107.0,105.0,109.0,103.0,107.0,128.0,96.0,108.0,,,,,,,0.495,0.295,,,0.211,,,2.02,,,0.03,-1.13,,,95.5,,,,96.0,84.0,,0.174,0.174,0.352,,,,0.231,0.615,0.185,,,,,,,,,,,,,0.286,0.327,0.161,,,
31,2024-06-15,746865,Groundout,field_out,True,543228,688297,Yan Gomes,Chris Roycroft,1,27ed3f5c-6a7e-4f34-b77c-b5506c9e5e95,688297.0,chrisroycroft,Roycroft,Right,Chris Roycroft,STL,3.63,3.24,22.1,103.0,115.0,106.0,0.799,8.46,3.63,8.46,0.4,2.64,0.277,0.369,0.231,0.262,0.395,,,,,,,114.0,107.0,105.0,109.0,103.0,107.0,128.0,96.0,108.0,,,,,,,0.495,0.295,,,0.211,,,2.02,,,0.03,-1.13,,,95.5,,,,96.0,84.0,,0.174,0.174,0.352,,,,0.231,0.615,0.185,,,,,,,,,,,,,0.286,0.327,0.161,,,
32,2024-06-15,746865,Groundout,field_out,True,671056,684007,Iván Herrera,Shota Imanaga,0,25026280-ecf3-4204-b78c-f1d1ecdd3a52,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,-25.0,118.0,64.0,71.0,97.0,98.0,95.0,104.0,106.0,90.0,120.0,107.0,110.0,108.0,109.0,51.0,108.0,96.0,80.0,102.0,96.0,0.002,0.547,0.009,0.33,0.067,0.044,0.001,1.17,-8.77,0.11,-1.44,-1.0,-0.86,-3.42,91.8,89.8,83.1,87.6,89.4,81.9,72.9,0.213,0.376,0.191,0.252,0.357,0.406,0.333,0.375,0.321,0.429,0.429,0.0,0.5,1.25,0.125,,,,,,,,,,,,
