,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,wFA/C,wSL/C,vFA,vSL,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vCH,vSI,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC
10,2024-09-29,744880,Strikeout,strikeout,True,676914,677960,Davis Schneider,Ryan Weathers,0,12fbbe57-69f5-4251-a164-be63225aa228,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.63,4.11,86.2,96.0,94.0,97.0,0.761,8.31,2.49,8.1,1.14,1.3,0.264,0.413,0.193,0.295,0.41,96.0,97.0,96.0,120.0,87.0,98.0,0.397,0.222,-0.81,0.49,95.9,82.9,0.25,0.5,0.5,0.319,0.451,0.141,84.0,102.0,103.0,82.0,98.0,95.0,0.121,0.26,0.13,1.39,86.4,94.5,0.193,0.367,0.379,0.118,0.176,0.51,0.259,0.5,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-29,744880,Lineout,field_out,True,665782,677960,Luis De Los Santos,Ryan Weathers,0,f142cdb8-1eec-47b0-9638-f4c40d6ce005,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.63,4.11,86.2,96.0,94.0,97.0,0.761,8.31,2.49,8.1,1.14,1.3,0.264,0.413,0.193,0.295,0.41,96.0,97.0,96.0,120.0,87.0,98.0,0.397,0.222,-0.81,0.49,95.9,82.9,0.25,0.5,0.5,0.319,0.451,0.141,84.0,102.0,103.0,82.0,98.0,95.0,0.121,0.26,0.13,1.39,86.4,94.5,0.193,0.367,0.379,0.118,0.176,0.51,0.259,0.5,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-29,744880,Single,single,False,672640,642232,Otto Lopez,Ryan Yarbrough,0,71740b60-a0ca-4cba-a4d2-ccdd531c86e9,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.19,4.16,98.2,100.0,81.0,96.0,0.8,5.93,2.92,6.39,1.0,1.06,0.249,0.401,0.176,0.253,0.445,84.0,102.0,96.0,,,,0.215,,1.11,,86.5,,,,,0.196,0.375,0.164,74.0,105.0,86.0,66.0,101.0,93.0,0.256,0.155,2.04,0.42,77.4,86.0,0.241,0.328,0.218,,,,0.229,0.321,0.086,95.0,100.0,111.0,95.0,83.0,77.0,0.099,0.275,-4.29,1.51,83.8,71.3,0.114,0.219,0.346,0.4,0.75,0.19,,,,,,,,,,,,
13,2024-09-29,744880,Lineout,field_out,True,665052,642232,Griffin Conine,Ryan Yarbrough,0,f5358415-ed40-48a4-9ea4-f1d08c630036,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.19,4.16,98.2,100.0,81.0,96.0,0.8,5.93,2.92,6.39,1.0,1.06,0.249,0.401,0.176,0.253,0.445,84.0,102.0,96.0,,,,0.215,,1.11,,86.5,,,,,0.196,0.375,0.164,74.0,105.0,86.0,66.0,101.0,93.0,0.256,0.155,2.04,0.42,77.4,86.0,0.241,0.328,0.218,,,,0.229,0.321,0.086,95.0,100.0,111.0,95.0,83.0,77.0,0.099,0.275,-4.29,1.51,83.8,71.3,0.114,0.219,0.346,0.4,0.75,0.19,,,,,,,,,,,,
14,2024-09-29,744880,Single,single,False,663743,642232,Nick Fortes,Ryan Yarbrough,1,be434a8b-7878-4c41-a42f-1e562cbb216f,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.19,4.16,98.2,100.0,81.0,96.0,0.8,5.93,2.92,6.39,1.0,1.06,0.249,0.401,0.176,0.253,0.445,84.0,102.0,96.0,,,,0.215,,1.11,,86.5,,,,,0.196,0.375,0.164,74.0,105.0,86.0,66.0,101.0,93.0,0.256,0.155,2.04,0.42,77.4,86.0,0.241,0.328,0.218,,,,0.229,0.321,0.086,95.0,100.0,111.0,95.0,83.0,77.0,0.099,0.275,-4.29,1.51,83.8,71.3,0.114,0.219,0.346,0.4,0.75,0.19,,,,,,,,,,,,
15,2024-09-29,744880,Forceout,force_out,True,669394,642232,Jake Burger,Ryan Yarbrough,1,77b84162-61eb-4ea5-bce1-8edb2e5781ba,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.19,4.16,98.2,100.0,81.0,96.0,0.8,5.93,2.92,6.39,1.0,1.06,0.249,0.401,0.176,0.253,0.445,84.0,102.0,96.0,,,,0.215,,1.11,,86.5,,,,,0.196,0.375,0.164,74.0,105.0,86.0,66.0,101.0,93.0,0.256,0.155,2.04,0.42,77.4,86.0,0.241,0.328,0.218,,,,0.229,0.321,0.086,95.0,100.0,111.0,95.0,83.0,77.0,0.099,0.275,-4.29,1.51,83.8,71.3,0.114,0.219,0.346,0.4,0.75,0.19,,,,,,,,,,,,
16,2024-09-29,744880,Single,single,False,672642,677960,Steward Berroa,Ryan Weathers,0,90c8a0b7-402b-4d5b-89d4-74769b198eb8,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.63,4.11,86.2,96.0,94.0,97.0,0.761,8.31,2.49,8.1,1.14,1.3,0.264,0.413,0.193,0.295,0.41,96.0,97.0,96.0,120.0,87.0,98.0,0.397,0.222,-0.81,0.49,95.9,82.9,0.25,0.5,0.5,0.319,0.451,0.141,84.0,102.0,103.0,82.0,98.0,95.0,0.121,0.26,0.13,1.39,86.4,94.5,0.193,0.367,0.379,0.118,0.176,0.51,0.259,0.5,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-29,744880,Strikeout,strikeout,True,694388,677960,Joey Loperfido,Ryan Weathers,0,e75c66c2-287a-4a29-b2f1-d56361c3d7a3,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.63,4.11,86.2,96.0,94.0,97.0,0.761,8.31,2.49,8.1,1.14,1.3,0.264,0.413,0.193,0.295,0.41,96.0,97.0,96.0,120.0,87.0,98.0,0.397,0.222,-0.81,0.49,95.9,82.9,0.25,0.5,0.5,0.319,0.451,0.141,84.0,102.0,103.0,82.0,98.0,95.0,0.121,0.26,0.13,1.39,86.4,94.5,0.193,0.367,0.379,0.118,0.176,0.51,0.259,0.5,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-29,744880,Flyout,field_out,True,623168,677960,Tyler Heineman,Ryan Weathers,0,a4524152-485f-4317-9c15-173cc279bfb3,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.63,4.11,86.2,96.0,94.0,97.0,0.761,8.31,2.49,8.1,1.14,1.3,0.264,0.413,0.193,0.295,0.41,96.0,97.0,96.0,120.0,87.0,98.0,0.397,0.222,-0.81,0.49,95.9,82.9,0.25,0.5,0.5,0.319,0.451,0.141,84.0,102.0,103.0,82.0,98.0,95.0,0.121,0.26,0.13,1.39,86.4,94.5,0.193,0.367,0.379,0.118,0.176,0.51,0.259,0.5,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-29,744880,Groundout,field_out,True,665489,677960,Vladimir Guerrero Jr.,Ryan Weathers,0,c210a613-ee2e-40c1-b702-757a2d1deba3,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.63,4.11,86.2,96.0,94.0,97.0,0.761,8.31,2.49,8.1,1.14,1.3,0.264,0.413,0.193,0.295,0.41,96.0,97.0,96.0,120.0,87.0,98.0,0.397,0.222,-0.81,0.49,95.9,82.9,0.25,0.5,0.5,0.319,0.451,0.141,84.0,102.0,103.0,82.0,98.0,95.0,0.121,0.26,0.13,1.39,86.4,94.5,0.193,0.367,0.379,0.118,0.176,0.51,0.259,0.5,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-29,744880,Groundout,field_out,True,669364,642232,Xavier Edwards,Ryan Yarbrough,0,6674a523-406f-4146-bd15-8a231dd0381c,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.19,4.16,98.2,100.0,81.0,96.0,0.8,5.93,2.92,6.39,1.0,1.06,0.249,0.401,0.176,0.253,0.445,84.0,102.0,96.0,,,,0.215,,1.11,,86.5,,,,,0.196,0.375,0.164,74.0,105.0,86.0,66.0,101.0,93.0,0.256,0.155,2.04,0.42,77.4,86.0,0.241,0.328,0.218,,,,0.229,0.321,0.086,95.0,100.0,111.0,95.0,83.0,77.0,0.099,0.275,-4.29,1.51,83.8,71.3,0.114,0.219,0.346,0.4,0.75,0.19,,,,,,,,,,,,
21,2024-09-29,744880,Strikeout,strikeout,True,681393,642232,Connor Norby,Ryan Yarbrough,0,20bcc69d-466f-47b2-a437-6349eff68d29,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.19,4.16,98.2,100.0,81.0,96.0,0.8,5.93,2.92,6.39,1.0,1.06,0.249,0.401,0.176,0.253,0.445,84.0,102.0,96.0,,,,0.215,,1.11,,86.5,,,,,0.196,0.375,0.164,74.0,105.0,86.0,66.0,101.0,93.0,0.256,0.155,2.04,0.42,77.4,86.0,0.241,0.328,0.218,,,,0.229,0.321,0.086,95.0,100.0,111.0,95.0,83.0,77.0,0.099,0.275,-4.29,1.51,83.8,71.3,0.114,0.219,0.346,0.4,0.75,0.19,,,,,,,,,,,,
22,2024-09-29,744880,Single,single,False,681146,642232,Jonah Bride,Ryan Yarbrough,0,2517c65d-b374-496d-9e4e-1e95dfd95a35,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.19,4.16,98.2,100.0,81.0,96.0,0.8,5.93,2.92,6.39,1.0,1.06,0.249,0.401,0.176,0.253,0.445,84.0,102.0,96.0,,,,0.215,,1.11,,86.5,,,,,0.196,0.375,0.164,74.0,105.0,86.0,66.0,101.0,93.0,0.256,0.155,2.04,0.42,77.4,86.0,0.241,0.328,0.218,,,,0.229,0.321,0.086,95.0,100.0,111.0,95.0,83.0,77.0,0.099,0.275,-4.29,1.51,83.8,71.3,0.114,0.219,0.346,0.4,0.75,0.19,,,,,,,,,,,,
23,2024-09-29,744880,Strikeout,strikeout,True,660821,642232,Jesús Sánchez,Ryan Yarbrough,0,41dcfeb8-1ca0-4194-a447-affd99f1fc20,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.19,4.16,98.2,100.0,81.0,96.0,0.8,5.93,2.92,6.39,1.0,1.06,0.249,0.401,0.176,0.253,0.445,84.0,102.0,96.0,,,,0.215,,1.11,,86.5,,,,,0.196,0.375,0.164,74.0,105.0,86.0,66.0,101.0,93.0,0.256,0.155,2.04,0.42,77.4,86.0,0.241,0.328,0.218,,,,0.229,0.321,0.086,95.0,100.0,111.0,95.0,83.0,77.0,0.099,0.275,-4.29,1.51,83.8,71.3,0.114,0.219,0.346,0.4,0.75,0.19,,,,,,,,,,,,
24,2024-09-29,744880,Groundout,field_out,True,682729,677960,Jonatan Clase,Ryan Weathers,0,315b4a2d-4aab-4cdf-8155-f76574ac464f,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.63,4.11,86.2,96.0,94.0,97.0,0.761,8.31,2.49,8.1,1.14,1.3,0.264,0.413,0.193,0.295,0.41,96.0,97.0,96.0,120.0,87.0,98.0,0.397,0.222,-0.81,0.49,95.9,82.9,0.25,0.5,0.5,0.319,0.451,0.141,84.0,102.0,103.0,82.0,98.0,95.0,0.121,0.26,0.13,1.39,86.4,94.5,0.193,0.367,0.379,0.118,0.176,0.51,0.259,0.5,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-09-29,744880,Groundout,field_out,True,687462,677960,Spencer Horwitz,Ryan Weathers,0,78dd2478-75f7-4ddd-9fb6-639b64a9ac34,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.63,4.11,86.2,96.0,94.0,97.0,0.761,8.31,2.49,8.1,1.14,1.3,0.264,0.413,0.193,0.295,0.41,96.0,97.0,96.0,120.0,87.0,98.0,0.397,0.222,-0.81,0.49,95.9,82.9,0.25,0.5,0.5,0.319,0.451,0.141,84.0,102.0,103.0,82.0,98.0,95.0,0.121,0.26,0.13,1.39,86.4,94.5,0.193,0.367,0.379,0.118,0.176,0.51,0.259,0.5,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-29,744880,Pop Out,field_out,True,676391,677960,Ernie Clement,Ryan Weathers,0,d47a1761-18c8-4d20-b90d-d0ca69cd3f40,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.63,4.11,86.2,96.0,94.0,97.0,0.761,8.31,2.49,8.1,1.14,1.3,0.264,0.413,0.193,0.295,0.41,96.0,97.0,96.0,120.0,87.0,98.0,0.397,0.222,-0.81,0.49,95.9,82.9,0.25,0.5,0.5,0.319,0.451,0.141,84.0,102.0,103.0,82.0,98.0,95.0,0.121,0.26,0.13,1.39,86.4,94.5,0.193,0.367,0.379,0.118,0.176,0.51,0.259,0.5,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-29,744880,Flyout,field_out,True,667472,642232,Dane Myers,Ryan Yarbrough,0,21982243-1630-4a00-9c0d-9c2fb84b1865,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.19,4.16,98.2,100.0,81.0,96.0,0.8,5.93,2.92,6.39,1.0,1.06,0.249,0.401,0.176,0.253,0.445,84.0,102.0,96.0,,,,0.215,,1.11,,86.5,,,,,0.196,0.375,0.164,74.0,105.0,86.0,66.0,101.0,93.0,0.256,0.155,2.04,0.42,77.4,86.0,0.241,0.328,0.218,,,,0.229,0.321,0.086,95.0,100.0,111.0,95.0,83.0,77.0,0.099,0.275,-4.29,1.51,83.8,71.3,0.114,0.219,0.346,0.4,0.75,0.19,,,,,,,,,,,,
28,2024-09-29,744880,Groundout,field_out,True,672640,642232,Otto Lopez,Ryan Yarbrough,0,e472c823-f3e0-45cf-8784-3b6031341933,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.19,4.16,98.2,100.0,81.0,96.0,0.8,5.93,2.92,6.39,1.0,1.06,0.249,0.401,0.176,0.253,0.445,84.0,102.0,96.0,,,,0.215,,1.11,,86.5,,,,,0.196,0.375,0.164,74.0,105.0,86.0,66.0,101.0,93.0,0.256,0.155,2.04,0.42,77.4,86.0,0.241,0.328,0.218,,,,0.229,0.321,0.086,95.0,100.0,111.0,95.0,83.0,77.0,0.099,0.275,-4.29,1.51,83.8,71.3,0.114,0.219,0.346,0.4,0.75,0.19,,,,,,,,,,,,
29,2024-09-29,744880,Groundout,field_out,True,665052,642232,Griffin Conine,Ryan Yarbrough,0,dbbdafd2-9733-4d9b-942c-6cee0e7b1210,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.19,4.16,98.2,100.0,81.0,96.0,0.8,5.93,2.92,6.39,1.0,1.06,0.249,0.401,0.176,0.253,0.445,84.0,102.0,96.0,,,,0.215,,1.11,,86.5,,,,,0.196,0.375,0.164,74.0,105.0,86.0,66.0,101.0,93.0,0.256,0.155,2.04,0.42,77.4,86.0,0.241,0.328,0.218,,,,0.229,0.321,0.086,95.0,100.0,111.0,95.0,83.0,77.0,0.099,0.275,-4.29,1.51,83.8,71.3,0.114,0.219,0.346,0.4,0.75,0.19,,,,,,,,,,,,
30,2024-09-29,744880,Strikeout,strikeout,True,676914,677960,Davis Schneider,Ryan Weathers,0,7ccc90f7-05d1-44c4-9a6d-157eb76ff5c5,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.63,4.11,86.2,96.0,94.0,97.0,0.761,8.31,2.49,8.1,1.14,1.3,0.264,0.413,0.193,0.295,0.41,96.0,97.0,96.0,120.0,87.0,98.0,0.397,0.222,-0.81,0.49,95.9,82.9,0.25,0.5,0.5,0.319,0.451,0.141,84.0,102.0,103.0,82.0,98.0,95.0,0.121,0.26,0.13,1.39,86.4,94.5,0.193,0.367,0.379,0.118,0.176,0.51,0.259,0.5,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-09-29,744880,Strikeout,strikeout,True,665782,677960,Luis De Los Santos,Ryan Weathers,0,e8ba944b-ead1-48b3-8b93-de0a53fca5b0,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.63,4.11,86.2,96.0,94.0,97.0,0.761,8.31,2.49,8.1,1.14,1.3,0.264,0.413,0.193,0.295,0.41,96.0,97.0,96.0,120.0,87.0,98.0,0.397,0.222,-0.81,0.49,95.9,82.9,0.25,0.5,0.5,0.319,0.451,0.141,84.0,102.0,103.0,82.0,98.0,95.0,0.121,0.26,0.13,1.39,86.4,94.5,0.193,0.367,0.379,0.118,0.176,0.51,0.259,0.5,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-09-29,744880,Strikeout,strikeout,True,672642,677960,Steward Berroa,Ryan Weathers,0,d6c156aa-1f85-4176-a3c6-3315c9180acb,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.63,4.11,86.2,96.0,94.0,97.0,0.761,8.31,2.49,8.1,1.14,1.3,0.264,0.413,0.193,0.295,0.41,96.0,97.0,96.0,120.0,87.0,98.0,0.397,0.222,-0.81,0.49,95.9,82.9,0.25,0.5,0.5,0.319,0.451,0.141,84.0,102.0,103.0,82.0,98.0,95.0,0.121,0.26,0.13,1.39,86.4,94.5,0.193,0.367,0.379,0.118,0.176,0.51,0.259,0.5,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-09-29,744880,Lineout,field_out,True,663743,642232,Nick Fortes,Ryan Yarbrough,0,caa937c6-ec87-4ab1-8e08-7854c698a43f,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.19,4.16,98.2,100.0,81.0,96.0,0.8,5.93,2.92,6.39,1.0,1.06,0.249,0.401,0.176,0.253,0.445,84.0,102.0,96.0,,,,0.215,,1.11,,86.5,,,,,0.196,0.375,0.164,74.0,105.0,86.0,66.0,101.0,93.0,0.256,0.155,2.04,0.42,77.4,86.0,0.241,0.328,0.218,,,,0.229,0.321,0.086,95.0,100.0,111.0,95.0,83.0,77.0,0.099,0.275,-4.29,1.51,83.8,71.3,0.114,0.219,0.346,0.4,0.75,0.19,,,,,,,,,,,,
34,2024-09-29,744880,Strikeout,strikeout,True,669394,642232,Jake Burger,Ryan Yarbrough,0,21da812a-8af8-4da7-84fb-8fb1c1052f9d,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.19,4.16,98.2,100.0,81.0,96.0,0.8,5.93,2.92,6.39,1.0,1.06,0.249,0.401,0.176,0.253,0.445,84.0,102.0,96.0,,,,0.215,,1.11,,86.5,,,,,0.196,0.375,0.164,74.0,105.0,86.0,66.0,101.0,93.0,0.256,0.155,2.04,0.42,77.4,86.0,0.241,0.328,0.218,,,,0.229,0.321,0.086,95.0,100.0,111.0,95.0,83.0,77.0,0.099,0.275,-4.29,1.51,83.8,71.3,0.114,0.219,0.346,0.4,0.75,0.19,,,,,,,,,,,,
