,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SV_ba,SV_slg,SV_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff
0,2024-07-29,745791,Double,double,False,622534,500779,Manuel Margot,Jose Quintana,0,a2a32e57-cb67-4b5d-8bbb-42225e8b4ec1,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,69.0,100.0,97.0,110.0,103.0,100.0,70.0,92.0,85.0,75.0,97.0,90.0,0.293,0.222,0.287,0.197,-0.55,0.19,0.04,-0.09,90.6,85.7,90.7,77.6,0.261,0.491,0.136,0.266,0.448,0.258,0.225,0.294,0.32,0.225,0.461,0.167,0.176,0.382,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-07-29,745791,Single,single,False,621439,500779,Byron Buxton,Jose Quintana,1,559a6006-08be-42cc-acab-b21b8a581e89,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,69.0,100.0,97.0,110.0,103.0,100.0,70.0,92.0,85.0,75.0,97.0,90.0,0.293,0.222,0.287,0.197,-0.55,0.19,0.04,-0.09,90.6,85.7,90.7,77.6,0.261,0.491,0.136,0.266,0.448,0.258,0.225,0.294,0.32,0.225,0.461,0.167,0.176,0.382,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-07-29,745791,Strikeout,strikeout,True,668904,500779,Royce Lewis,Jose Quintana,0,414c0c3a-66c7-40ba-b53e-df5a00e2cb3f,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,69.0,100.0,97.0,110.0,103.0,100.0,70.0,92.0,85.0,75.0,97.0,90.0,0.293,0.222,0.287,0.197,-0.55,0.19,0.04,-0.09,90.6,85.7,90.7,77.6,0.261,0.491,0.136,0.266,0.448,0.258,0.225,0.294,0.32,0.225,0.461,0.167,0.176,0.382,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-07-29,745791,Flyout,field_out,True,467793,500779,Carlos Santana,Jose Quintana,0,ca7e6f4d-1204-4889-8950-9b1034079906,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,69.0,100.0,97.0,110.0,103.0,100.0,70.0,92.0,85.0,75.0,97.0,90.0,0.293,0.222,0.287,0.197,-0.55,0.19,0.04,-0.09,90.6,85.7,90.7,77.6,0.261,0.491,0.136,0.266,0.448,0.258,0.225,0.294,0.32,0.225,0.461,0.167,0.176,0.382,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-07-29,745791,Flyout,field_out,True,650489,500779,Willi Castro,Jose Quintana,0,2edf9d47-ed6f-4f71-b88e-a1637f588e44,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,69.0,100.0,97.0,110.0,103.0,100.0,70.0,92.0,85.0,75.0,97.0,90.0,0.293,0.222,0.287,0.197,-0.55,0.19,0.04,-0.09,90.6,85.7,90.7,77.6,0.261,0.491,0.136,0.266,0.448,0.258,0.225,0.294,0.32,0.225,0.461,0.167,0.176,0.382,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-07-29,745791,Strikeout,strikeout,True,596019,680573,Francisco Lindor,Simeon Woods Richardson,0,bbdc95d1-d23d-40d2-bfda-d78f5e94248e,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.85,4.06,117.0,104.0,88.0,100.0,0.807,7.85,2.92,7.69,1.08,0.83,0.282,0.413,0.148,0.285,0.436,103.0,106.0,112.0,102.0,102.0,102.0,73.0,101.0,89.0,,,,,0.406,0.081,0.199,0.81,,1.69,-2.11,93.2,82.9,,75.9,,,,0.194,0.355,0.224,0.256,0.513,0.196,0.256,0.36,0.213,,,,94.0,108.0,106.0,0.314,1.13,86.5,0.191,0.299,0.252,,,,,,,,,,,,,,,,,,,,,
6,2024-07-29,745791,Walk,walk,False,607043,680573,Brandon Nimmo,Simeon Woods Richardson,0,b03d06a4-e315-4ec3-938e-8b06e7941c00,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.85,4.06,117.0,104.0,88.0,100.0,0.807,7.85,2.92,7.69,1.08,0.83,0.282,0.413,0.148,0.285,0.436,103.0,106.0,112.0,102.0,102.0,102.0,73.0,101.0,89.0,,,,,0.406,0.081,0.199,0.81,,1.69,-2.11,93.2,82.9,,75.9,,,,0.194,0.355,0.224,0.256,0.513,0.196,0.256,0.36,0.213,,,,94.0,108.0,106.0,0.314,1.13,86.5,0.191,0.299,0.252,,,,,,,,,,,,,,,,,,,,,
7,2024-07-29,745791,Single,single,False,502110,680573,J.D. Martinez,Simeon Woods Richardson,1,8dee0a23-bf4e-48e8-b629-f0ccfca41350,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.85,4.06,117.0,104.0,88.0,100.0,0.807,7.85,2.92,7.69,1.08,0.83,0.282,0.413,0.148,0.285,0.436,103.0,106.0,112.0,102.0,102.0,102.0,73.0,101.0,89.0,,,,,0.406,0.081,0.199,0.81,,1.69,-2.11,93.2,82.9,,75.9,,,,0.194,0.355,0.224,0.256,0.513,0.196,0.256,0.36,0.213,,,,94.0,108.0,106.0,0.314,1.13,86.5,0.191,0.299,0.252,,,,,,,,,,,,,,,,,,,,,
8,2024-07-29,745791,Strikeout,strikeout,True,624413,680573,Pete Alonso,Simeon Woods Richardson,0,4978d5c2-26c3-462b-8b57-33ded6b6909c,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.85,4.06,117.0,104.0,88.0,100.0,0.807,7.85,2.92,7.69,1.08,0.83,0.282,0.413,0.148,0.285,0.436,103.0,106.0,112.0,102.0,102.0,102.0,73.0,101.0,89.0,,,,,0.406,0.081,0.199,0.81,,1.69,-2.11,93.2,82.9,,75.9,,,,0.194,0.355,0.224,0.256,0.513,0.196,0.256,0.36,0.213,,,,94.0,108.0,106.0,0.314,1.13,86.5,0.191,0.299,0.252,,,,,,,,,,,,,,,,,,,,,
9,2024-07-29,745791,Groundout,field_out,True,608385,680573,Jesse Winker,Simeon Woods Richardson,0,0ce02b05-6cf4-4ca8-889f-0580492aaea7,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.85,4.06,117.0,104.0,88.0,100.0,0.807,7.85,2.92,7.69,1.08,0.83,0.282,0.413,0.148,0.285,0.436,103.0,106.0,112.0,102.0,102.0,102.0,73.0,101.0,89.0,,,,,0.406,0.081,0.199,0.81,,1.69,-2.11,93.2,82.9,,75.9,,,,0.194,0.355,0.224,0.256,0.513,0.196,0.256,0.36,0.213,,,,94.0,108.0,106.0,0.314,1.13,86.5,0.191,0.299,0.252,,,,,,,,,,,,,,,,,,,,,
