,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,wFA/C,wFS/C,wSL/C,vFA,vFS,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,CH%,wSI/C,wCU/C,wCH/C,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-07-13,745798,Walk,walk,False,621466,663372,DJ Stewart,Ryan Feltner,1,e1dc7cf2-51ef-41c2-865f-cebed4a292aa,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,83.0,102.0,97.0,110.0,99.0,104.0,,,,0.34,,0.291,-0.09,,-1.06,94.9,,88.1,0.257,0.405,0.182,0.182,0.545,0.235,,,,114.0,96.0,103.0,104.0,110.0,116.0,91.0,91.0,87.0,0.14,0.083,0.147,0.41,-0.09,-1.33,85.4,94.4,79.2,0.286,0.375,0.164,0.321,0.5,0.422,0.2,0.333,0.299,,,,,,,,,
11,2024-07-13,745798,Lineout,field_out,True,668901,663372,Mark Vientos,Ryan Feltner,0,3a8b20cd-55a1-486d-a5fe-df12e5f02011,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,83.0,102.0,97.0,110.0,99.0,104.0,,,,0.34,,0.291,-0.09,,-1.06,94.9,,88.1,0.257,0.405,0.182,0.182,0.545,0.235,,,,114.0,96.0,103.0,104.0,110.0,116.0,91.0,91.0,87.0,0.14,0.083,0.147,0.41,-0.09,-1.33,85.4,94.4,79.2,0.286,0.375,0.164,0.321,0.5,0.422,0.2,0.333,0.299,,,,,,,,,
12,2024-07-13,745798,Walk,walk,False,592325,663372,Ben Gamel,Ryan Feltner,1,b584b6fa-2732-47fd-90b2-1ea21d92e6e5,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,83.0,102.0,97.0,110.0,99.0,104.0,,,,0.34,,0.291,-0.09,,-1.06,94.9,,88.1,0.257,0.405,0.182,0.182,0.545,0.235,,,,114.0,96.0,103.0,104.0,110.0,116.0,91.0,91.0,87.0,0.14,0.083,0.147,0.41,-0.09,-1.33,85.4,94.4,79.2,0.286,0.375,0.164,0.321,0.5,0.422,0.2,0.333,0.299,,,,,,,,,
13,2024-07-13,745798,Fielders Choice,fielders_choice,False,620443,663372,Luis Torrens,Ryan Feltner,1,0bee1763-78cf-4cfa-a983-9a0bee6a288c,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,83.0,102.0,97.0,110.0,99.0,104.0,,,,0.34,,0.291,-0.09,,-1.06,94.9,,88.1,0.257,0.405,0.182,0.182,0.545,0.235,,,,114.0,96.0,103.0,104.0,110.0,116.0,91.0,91.0,87.0,0.14,0.083,0.147,0.41,-0.09,-1.33,85.4,94.4,79.2,0.286,0.375,0.164,0.321,0.5,0.422,0.2,0.333,0.299,,,,,,,,,
14,2024-07-13,745798,Double,double,False,643446,663372,Jeff McNeil,Ryan Feltner,1,c60ea844-4d8d-4af6-bb00-0f5baeb3c966,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,83.0,102.0,97.0,110.0,99.0,104.0,,,,0.34,,0.291,-0.09,,-1.06,94.9,,88.1,0.257,0.405,0.182,0.182,0.545,0.235,,,,114.0,96.0,103.0,104.0,110.0,116.0,91.0,91.0,87.0,0.14,0.083,0.147,0.41,-0.09,-1.33,85.4,94.4,79.2,0.286,0.375,0.164,0.321,0.5,0.422,0.2,0.333,0.299,,,,,,,,,
15,2024-07-13,745798,Walk,walk,False,596019,663372,Francisco Lindor,Ryan Feltner,0,c8c42f9c-85bd-4de7-ac0c-8cbf6a784674,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,83.0,102.0,97.0,110.0,99.0,104.0,,,,0.34,,0.291,-0.09,,-1.06,94.9,,88.1,0.257,0.405,0.182,0.182,0.545,0.235,,,,114.0,96.0,103.0,104.0,110.0,116.0,91.0,91.0,87.0,0.14,0.083,0.147,0.41,-0.09,-1.33,85.4,94.4,79.2,0.286,0.375,0.164,0.321,0.5,0.422,0.2,0.333,0.299,,,,,,,,,
16,2024-07-13,745798,Strikeout,strikeout,True,607043,663372,Brandon Nimmo,Ryan Feltner,1,4d84a679-3464-44fc-96c8-33c2603fa5c3,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,83.0,102.0,97.0,110.0,99.0,104.0,,,,0.34,,0.291,-0.09,,-1.06,94.9,,88.1,0.257,0.405,0.182,0.182,0.545,0.235,,,,114.0,96.0,103.0,104.0,110.0,116.0,91.0,91.0,87.0,0.14,0.083,0.147,0.41,-0.09,-1.33,85.4,94.4,79.2,0.286,0.375,0.164,0.321,0.5,0.422,0.2,0.333,0.299,,,,,,,,,
17,2024-07-13,745798,Groundout,field_out,True,502110,663372,J.D. Martinez,Ryan Feltner,0,b117308a-2100-48cf-86e9-dd256bd70974,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,83.0,102.0,97.0,110.0,99.0,104.0,,,,0.34,,0.291,-0.09,,-1.06,94.9,,88.1,0.257,0.405,0.182,0.182,0.545,0.235,,,,114.0,96.0,103.0,104.0,110.0,116.0,91.0,91.0,87.0,0.14,0.083,0.147,0.41,-0.09,-1.33,85.4,94.4,79.2,0.286,0.375,0.164,0.321,0.5,0.422,0.2,0.333,0.299,,,,,,,,,
18,2024-07-13,745798,Home Run,home_run,False,595909,681035,Jake Cave,Christian Scott,0,80ff85e0-4559-4a4b-9620-a8ca79c2fc3b,681035.0,christianscott,Scott,Right,Christian Scott,NYM,4.36,4.07,43.1,97.0,97.0,100.0,0.799,7.27,2.08,7.89,1.45,0.7,0.25,0.375,0.188,0.32,0.462,84.0,103.0,101.0,113.0,91.0,98.0,100.0,94.0,101.0,0.534,0.105,0.361,0.31,-1.3,0.32,94.2,84.9,85.1,0.258,0.393,0.208,0.25,0.393,0.213,0.2,0.467,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-13,745798,Lineout,field_out,True,669911,681035,Michael Toglia,Christian Scott,0,044baacb-6c8d-4b6c-9c58-873c961d6287,681035.0,christianscott,Scott,Right,Christian Scott,NYM,4.36,4.07,43.1,97.0,97.0,100.0,0.799,7.27,2.08,7.89,1.45,0.7,0.25,0.375,0.188,0.32,0.462,84.0,103.0,101.0,113.0,91.0,98.0,100.0,94.0,101.0,0.534,0.105,0.361,0.31,-1.3,0.32,94.2,84.9,85.1,0.258,0.393,0.208,0.25,0.393,0.213,0.2,0.467,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-07-13,745798,Double,double,False,656541,681035,Sam Hilliard,Christian Scott,0,bf6aa2fc-999c-464a-b47b-a9dde9c9bc0f,681035.0,christianscott,Scott,Right,Christian Scott,NYM,4.36,4.07,43.1,97.0,97.0,100.0,0.799,7.27,2.08,7.89,1.45,0.7,0.25,0.375,0.188,0.32,0.462,84.0,103.0,101.0,113.0,91.0,98.0,100.0,94.0,101.0,0.534,0.105,0.361,0.31,-1.3,0.32,94.2,84.9,85.1,0.258,0.393,0.208,0.25,0.393,0.213,0.2,0.467,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-07-13,745798,Groundout,field_out,True,453568,681035,Charlie Blackmon,Christian Scott,1,5ca3939a-2d2b-491a-906c-c85e0f814b8f,681035.0,christianscott,Scott,Right,Christian Scott,NYM,4.36,4.07,43.1,97.0,97.0,100.0,0.799,7.27,2.08,7.89,1.45,0.7,0.25,0.375,0.188,0.32,0.462,84.0,103.0,101.0,113.0,91.0,98.0,100.0,94.0,101.0,0.534,0.105,0.361,0.31,-1.3,0.32,94.2,84.9,85.1,0.258,0.393,0.208,0.25,0.393,0.213,0.2,0.467,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-07-13,745798,Flyout,field_out,True,678662,681035,Ezequiel Tovar,Christian Scott,0,96da8a64-699c-499b-834d-b8407d2cd5e3,681035.0,christianscott,Scott,Right,Christian Scott,NYM,4.36,4.07,43.1,97.0,97.0,100.0,0.799,7.27,2.08,7.89,1.45,0.7,0.25,0.375,0.188,0.32,0.462,84.0,103.0,101.0,113.0,91.0,98.0,100.0,94.0,101.0,0.534,0.105,0.361,0.31,-1.3,0.32,94.2,84.9,85.1,0.258,0.393,0.208,0.25,0.393,0.213,0.2,0.467,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-07-13,745798,Pop Out,field_out,True,624413,663372,Pete Alonso,Ryan Feltner,0,113a55a1-3ae8-4b07-9054-c5569dc5dcc2,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,83.0,102.0,97.0,110.0,99.0,104.0,,,,0.34,,0.291,-0.09,,-1.06,94.9,,88.1,0.257,0.405,0.182,0.182,0.545,0.235,,,,114.0,96.0,103.0,104.0,110.0,116.0,91.0,91.0,87.0,0.14,0.083,0.147,0.41,-0.09,-1.33,85.4,94.4,79.2,0.286,0.375,0.164,0.321,0.5,0.422,0.2,0.333,0.299,,,,,,,,,
24,2024-07-13,745798,Strikeout,strikeout,False,621466,663372,DJ Stewart,Ryan Feltner,1,ea748993-870e-41ac-96bc-6372d6ba8117,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,83.0,102.0,97.0,110.0,99.0,104.0,,,,0.34,,0.291,-0.09,,-1.06,94.9,,88.1,0.257,0.405,0.182,0.182,0.545,0.235,,,,114.0,96.0,103.0,104.0,110.0,116.0,91.0,91.0,87.0,0.14,0.083,0.147,0.41,-0.09,-1.33,85.4,94.4,79.2,0.286,0.375,0.164,0.321,0.5,0.422,0.2,0.333,0.299,,,,,,,,,
25,2024-07-13,745798,Strikeout,strikeout,True,668901,663372,Mark Vientos,Ryan Feltner,0,46beb6b0-6475-4042-a00f-89ec09c1540d,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,83.0,102.0,97.0,110.0,99.0,104.0,,,,0.34,,0.291,-0.09,,-1.06,94.9,,88.1,0.257,0.405,0.182,0.182,0.545,0.235,,,,114.0,96.0,103.0,104.0,110.0,116.0,91.0,91.0,87.0,0.14,0.083,0.147,0.41,-0.09,-1.33,85.4,94.4,79.2,0.286,0.375,0.164,0.321,0.5,0.422,0.2,0.333,0.299,,,,,,,,,
26,2024-07-13,745798,Strikeout,strikeout,True,592325,663372,Ben Gamel,Ryan Feltner,0,f63d0a86-8d21-490a-87aa-b7acc8514a34,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,83.0,102.0,97.0,110.0,99.0,104.0,,,,0.34,,0.291,-0.09,,-1.06,94.9,,88.1,0.257,0.405,0.182,0.182,0.545,0.235,,,,114.0,96.0,103.0,104.0,110.0,116.0,91.0,91.0,87.0,0.14,0.083,0.147,0.41,-0.09,-1.33,85.4,94.4,79.2,0.286,0.375,0.164,0.321,0.5,0.422,0.2,0.333,0.299,,,,,,,,,
27,2024-07-13,745798,Double,double,False,641857,681035,Ryan McMahon,Christian Scott,0,6e83a881-dcb7-4045-9923-5abc4baeb1d3,681035.0,christianscott,Scott,Right,Christian Scott,NYM,4.36,4.07,43.1,97.0,97.0,100.0,0.799,7.27,2.08,7.89,1.45,0.7,0.25,0.375,0.188,0.32,0.462,84.0,103.0,101.0,113.0,91.0,98.0,100.0,94.0,101.0,0.534,0.105,0.361,0.31,-1.3,0.32,94.2,84.9,85.1,0.258,0.393,0.208,0.25,0.393,0.213,0.2,0.467,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-13,745798,Strikeout,strikeout,True,553869,681035,Elias Díaz,Christian Scott,0,35ea0877-c691-43e4-9968-e21b8dc1e969,681035.0,christianscott,Scott,Right,Christian Scott,NYM,4.36,4.07,43.1,97.0,97.0,100.0,0.799,7.27,2.08,7.89,1.45,0.7,0.25,0.375,0.188,0.32,0.462,84.0,103.0,101.0,113.0,91.0,98.0,100.0,94.0,101.0,0.534,0.105,0.361,0.31,-1.3,0.32,94.2,84.9,85.1,0.258,0.393,0.208,0.25,0.393,0.213,0.2,0.467,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-13,745798,Groundout,field_out,True,686668,681035,Brenton Doyle,Christian Scott,0,9c6ad8cb-ac10-44e3-8e33-b31b4e7d92f4,681035.0,christianscott,Scott,Right,Christian Scott,NYM,4.36,4.07,43.1,97.0,97.0,100.0,0.799,7.27,2.08,7.89,1.45,0.7,0.25,0.375,0.188,0.32,0.462,84.0,103.0,101.0,113.0,91.0,98.0,100.0,94.0,101.0,0.534,0.105,0.361,0.31,-1.3,0.32,94.2,84.9,85.1,0.258,0.393,0.208,0.25,0.393,0.213,0.2,0.467,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-07-13,745798,Hit By Pitch,hit_by_pitch,False,663898,681035,Brendan Rodgers,Christian Scott,0,6b388d36-df91-4536-8251-9d93b201f967,681035.0,christianscott,Scott,Right,Christian Scott,NYM,4.36,4.07,43.1,97.0,97.0,100.0,0.799,7.27,2.08,7.89,1.45,0.7,0.25,0.375,0.188,0.32,0.462,84.0,103.0,101.0,113.0,91.0,98.0,100.0,94.0,101.0,0.534,0.105,0.361,0.31,-1.3,0.32,94.2,84.9,85.1,0.258,0.393,0.208,0.25,0.393,0.213,0.2,0.467,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-07-13,745798,Strikeout,strikeout,True,595909,681035,Jake Cave,Christian Scott,0,219fa6ce-dd65-4a31-8ab1-e74f5d9180d4,681035.0,christianscott,Scott,Right,Christian Scott,NYM,4.36,4.07,43.1,97.0,97.0,100.0,0.799,7.27,2.08,7.89,1.45,0.7,0.25,0.375,0.188,0.32,0.462,84.0,103.0,101.0,113.0,91.0,98.0,100.0,94.0,101.0,0.534,0.105,0.361,0.31,-1.3,0.32,94.2,84.9,85.1,0.258,0.393,0.208,0.25,0.393,0.213,0.2,0.467,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-07-13,745798,Flyout,field_out,True,620443,663372,Luis Torrens,Ryan Feltner,0,f1b2cf1b-2c6c-4c4e-ab68-26781c091a2b,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,83.0,102.0,97.0,110.0,99.0,104.0,,,,0.34,,0.291,-0.09,,-1.06,94.9,,88.1,0.257,0.405,0.182,0.182,0.545,0.235,,,,114.0,96.0,103.0,104.0,110.0,116.0,91.0,91.0,87.0,0.14,0.083,0.147,0.41,-0.09,-1.33,85.4,94.4,79.2,0.286,0.375,0.164,0.321,0.5,0.422,0.2,0.333,0.299,,,,,,,,,
33,2024-07-13,745798,Groundout,field_out,True,643446,663372,Jeff McNeil,Ryan Feltner,0,7039326e-8e27-4d3b-a14f-ead42fcc4f09,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,83.0,102.0,97.0,110.0,99.0,104.0,,,,0.34,,0.291,-0.09,,-1.06,94.9,,88.1,0.257,0.405,0.182,0.182,0.545,0.235,,,,114.0,96.0,103.0,104.0,110.0,116.0,91.0,91.0,87.0,0.14,0.083,0.147,0.41,-0.09,-1.33,85.4,94.4,79.2,0.286,0.375,0.164,0.321,0.5,0.422,0.2,0.333,0.299,,,,,,,,,
34,2024-07-13,745798,Walk,walk,False,596019,663372,Francisco Lindor,Ryan Feltner,0,ea57ea8a-1394-49fc-afd0-7896bdf3d6d1,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,83.0,102.0,97.0,110.0,99.0,104.0,,,,0.34,,0.291,-0.09,,-1.06,94.9,,88.1,0.257,0.405,0.182,0.182,0.545,0.235,,,,114.0,96.0,103.0,104.0,110.0,116.0,91.0,91.0,87.0,0.14,0.083,0.147,0.41,-0.09,-1.33,85.4,94.4,79.2,0.286,0.375,0.164,0.321,0.5,0.422,0.2,0.333,0.299,,,,,,,,,
35,2024-07-13,745798,Walk,walk,False,607043,663372,Brandon Nimmo,Ryan Feltner,1,1600f205-e42e-4364-8333-55e224516c7a,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,83.0,102.0,97.0,110.0,99.0,104.0,,,,0.34,,0.291,-0.09,,-1.06,94.9,,88.1,0.257,0.405,0.182,0.182,0.545,0.235,,,,114.0,96.0,103.0,104.0,110.0,116.0,91.0,91.0,87.0,0.14,0.083,0.147,0.41,-0.09,-1.33,85.4,94.4,79.2,0.286,0.375,0.164,0.321,0.5,0.422,0.2,0.333,0.299,,,,,,,,,
