,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,KC%,wFA/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFS,vSI,vSL,vKC,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2024-04-10,746247,Strikeout,strikeout,True,593934,641793,Miguel Sanó,Zack Littell,0,a77ad4cf-9c28-437b-96d9-5730a2b27e20,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,99.0,106.0,112.0,0.154,0.207,0.226,0.413,,-0.92,-1.86,-1.56,1.08,,92.6,83.0,91.9,85.7,,0.309,0.485,0.147,,,,0.313,0.484,0.209,0.283,0.485,0.346,0.375,0.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-04-10,746247,Strikeout,strikeout,True,592273,641793,Brandon Drury,Zack Littell,0,16394443-0413-49bd-bd92-6bfecf89e3ab,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,99.0,106.0,112.0,0.154,0.207,0.226,0.413,,-0.92,-1.86,-1.56,1.08,,92.6,83.0,91.9,85.7,,0.309,0.485,0.147,,,,0.313,0.484,0.209,0.283,0.485,0.346,0.375,0.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-04-10,746247,Home Run,home_run,False,676609,667755,José Caballero,José Soriano,0,c19b69f4-cef2-4351-8248-f3b267ef1378,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-04-10,746247,Strikeout,strikeout,True,642350,667755,Jose Siri,José Soriano,0,f758ffc6-7dfb-4fd6-b657-77c8d016e5ef,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-04-10,746247,Single,single,False,666163,667755,Ben Rortvedt,José Soriano,0,934eccbb-66e1-4b6b-b609-eaa2b352e7f8,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-04-10,746247,Groundout,field_out,True,650490,667755,Yandy Díaz,José Soriano,1,438ebe0d-88a2-424a-9847-31d6470c0439,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-04-10,746247,Strikeout,strikeout,True,668227,667755,Randy Arozarena,José Soriano,0,66de67b3-1999-4994-b3bb-556d4a3ec0e1,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-04-10,746247,Groundout,field_out,True,666176,641793,Jo Adell,Zack Littell,0,01fc9851-0573-4481-b848-325c5a57c400,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,99.0,106.0,112.0,0.154,0.207,0.226,0.413,,-0.92,-1.86,-1.56,1.08,,92.6,83.0,91.9,85.7,,0.309,0.485,0.147,,,,0.313,0.484,0.209,0.283,0.485,0.346,0.375,0.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-04-10,746247,Single,single,False,642136,641793,Matt Thaiss,Zack Littell,0,e9bf986b-c984-47e4-9ca3-0ccbeee0160c,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,99.0,106.0,112.0,0.154,0.207,0.226,0.413,,-0.92,-1.86,-1.56,1.08,,92.6,83.0,91.9,85.7,,0.309,0.485,0.147,,,,0.313,0.484,0.209,0.283,0.485,0.346,0.375,0.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-04-10,746247,Flyout,field_out,True,687263,641793,Zach Neto,Zack Littell,0,efed31f0-7eb3-491c-90f2-4867089f75c0,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,99.0,106.0,112.0,0.154,0.207,0.226,0.413,,-0.92,-1.86,-1.56,1.08,,92.6,83.0,91.9,85.7,,0.309,0.485,0.147,,,,0.313,0.484,0.209,0.283,0.485,0.346,0.375,0.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-04-10,746247,Flyout,field_out,True,650859,641793,Luis Rengifo,Zack Littell,0,01a56c3e-12a0-471a-9de4-a4a9ab096e2c,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,99.0,106.0,112.0,0.154,0.207,0.226,0.413,,-0.92,-1.86,-1.56,1.08,,92.6,83.0,91.9,85.7,,0.309,0.485,0.147,,,,0.313,0.484,0.209,0.283,0.485,0.346,0.375,0.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-04-10,746247,Strikeout,strikeout,True,680700,667755,Richie Palacios,José Soriano,0,fb95d144-6e5c-47be-8fc2-c329bd359f39,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-04-10,746247,Strikeout,strikeout,True,670623,667755,Isaac Paredes,José Soriano,0,70fa6a12-e191-4b97-943b-22e23aab734e,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-04-10,746247,Groundout,field_out,True,678554,667755,Curtis Mead,José Soriano,0,8371d523-b5a3-4cd1-a756-1a2915d4a035,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-04-10,746247,Strikeout,strikeout,True,666160,641793,Mickey Moniak,Zack Littell,0,063e3af5-84ee-43a0-81a2-bfa37f911b4a,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,99.0,106.0,112.0,0.154,0.207,0.226,0.413,,-0.92,-1.86,-1.56,1.08,,92.6,83.0,91.9,85.7,,0.309,0.485,0.147,,,,0.313,0.484,0.209,0.283,0.485,0.346,0.375,0.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-04-10,746247,Double,double,False,545361,641793,Mike Trout,Zack Littell,0,29a4b5ad-7e4f-46d4-a692-767d714f291c,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,99.0,106.0,112.0,0.154,0.207,0.226,0.413,,-0.92,-1.86,-1.56,1.08,,92.6,83.0,91.9,85.7,,0.309,0.485,0.147,,,,0.313,0.484,0.209,0.283,0.485,0.346,0.375,0.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-04-10,746247,Flyout,field_out,True,621493,641793,Taylor Ward,Zack Littell,0,6db4ec8e-8820-4b04-a97d-3831b87c979d,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,99.0,106.0,112.0,0.154,0.207,0.226,0.413,,-0.92,-1.86,-1.56,1.08,,92.6,83.0,91.9,85.7,,0.309,0.485,0.147,,,,0.313,0.484,0.209,0.283,0.485,0.346,0.375,0.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-04-10,746247,Groundout,field_out,True,593934,641793,Miguel Sanó,Zack Littell,0,18c95c98-3115-4c6e-9d77-bda40bf5b081,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,99.0,106.0,112.0,0.154,0.207,0.226,0.413,,-0.92,-1.86,-1.56,1.08,,92.6,83.0,91.9,85.7,,0.309,0.485,0.147,,,,0.313,0.484,0.209,0.283,0.485,0.346,0.375,0.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-04-10,746247,Groundout,field_out,True,668853,667755,Austin Shenton,José Soriano,0,7ebda0c7-0dec-4c1e-97f3-a0e674e9f342,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-04-10,746247,Strikeout,strikeout,True,676609,667755,José Caballero,José Soriano,0,c926c293-716c-470e-bb2c-293bcdbdb300,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-04-10,746247,Double,double,False,642350,667755,Jose Siri,José Soriano,0,302f5bc0-d5b3-473f-bee5-ff3500fb868c,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-04-10,746247,Flyout,field_out,True,666163,667755,Ben Rortvedt,José Soriano,0,a7ab8301-f0a1-46b6-9b20-8c891a5241c9,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-04-10,746247,Flyout,field_out,True,592273,641793,Brandon Drury,Zack Littell,0,e80c6fa5-6f78-4cf0-8dc9-4fee0a3ffcdf,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,99.0,106.0,112.0,0.154,0.207,0.226,0.413,,-0.92,-1.86,-1.56,1.08,,92.6,83.0,91.9,85.7,,0.309,0.485,0.147,,,,0.313,0.484,0.209,0.283,0.485,0.346,0.375,0.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-04-10,746247,Groundout,field_out,True,666176,641793,Jo Adell,Zack Littell,0,e4092192-ea8c-48f5-b176-c8cc49200662,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,99.0,106.0,112.0,0.154,0.207,0.226,0.413,,-0.92,-1.86,-1.56,1.08,,92.6,83.0,91.9,85.7,,0.309,0.485,0.147,,,,0.313,0.484,0.209,0.283,0.485,0.346,0.375,0.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-04-10,746247,Double,double,False,642136,641793,Matt Thaiss,Zack Littell,0,262d081f-0557-4ab1-b7da-55f3cc9bf635,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,99.0,106.0,112.0,0.154,0.207,0.226,0.413,,-0.92,-1.86,-1.56,1.08,,92.6,83.0,91.9,85.7,,0.309,0.485,0.147,,,,0.313,0.484,0.209,0.283,0.485,0.346,0.375,0.5,0.085,,,,,,,,,,,,,,,,,,,,,,,,
