,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,SV_ba,SV_slg,SV_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-08-04,746191,Field Error,field_error,False,682626,656288,Francisco Alvarez,Griffin Canning,0,fafa672c-1dd0-4bac-ba98-5b5fccebaa4c,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.88,144.0,98.0,87.0,97.0,0.778,6.63,3.25,9.25,1.56,1.05,0.223,0.442,0.123,0.361,0.401,96.0,103.0,103.0,72.0,96.0,95.0,73.0,94.0,86.0,78.0,88.0,76.0,104.0,102.0,111.0,0.011,0.373,0.231,0.113,0.271,-0.91,-7.81,-1.22,-0.67,0.9,93.5,88.6,93.0,87.9,80.6,0.249,0.534,0.149,0.245,0.353,0.281,0.308,0.481,0.311,0.286,0.405,0.245,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,
11,2024-08-04,746191,Walk,walk,False,643446,656288,Jeff McNeil,Griffin Canning,1,070366e5-c8eb-4daa-b4d2-4a5282626443,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.88,144.0,98.0,87.0,97.0,0.778,6.63,3.25,9.25,1.56,1.05,0.223,0.442,0.123,0.361,0.401,96.0,103.0,103.0,72.0,96.0,95.0,73.0,94.0,86.0,78.0,88.0,76.0,104.0,102.0,111.0,0.011,0.373,0.231,0.113,0.271,-0.91,-7.81,-1.22,-0.67,0.9,93.5,88.6,93.0,87.9,80.6,0.249,0.534,0.149,0.245,0.353,0.281,0.308,0.481,0.311,0.286,0.405,0.245,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,
12,2024-08-04,746191,Single,single,False,664056,656288,Harrison Bader,Griffin Canning,1,31ab6e15-f8b7-4636-8559-e3b0411cd292,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.88,144.0,98.0,87.0,97.0,0.778,6.63,3.25,9.25,1.56,1.05,0.223,0.442,0.123,0.361,0.401,96.0,103.0,103.0,72.0,96.0,95.0,73.0,94.0,86.0,78.0,88.0,76.0,104.0,102.0,111.0,0.011,0.373,0.231,0.113,0.271,-0.91,-7.81,-1.22,-0.67,0.9,93.5,88.6,93.0,87.9,80.6,0.249,0.534,0.149,0.245,0.353,0.281,0.308,0.481,0.311,0.286,0.405,0.245,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,
13,2024-08-04,746191,Strikeout,strikeout,True,596019,656288,Francisco Lindor,Griffin Canning,0,edeba99d-a8dd-4e95-84d0-fc4939c6a77a,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.88,144.0,98.0,87.0,97.0,0.778,6.63,3.25,9.25,1.56,1.05,0.223,0.442,0.123,0.361,0.401,96.0,103.0,103.0,72.0,96.0,95.0,73.0,94.0,86.0,78.0,88.0,76.0,104.0,102.0,111.0,0.011,0.373,0.231,0.113,0.271,-0.91,-7.81,-1.22,-0.67,0.9,93.5,88.6,93.0,87.9,80.6,0.249,0.534,0.149,0.245,0.353,0.281,0.308,0.481,0.311,0.286,0.405,0.245,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,
14,2024-08-04,746191,Single,single,False,621493,500779,Taylor Ward,Jose Quintana,0,4c7ffa6c-5f57-4b5f-954d-c88ff2b6c51f,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,69.0,100.0,97.0,110.0,103.0,100.0,70.0,92.0,85.0,75.0,97.0,90.0,,,,0.293,0.222,,0.287,0.197,-0.55,0.19,,0.04,-0.09,90.6,85.7,90.7,,77.6,0.225,0.461,0.167,0.225,0.294,0.32,,,,0.266,0.448,0.258,0.261,0.491,0.136,0.176,0.382,0.274,,,,,,,,,,,,,,,,,,
15,2024-08-04,746191,Double,double,False,666176,500779,Jo Adell,Jose Quintana,1,1d33d2d1-883a-46d4-897c-52cf2562cef5,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,69.0,100.0,97.0,110.0,103.0,100.0,70.0,92.0,85.0,75.0,97.0,90.0,,,,0.293,0.222,,0.287,0.197,-0.55,0.19,,0.04,-0.09,90.6,85.7,90.7,,77.6,0.225,0.461,0.167,0.225,0.294,0.32,,,,0.266,0.448,0.258,0.261,0.491,0.136,0.176,0.382,0.274,,,,,,,,,,,,,,,,,,
16,2024-08-04,746191,Walk,walk,False,641779,500779,Charles Leblanc,Jose Quintana,1,89e576ca-52dc-4c21-91cb-b67ce1e9da57,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,69.0,100.0,97.0,110.0,103.0,100.0,70.0,92.0,85.0,75.0,97.0,90.0,,,,0.293,0.222,,0.287,0.197,-0.55,0.19,,0.04,-0.09,90.6,85.7,90.7,,77.6,0.225,0.461,0.167,0.225,0.294,0.32,,,,0.266,0.448,0.258,0.261,0.491,0.136,0.176,0.382,0.274,,,,,,,,,,,,,,,,,,
17,2024-08-04,746191,Sac Fly,sac_fly,True,642136,500779,Matt Thaiss,Jose Quintana,1,4873835e-3a1d-4fa2-9525-de51ac865416,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,69.0,100.0,97.0,110.0,103.0,100.0,70.0,92.0,85.0,75.0,97.0,90.0,,,,0.293,0.222,,0.287,0.197,-0.55,0.19,,0.04,-0.09,90.6,85.7,90.7,,77.6,0.225,0.461,0.167,0.225,0.294,0.32,,,,0.266,0.448,0.258,0.261,0.491,0.136,0.176,0.382,0.274,,,,,,,,,,,,,,,,,,
18,2024-08-04,746191,Flyout,field_out,True,683021,500779,Michael Stefanic,Jose Quintana,0,5b14098f-b812-461c-85b2-90d7c7a0fcdb,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,69.0,100.0,97.0,110.0,103.0,100.0,70.0,92.0,85.0,75.0,97.0,90.0,,,,0.293,0.222,,0.287,0.197,-0.55,0.19,,0.04,-0.09,90.6,85.7,90.7,,77.6,0.225,0.461,0.167,0.225,0.294,0.32,,,,0.266,0.448,0.258,0.261,0.491,0.136,0.176,0.382,0.274,,,,,,,,,,,,,,,,,,
19,2024-08-04,746191,Flyout,field_out,True,694384,500779,Nolan Schanuel,Jose Quintana,0,83380510-4752-44f9-a9e1-d2dbd6bfa55e,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,69.0,100.0,97.0,110.0,103.0,100.0,70.0,92.0,85.0,75.0,97.0,90.0,,,,0.293,0.222,,0.287,0.197,-0.55,0.19,,0.04,-0.09,90.6,85.7,90.7,,77.6,0.225,0.461,0.167,0.225,0.294,0.32,,,,0.266,0.448,0.258,0.261,0.491,0.136,0.176,0.382,0.274,,,,,,,,,,,,,,,,,,
20,2024-08-04,746191,Flyout,field_out,True,607043,656288,Brandon Nimmo,Griffin Canning,0,f9edad6c-13ee-4606-9da9-51aa0e943e42,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.88,144.0,98.0,87.0,97.0,0.778,6.63,3.25,9.25,1.56,1.05,0.223,0.442,0.123,0.361,0.401,96.0,103.0,103.0,72.0,96.0,95.0,73.0,94.0,86.0,78.0,88.0,76.0,104.0,102.0,111.0,0.011,0.373,0.231,0.113,0.271,-0.91,-7.81,-1.22,-0.67,0.9,93.5,88.6,93.0,87.9,80.6,0.249,0.534,0.149,0.245,0.353,0.281,0.308,0.481,0.311,0.286,0.405,0.245,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,
21,2024-08-04,746191,Walk,walk,False,502110,656288,J.D. Martinez,Griffin Canning,0,14f5585d-f10b-44c2-be19-6cd643c434ef,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.88,144.0,98.0,87.0,97.0,0.778,6.63,3.25,9.25,1.56,1.05,0.223,0.442,0.123,0.361,0.401,96.0,103.0,103.0,72.0,96.0,95.0,73.0,94.0,86.0,78.0,88.0,76.0,104.0,102.0,111.0,0.011,0.373,0.231,0.113,0.271,-0.91,-7.81,-1.22,-0.67,0.9,93.5,88.6,93.0,87.9,80.6,0.249,0.534,0.149,0.245,0.353,0.281,0.308,0.481,0.311,0.286,0.405,0.245,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,
22,2024-08-04,746191,Grounded Into DP,grounded_into_double_play,True,624413,656288,Pete Alonso,Griffin Canning,1,9dc9e1b6-103d-4895-a077-24e3f45390f4,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.88,144.0,98.0,87.0,97.0,0.778,6.63,3.25,9.25,1.56,1.05,0.223,0.442,0.123,0.361,0.401,96.0,103.0,103.0,72.0,96.0,95.0,73.0,94.0,86.0,78.0,88.0,76.0,104.0,102.0,111.0,0.011,0.373,0.231,0.113,0.271,-0.91,-7.81,-1.22,-0.67,0.9,93.5,88.6,93.0,87.9,80.6,0.249,0.534,0.149,0.245,0.353,0.281,0.308,0.481,0.311,0.286,0.405,0.245,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,
23,2024-08-04,746191,Triple,triple,False,687263,500779,Zach Neto,Jose Quintana,0,f3951a18-922b-4b45-b3f3-c0d03fcfd6a9,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,69.0,100.0,97.0,110.0,103.0,100.0,70.0,92.0,85.0,75.0,97.0,90.0,,,,0.293,0.222,,0.287,0.197,-0.55,0.19,,0.04,-0.09,90.6,85.7,90.7,,77.6,0.225,0.461,0.167,0.225,0.294,0.32,,,,0.266,0.448,0.258,0.261,0.491,0.136,0.176,0.382,0.274,,,,,,,,,,,,,,,,,,
24,2024-08-04,746191,Walk,walk,False,681351,500779,Logan O'Hoppe,Jose Quintana,0,55e0ffc8-be4e-4e83-816b-e5e7da572d92,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,69.0,100.0,97.0,110.0,103.0,100.0,70.0,92.0,85.0,75.0,97.0,90.0,,,,0.293,0.222,,0.287,0.197,-0.55,0.19,,0.04,-0.09,90.6,85.7,90.7,,77.6,0.225,0.461,0.167,0.225,0.294,0.32,,,,0.266,0.448,0.258,0.261,0.491,0.136,0.176,0.382,0.274,,,,,,,,,,,,,,,,,,
25,2024-08-04,746191,Sac Fly,sac_fly,True,607680,500779,Kevin Pillar,Jose Quintana,1,50635779-f19e-46a1-b63d-01eedf0ccc56,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,69.0,100.0,97.0,110.0,103.0,100.0,70.0,92.0,85.0,75.0,97.0,90.0,,,,0.293,0.222,,0.287,0.197,-0.55,0.19,,0.04,-0.09,90.6,85.7,90.7,,77.6,0.225,0.461,0.167,0.225,0.294,0.32,,,,0.266,0.448,0.258,0.261,0.491,0.136,0.176,0.382,0.274,,,,,,,,,,,,,,,,,,
26,2024-08-04,746191,Hit By Pitch,hit_by_pitch,False,621493,500779,Taylor Ward,Jose Quintana,1,ba5187cf-a4c7-47c7-a3c1-abc33d412864,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,69.0,100.0,97.0,110.0,103.0,100.0,70.0,92.0,85.0,75.0,97.0,90.0,,,,0.293,0.222,,0.287,0.197,-0.55,0.19,,0.04,-0.09,90.6,85.7,90.7,,77.6,0.225,0.461,0.167,0.225,0.294,0.32,,,,0.266,0.448,0.258,0.261,0.491,0.136,0.176,0.382,0.274,,,,,,,,,,,,,,,,,,
27,2024-08-04,746191,Lineout,field_out,True,666176,500779,Jo Adell,Jose Quintana,1,4a753d72-7ba7-40a5-9a39-ba84b14977de,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,69.0,100.0,97.0,110.0,103.0,100.0,70.0,92.0,85.0,75.0,97.0,90.0,,,,0.293,0.222,,0.287,0.197,-0.55,0.19,,0.04,-0.09,90.6,85.7,90.7,,77.6,0.225,0.461,0.167,0.225,0.294,0.32,,,,0.266,0.448,0.258,0.261,0.491,0.136,0.176,0.382,0.274,,,,,,,,,,,,,,,,,,
28,2024-08-04,746191,Flyout,field_out,True,641779,500779,Charles Leblanc,Jose Quintana,0,30298c43-5272-4de3-b17c-dd6c9721f8cb,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,69.0,100.0,97.0,110.0,103.0,100.0,70.0,92.0,85.0,75.0,97.0,90.0,,,,0.293,0.222,,0.287,0.197,-0.55,0.19,,0.04,-0.09,90.6,85.7,90.7,,77.6,0.225,0.461,0.167,0.225,0.294,0.32,,,,0.266,0.448,0.258,0.261,0.491,0.136,0.176,0.382,0.274,,,,,,,,,,,,,,,,,,
29,2024-08-04,746191,Flyout,field_out,True,608385,656288,Jesse Winker,Griffin Canning,0,6e10a0cd-7201-4485-a088-461d56e65217,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.88,144.0,98.0,87.0,97.0,0.778,6.63,3.25,9.25,1.56,1.05,0.223,0.442,0.123,0.361,0.401,96.0,103.0,103.0,72.0,96.0,95.0,73.0,94.0,86.0,78.0,88.0,76.0,104.0,102.0,111.0,0.011,0.373,0.231,0.113,0.271,-0.91,-7.81,-1.22,-0.67,0.9,93.5,88.6,93.0,87.9,80.6,0.249,0.534,0.149,0.245,0.353,0.281,0.308,0.481,0.311,0.286,0.405,0.245,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,
30,2024-08-04,746191,Strikeout,strikeout,True,668901,656288,Mark Vientos,Griffin Canning,0,cb0280cd-0a61-477d-a5ab-48696ba8b8af,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.88,144.0,98.0,87.0,97.0,0.778,6.63,3.25,9.25,1.56,1.05,0.223,0.442,0.123,0.361,0.401,96.0,103.0,103.0,72.0,96.0,95.0,73.0,94.0,86.0,78.0,88.0,76.0,104.0,102.0,111.0,0.011,0.373,0.231,0.113,0.271,-0.91,-7.81,-1.22,-0.67,0.9,93.5,88.6,93.0,87.9,80.6,0.249,0.534,0.149,0.245,0.353,0.281,0.308,0.481,0.311,0.286,0.405,0.245,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,
31,2024-08-04,746191,Strikeout,strikeout,True,682626,656288,Francisco Alvarez,Griffin Canning,0,81bd3699-3318-4a4c-ab43-8977a0d787ed,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.88,144.0,98.0,87.0,97.0,0.778,6.63,3.25,9.25,1.56,1.05,0.223,0.442,0.123,0.361,0.401,96.0,103.0,103.0,72.0,96.0,95.0,73.0,94.0,86.0,78.0,88.0,76.0,104.0,102.0,111.0,0.011,0.373,0.231,0.113,0.271,-0.91,-7.81,-1.22,-0.67,0.9,93.5,88.6,93.0,87.9,80.6,0.249,0.534,0.149,0.245,0.353,0.281,0.308,0.481,0.311,0.286,0.405,0.245,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,
32,2024-08-04,746191,Groundout,field_out,True,642136,500779,Matt Thaiss,Jose Quintana,0,f7c37357-b544-4d93-8874-f7a95da887f5,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,69.0,100.0,97.0,110.0,103.0,100.0,70.0,92.0,85.0,75.0,97.0,90.0,,,,0.293,0.222,,0.287,0.197,-0.55,0.19,,0.04,-0.09,90.6,85.7,90.7,,77.6,0.225,0.461,0.167,0.225,0.294,0.32,,,,0.266,0.448,0.258,0.261,0.491,0.136,0.176,0.382,0.274,,,,,,,,,,,,,,,,,,
33,2024-08-04,746191,Walk,walk,False,683021,500779,Michael Stefanic,Jose Quintana,0,618cd11a-439f-412b-9f27-600d9634870c,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,69.0,100.0,97.0,110.0,103.0,100.0,70.0,92.0,85.0,75.0,97.0,90.0,,,,0.293,0.222,,0.287,0.197,-0.55,0.19,,0.04,-0.09,90.6,85.7,90.7,,77.6,0.225,0.461,0.167,0.225,0.294,0.32,,,,0.266,0.448,0.258,0.261,0.491,0.136,0.176,0.382,0.274,,,,,,,,,,,,,,,,,,
