,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,KC%,CH%,wFA/C,wFC/C,wSI/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vKC,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2024-05-19,745577,Flyout,field_out,True,664761,592866,Alec Bohm,Trevor Williams,0,79ab0972-d874-4ccd-a89d-66f6b6efcc39,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,72.0,104.0,91.0,63.0,110.0,96.0,91.0,100.0,94.0,,,,,,,0.125,0.349,,,0.18,2.04,,1.03,,0.28,89.1,,82.8,87.9,,,,,0.211,0.3,0.187,0.25,0.4,0.184,0.244,0.268,0.197,,,,100.0,99.0,93.0,0.346,0.66,78.9,0.304,0.435,0.065,,,,,,
11,2024-05-19,745577,Double,double,False,665019,592866,Kody Clemens,Trevor Williams,0,7a9b33fd-dab3-40b4-a70a-f7e0dfbedb7c,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,72.0,104.0,91.0,63.0,110.0,96.0,91.0,100.0,94.0,,,,,,,0.125,0.349,,,0.18,2.04,,1.03,,0.28,89.1,,82.8,87.9,,,,,0.211,0.3,0.187,0.25,0.4,0.184,0.244,0.268,0.197,,,,100.0,99.0,93.0,0.346,0.66,78.9,0.304,0.435,0.065,,,,,,
12,2024-05-19,745577,Single,single,False,592206,592866,Nick Castellanos,Trevor Williams,1,12f6c663-3bea-44f9-917d-aa0b544c718b,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,72.0,104.0,91.0,63.0,110.0,96.0,91.0,100.0,94.0,,,,,,,0.125,0.349,,,0.18,2.04,,1.03,,0.28,89.1,,82.8,87.9,,,,,0.211,0.3,0.187,0.25,0.4,0.184,0.244,0.268,0.197,,,,100.0,99.0,93.0,0.346,0.66,78.9,0.304,0.435,0.065,,,,,,
13,2024-05-19,745577,Single,single,False,669016,592866,Brandon Marsh,Trevor Williams,1,600b4686-f7f8-45d4-a79e-9259c1675544,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,72.0,104.0,91.0,63.0,110.0,96.0,91.0,100.0,94.0,,,,,,,0.125,0.349,,,0.18,2.04,,1.03,,0.28,89.1,,82.8,87.9,,,,,0.211,0.3,0.187,0.25,0.4,0.184,0.244,0.268,0.197,,,,100.0,99.0,93.0,0.346,0.66,78.9,0.304,0.435,0.065,,,,,,
14,2024-05-19,745577,Forceout,force_out,True,596117,592866,Garrett Stubbs,Trevor Williams,1,ba6ae1ac-0725-4c83-b156-97f8bf4d6241,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,72.0,104.0,91.0,63.0,110.0,96.0,91.0,100.0,94.0,,,,,,,0.125,0.349,,,0.18,2.04,,1.03,,0.28,89.1,,82.8,87.9,,,,,0.211,0.3,0.187,0.25,0.4,0.184,0.244,0.268,0.197,,,,100.0,99.0,93.0,0.346,0.66,78.9,0.304,0.435,0.065,,,,,,
15,2024-05-19,745577,Strikeout,strikeout,True,679032,592866,Johan Rojas,Trevor Williams,0,fcc14ed7-f80a-4fea-987e-feb06a560820,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,72.0,104.0,91.0,63.0,110.0,96.0,91.0,100.0,94.0,,,,,,,0.125,0.349,,,0.18,2.04,,1.03,,0.28,89.1,,82.8,87.9,,,,,0.211,0.3,0.187,0.25,0.4,0.184,0.244,0.268,0.197,,,,100.0,99.0,93.0,0.346,0.66,78.9,0.304,0.435,0.065,,,,,,
16,2024-05-19,745577,Flyout,field_out,True,660688,605400,Keibert Ruiz,Aaron Nola,0,7921c9d7-c787-430d-8560-20f4558ee642,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,133.0,109.0,116.0,68.0,100.0,93.0,0.212,0.259,0.102,0.324,0.103,1.43,-2.53,-0.12,2.0,-2.18,92.3,87.4,85.4,91.4,79.2,0.194,0.306,0.35,0.117,0.252,0.226,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,,,,,,,,,,,,,,,
17,2024-05-19,745577,Lineout,field_out,True,608385,605400,Jesse Winker,Aaron Nola,0,51c5291e-049b-4f37-bb36-f97536ce249a,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,133.0,109.0,116.0,68.0,100.0,93.0,0.212,0.259,0.102,0.324,0.103,1.43,-2.53,-0.12,2.0,-2.18,92.3,87.4,85.4,91.4,79.2,0.194,0.306,0.35,0.117,0.252,0.226,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,,,,,,,,,,,,,,,
18,2024-05-19,745577,Strikeout,strikeout,True,696285,605400,Jacob Young,Aaron Nola,0,4b7cffb5-d519-4a31-88ed-4d7afe841d5a,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,133.0,109.0,116.0,68.0,100.0,93.0,0.212,0.259,0.102,0.324,0.103,1.43,-2.53,-0.12,2.0,-2.18,92.3,87.4,85.4,91.4,79.2,0.194,0.306,0.35,0.117,0.252,0.226,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,,,,,,,,,,,,,,,
19,2024-05-19,745577,Flyout,field_out,True,656941,592866,Kyle Schwarber,Trevor Williams,0,ee427b31-0e5d-48e7-97fe-b13ecbee66ba,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,72.0,104.0,91.0,63.0,110.0,96.0,91.0,100.0,94.0,,,,,,,0.125,0.349,,,0.18,2.04,,1.03,,0.28,89.1,,82.8,87.9,,,,,0.211,0.3,0.187,0.25,0.4,0.184,0.244,0.268,0.197,,,,100.0,99.0,93.0,0.346,0.66,78.9,0.304,0.435,0.065,,,,,,
20,2024-05-19,745577,Single,single,False,681082,592866,Bryson Stott,Trevor Williams,0,92e14193-774f-4ecc-8d31-9c70ea086239,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,72.0,104.0,91.0,63.0,110.0,96.0,91.0,100.0,94.0,,,,,,,0.125,0.349,,,0.18,2.04,,1.03,,0.28,89.1,,82.8,87.9,,,,,0.211,0.3,0.187,0.25,0.4,0.184,0.244,0.268,0.197,,,,100.0,99.0,93.0,0.346,0.66,78.9,0.304,0.435,0.065,,,,,,
21,2024-05-19,745577,Single,single,False,547180,592866,Bryce Harper,Trevor Williams,1,4840ac7d-49f1-451d-a824-48d241c1bab6,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,72.0,104.0,91.0,63.0,110.0,96.0,91.0,100.0,94.0,,,,,,,0.125,0.349,,,0.18,2.04,,1.03,,0.28,89.1,,82.8,87.9,,,,,0.211,0.3,0.187,0.25,0.4,0.184,0.244,0.268,0.197,,,,100.0,99.0,93.0,0.346,0.66,78.9,0.304,0.435,0.065,,,,,,
22,2024-05-19,745577,Sac Fly,sac_fly,True,664761,592866,Alec Bohm,Trevor Williams,1,3425baf3-074f-4cda-8556-6e35a76aa0d8,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,72.0,104.0,91.0,63.0,110.0,96.0,91.0,100.0,94.0,,,,,,,0.125,0.349,,,0.18,2.04,,1.03,,0.28,89.1,,82.8,87.9,,,,,0.211,0.3,0.187,0.25,0.4,0.184,0.244,0.268,0.197,,,,100.0,99.0,93.0,0.346,0.66,78.9,0.304,0.435,0.065,,,,,,
23,2024-05-19,745577,Lineout,field_out,True,665019,592866,Kody Clemens,Trevor Williams,0,adca09a8-7b67-4472-8db2-c62c26433c4e,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,72.0,104.0,91.0,63.0,110.0,96.0,91.0,100.0,94.0,,,,,,,0.125,0.349,,,0.18,2.04,,1.03,,0.28,89.1,,82.8,87.9,,,,,0.211,0.3,0.187,0.25,0.4,0.184,0.244,0.268,0.197,,,,100.0,99.0,93.0,0.346,0.66,78.9,0.304,0.435,0.065,,,,,,
24,2024-05-19,745577,Groundout,field_out,True,682928,605400,CJ Abrams,Aaron Nola,0,4554f6eb-5083-461a-acd3-3b90df823eea,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,133.0,109.0,116.0,68.0,100.0,93.0,0.212,0.259,0.102,0.324,0.103,1.43,-2.53,-0.12,2.0,-2.18,92.3,87.4,85.4,91.4,79.2,0.194,0.306,0.35,0.117,0.252,0.226,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,,,,,,,,,,,,,,,
25,2024-05-19,745577,Field Error,field_error,False,545121,605400,Ildemaro Vargas,Aaron Nola,0,9258c613-c825-422d-9d2c-e5f36d1b7bd0,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,133.0,109.0,116.0,68.0,100.0,93.0,0.212,0.259,0.102,0.324,0.103,1.43,-2.53,-0.12,2.0,-2.18,92.3,87.4,85.4,91.4,79.2,0.194,0.306,0.35,0.117,0.252,0.226,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,,,,,,,,,,,,,,,
26,2024-05-19,745577,Home Run,home_run,False,592696,605400,Eddie Rosario,Aaron Nola,1,b98219cb-f568-43cf-bf81-10bbe7c06ae8,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,133.0,109.0,116.0,68.0,100.0,93.0,0.212,0.259,0.102,0.324,0.103,1.43,-2.53,-0.12,2.0,-2.18,92.3,87.4,85.4,91.4,79.2,0.194,0.306,0.35,0.117,0.252,0.226,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,,,,,,,,,,,,,,,
27,2024-05-19,745577,Groundout,field_out,True,671277,605400,Luis García Jr.,Aaron Nola,0,9c33423a-5cae-42b2-8252-6e667270d317,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,133.0,109.0,116.0,68.0,100.0,93.0,0.212,0.259,0.102,0.324,0.103,1.43,-2.53,-0.12,2.0,-2.18,92.3,87.4,85.4,91.4,79.2,0.194,0.306,0.35,0.117,0.252,0.226,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,,,,,,,,,,,,,,,
28,2024-05-19,745577,Walk,walk,False,669222,605400,Nick Senzel,Aaron Nola,0,2edc5de3-1afe-4aba-bf24-64672f49e5af,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,133.0,109.0,116.0,68.0,100.0,93.0,0.212,0.259,0.102,0.324,0.103,1.43,-2.53,-0.12,2.0,-2.18,92.3,87.4,85.4,91.4,79.2,0.194,0.306,0.35,0.117,0.252,0.226,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,,,,,,,,,,,,,,,
29,2024-05-19,745577,Strikeout,strikeout,True,608336,605400,Joey Gallo,Aaron Nola,0,41831bee-bdf3-4778-a52d-563f409b038c,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,133.0,109.0,116.0,68.0,100.0,93.0,0.212,0.259,0.102,0.324,0.103,1.43,-2.53,-0.12,2.0,-2.18,92.3,87.4,85.4,91.4,79.2,0.194,0.306,0.35,0.117,0.252,0.226,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,,,,,,,,,,,,,,,
30,2024-05-19,745577,Strikeout,strikeout,True,592206,592866,Nick Castellanos,Trevor Williams,0,1aa4edd9-3843-4b5a-90b9-adb15439ee7d,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,72.0,104.0,91.0,63.0,110.0,96.0,91.0,100.0,94.0,,,,,,,0.125,0.349,,,0.18,2.04,,1.03,,0.28,89.1,,82.8,87.9,,,,,0.211,0.3,0.187,0.25,0.4,0.184,0.244,0.268,0.197,,,,100.0,99.0,93.0,0.346,0.66,78.9,0.304,0.435,0.065,,,,,,
31,2024-05-19,745577,Flyout,field_out,True,669016,592866,Brandon Marsh,Trevor Williams,0,9dd26668-bc49-46dd-97e7-0727719ca556,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,72.0,104.0,91.0,63.0,110.0,96.0,91.0,100.0,94.0,,,,,,,0.125,0.349,,,0.18,2.04,,1.03,,0.28,89.1,,82.8,87.9,,,,,0.211,0.3,0.187,0.25,0.4,0.184,0.244,0.268,0.197,,,,100.0,99.0,93.0,0.346,0.66,78.9,0.304,0.435,0.065,,,,,,
32,2024-05-19,745577,Pop Out,field_out,True,596117,592866,Garrett Stubbs,Trevor Williams,0,6c4fe299-2e8e-4374-a62c-c7e09da13a8a,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,72.0,104.0,91.0,63.0,110.0,96.0,91.0,100.0,94.0,,,,,,,0.125,0.349,,,0.18,2.04,,1.03,,0.28,89.1,,82.8,87.9,,,,,0.211,0.3,0.187,0.25,0.4,0.184,0.244,0.268,0.197,,,,100.0,99.0,93.0,0.346,0.66,78.9,0.304,0.435,0.065,,,,,,
33,2024-05-19,745577,Groundout,field_out,True,660688,605400,Keibert Ruiz,Aaron Nola,0,94a9777b-a29d-4421-8a56-bfc48911cbc8,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,133.0,109.0,116.0,68.0,100.0,93.0,0.212,0.259,0.102,0.324,0.103,1.43,-2.53,-0.12,2.0,-2.18,92.3,87.4,85.4,91.4,79.2,0.194,0.306,0.35,0.117,0.252,0.226,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,,,,,,,,,,,,,,,
34,2024-05-19,745577,Home Run,home_run,False,608385,605400,Jesse Winker,Aaron Nola,0,dc71d601-491a-46d8-92b5-f369d326d64d,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,133.0,109.0,116.0,68.0,100.0,93.0,0.212,0.259,0.102,0.324,0.103,1.43,-2.53,-0.12,2.0,-2.18,92.3,87.4,85.4,91.4,79.2,0.194,0.306,0.35,0.117,0.252,0.226,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,,,,,,,,,,,,,,,
