,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
0,2024-04-28,746561,Single,single,False,514888,596295,Jose Altuve,Austin Gomber,0,e8f75772-4767-4874-9d53-00a4b65b45a8,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,73.0,98.0,90.0,51.0,110.0,96.0,86.0,102.0,100.0,78.0,111.0,105.0,0.001,0.412,0.158,0.218,0.211,-1.25,-43.05,-0.33,0.82,-0.09,90.4,80.9,90.1,83.8,77.1,0.312,0.567,0.093,0.188,0.337,0.266,0.274,0.369,0.275,0.274,0.532,0.162,,,,,,,,,,,,,,,,,,
1,2024-04-28,746561,Groundout,field_out,True,608324,596295,Alex Bregman,Austin Gomber,1,0c6742ba-9f3e-4ee8-8095-441230677b85,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,73.0,98.0,90.0,51.0,110.0,96.0,86.0,102.0,100.0,78.0,111.0,105.0,0.001,0.412,0.158,0.218,0.211,-1.25,-43.05,-0.33,0.82,-0.09,90.4,80.9,90.1,83.8,77.1,0.312,0.567,0.093,0.188,0.337,0.266,0.274,0.369,0.275,0.274,0.532,0.162,,,,,,,,,,,,,,,,,,
2,2024-04-28,746561,Sac Fly,sac_fly,True,670541,596295,Yordan Alvarez,Austin Gomber,1,f5500d33-6bf5-445d-b4eb-25855301b1f8,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,73.0,98.0,90.0,51.0,110.0,96.0,86.0,102.0,100.0,78.0,111.0,105.0,0.001,0.412,0.158,0.218,0.211,-1.25,-43.05,-0.33,0.82,-0.09,90.4,80.9,90.1,83.8,77.1,0.312,0.567,0.093,0.188,0.337,0.266,0.274,0.369,0.275,0.274,0.532,0.162,,,,,,,,,,,,,,,,,,
3,2024-04-28,746561,Home Run,home_run,False,663656,596295,Kyle Tucker,Austin Gomber,0,bc47bc7b-d527-4e76-a37b-5aeda1305db5,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,73.0,98.0,90.0,51.0,110.0,96.0,86.0,102.0,100.0,78.0,111.0,105.0,0.001,0.412,0.158,0.218,0.211,-1.25,-43.05,-0.33,0.82,-0.09,90.4,80.9,90.1,83.8,77.1,0.312,0.567,0.093,0.188,0.337,0.266,0.274,0.369,0.275,0.274,0.532,0.162,,,,,,,,,,,,,,,,,,
4,2024-04-28,746561,Flyout,field_out,True,665161,596295,Jeremy Peña,Austin Gomber,0,06eeb81d-5d30-4e45-91d8-d54743640519,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,73.0,98.0,90.0,51.0,110.0,96.0,86.0,102.0,100.0,78.0,111.0,105.0,0.001,0.412,0.158,0.218,0.211,-1.25,-43.05,-0.33,0.82,-0.09,90.4,80.9,90.1,83.8,77.1,0.312,0.567,0.093,0.188,0.337,0.266,0.274,0.369,0.275,0.274,0.532,0.162,,,,,,,,,,,,,,,,,,
5,2024-04-28,746561,Groundout,field_out,True,678662,664285,Ezequiel Tovar,Framber Valdez,0,1842a10d-f445-4046-b163-921ea5819df4,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,,,,0.514,0.017,0.04,,0.15,-3.8,1.28,0.84,,-0.13,94.2,89.5,93.8,85.6,,0.4,1.0,0.273,0.149,0.23,0.399,0.264,0.358,0.345,0.211,0.421,0.367,128.0,91.0,103.0,0.278,0.45,80.0,0.31,0.411,0.12,,,,,,,,,
6,2024-04-28,746561,Bunt Groundout,field_out,True,686668,664285,Brenton Doyle,Framber Valdez,0,da9b65bd-7355-4690-a1a6-fca869c7ffbc,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,,,,0.514,0.017,0.04,,0.15,-3.8,1.28,0.84,,-0.13,94.2,89.5,93.8,85.6,,0.4,1.0,0.273,0.149,0.23,0.399,0.264,0.358,0.345,0.211,0.421,0.367,128.0,91.0,103.0,0.278,0.45,80.0,0.31,0.411,0.12,,,,,,,,,
7,2024-04-28,746561,Single,single,False,641857,664285,Ryan McMahon,Framber Valdez,0,7269c72f-34bf-428f-a5a7-ac2f8535b723,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,,,,0.514,0.017,0.04,,0.15,-3.8,1.28,0.84,,-0.13,94.2,89.5,93.8,85.6,,0.4,1.0,0.273,0.149,0.23,0.399,0.264,0.358,0.345,0.211,0.421,0.367,128.0,91.0,103.0,0.278,0.45,80.0,0.31,0.411,0.12,,,,,,,,,
8,2024-04-28,746561,Caught Stealing 2B,caught_stealing_2b,True,553869,664285,Elias Díaz,Framber Valdez,0,bcfb0721-b421-4e17-9ec1-71218f588a3d,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,,,,0.514,0.017,0.04,,0.15,-3.8,1.28,0.84,,-0.13,94.2,89.5,93.8,85.6,,0.4,1.0,0.273,0.149,0.23,0.399,0.264,0.358,0.345,0.211,0.421,0.367,128.0,91.0,103.0,0.278,0.45,80.0,0.31,0.411,0.12,,,,,,,,,
9,2024-04-28,746561,Flyout,field_out,True,673237,596295,Yainer Diaz,Austin Gomber,0,78fa8cdf-0991-4e0f-8bdd-f9983a9f0a92,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,73.0,98.0,90.0,51.0,110.0,96.0,86.0,102.0,100.0,78.0,111.0,105.0,0.001,0.412,0.158,0.218,0.211,-1.25,-43.05,-0.33,0.82,-0.09,90.4,80.9,90.1,83.8,77.1,0.312,0.567,0.093,0.188,0.337,0.266,0.274,0.369,0.275,0.274,0.532,0.162,,,,,,,,,,,,,,,,,,
