,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2024-07-22,746526,Strikeout,strikeout,True,663853,596295,Romy Gonzalez,Austin Gomber,0,61ef3195-9f82-4e3d-9448-711308a7826e,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,4.78,105.1,103.0,80.0,98.0,0.821,6.15,2.22,9.48,1.62,1.07,0.222,0.429,0.134,0.359,0.43,86.0,105.0,102.0,74.0,98.0,90.0,51.0,110.0,96.0,86.0,101.0,98.0,79.0,111.0,107.0,0.001,0.408,0.16,0.22,0.211,-1.4,-43.07,0.1,0.29,0.26,90.5,80.9,90.1,83.9,77.3,0.327,0.578,0.095,0.194,0.38,0.274,0.258,0.348,0.293,0.254,0.493,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-22,746526,Groundout,field_out,True,663898,656557,Brendan Rodgers,Tanner Houck,0,b021f7f0-4320-45fa-82b6-441108817c1b,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.71,3.81,123.0,102.0,110.0,107.0,0.787,8.34,2.12,7.68,0.44,2.26,0.183,0.451,0.107,0.324,0.444,,,,,,,95.0,103.0,96.0,117.0,101.0,112.0,,,,0.301,,0.422,,,,0.44,1.41,,,,,93.4,83.1,,,,,,,,,,,0.207,0.309,0.29,95.0,93.0,93.0,117.0,104.0,111.0,0.021,0.255,-0.99,1.65,87.1,88.4,0.277,0.348,0.138,0.193,0.237,0.231,0.2,0.4,0.235,,,,,,
12,2024-07-22,746526,Groundout,field_out,True,595909,656557,Jake Cave,Tanner Houck,0,0f66a9e8-62a9-429f-a771-3397dfbe09bc,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.71,3.81,123.0,102.0,110.0,107.0,0.787,8.34,2.12,7.68,0.44,2.26,0.183,0.451,0.107,0.324,0.444,,,,,,,95.0,103.0,96.0,117.0,101.0,112.0,,,,0.301,,0.422,,,,0.44,1.41,,,,,93.4,83.1,,,,,,,,,,,0.207,0.309,0.29,95.0,93.0,93.0,117.0,104.0,111.0,0.021,0.255,-0.99,1.65,87.1,88.4,0.277,0.348,0.138,0.193,0.237,0.231,0.2,0.4,0.235,,,,,,
13,2024-07-22,746526,Single,single,False,607732,656557,Jacob Stallings,Tanner Houck,0,01db4e25-0605-4b45-aa00-8b4d9e8ede2c,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.71,3.81,123.0,102.0,110.0,107.0,0.787,8.34,2.12,7.68,0.44,2.26,0.183,0.451,0.107,0.324,0.444,,,,,,,95.0,103.0,96.0,117.0,101.0,112.0,,,,0.301,,0.422,,,,0.44,1.41,,,,,93.4,83.1,,,,,,,,,,,0.207,0.309,0.29,95.0,93.0,93.0,117.0,104.0,111.0,0.021,0.255,-0.99,1.65,87.1,88.4,0.277,0.348,0.138,0.193,0.237,0.231,0.2,0.4,0.235,,,,,,
14,2024-07-22,746526,Forceout,force_out,True,656541,656557,Sam Hilliard,Tanner Houck,1,8ca3a365-4583-49c9-8db3-e270644abfd8,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.71,3.81,123.0,102.0,110.0,107.0,0.787,8.34,2.12,7.68,0.44,2.26,0.183,0.451,0.107,0.324,0.444,,,,,,,95.0,103.0,96.0,117.0,101.0,112.0,,,,0.301,,0.422,,,,0.44,1.41,,,,,93.4,83.1,,,,,,,,,,,0.207,0.309,0.29,95.0,93.0,93.0,117.0,104.0,111.0,0.021,0.255,-0.99,1.65,87.1,88.4,0.277,0.348,0.138,0.193,0.237,0.231,0.2,0.4,0.235,,,,,,
15,2024-07-22,746526,Groundout,field_out,True,678882,596295,Ceddanne Rafaela,Austin Gomber,0,8d71480b-a066-4d2c-90ce-edbb9f19d1f5,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,4.78,105.1,103.0,80.0,98.0,0.821,6.15,2.22,9.48,1.62,1.07,0.222,0.429,0.134,0.359,0.43,86.0,105.0,102.0,74.0,98.0,90.0,51.0,110.0,96.0,86.0,101.0,98.0,79.0,111.0,107.0,0.001,0.408,0.16,0.22,0.211,-1.4,-43.07,0.1,0.29,0.26,90.5,80.9,90.1,83.9,77.3,0.327,0.578,0.095,0.194,0.38,0.274,0.258,0.348,0.293,0.254,0.493,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-22,746526,Groundout,field_out,True,642197,596295,Jamie Westbrook,Austin Gomber,0,8fa1840a-6866-422b-90d1-ffe9d57405ca,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,4.78,105.1,103.0,80.0,98.0,0.821,6.15,2.22,9.48,1.62,1.07,0.222,0.429,0.134,0.359,0.43,86.0,105.0,102.0,74.0,98.0,90.0,51.0,110.0,96.0,86.0,101.0,98.0,79.0,111.0,107.0,0.001,0.408,0.16,0.22,0.211,-1.4,-43.07,0.1,0.29,0.26,90.5,80.9,90.1,83.9,77.3,0.327,0.578,0.095,0.194,0.38,0.274,0.258,0.348,0.293,0.254,0.493,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-22,746526,Groundout,field_out,True,680776,596295,Jarren Duran,Austin Gomber,0,fcd0e87a-57c7-48a1-b5a2-34fe26b2d169,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,4.78,105.1,103.0,80.0,98.0,0.821,6.15,2.22,9.48,1.62,1.07,0.222,0.429,0.134,0.359,0.43,86.0,105.0,102.0,74.0,98.0,90.0,51.0,110.0,96.0,86.0,101.0,98.0,79.0,111.0,107.0,0.001,0.408,0.16,0.22,0.211,-1.4,-43.07,0.1,0.29,0.26,90.5,80.9,90.1,83.9,77.3,0.327,0.578,0.095,0.194,0.38,0.274,0.258,0.348,0.293,0.254,0.493,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-22,746526,Single,single,False,668845,656557,Aaron Schunk,Tanner Houck,0,393a93be-c98f-405f-92e4-97190e8fd2d4,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.71,3.81,123.0,102.0,110.0,107.0,0.787,8.34,2.12,7.68,0.44,2.26,0.183,0.451,0.107,0.324,0.444,,,,,,,95.0,103.0,96.0,117.0,101.0,112.0,,,,0.301,,0.422,,,,0.44,1.41,,,,,93.4,83.1,,,,,,,,,,,0.207,0.309,0.29,95.0,93.0,93.0,117.0,104.0,111.0,0.021,0.255,-0.99,1.65,87.1,88.4,0.277,0.348,0.138,0.193,0.237,0.231,0.2,0.4,0.235,,,,,,
19,2024-07-22,746526,Home Run,home_run,False,453568,656557,Charlie Blackmon,Tanner Houck,1,be93de62-d1e1-490d-bae5-84c23a4d8393,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.71,3.81,123.0,102.0,110.0,107.0,0.787,8.34,2.12,7.68,0.44,2.26,0.183,0.451,0.107,0.324,0.444,,,,,,,95.0,103.0,96.0,117.0,101.0,112.0,,,,0.301,,0.422,,,,0.44,1.41,,,,,93.4,83.1,,,,,,,,,,,0.207,0.309,0.29,95.0,93.0,93.0,117.0,104.0,111.0,0.021,0.255,-0.99,1.65,87.1,88.4,0.277,0.348,0.138,0.193,0.237,0.231,0.2,0.4,0.235,,,,,,
20,2024-07-22,746526,Single,single,False,678662,656557,Ezequiel Tovar,Tanner Houck,0,f6bfc733-0e23-41d3-8a00-bcbf3d020db6,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.71,3.81,123.0,102.0,110.0,107.0,0.787,8.34,2.12,7.68,0.44,2.26,0.183,0.451,0.107,0.324,0.444,,,,,,,95.0,103.0,96.0,117.0,101.0,112.0,,,,0.301,,0.422,,,,0.44,1.41,,,,,93.4,83.1,,,,,,,,,,,0.207,0.309,0.29,95.0,93.0,93.0,117.0,104.0,111.0,0.021,0.255,-0.99,1.65,87.1,88.4,0.277,0.348,0.138,0.193,0.237,0.231,0.2,0.4,0.235,,,,,,
21,2024-07-22,746526,Double,double,False,686668,656557,Brenton Doyle,Tanner Houck,1,90a0575d-6e8d-4a37-aaf1-86e7c993c600,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.71,3.81,123.0,102.0,110.0,107.0,0.787,8.34,2.12,7.68,0.44,2.26,0.183,0.451,0.107,0.324,0.444,,,,,,,95.0,103.0,96.0,117.0,101.0,112.0,,,,0.301,,0.422,,,,0.44,1.41,,,,,93.4,83.1,,,,,,,,,,,0.207,0.309,0.29,95.0,93.0,93.0,117.0,104.0,111.0,0.021,0.255,-0.99,1.65,87.1,88.4,0.277,0.348,0.138,0.193,0.237,0.231,0.2,0.4,0.235,,,,,,
22,2024-07-22,746526,Single,single,False,669911,656557,Michael Toglia,Tanner Houck,1,55b5be86-e0d7-4c9e-a444-8c3f618abdcd,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.71,3.81,123.0,102.0,110.0,107.0,0.787,8.34,2.12,7.68,0.44,2.26,0.183,0.451,0.107,0.324,0.444,,,,,,,95.0,103.0,96.0,117.0,101.0,112.0,,,,0.301,,0.422,,,,0.44,1.41,,,,,93.4,83.1,,,,,,,,,,,0.207,0.309,0.29,95.0,93.0,93.0,117.0,104.0,111.0,0.021,0.255,-0.99,1.65,87.1,88.4,0.277,0.348,0.138,0.193,0.237,0.231,0.2,0.4,0.235,,,,,,
23,2024-07-22,746526,Lineout,field_out,True,663898,656557,Brendan Rodgers,Tanner Houck,0,b0411df5-c864-40e2-84ce-3cdd9b785340,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.71,3.81,123.0,102.0,110.0,107.0,0.787,8.34,2.12,7.68,0.44,2.26,0.183,0.451,0.107,0.324,0.444,,,,,,,95.0,103.0,96.0,117.0,101.0,112.0,,,,0.301,,0.422,,,,0.44,1.41,,,,,93.4,83.1,,,,,,,,,,,0.207,0.309,0.29,95.0,93.0,93.0,117.0,104.0,111.0,0.021,0.255,-0.99,1.65,87.1,88.4,0.277,0.348,0.138,0.193,0.237,0.231,0.2,0.4,0.235,,,,,,
24,2024-07-22,746526,Walk,walk,False,595909,656557,Jake Cave,Tanner Houck,1,f74b12dd-a762-4f3f-9310-449667bab451,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.71,3.81,123.0,102.0,110.0,107.0,0.787,8.34,2.12,7.68,0.44,2.26,0.183,0.451,0.107,0.324,0.444,,,,,,,95.0,103.0,96.0,117.0,101.0,112.0,,,,0.301,,0.422,,,,0.44,1.41,,,,,93.4,83.1,,,,,,,,,,,0.207,0.309,0.29,95.0,93.0,93.0,117.0,104.0,111.0,0.021,0.255,-0.99,1.65,87.1,88.4,0.277,0.348,0.138,0.193,0.237,0.231,0.2,0.4,0.235,,,,,,
25,2024-07-22,746526,Flyout,field_out,True,607732,656557,Jacob Stallings,Tanner Houck,0,a091cffe-3b90-49c3-90de-5845ff969535,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.71,3.81,123.0,102.0,110.0,107.0,0.787,8.34,2.12,7.68,0.44,2.26,0.183,0.451,0.107,0.324,0.444,,,,,,,95.0,103.0,96.0,117.0,101.0,112.0,,,,0.301,,0.422,,,,0.44,1.41,,,,,93.4,83.1,,,,,,,,,,,0.207,0.309,0.29,95.0,93.0,93.0,117.0,104.0,111.0,0.021,0.255,-0.99,1.65,87.1,88.4,0.277,0.348,0.138,0.193,0.237,0.231,0.2,0.4,0.235,,,,,,
26,2024-07-22,746526,Groundout,field_out,True,656541,656557,Sam Hilliard,Tanner Houck,0,a019a4c4-4d2f-48c4-8901-93cfaa2439c0,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.71,3.81,123.0,102.0,110.0,107.0,0.787,8.34,2.12,7.68,0.44,2.26,0.183,0.451,0.107,0.324,0.444,,,,,,,95.0,103.0,96.0,117.0,101.0,112.0,,,,0.301,,0.422,,,,0.44,1.41,,,,,93.4,83.1,,,,,,,,,,,0.207,0.309,0.29,95.0,93.0,93.0,117.0,104.0,111.0,0.021,0.255,-0.99,1.65,87.1,88.4,0.277,0.348,0.138,0.193,0.237,0.231,0.2,0.4,0.235,,,,,,
27,2024-07-22,746526,Groundout,field_out,True,608701,596295,Rob Refsnyder,Austin Gomber,0,685f63b6-8768-4895-90a3-0ac9b01725ab,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,4.78,105.1,103.0,80.0,98.0,0.821,6.15,2.22,9.48,1.62,1.07,0.222,0.429,0.134,0.359,0.43,86.0,105.0,102.0,74.0,98.0,90.0,51.0,110.0,96.0,86.0,101.0,98.0,79.0,111.0,107.0,0.001,0.408,0.16,0.22,0.211,-1.4,-43.07,0.1,0.29,0.26,90.5,80.9,90.1,83.9,77.3,0.327,0.578,0.095,0.194,0.38,0.274,0.258,0.348,0.293,0.254,0.493,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-22,746526,Groundout,field_out,True,657136,596295,Connor Wong,Austin Gomber,0,452f7cd2-a382-4f1a-b406-06ee5e7d26ba,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,4.78,105.1,103.0,80.0,98.0,0.821,6.15,2.22,9.48,1.62,1.07,0.222,0.429,0.134,0.359,0.43,86.0,105.0,102.0,74.0,98.0,90.0,51.0,110.0,96.0,86.0,101.0,98.0,79.0,111.0,107.0,0.001,0.408,0.16,0.22,0.211,-1.4,-43.07,0.1,0.29,0.26,90.5,80.9,90.1,83.9,77.3,0.327,0.578,0.095,0.194,0.38,0.274,0.258,0.348,0.293,0.254,0.493,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-22,746526,Strikeout,strikeout,True,646240,596295,Rafael Devers,Austin Gomber,0,0577a182-c7e3-4338-b9bb-0dbb48741763,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,4.78,105.1,103.0,80.0,98.0,0.821,6.15,2.22,9.48,1.62,1.07,0.222,0.429,0.134,0.359,0.43,86.0,105.0,102.0,74.0,98.0,90.0,51.0,110.0,96.0,86.0,101.0,98.0,79.0,111.0,107.0,0.001,0.408,0.16,0.22,0.211,-1.4,-43.07,0.1,0.29,0.26,90.5,80.9,90.1,83.9,77.3,0.327,0.578,0.095,0.194,0.38,0.274,0.258,0.348,0.293,0.254,0.493,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-07-22,746526,Groundout,field_out,True,668845,656557,Aaron Schunk,Tanner Houck,0,48e424a4-dc79-4bc7-86a7-62c124cf43d4,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.71,3.81,123.0,102.0,110.0,107.0,0.787,8.34,2.12,7.68,0.44,2.26,0.183,0.451,0.107,0.324,0.444,,,,,,,95.0,103.0,96.0,117.0,101.0,112.0,,,,0.301,,0.422,,,,0.44,1.41,,,,,93.4,83.1,,,,,,,,,,,0.207,0.309,0.29,95.0,93.0,93.0,117.0,104.0,111.0,0.021,0.255,-0.99,1.65,87.1,88.4,0.277,0.348,0.138,0.193,0.237,0.231,0.2,0.4,0.235,,,,,,
31,2024-07-22,746526,Single,single,False,453568,656557,Charlie Blackmon,Tanner Houck,0,80fd9806-dc66-48c7-afeb-d28b13cec006,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.71,3.81,123.0,102.0,110.0,107.0,0.787,8.34,2.12,7.68,0.44,2.26,0.183,0.451,0.107,0.324,0.444,,,,,,,95.0,103.0,96.0,117.0,101.0,112.0,,,,0.301,,0.422,,,,0.44,1.41,,,,,93.4,83.1,,,,,,,,,,,0.207,0.309,0.29,95.0,93.0,93.0,117.0,104.0,111.0,0.021,0.255,-0.99,1.65,87.1,88.4,0.277,0.348,0.138,0.193,0.237,0.231,0.2,0.4,0.235,,,,,,
32,2024-07-22,746526,Single,single,False,678662,656557,Ezequiel Tovar,Tanner Houck,1,8d679623-9317-406d-a856-e7d9bc4a5bb5,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.71,3.81,123.0,102.0,110.0,107.0,0.787,8.34,2.12,7.68,0.44,2.26,0.183,0.451,0.107,0.324,0.444,,,,,,,95.0,103.0,96.0,117.0,101.0,112.0,,,,0.301,,0.422,,,,0.44,1.41,,,,,93.4,83.1,,,,,,,,,,,0.207,0.309,0.29,95.0,93.0,93.0,117.0,104.0,111.0,0.021,0.255,-0.99,1.65,87.1,88.4,0.277,0.348,0.138,0.193,0.237,0.231,0.2,0.4,0.235,,,,,,
33,2024-07-22,746526,Pop Out,field_out,True,686668,656557,Brenton Doyle,Tanner Houck,0,c317b607-0e3f-4942-b306-85775c868dd3,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.71,3.81,123.0,102.0,110.0,107.0,0.787,8.34,2.12,7.68,0.44,2.26,0.183,0.451,0.107,0.324,0.444,,,,,,,95.0,103.0,96.0,117.0,101.0,112.0,,,,0.301,,0.422,,,,0.44,1.41,,,,,93.4,83.1,,,,,,,,,,,0.207,0.309,0.29,95.0,93.0,93.0,117.0,104.0,111.0,0.021,0.255,-0.99,1.65,87.1,88.4,0.277,0.348,0.138,0.193,0.237,0.231,0.2,0.4,0.235,,,,,,
34,2024-07-22,746526,Groundout,field_out,True,669911,656557,Michael Toglia,Tanner Houck,0,3526c992-e8c9-401c-b739-88c86a64225e,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.71,3.81,123.0,102.0,110.0,107.0,0.787,8.34,2.12,7.68,0.44,2.26,0.183,0.451,0.107,0.324,0.444,,,,,,,95.0,103.0,96.0,117.0,101.0,112.0,,,,0.301,,0.422,,,,0.44,1.41,,,,,93.4,83.1,,,,,,,,,,,0.207,0.309,0.29,95.0,93.0,93.0,117.0,104.0,111.0,0.021,0.255,-0.99,1.65,87.1,88.4,0.277,0.348,0.138,0.193,0.237,0.231,0.2,0.4,0.235,,,,,,
