,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-08-13,746187,Groundout,field_out,True,641432,592332,Willie Calhoun,Kevin Gausman,0,2065e50c-10b8-4b08-a720-06e68e5cddeb,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,,,,,,,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,0.056,0.527,0.08,,,0.27,-2.96,-1.81,,,93.9,,93.4,82.9,,,,,0.303,0.606,0.127,0.281,0.493,0.187,0.294,0.5,0.277,,,,,,,90.0,108.0,108.0,0.336,0.34,85.8,0.172,0.278,0.32,,,,,,,,,
11,2024-08-13,746187,Strikeout,strikeout,True,694388,608334,Joey Loperfido,Carson Fulmer,0,56c767f7-f69e-4fe3-8206-9941eb758056,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,91.0,104.0,103.0,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,0.24,0.228,0.205,0.058,0.269,0.03,0.85,1.35,-8.1,-0.18,93.1,87.8,92.6,87.0,82.3,0.187,0.297,0.38,0.271,0.371,0.123,0.222,0.458,0.201,0.13,0.283,0.255,0.471,1.118,0.407,0.286,0.714,0.458,,,,,,,,,,,,,,,,,,
12,2024-08-13,746187,Strikeout,strikeout,True,661531,608334,Brian Serven,Carson Fulmer,0,be1e2d8b-7d93-4f43-9305-892136c67def,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,91.0,104.0,103.0,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,0.24,0.228,0.205,0.058,0.269,0.03,0.85,1.35,-8.1,-0.18,93.1,87.8,92.6,87.0,82.3,0.187,0.297,0.38,0.271,0.371,0.123,0.222,0.458,0.201,0.13,0.283,0.255,0.471,1.118,0.407,0.286,0.714,0.458,,,,,,,,,,,,,,,,,,
13,2024-08-13,746187,Flyout,field_out,True,543807,608334,George Springer,Carson Fulmer,0,fa69ac50-9f5e-4dc2-8d99-4c6c3dcbf4de,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,91.0,104.0,103.0,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,0.24,0.228,0.205,0.058,0.269,0.03,0.85,1.35,-8.1,-0.18,93.1,87.8,92.6,87.0,82.3,0.187,0.297,0.38,0.271,0.371,0.123,0.222,0.458,0.201,0.13,0.283,0.255,0.471,1.118,0.407,0.286,0.714,0.458,,,,,,,,,,,,,,,,,,
14,2024-08-13,746187,Double,double,False,621493,592332,Taylor Ward,Kevin Gausman,0,635b5d9a-3828-4aeb-88bc-9a5df35979a4,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,,,,,,,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,0.056,0.527,0.08,,,0.27,-2.96,-1.81,,,93.9,,93.4,82.9,,,,,0.303,0.606,0.127,0.281,0.493,0.187,0.294,0.5,0.277,,,,,,,90.0,108.0,108.0,0.336,0.34,85.8,0.172,0.278,0.32,,,,,,,,,
15,2024-08-13,746187,Groundout,field_out,True,543685,592332,Anthony Rendon,Kevin Gausman,1,be002add-d767-4a27-8bd1-f34883a3999f,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,,,,,,,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,0.056,0.527,0.08,,,0.27,-2.96,-1.81,,,93.9,,93.4,82.9,,,,,0.303,0.606,0.127,0.281,0.493,0.187,0.294,0.5,0.277,,,,,,,90.0,108.0,108.0,0.336,0.34,85.8,0.172,0.278,0.32,,,,,,,,,
16,2024-08-13,746187,Walk,walk,False,666160,592332,Mickey Moniak,Kevin Gausman,0,54398ef3-38b1-448b-8535-6e5183d87a1d,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,,,,,,,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,0.056,0.527,0.08,,,0.27,-2.96,-1.81,,,93.9,,93.4,82.9,,,,,0.303,0.606,0.127,0.281,0.493,0.187,0.294,0.5,0.277,,,,,,,90.0,108.0,108.0,0.336,0.34,85.8,0.172,0.278,0.32,,,,,,,,,
17,2024-08-13,746187,Walk,walk,False,592273,592332,Brandon Drury,Kevin Gausman,1,7a4a5bee-1a1a-4e8b-8a16-eb2efdbf59b9,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,,,,,,,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,0.056,0.527,0.08,,,0.27,-2.96,-1.81,,,93.9,,93.4,82.9,,,,,0.303,0.606,0.127,0.281,0.493,0.187,0.294,0.5,0.277,,,,,,,90.0,108.0,108.0,0.336,0.34,85.8,0.172,0.278,0.32,,,,,,,,,
18,2024-08-13,746187,Grounded Into DP,grounded_into_double_play,True,666176,592332,Jo Adell,Kevin Gausman,1,f88ad0c8-3a66-4f9a-b314-dc712e9a1ccc,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,,,,,,,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,0.056,0.527,0.08,,,0.27,-2.96,-1.81,,,93.9,,93.4,82.9,,,,,0.303,0.606,0.127,0.281,0.493,0.187,0.294,0.5,0.277,,,,,,,90.0,108.0,108.0,0.336,0.34,85.8,0.172,0.278,0.32,,,,,,,,,
19,2024-08-13,746187,Flyout,field_out,True,662139,608334,Daulton Varsho,Carson Fulmer,0,95ca8c57-d328-4785-a2e8-010d7d461589,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,91.0,104.0,103.0,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,0.24,0.228,0.205,0.058,0.269,0.03,0.85,1.35,-8.1,-0.18,93.1,87.8,92.6,87.0,82.3,0.187,0.297,0.38,0.271,0.371,0.123,0.222,0.458,0.201,0.13,0.283,0.255,0.471,1.118,0.407,0.286,0.714,0.458,,,,,,,,,,,,,,,,,,
20,2024-08-13,746187,Home Run,home_run,False,665489,608334,Vladimir Guerrero Jr.,Carson Fulmer,0,70d52fde-ad8a-41cc-872b-fd2c4197abec,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,91.0,104.0,103.0,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,0.24,0.228,0.205,0.058,0.269,0.03,0.85,1.35,-8.1,-0.18,93.1,87.8,92.6,87.0,82.3,0.187,0.297,0.38,0.271,0.371,0.123,0.222,0.458,0.201,0.13,0.283,0.255,0.471,1.118,0.407,0.286,0.714,0.458,,,,,,,,,,,,,,,,,,
21,2024-08-13,746187,Home Run,home_run,False,687462,608334,Spencer Horwitz,Carson Fulmer,0,2ee514d5-c541-4278-8336-f012f339c6e1,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,91.0,104.0,103.0,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,0.24,0.228,0.205,0.058,0.269,0.03,0.85,1.35,-8.1,-0.18,93.1,87.8,92.6,87.0,82.3,0.187,0.297,0.38,0.271,0.371,0.123,0.222,0.458,0.201,0.13,0.283,0.255,0.471,1.118,0.407,0.286,0.714,0.458,,,,,,,,,,,,,,,,,,
22,2024-08-13,746187,Flyout,field_out,True,676391,608334,Ernie Clement,Carson Fulmer,0,f1670a02-373b-4731-94ad-0ff6695efa20,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,91.0,104.0,103.0,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,0.24,0.228,0.205,0.058,0.269,0.03,0.85,1.35,-8.1,-0.18,93.1,87.8,92.6,87.0,82.3,0.187,0.297,0.38,0.271,0.371,0.123,0.222,0.458,0.201,0.13,0.283,0.255,0.471,1.118,0.407,0.286,0.714,0.458,,,,,,,,,,,,,,,,,,
23,2024-08-13,746187,Double,double,False,695238,608334,Will Wagner,Carson Fulmer,0,59d88f03-5b3d-4c8c-93ff-dc952260cb40,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,91.0,104.0,103.0,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,0.24,0.228,0.205,0.058,0.269,0.03,0.85,1.35,-8.1,-0.18,93.1,87.8,92.6,87.0,82.3,0.187,0.297,0.38,0.271,0.371,0.123,0.222,0.458,0.201,0.13,0.283,0.255,0.471,1.118,0.407,0.286,0.714,0.458,,,,,,,,,,,,,,,,,,
24,2024-08-13,746187,Flyout,field_out,True,677870,608334,Leo Jiménez,Carson Fulmer,0,e89f27f8-5cd7-46c4-86a0-355a7542b414,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,91.0,104.0,103.0,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,0.24,0.228,0.205,0.058,0.269,0.03,0.85,1.35,-8.1,-0.18,93.1,87.8,92.6,87.0,82.3,0.187,0.297,0.38,0.271,0.371,0.123,0.222,0.458,0.201,0.13,0.283,0.255,0.471,1.118,0.407,0.286,0.714,0.458,,,,,,,,,,,,,,,,,,
25,2024-08-13,746187,Single,single,False,694384,592332,Nolan Schanuel,Kevin Gausman,0,8602ef32-39e9-46dc-ba9f-655f52271f28,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,,,,,,,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,0.056,0.527,0.08,,,0.27,-2.96,-1.81,,,93.9,,93.4,82.9,,,,,0.303,0.606,0.127,0.281,0.493,0.187,0.294,0.5,0.277,,,,,,,90.0,108.0,108.0,0.336,0.34,85.8,0.172,0.278,0.32,,,,,,,,,
26,2024-08-13,746187,Single,single,True,687263,592332,Zach Neto,Kevin Gausman,1,8bd57d28-c16f-4d93-af8c-bea66dc502b0,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,,,,,,,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,0.056,0.527,0.08,,,0.27,-2.96,-1.81,,,93.9,,93.4,82.9,,,,,0.303,0.606,0.127,0.281,0.493,0.187,0.294,0.5,0.277,,,,,,,90.0,108.0,108.0,0.336,0.34,85.8,0.172,0.278,0.32,,,,,,,,,
27,2024-08-13,746187,Strikeout,strikeout,True,681351,592332,Logan O'Hoppe,Kevin Gausman,0,1895b619-b029-46c1-8eb7-a3851ad465ba,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,,,,,,,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,0.056,0.527,0.08,,,0.27,-2.96,-1.81,,,93.9,,93.4,82.9,,,,,0.303,0.606,0.127,0.281,0.493,0.187,0.294,0.5,0.277,,,,,,,90.0,108.0,108.0,0.336,0.34,85.8,0.172,0.278,0.32,,,,,,,,,
28,2024-08-13,746187,Groundout,field_out,True,641432,592332,Willie Calhoun,Kevin Gausman,0,e3c1d9ad-862a-4136-a185-22c4a2a039f6,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,,,,,,,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,0.056,0.527,0.08,,,0.27,-2.96,-1.81,,,93.9,,93.4,82.9,,,,,0.303,0.606,0.127,0.281,0.493,0.187,0.294,0.5,0.277,,,,,,,90.0,108.0,108.0,0.336,0.34,85.8,0.172,0.278,0.32,,,,,,,,,
29,2024-08-13,746187,Walk,walk,False,694388,670046,Joey Loperfido,Kenny Rosenberg,0,1dd96fb2-b9fe-41be-b759-a0b36595c0a9,670046.0,kennyrosenberg,Rosenberg,Left,Kenny Rosenberg,LAA,6.87,6.49,18.1,96.0,78.0,93.0,0.799,5.89,3.44,9.82,2.45,0.72,0.117,0.467,0.133,0.417,0.404,94.0,101.0,99.0,98.0,102.0,93.0,74.0,91.0,86.0,,,,,,,,0.502,,0.055,0.313,-0.64,,,-3.74,-0.26,90.3,81.0,,,76.3,0.231,0.538,0.255,,,,0.273,0.545,0.2,,,,,,,,,,,,,,,,,,,51.0,101.0,104.0,0.13,-3.1,83.5,0.333,0.583,0.136
30,2024-08-13,746187,Flyout,field_out,True,661531,670046,Brian Serven,Kenny Rosenberg,0,dd3b2907-4d9c-479d-9533-1f1013af33ea,670046.0,kennyrosenberg,Rosenberg,Left,Kenny Rosenberg,LAA,6.87,6.49,18.1,96.0,78.0,93.0,0.799,5.89,3.44,9.82,2.45,0.72,0.117,0.467,0.133,0.417,0.404,94.0,101.0,99.0,98.0,102.0,93.0,74.0,91.0,86.0,,,,,,,,0.502,,0.055,0.313,-0.64,,,-3.74,-0.26,90.3,81.0,,,76.3,0.231,0.538,0.255,,,,0.273,0.545,0.2,,,,,,,,,,,,,,,,,,,51.0,101.0,104.0,0.13,-3.1,83.5,0.333,0.583,0.136
31,2024-08-13,746187,Strikeout,strikeout,True,543807,670046,George Springer,Kenny Rosenberg,1,76ef215c-0f8a-4f8c-8f79-8da29f7aee15,670046.0,kennyrosenberg,Rosenberg,Left,Kenny Rosenberg,LAA,6.87,6.49,18.1,96.0,78.0,93.0,0.799,5.89,3.44,9.82,2.45,0.72,0.117,0.467,0.133,0.417,0.404,94.0,101.0,99.0,98.0,102.0,93.0,74.0,91.0,86.0,,,,,,,,0.502,,0.055,0.313,-0.64,,,-3.74,-0.26,90.3,81.0,,,76.3,0.231,0.538,0.255,,,,0.273,0.545,0.2,,,,,,,,,,,,,,,,,,,51.0,101.0,104.0,0.13,-3.1,83.5,0.333,0.583,0.136
32,2024-08-13,746187,Flyout,field_out,True,662139,670046,Daulton Varsho,Kenny Rosenberg,0,0eaeab09-86da-499e-a807-6dd5e4b736f6,670046.0,kennyrosenberg,Rosenberg,Left,Kenny Rosenberg,LAA,6.87,6.49,18.1,96.0,78.0,93.0,0.799,5.89,3.44,9.82,2.45,0.72,0.117,0.467,0.133,0.417,0.404,94.0,101.0,99.0,98.0,102.0,93.0,74.0,91.0,86.0,,,,,,,,0.502,,0.055,0.313,-0.64,,,-3.74,-0.26,90.3,81.0,,,76.3,0.231,0.538,0.255,,,,0.273,0.545,0.2,,,,,,,,,,,,,,,,,,,51.0,101.0,104.0,0.13,-3.1,83.5,0.333,0.583,0.136
33,2024-08-13,746187,Groundout,field_out,True,621493,592332,Taylor Ward,Kevin Gausman,0,73b1c4df-e57c-472c-beb4-53d2ad58e34f,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.1,4.75,151.1,105.0,94.0,105.0,0.789,8.39,2.56,8.44,1.19,0.91,0.246,0.438,0.136,0.358,0.425,,,,,,,98.0,106.0,105.0,88.0,103.0,93.0,89.0,90.0,95.0,0.056,0.527,0.08,,,0.27,-2.96,-1.81,,,93.9,,93.4,82.9,,,,,0.303,0.606,0.127,0.281,0.493,0.187,0.294,0.5,0.277,,,,,,,90.0,108.0,108.0,0.336,0.34,85.8,0.172,0.278,0.32,,,,,,,,,
