,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-09-16,745939,Double,double,False,592663,650644,J.T. Realmuto,Aaron Civale,0,6ebb0d72-2672-4215-8494-2f695847904c,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.48,4.07,150.2,100.0,96.0,100.0,0.795,8.48,2.87,9.08,1.61,0.82,0.255,0.401,0.144,0.319,0.401,105.0,103.0,109.0,67.0,102.0,96.0,70.0,93.0,84.0,153.0,101.0,112.0,91.0,99.0,100.0,58.0,96.0,101.0,0.242,0.096,0.315,0.021,0.168,0.157,-2.38,0.89,-2.2,0.31,-1.03,-1.32,92.0,88.1,85.6,92.6,80.5,77.0,0.242,0.419,0.241,0.242,0.422,0.165,0.27,0.478,0.271,0.253,0.462,0.287,0.326,0.543,0.096,0.333,0.4,0.273,0.25,0.375,0.438,,,,,,,,,,,,,,,
11,2024-09-16,745939,Strikeout,strikeout,True,669016,650644,Brandon Marsh,Aaron Civale,0,2d7d0375-8c78-458b-8d0b-73730b8eaaae,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.48,4.07,150.2,100.0,96.0,100.0,0.795,8.48,2.87,9.08,1.61,0.82,0.255,0.401,0.144,0.319,0.401,105.0,103.0,109.0,67.0,102.0,96.0,70.0,93.0,84.0,153.0,101.0,112.0,91.0,99.0,100.0,58.0,96.0,101.0,0.242,0.096,0.315,0.021,0.168,0.157,-2.38,0.89,-2.2,0.31,-1.03,-1.32,92.0,88.1,85.6,92.6,80.5,77.0,0.242,0.419,0.241,0.242,0.422,0.165,0.27,0.478,0.271,0.253,0.462,0.287,0.326,0.543,0.096,0.333,0.4,0.273,0.25,0.375,0.438,,,,,,,,,,,,,,,
12,2024-09-16,745939,Groundout,field_out,True,596142,624133,Gary Sánchez,Ranger Suárez,0,73ec1ed8-1e17-4d7a-be4b-6a34485318ca,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,3.13,3.38,143.2,104.0,82.0,101.0,0.801,8.71,2.26,8.02,0.69,1.93,0.194,0.459,0.157,0.278,0.401,84.0,107.0,109.0,68.0,102.0,92.0,87.0,106.0,104.0,22.0,85.0,77.0,101.0,98.0,94.0,,,,0.319,0.191,0.12,,0.001,0.204,0.8,-1.35,,0.95,-4.74,1.59,91.8,86.5,,90.8,81.3,74.5,0.288,0.577,0.145,0.265,0.377,0.096,,,,0.18,0.29,0.332,0.213,0.319,0.191,,,,,,,73.0,102.0,100.0,0.165,-0.26,80.0,0.22,0.308,0.349,,,,,,
13,2024-09-16,745939,Single,single,False,656555,624133,Rhys Hoskins,Ranger Suárez,0,1fd58932-fac6-47eb-aa9d-bf75d17d2dd5,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,3.13,3.38,143.2,104.0,82.0,101.0,0.801,8.71,2.26,8.02,0.69,1.93,0.194,0.459,0.157,0.278,0.401,84.0,107.0,109.0,68.0,102.0,92.0,87.0,106.0,104.0,22.0,85.0,77.0,101.0,98.0,94.0,,,,0.319,0.191,0.12,,0.001,0.204,0.8,-1.35,,0.95,-4.74,1.59,91.8,86.5,,90.8,81.3,74.5,0.288,0.577,0.145,0.265,0.377,0.096,,,,0.18,0.29,0.332,0.213,0.319,0.191,,,,,,,73.0,102.0,100.0,0.165,-0.26,80.0,0.22,0.308,0.349,,,,,,
14,2024-09-16,745939,Forceout,force_out,True,686217,624133,Sal Frelick,Ranger Suárez,1,2e5ade75-279d-4f76-9f0a-8e5f292cdf49,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,3.13,3.38,143.2,104.0,82.0,101.0,0.801,8.71,2.26,8.02,0.69,1.93,0.194,0.459,0.157,0.278,0.401,84.0,107.0,109.0,68.0,102.0,92.0,87.0,106.0,104.0,22.0,85.0,77.0,101.0,98.0,94.0,,,,0.319,0.191,0.12,,0.001,0.204,0.8,-1.35,,0.95,-4.74,1.59,91.8,86.5,,90.8,81.3,74.5,0.288,0.577,0.145,0.265,0.377,0.096,,,,0.18,0.29,0.332,0.213,0.319,0.191,,,,,,,73.0,102.0,100.0,0.165,-0.26,80.0,0.22,0.308,0.349,,,,,,
15,2024-09-16,745939,Flyout,field_out,True,687401,624133,Joey Ortiz,Ranger Suárez,0,7f0fe817-298b-45ac-95a2-934bf647afd2,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,3.13,3.38,143.2,104.0,82.0,101.0,0.801,8.71,2.26,8.02,0.69,1.93,0.194,0.459,0.157,0.278,0.401,84.0,107.0,109.0,68.0,102.0,92.0,87.0,106.0,104.0,22.0,85.0,77.0,101.0,98.0,94.0,,,,0.319,0.191,0.12,,0.001,0.204,0.8,-1.35,,0.95,-4.74,1.59,91.8,86.5,,90.8,81.3,74.5,0.288,0.577,0.145,0.265,0.377,0.096,,,,0.18,0.29,0.332,0.213,0.319,0.191,,,,,,,73.0,102.0,100.0,0.165,-0.26,80.0,0.22,0.308,0.349,,,,,,
16,2024-09-16,745939,Walk,walk,False,670276,650644,Cal Stevenson,Aaron Civale,0,73960076-9455-44bc-ad55-c90ea3a6eae8,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.48,4.07,150.2,100.0,96.0,100.0,0.795,8.48,2.87,9.08,1.61,0.82,0.255,0.401,0.144,0.319,0.401,105.0,103.0,109.0,67.0,102.0,96.0,70.0,93.0,84.0,153.0,101.0,112.0,91.0,99.0,100.0,58.0,96.0,101.0,0.242,0.096,0.315,0.021,0.168,0.157,-2.38,0.89,-2.2,0.31,-1.03,-1.32,92.0,88.1,85.6,92.6,80.5,77.0,0.242,0.419,0.241,0.242,0.422,0.165,0.27,0.478,0.271,0.253,0.462,0.287,0.326,0.543,0.096,0.333,0.4,0.273,0.25,0.375,0.438,,,,,,,,,,,,,,,
17,2024-09-16,745939,Strikeout,strikeout,True,656941,650644,Kyle Schwarber,Aaron Civale,0,830291a7-a517-4e6d-af48-d2c5dcb95a4e,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.48,4.07,150.2,100.0,96.0,100.0,0.795,8.48,2.87,9.08,1.61,0.82,0.255,0.401,0.144,0.319,0.401,105.0,103.0,109.0,67.0,102.0,96.0,70.0,93.0,84.0,153.0,101.0,112.0,91.0,99.0,100.0,58.0,96.0,101.0,0.242,0.096,0.315,0.021,0.168,0.157,-2.38,0.89,-2.2,0.31,-1.03,-1.32,92.0,88.1,85.6,92.6,80.5,77.0,0.242,0.419,0.241,0.242,0.422,0.165,0.27,0.478,0.271,0.253,0.462,0.287,0.326,0.543,0.096,0.333,0.4,0.273,0.25,0.375,0.438,,,,,,,,,,,,,,,
18,2024-09-16,745939,Single,single,True,607208,650644,Trea Turner,Aaron Civale,1,5e9ba466-d057-4f83-a555-77ee4b8832e7,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.48,4.07,150.2,100.0,96.0,100.0,0.795,8.48,2.87,9.08,1.61,0.82,0.255,0.401,0.144,0.319,0.401,105.0,103.0,109.0,67.0,102.0,96.0,70.0,93.0,84.0,153.0,101.0,112.0,91.0,99.0,100.0,58.0,96.0,101.0,0.242,0.096,0.315,0.021,0.168,0.157,-2.38,0.89,-2.2,0.31,-1.03,-1.32,92.0,88.1,85.6,92.6,80.5,77.0,0.242,0.419,0.241,0.242,0.422,0.165,0.27,0.478,0.271,0.253,0.462,0.287,0.326,0.543,0.096,0.333,0.4,0.273,0.25,0.375,0.438,,,,,,,,,,,,,,,
19,2024-09-16,745939,Caught Stealing 2B,caught_stealing_2b,True,547180,650644,Bryce Harper,Aaron Civale,0,ac933df3-f6a4-4d86-b250-e37ce2aafa5b,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.48,4.07,150.2,100.0,96.0,100.0,0.795,8.48,2.87,9.08,1.61,0.82,0.255,0.401,0.144,0.319,0.401,105.0,103.0,109.0,67.0,102.0,96.0,70.0,93.0,84.0,153.0,101.0,112.0,91.0,99.0,100.0,58.0,96.0,101.0,0.242,0.096,0.315,0.021,0.168,0.157,-2.38,0.89,-2.2,0.31,-1.03,-1.32,92.0,88.1,85.6,92.6,80.5,77.0,0.242,0.419,0.241,0.242,0.422,0.165,0.27,0.478,0.271,0.253,0.462,0.287,0.326,0.543,0.096,0.333,0.4,0.273,0.25,0.375,0.438,,,,,,,,,,,,,,,
20,2024-09-16,745939,Flyout,field_out,True,668930,624133,Brice Turang,Ranger Suárez,0,a2de848f-503d-4be8-9925-d09bf267b60d,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,3.13,3.38,143.2,104.0,82.0,101.0,0.801,8.71,2.26,8.02,0.69,1.93,0.194,0.459,0.157,0.278,0.401,84.0,107.0,109.0,68.0,102.0,92.0,87.0,106.0,104.0,22.0,85.0,77.0,101.0,98.0,94.0,,,,0.319,0.191,0.12,,0.001,0.204,0.8,-1.35,,0.95,-4.74,1.59,91.8,86.5,,90.8,81.3,74.5,0.288,0.577,0.145,0.265,0.377,0.096,,,,0.18,0.29,0.332,0.213,0.319,0.191,,,,,,,73.0,102.0,100.0,0.165,-0.26,80.0,0.22,0.308,0.349,,,,,,
21,2024-09-16,745939,Walk,walk,False,694192,624133,Jackson Chourio,Ranger Suárez,0,1bdfc167-099c-4b70-8897-27f571ab5966,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,3.13,3.38,143.2,104.0,82.0,101.0,0.801,8.71,2.26,8.02,0.69,1.93,0.194,0.459,0.157,0.278,0.401,84.0,107.0,109.0,68.0,102.0,92.0,87.0,106.0,104.0,22.0,85.0,77.0,101.0,98.0,94.0,,,,0.319,0.191,0.12,,0.001,0.204,0.8,-1.35,,0.95,-4.74,1.59,91.8,86.5,,90.8,81.3,74.5,0.288,0.577,0.145,0.265,0.377,0.096,,,,0.18,0.29,0.332,0.213,0.319,0.191,,,,,,,73.0,102.0,100.0,0.165,-0.26,80.0,0.22,0.308,0.349,,,,,,
22,2024-09-16,745939,Single,single,False,663368,624133,Blake Perkins,Ranger Suárez,1,999c2d17-fd1d-4d9b-9512-d76858268cad,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,3.13,3.38,143.2,104.0,82.0,101.0,0.801,8.71,2.26,8.02,0.69,1.93,0.194,0.459,0.157,0.278,0.401,84.0,107.0,109.0,68.0,102.0,92.0,87.0,106.0,104.0,22.0,85.0,77.0,101.0,98.0,94.0,,,,0.319,0.191,0.12,,0.001,0.204,0.8,-1.35,,0.95,-4.74,1.59,91.8,86.5,,90.8,81.3,74.5,0.288,0.577,0.145,0.265,0.377,0.096,,,,0.18,0.29,0.332,0.213,0.319,0.191,,,,,,,73.0,102.0,100.0,0.165,-0.26,80.0,0.22,0.308,0.349,,,,,,
23,2024-09-16,745939,Double,double,False,661388,624133,William Contreras,Ranger Suárez,1,70b55471-efc0-4ffb-bfa8-f597945df448,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,3.13,3.38,143.2,104.0,82.0,101.0,0.801,8.71,2.26,8.02,0.69,1.93,0.194,0.459,0.157,0.278,0.401,84.0,107.0,109.0,68.0,102.0,92.0,87.0,106.0,104.0,22.0,85.0,77.0,101.0,98.0,94.0,,,,0.319,0.191,0.12,,0.001,0.204,0.8,-1.35,,0.95,-4.74,1.59,91.8,86.5,,90.8,81.3,74.5,0.288,0.577,0.145,0.265,0.377,0.096,,,,0.18,0.29,0.332,0.213,0.319,0.191,,,,,,,73.0,102.0,100.0,0.165,-0.26,80.0,0.22,0.308,0.349,,,,,,
24,2024-09-16,745939,Strikeout,strikeout,True,642715,624133,Willy Adames,Ranger Suárez,0,4e937a69-6d28-49a2-9462-4df6f6c883a2,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,3.13,3.38,143.2,104.0,82.0,101.0,0.801,8.71,2.26,8.02,0.69,1.93,0.194,0.459,0.157,0.278,0.401,84.0,107.0,109.0,68.0,102.0,92.0,87.0,106.0,104.0,22.0,85.0,77.0,101.0,98.0,94.0,,,,0.319,0.191,0.12,,0.001,0.204,0.8,-1.35,,0.95,-4.74,1.59,91.8,86.5,,90.8,81.3,74.5,0.288,0.577,0.145,0.265,0.377,0.096,,,,0.18,0.29,0.332,0.213,0.319,0.191,,,,,,,73.0,102.0,100.0,0.165,-0.26,80.0,0.22,0.308,0.349,,,,,,
25,2024-09-16,745939,Groundout,field_out,True,596142,624133,Gary Sánchez,Ranger Suárez,0,0581c9f5-ab6e-45ca-b5f8-0f660da97a38,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,3.13,3.38,143.2,104.0,82.0,101.0,0.801,8.71,2.26,8.02,0.69,1.93,0.194,0.459,0.157,0.278,0.401,84.0,107.0,109.0,68.0,102.0,92.0,87.0,106.0,104.0,22.0,85.0,77.0,101.0,98.0,94.0,,,,0.319,0.191,0.12,,0.001,0.204,0.8,-1.35,,0.95,-4.74,1.59,91.8,86.5,,90.8,81.3,74.5,0.288,0.577,0.145,0.265,0.377,0.096,,,,0.18,0.29,0.332,0.213,0.319,0.191,,,,,,,73.0,102.0,100.0,0.165,-0.26,80.0,0.22,0.308,0.349,,,,,,
26,2024-09-16,745939,Single,single,False,547180,650644,Bryce Harper,Aaron Civale,0,c05ee324-64f4-42e0-b71e-2e4dcb086dbf,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.48,4.07,150.2,100.0,96.0,100.0,0.795,8.48,2.87,9.08,1.61,0.82,0.255,0.401,0.144,0.319,0.401,105.0,103.0,109.0,67.0,102.0,96.0,70.0,93.0,84.0,153.0,101.0,112.0,91.0,99.0,100.0,58.0,96.0,101.0,0.242,0.096,0.315,0.021,0.168,0.157,-2.38,0.89,-2.2,0.31,-1.03,-1.32,92.0,88.1,85.6,92.6,80.5,77.0,0.242,0.419,0.241,0.242,0.422,0.165,0.27,0.478,0.271,0.253,0.462,0.287,0.326,0.543,0.096,0.333,0.4,0.273,0.25,0.375,0.438,,,,,,,,,,,,,,,
27,2024-09-16,745939,Grounded Into DP,grounded_into_double_play,True,592206,650644,Nick Castellanos,Aaron Civale,1,22e82635-b6fd-42c8-94f8-77512a71728f,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.48,4.07,150.2,100.0,96.0,100.0,0.795,8.48,2.87,9.08,1.61,0.82,0.255,0.401,0.144,0.319,0.401,105.0,103.0,109.0,67.0,102.0,96.0,70.0,93.0,84.0,153.0,101.0,112.0,91.0,99.0,100.0,58.0,96.0,101.0,0.242,0.096,0.315,0.021,0.168,0.157,-2.38,0.89,-2.2,0.31,-1.03,-1.32,92.0,88.1,85.6,92.6,80.5,77.0,0.242,0.419,0.241,0.242,0.422,0.165,0.27,0.478,0.271,0.253,0.462,0.287,0.326,0.543,0.096,0.333,0.4,0.273,0.25,0.375,0.438,,,,,,,,,,,,,,,
28,2024-09-16,745939,Flyout,field_out,True,664761,650644,Alec Bohm,Aaron Civale,0,81405e12-0df4-4402-bfa8-1938597d7760,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.48,4.07,150.2,100.0,96.0,100.0,0.795,8.48,2.87,9.08,1.61,0.82,0.255,0.401,0.144,0.319,0.401,105.0,103.0,109.0,67.0,102.0,96.0,70.0,93.0,84.0,153.0,101.0,112.0,91.0,99.0,100.0,58.0,96.0,101.0,0.242,0.096,0.315,0.021,0.168,0.157,-2.38,0.89,-2.2,0.31,-1.03,-1.32,92.0,88.1,85.6,92.6,80.5,77.0,0.242,0.419,0.241,0.242,0.422,0.165,0.27,0.478,0.271,0.253,0.462,0.287,0.326,0.543,0.096,0.333,0.4,0.273,0.25,0.375,0.438,,,,,,,,,,,,,,,
29,2024-09-16,745939,Walk,walk,False,656555,624133,Rhys Hoskins,Ranger Suárez,0,590ef871-98f4-49d2-8699-9d382a7958a0,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,3.13,3.38,143.2,104.0,82.0,101.0,0.801,8.71,2.26,8.02,0.69,1.93,0.194,0.459,0.157,0.278,0.401,84.0,107.0,109.0,68.0,102.0,92.0,87.0,106.0,104.0,22.0,85.0,77.0,101.0,98.0,94.0,,,,0.319,0.191,0.12,,0.001,0.204,0.8,-1.35,,0.95,-4.74,1.59,91.8,86.5,,90.8,81.3,74.5,0.288,0.577,0.145,0.265,0.377,0.096,,,,0.18,0.29,0.332,0.213,0.319,0.191,,,,,,,73.0,102.0,100.0,0.165,-0.26,80.0,0.22,0.308,0.349,,,,,,
