,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,wFA/C,wFC/C,wSL/C,wCU/C,vFA,vFC,vSL,vCU,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vCH,vSI,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-09-22,746903,Home Run,home_run,False,671213,641154,Triston Casas,Pablo López,1,bf1210d0-022c-43cf-9f41-4ff4c1d0d127,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.11,3.65,179.2,104.0,98.0,105.0,0.748,9.52,1.9,8.72,1.25,1.19,0.241,0.438,0.134,0.294,0.437,91.0,103.0,107.0,97.0,105.0,101.0,105.0,102.0,109.0,,,,0.408,,0.222,0.102,1.79,,-0.6,-1.47,95.0,,84.4,82.4,0.202,0.35,0.262,0.234,0.411,0.335,0.239,0.465,0.331,,,,,,,95.0,104.0,105.0,97.0,107.0,107.0,0.073,0.195,-2.86,-0.31,88.5,94.5,0.295,0.377,0.242,0.424,0.644,0.144,,,,,,,,,
11,2024-09-22,746903,Groundout,field_out,True,687093,641154,Vaughn Grissom,Pablo López,0,46652bc5-a9be-4e9e-828d-488ad5e3cea3,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.11,3.65,179.2,104.0,98.0,105.0,0.748,9.52,1.9,8.72,1.25,1.19,0.241,0.438,0.134,0.294,0.437,91.0,103.0,107.0,97.0,105.0,101.0,105.0,102.0,109.0,,,,0.408,,0.222,0.102,1.79,,-0.6,-1.47,95.0,,84.4,82.4,0.202,0.35,0.262,0.234,0.411,0.335,0.239,0.465,0.331,,,,,,,95.0,104.0,105.0,97.0,107.0,107.0,0.073,0.195,-2.86,-0.31,88.5,94.5,0.295,0.377,0.242,0.424,0.644,0.144,,,,,,,,,
12,2024-09-22,746903,Flyout,field_out,True,680777,601713,Ryan Jeffers,Nick Pivetta,0,e9ef719e-b48b-4895-a253-7a81ffb5d7de,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.21,3.65,139.0,104.0,134.0,108.0,0.778,10.75,2.27,8.03,1.81,0.68,0.233,0.415,0.141,0.371,0.45,118.0,105.0,104.0,123.0,105.0,108.0,156.0,104.0,112.0,104.0,96.0,82.0,0.483,0.061,0.295,0.161,0.55,-4.41,-0.12,0.66,93.9,88.3,82.6,80.0,0.247,0.416,0.211,0.225,0.444,0.352,0.161,0.393,0.207,0.375,0.875,0.217,0.143,0.393,0.326,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-22,746903,Strikeout,strikeout,True,467793,601713,Carlos Santana,Nick Pivetta,0,555a183c-3fa2-4103-b60b-db3de15b7633,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.21,3.65,139.0,104.0,134.0,108.0,0.778,10.75,2.27,8.03,1.81,0.68,0.233,0.415,0.141,0.371,0.45,118.0,105.0,104.0,123.0,105.0,108.0,156.0,104.0,112.0,104.0,96.0,82.0,0.483,0.061,0.295,0.161,0.55,-4.41,-0.12,0.66,93.9,88.3,82.6,80.0,0.247,0.416,0.211,0.225,0.444,0.352,0.161,0.393,0.207,0.375,0.875,0.217,0.143,0.393,0.326,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-09-22,746903,Single,single,False,571657,601713,Kyle Farmer,Nick Pivetta,0,ccb006ce-1e40-44a9-b9f6-37dba446a0f3,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.21,3.65,139.0,104.0,134.0,108.0,0.778,10.75,2.27,8.03,1.81,0.68,0.233,0.415,0.141,0.371,0.45,118.0,105.0,104.0,123.0,105.0,108.0,156.0,104.0,112.0,104.0,96.0,82.0,0.483,0.061,0.295,0.161,0.55,-4.41,-0.12,0.66,93.9,88.3,82.6,80.0,0.247,0.416,0.211,0.225,0.444,0.352,0.161,0.393,0.207,0.375,0.875,0.217,0.143,0.393,0.326,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-09-22,746903,Groundout,field_out,True,621439,601713,Byron Buxton,Nick Pivetta,0,d99e9c08-433a-453e-889a-10ce773a8e6f,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.21,3.65,139.0,104.0,134.0,108.0,0.778,10.75,2.27,8.03,1.81,0.68,0.233,0.415,0.141,0.371,0.45,118.0,105.0,104.0,123.0,105.0,108.0,156.0,104.0,112.0,104.0,96.0,82.0,0.483,0.061,0.295,0.161,0.55,-4.41,-0.12,0.66,93.9,88.3,82.6,80.0,0.247,0.416,0.211,0.225,0.444,0.352,0.161,0.393,0.207,0.375,0.875,0.217,0.143,0.393,0.326,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-09-22,746903,Flyout,field_out,True,677800,641154,Wilyer Abreu,Pablo López,0,912b44b6-63a0-4cd2-a11f-3f5b4a3ea6a1,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.11,3.65,179.2,104.0,98.0,105.0,0.748,9.52,1.9,8.72,1.25,1.19,0.241,0.438,0.134,0.294,0.437,91.0,103.0,107.0,97.0,105.0,101.0,105.0,102.0,109.0,,,,0.408,,0.222,0.102,1.79,,-0.6,-1.47,95.0,,84.4,82.4,0.202,0.35,0.262,0.234,0.411,0.335,0.239,0.465,0.331,,,,,,,95.0,104.0,105.0,97.0,107.0,107.0,0.073,0.195,-2.86,-0.31,88.5,94.5,0.295,0.377,0.242,0.424,0.644,0.144,,,,,,,,,
17,2024-09-22,746903,Walk,walk,False,643376,641154,Danny Jansen,Pablo López,0,9974c97e-b959-469d-b1bf-d4e8153eadcf,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.11,3.65,179.2,104.0,98.0,105.0,0.748,9.52,1.9,8.72,1.25,1.19,0.241,0.438,0.134,0.294,0.437,91.0,103.0,107.0,97.0,105.0,101.0,105.0,102.0,109.0,,,,0.408,,0.222,0.102,1.79,,-0.6,-1.47,95.0,,84.4,82.4,0.202,0.35,0.262,0.234,0.411,0.335,0.239,0.465,0.331,,,,,,,95.0,104.0,105.0,97.0,107.0,107.0,0.073,0.195,-2.86,-0.31,88.5,94.5,0.295,0.377,0.242,0.424,0.644,0.144,,,,,,,,,
18,2024-09-22,746903,Flyout,field_out,True,678882,641154,Ceddanne Rafaela,Pablo López,0,78d8c9fc-3e94-4bce-a138-ac33ab87398a,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.11,3.65,179.2,104.0,98.0,105.0,0.748,9.52,1.9,8.72,1.25,1.19,0.241,0.438,0.134,0.294,0.437,91.0,103.0,107.0,97.0,105.0,101.0,105.0,102.0,109.0,,,,0.408,,0.222,0.102,1.79,,-0.6,-1.47,95.0,,84.4,82.4,0.202,0.35,0.262,0.234,0.411,0.335,0.239,0.465,0.331,,,,,,,95.0,104.0,105.0,97.0,107.0,107.0,0.073,0.195,-2.86,-0.31,88.5,94.5,0.295,0.377,0.242,0.424,0.644,0.144,,,,,,,,,
19,2024-09-22,746903,Groundout,field_out,True,680776,641154,Jarren Duran,Pablo López,0,9813788b-682e-4dd5-a9ef-448879f529b7,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.11,3.65,179.2,104.0,98.0,105.0,0.748,9.52,1.9,8.72,1.25,1.19,0.241,0.438,0.134,0.294,0.437,91.0,103.0,107.0,97.0,105.0,101.0,105.0,102.0,109.0,,,,0.408,,0.222,0.102,1.79,,-0.6,-1.47,95.0,,84.4,82.4,0.202,0.35,0.262,0.234,0.411,0.335,0.239,0.465,0.331,,,,,,,95.0,104.0,105.0,97.0,107.0,107.0,0.073,0.195,-2.86,-0.31,88.5,94.5,0.295,0.377,0.242,0.424,0.644,0.144,,,,,,,,,
20,2024-09-22,746903,Flyout,field_out,True,663616,601713,Trevor Larnach,Nick Pivetta,0,7e0e81db-1f8e-4338-9e0b-1e12fb85935c,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.21,3.65,139.0,104.0,134.0,108.0,0.778,10.75,2.27,8.03,1.81,0.68,0.233,0.415,0.141,0.371,0.45,118.0,105.0,104.0,123.0,105.0,108.0,156.0,104.0,112.0,104.0,96.0,82.0,0.483,0.061,0.295,0.161,0.55,-4.41,-0.12,0.66,93.9,88.3,82.6,80.0,0.247,0.416,0.211,0.225,0.444,0.352,0.161,0.393,0.207,0.375,0.875,0.217,0.143,0.393,0.326,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-09-22,746903,Groundout,field_out,True,621043,601713,Carlos Correa,Nick Pivetta,0,01ada8e1-a02f-4707-85ed-21ff8ddb9809,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.21,3.65,139.0,104.0,134.0,108.0,0.778,10.75,2.27,8.03,1.81,0.68,0.233,0.415,0.141,0.371,0.45,118.0,105.0,104.0,123.0,105.0,108.0,156.0,104.0,112.0,104.0,96.0,82.0,0.483,0.061,0.295,0.161,0.55,-4.41,-0.12,0.66,93.9,88.3,82.6,80.0,0.247,0.416,0.211,0.225,0.444,0.352,0.161,0.393,0.207,0.375,0.875,0.217,0.143,0.393,0.326,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-09-22,746903,Walk,walk,False,670242,601713,Matt Wallner,Nick Pivetta,0,195a0c7a-c796-4943-b896-63beb89bf2e9,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.21,3.65,139.0,104.0,134.0,108.0,0.778,10.75,2.27,8.03,1.81,0.68,0.233,0.415,0.141,0.371,0.45,118.0,105.0,104.0,123.0,105.0,108.0,156.0,104.0,112.0,104.0,96.0,82.0,0.483,0.061,0.295,0.161,0.55,-4.41,-0.12,0.66,93.9,88.3,82.6,80.0,0.247,0.416,0.211,0.225,0.444,0.352,0.161,0.393,0.207,0.375,0.875,0.217,0.143,0.393,0.326,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-09-22,746903,Pop Out,field_out,True,668904,601713,Royce Lewis,Nick Pivetta,0,5d89acfb-c8fe-440b-a1dd-44e3ad6b5cf5,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.21,3.65,139.0,104.0,134.0,108.0,0.778,10.75,2.27,8.03,1.81,0.68,0.233,0.415,0.141,0.371,0.45,118.0,105.0,104.0,123.0,105.0,108.0,156.0,104.0,112.0,104.0,96.0,82.0,0.483,0.061,0.295,0.161,0.55,-4.41,-0.12,0.66,93.9,88.3,82.6,80.0,0.247,0.416,0.211,0.225,0.444,0.352,0.161,0.393,0.207,0.375,0.875,0.217,0.143,0.393,0.326,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-09-22,746903,Groundout,field_out,True,663853,641154,Romy Gonzalez,Pablo López,0,7ba9bc2f-32d4-4d08-8032-31ab802513d4,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.11,3.65,179.2,104.0,98.0,105.0,0.748,9.52,1.9,8.72,1.25,1.19,0.241,0.438,0.134,0.294,0.437,91.0,103.0,107.0,97.0,105.0,101.0,105.0,102.0,109.0,,,,0.408,,0.222,0.102,1.79,,-0.6,-1.47,95.0,,84.4,82.4,0.202,0.35,0.262,0.234,0.411,0.335,0.239,0.465,0.331,,,,,,,95.0,104.0,105.0,97.0,107.0,107.0,0.073,0.195,-2.86,-0.31,88.5,94.5,0.295,0.377,0.242,0.424,0.644,0.144,,,,,,,,,
25,2024-09-22,746903,Single,single,False,807799,641154,Masataka Yoshida,Pablo López,0,e4c7d8e0-8aa2-494c-97a3-c2c85b6e411e,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.11,3.65,179.2,104.0,98.0,105.0,0.748,9.52,1.9,8.72,1.25,1.19,0.241,0.438,0.134,0.294,0.437,91.0,103.0,107.0,97.0,105.0,101.0,105.0,102.0,109.0,,,,0.408,,0.222,0.102,1.79,,-0.6,-1.47,95.0,,84.4,82.4,0.202,0.35,0.262,0.234,0.411,0.335,0.239,0.465,0.331,,,,,,,95.0,104.0,105.0,97.0,107.0,107.0,0.073,0.195,-2.86,-0.31,88.5,94.5,0.295,0.377,0.242,0.424,0.644,0.144,,,,,,,,,
26,2024-09-22,746903,Single,single,False,596115,641154,Trevor Story,Pablo López,1,8aad7301-226a-4cc5-bcc4-4cf9baa38ba2,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.11,3.65,179.2,104.0,98.0,105.0,0.748,9.52,1.9,8.72,1.25,1.19,0.241,0.438,0.134,0.294,0.437,91.0,103.0,107.0,97.0,105.0,101.0,105.0,102.0,109.0,,,,0.408,,0.222,0.102,1.79,,-0.6,-1.47,95.0,,84.4,82.4,0.202,0.35,0.262,0.234,0.411,0.335,0.239,0.465,0.331,,,,,,,95.0,104.0,105.0,97.0,107.0,107.0,0.073,0.195,-2.86,-0.31,88.5,94.5,0.295,0.377,0.242,0.424,0.644,0.144,,,,,,,,,
27,2024-09-22,746903,Home Run,home_run,False,671213,641154,Triston Casas,Pablo López,1,edb200cb-dc44-4d61-89dc-2ee98c10255d,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.11,3.65,179.2,104.0,98.0,105.0,0.748,9.52,1.9,8.72,1.25,1.19,0.241,0.438,0.134,0.294,0.437,91.0,103.0,107.0,97.0,105.0,101.0,105.0,102.0,109.0,,,,0.408,,0.222,0.102,1.79,,-0.6,-1.47,95.0,,84.4,82.4,0.202,0.35,0.262,0.234,0.411,0.335,0.239,0.465,0.331,,,,,,,95.0,104.0,105.0,97.0,107.0,107.0,0.073,0.195,-2.86,-0.31,88.5,94.5,0.295,0.377,0.242,0.424,0.644,0.144,,,,,,,,,
28,2024-09-22,746903,Single,single,False,687093,641154,Vaughn Grissom,Pablo López,0,b4092a46-913c-444c-9ccf-3277c0b01ef7,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.11,3.65,179.2,104.0,98.0,105.0,0.748,9.52,1.9,8.72,1.25,1.19,0.241,0.438,0.134,0.294,0.437,91.0,103.0,107.0,97.0,105.0,101.0,105.0,102.0,109.0,,,,0.408,,0.222,0.102,1.79,,-0.6,-1.47,95.0,,84.4,82.4,0.202,0.35,0.262,0.234,0.411,0.335,0.239,0.465,0.331,,,,,,,95.0,104.0,105.0,97.0,107.0,107.0,0.073,0.195,-2.86,-0.31,88.5,94.5,0.295,0.377,0.242,0.424,0.644,0.144,,,,,,,,,
29,2024-09-22,746903,Lineout,field_out,True,677800,641154,Wilyer Abreu,Pablo López,1,c0edf6ca-98b1-449b-aed8-cf116e3b7ca8,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.11,3.65,179.2,104.0,98.0,105.0,0.748,9.52,1.9,8.72,1.25,1.19,0.241,0.438,0.134,0.294,0.437,91.0,103.0,107.0,97.0,105.0,101.0,105.0,102.0,109.0,,,,0.408,,0.222,0.102,1.79,,-0.6,-1.47,95.0,,84.4,82.4,0.202,0.35,0.262,0.234,0.411,0.335,0.239,0.465,0.331,,,,,,,95.0,104.0,105.0,97.0,107.0,107.0,0.073,0.195,-2.86,-0.31,88.5,94.5,0.295,0.377,0.242,0.424,0.644,0.144,,,,,,,,,
30,2024-09-22,746903,Flyout,field_out,True,643376,641154,Danny Jansen,Pablo López,0,4a32643a-33c3-4aad-a541-25eb5281c40a,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.11,3.65,179.2,104.0,98.0,105.0,0.748,9.52,1.9,8.72,1.25,1.19,0.241,0.438,0.134,0.294,0.437,91.0,103.0,107.0,97.0,105.0,101.0,105.0,102.0,109.0,,,,0.408,,0.222,0.102,1.79,,-0.6,-1.47,95.0,,84.4,82.4,0.202,0.35,0.262,0.234,0.411,0.335,0.239,0.465,0.331,,,,,,,95.0,104.0,105.0,97.0,107.0,107.0,0.073,0.195,-2.86,-0.31,88.5,94.5,0.295,0.377,0.242,0.424,0.644,0.144,,,,,,,,,
31,2024-09-22,746903,Single,single,False,650489,601713,Willi Castro,Nick Pivetta,0,2a47cb8b-8a8e-4cac-ae93-a6216cc82d20,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.21,3.65,139.0,104.0,134.0,108.0,0.778,10.75,2.27,8.03,1.81,0.68,0.233,0.415,0.141,0.371,0.45,118.0,105.0,104.0,123.0,105.0,108.0,156.0,104.0,112.0,104.0,96.0,82.0,0.483,0.061,0.295,0.161,0.55,-4.41,-0.12,0.66,93.9,88.3,82.6,80.0,0.247,0.416,0.211,0.225,0.444,0.352,0.161,0.393,0.207,0.375,0.875,0.217,0.143,0.393,0.326,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-09-22,746903,Groundout,field_out,True,680777,601713,Ryan Jeffers,Nick Pivetta,1,599c0e90-5b35-493c-b4b3-98df63484f38,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.21,3.65,139.0,104.0,134.0,108.0,0.778,10.75,2.27,8.03,1.81,0.68,0.233,0.415,0.141,0.371,0.45,118.0,105.0,104.0,123.0,105.0,108.0,156.0,104.0,112.0,104.0,96.0,82.0,0.483,0.061,0.295,0.161,0.55,-4.41,-0.12,0.66,93.9,88.3,82.6,80.0,0.247,0.416,0.211,0.225,0.444,0.352,0.161,0.393,0.207,0.375,0.875,0.217,0.143,0.393,0.326,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-09-22,746903,Flyout,field_out,True,467793,601713,Carlos Santana,Nick Pivetta,1,b42e6418-42e0-4785-9b97-53a711e20fa6,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.21,3.65,139.0,104.0,134.0,108.0,0.778,10.75,2.27,8.03,1.81,0.68,0.233,0.415,0.141,0.371,0.45,118.0,105.0,104.0,123.0,105.0,108.0,156.0,104.0,112.0,104.0,96.0,82.0,0.483,0.061,0.295,0.161,0.55,-4.41,-0.12,0.66,93.9,88.3,82.6,80.0,0.247,0.416,0.211,0.225,0.444,0.352,0.161,0.393,0.207,0.375,0.875,0.217,0.143,0.393,0.326,,,,,,,,,,,,,,,,,,,,,,,,,,,
