,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff
10,2024-06-12,745328,Strikeout,strikeout,True,605170,657277,Victor Caratini,Logan Webb,0,5986aac1-1293-4130-8734-21b8304a8a62,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,
11,2024-06-12,745328,Groundout,field_out,True,672275,664285,Patrick Bailey,Framber Valdez,0,cb36e1df-34ba-4434-9248-67b0de465cec,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,,,,0.514,0.017,,0.04,0.15,-3.8,,1.28,0.84,-0.13,94.2,,89.5,93.8,85.6,0.264,0.358,0.345,0.31,0.411,0.12,0.211,0.421,0.367,0.4,1.0,0.273,128.0,91.0,103.0,0.278,0.45,80.0,0.149,0.23,0.399,,,
12,2024-06-12,745328,Walk,walk,False,624585,664285,Jorge Soler,Framber Valdez,0,a4470cc9-1b32-4ecf-89b9-eb87bba672df,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,,,,0.514,0.017,,0.04,0.15,-3.8,,1.28,0.84,-0.13,94.2,,89.5,93.8,85.6,0.264,0.358,0.345,0.31,0.411,0.12,0.211,0.421,0.367,0.4,1.0,0.273,128.0,91.0,103.0,0.278,0.45,80.0,0.149,0.23,0.399,,,
13,2024-06-12,745328,Single,single,False,689172,664285,Brett Wisely,Framber Valdez,1,eaf83a4b-92b5-4624-a9e6-54572cd4b3cb,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,,,,0.514,0.017,,0.04,0.15,-3.8,,1.28,0.84,-0.13,94.2,,89.5,93.8,85.6,0.264,0.358,0.345,0.31,0.411,0.12,0.211,0.421,0.367,0.4,1.0,0.273,128.0,91.0,103.0,0.278,0.45,80.0,0.149,0.23,0.399,,,
14,2024-06-12,745328,Grounded Into DP,grounded_into_double_play,True,642731,664285,Thairo Estrada,Framber Valdez,1,ad02c8aa-05df-4afb-a84c-647897acbc83,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,,,,0.514,0.017,,0.04,0.15,-3.8,,1.28,0.84,-0.13,94.2,,89.5,93.8,85.6,0.264,0.358,0.345,0.31,0.411,0.12,0.211,0.421,0.367,0.4,1.0,0.273,128.0,91.0,103.0,0.278,0.45,80.0,0.149,0.23,0.399,,,
15,2024-06-12,745328,Groundout,field_out,True,547989,657277,José Abreu,Logan Webb,0,4e1f01e8-c271-40bd-91c0-da2a8a7d1571,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,
16,2024-06-12,745328,Single,single,False,663550,657277,Trey Cabbage,Logan Webb,0,d5fd3c07-b1f2-4be7-9b27-0055bc57e79d,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,
17,2024-06-12,745328,Groundout,field_out,True,514888,657277,Jose Altuve,Logan Webb,1,74697dff-9bce-4a4c-b50b-1d424f296cdd,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,
18,2024-06-12,745328,Single,single,False,573262,664285,Mike Yastrzemski,Framber Valdez,0,c741fb0b-4c11-4e63-a232-4dab4ddb8150,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,,,,0.514,0.017,,0.04,0.15,-3.8,,1.28,0.84,-0.13,94.2,,89.5,93.8,85.6,0.264,0.358,0.345,0.31,0.411,0.12,0.211,0.421,0.367,0.4,1.0,0.273,128.0,91.0,103.0,0.278,0.45,80.0,0.149,0.23,0.399,,,
19,2024-06-12,745328,Single,single,False,596103,664285,Austin Slater,Framber Valdez,1,155774cf-bbbd-43f6-bf6e-a15923ad1bf2,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,,,,0.514,0.017,,0.04,0.15,-3.8,,1.28,0.84,-0.13,94.2,,89.5,93.8,85.6,0.264,0.358,0.345,0.31,0.411,0.12,0.211,0.421,0.367,0.4,1.0,0.273,128.0,91.0,103.0,0.278,0.45,80.0,0.149,0.23,0.399,,,
20,2024-06-12,745328,Groundout,field_out,True,671218,664285,Heliot Ramos,Framber Valdez,1,41703f74-3b51-475c-b3e6-223c093eea3c,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,,,,0.514,0.017,,0.04,0.15,-3.8,,1.28,0.84,-0.13,94.2,,89.5,93.8,85.6,0.264,0.358,0.345,0.31,0.411,0.12,0.211,0.421,0.367,0.4,1.0,0.273,128.0,91.0,103.0,0.278,0.45,80.0,0.149,0.23,0.399,,,
21,2024-06-12,745328,Sac Fly,sac_fly,True,527038,664285,Wilmer Flores,Framber Valdez,1,1ce78adc-96fc-4665-9f2f-7d453178fdf3,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,,,,0.514,0.017,,0.04,0.15,-3.8,,1.28,0.84,-0.13,94.2,,89.5,93.8,85.6,0.264,0.358,0.345,0.31,0.411,0.12,0.211,0.421,0.367,0.4,1.0,0.273,128.0,91.0,103.0,0.278,0.45,80.0,0.149,0.23,0.399,,,
22,2024-06-12,745328,Double,double,False,656305,664285,Matt Chapman,Framber Valdez,1,0aece7ec-861d-434c-954d-2c24ed89cd4f,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,,,,0.514,0.017,,0.04,0.15,-3.8,,1.28,0.84,-0.13,94.2,,89.5,93.8,85.6,0.264,0.358,0.345,0.31,0.411,0.12,0.211,0.421,0.367,0.4,1.0,0.273,128.0,91.0,103.0,0.278,0.45,80.0,0.149,0.23,0.399,,,
23,2024-06-12,745328,Groundout,field_out,True,672275,664285,Patrick Bailey,Framber Valdez,0,f75855d3-07a3-41ec-aa51-db930a37ea6f,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,,,,0.514,0.017,,0.04,0.15,-3.8,,1.28,0.84,-0.13,94.2,,89.5,93.8,85.6,0.264,0.358,0.345,0.31,0.411,0.12,0.211,0.421,0.367,0.4,1.0,0.273,128.0,91.0,103.0,0.278,0.45,80.0,0.149,0.23,0.399,,,
24,2024-06-12,745328,Groundout,field_out,True,608324,657277,Alex Bregman,Logan Webb,0,69b85b53-b8c3-464f-ae00-d3f01372658b,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,
25,2024-06-12,745328,Double,double,False,670541,657277,Yordan Alvarez,Logan Webb,0,2cdda7e0-ace1-44dc-9303-06342652940f,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,
26,2024-06-12,745328,Groundout,field_out,True,572138,657277,Jon Singleton,Logan Webb,1,4ae6d191-ceea-47bb-99a1-4a7550fd5362,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,
27,2024-06-12,745328,Single,single,False,665161,657277,Jeremy Peña,Logan Webb,1,6efff9b6-b8b9-4d39-9308-533e824316a5,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,
28,2024-06-12,745328,Single,single,False,643289,657277,Mauricio Dubón,Logan Webb,1,2d4d30a1-7ad9-49cd-a947-70c5638cfd80,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,
29,2024-06-12,745328,Strikeout,strikeout,True,605170,657277,Victor Caratini,Logan Webb,0,967ebdbd-e291-4ee1-8e52-2e026e097298,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,
30,2024-06-12,745328,Single,single,False,624585,664285,Jorge Soler,Framber Valdez,0,8fb612c3-1daf-49fc-a84e-24e979e911cd,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,,,,0.514,0.017,,0.04,0.15,-3.8,,1.28,0.84,-0.13,94.2,,89.5,93.8,85.6,0.264,0.358,0.345,0.31,0.411,0.12,0.211,0.421,0.367,0.4,1.0,0.273,128.0,91.0,103.0,0.278,0.45,80.0,0.149,0.23,0.399,,,
31,2024-06-12,745328,Double,double,False,689172,664285,Brett Wisely,Framber Valdez,1,4098f40f-c1f5-40c0-b92c-d0eb15f988bd,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,,,,0.514,0.017,,0.04,0.15,-3.8,,1.28,0.84,-0.13,94.2,,89.5,93.8,85.6,0.264,0.358,0.345,0.31,0.411,0.12,0.211,0.421,0.367,0.4,1.0,0.273,128.0,91.0,103.0,0.278,0.45,80.0,0.149,0.23,0.399,,,
32,2024-06-12,745328,Strikeout,strikeout,True,642731,664285,Thairo Estrada,Framber Valdez,0,d536658a-8e19-4c85-b675-560cc2d63fb2,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,,,,0.514,0.017,,0.04,0.15,-3.8,,1.28,0.84,-0.13,94.2,,89.5,93.8,85.6,0.264,0.358,0.345,0.31,0.411,0.12,0.211,0.421,0.367,0.4,1.0,0.273,128.0,91.0,103.0,0.278,0.45,80.0,0.149,0.23,0.399,,,
33,2024-06-12,745328,Hit By Pitch,hit_by_pitch,False,573262,664285,Mike Yastrzemski,Framber Valdez,0,34b4e27a-ffef-4130-a940-7f24eb450645,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,,,,0.514,0.017,,0.04,0.15,-3.8,,1.28,0.84,-0.13,94.2,,89.5,93.8,85.6,0.264,0.358,0.345,0.31,0.411,0.12,0.211,0.421,0.367,0.4,1.0,0.273,128.0,91.0,103.0,0.278,0.45,80.0,0.149,0.23,0.399,,,
34,2024-06-12,745328,Single,single,False,596103,664285,Austin Slater,Framber Valdez,1,1ead1d8d-d7f5-496d-85bd-c7bde934bd6b,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,,,,0.514,0.017,,0.04,0.15,-3.8,,1.28,0.84,-0.13,94.2,,89.5,93.8,85.6,0.264,0.358,0.345,0.31,0.411,0.12,0.211,0.421,0.367,0.4,1.0,0.273,128.0,91.0,103.0,0.278,0.45,80.0,0.149,0.23,0.399,,,
35,2024-06-12,745328,Sac Fly,sac_fly,True,671218,664285,Heliot Ramos,Framber Valdez,1,000417bb-9ec1-443d-98a5-e7fb28e68e9c,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,,,,0.514,0.017,,0.04,0.15,-3.8,,1.28,0.84,-0.13,94.2,,89.5,93.8,85.6,0.264,0.358,0.345,0.31,0.411,0.12,0.211,0.421,0.367,0.4,1.0,0.273,128.0,91.0,103.0,0.278,0.45,80.0,0.149,0.23,0.399,,,
