,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,CU%,wFA/C,wFC/C,wFS/C,wCU/C,vFA,vFC,vFS,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CH%,wSI/C,wSL/C,wCH/C,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-05-26,745088,Lineout,field_out,True,669004,671737,MJ Melendez,Taj Bradley,0,2190fb07-92d0-4ee7-863b-f8a8fc8728b9,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-05-26,745088,Pop Out,field_out,True,670623,608379,Isaac Paredes,Michael Wacha,0,0168c213-02ba-444c-a1e7-40a9f9bab61c,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,71.0,88.0,91.0,82.0,101.0,97.0,81.0,96.0,91.0,,,,0.233,0.109,,0.087,-0.61,-0.79,,-0.88,93.5,88.6,,75.0,0.321,0.513,0.15,,,,0.302,0.442,0.139,0.278,0.556,0.138,111.0,111.0,115.0,79.0,101.0,87.0,97.0,94.0,93.0,0.152,0.101,0.318,0.86,-0.72,2.13,81.4,93.4,84.0,0.18,0.316,0.352,0.214,0.257,0.06,0.3,0.4,0.442,,,,,,
12,2024-05-26,745088,Lineout,field_out,True,668227,608379,Randy Arozarena,Michael Wacha,0,f569dcd8-6ec8-49e5-9dac-0ea012c444e5,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,71.0,88.0,91.0,82.0,101.0,97.0,81.0,96.0,91.0,,,,0.233,0.109,,0.087,-0.61,-0.79,,-0.88,93.5,88.6,,75.0,0.321,0.513,0.15,,,,0.302,0.442,0.139,0.278,0.556,0.138,111.0,111.0,115.0,79.0,101.0,87.0,97.0,94.0,93.0,0.152,0.101,0.318,0.86,-0.72,2.13,81.4,93.4,84.0,0.18,0.316,0.352,0.214,0.257,0.06,0.3,0.4,0.442,,,,,,
13,2024-05-26,745088,Groundout,field_out,True,642708,608379,Amed Rosario,Michael Wacha,0,3db60520-4adf-4449-9390-a33e502f17b4,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,71.0,88.0,91.0,82.0,101.0,97.0,81.0,96.0,91.0,,,,0.233,0.109,,0.087,-0.61,-0.79,,-0.88,93.5,88.6,,75.0,0.321,0.513,0.15,,,,0.302,0.442,0.139,0.278,0.556,0.138,111.0,111.0,115.0,79.0,101.0,87.0,97.0,94.0,93.0,0.152,0.101,0.318,0.86,-0.72,2.13,81.4,93.4,84.0,0.18,0.316,0.352,0.214,0.257,0.06,0.3,0.4,0.442,,,,,,
14,2024-05-26,745088,Pop Out,field_out,True,641658,671737,Garrett Hampson,Taj Bradley,0,ebda0c4f-8dcf-48db-8965-8bb63d98760f,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-05-26,745088,Strikeout,strikeout,True,672580,671737,Maikel Garcia,Taj Bradley,0,83e82c28-f319-492c-afab-3e2f58c168ee,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-05-26,745088,Pop Out,field_out,True,677951,671737,Bobby Witt Jr.,Taj Bradley,0,59957cf6-c4a9-429c-a93f-4e77f10d5e80,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-05-26,745088,Strikeout,strikeout,True,676609,608379,José Caballero,Michael Wacha,0,05e6fbf4-2d8d-4dcf-bc9e-9c55842829c9,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,71.0,88.0,91.0,82.0,101.0,97.0,81.0,96.0,91.0,,,,0.233,0.109,,0.087,-0.61,-0.79,,-0.88,93.5,88.6,,75.0,0.321,0.513,0.15,,,,0.302,0.442,0.139,0.278,0.556,0.138,111.0,111.0,115.0,79.0,101.0,87.0,97.0,94.0,93.0,0.152,0.101,0.318,0.86,-0.72,2.13,81.4,93.4,84.0,0.18,0.316,0.352,0.214,0.257,0.06,0.3,0.4,0.442,,,,,,
18,2024-05-26,745088,Groundout,field_out,True,656577,608379,Alex Jackson,Michael Wacha,0,722c416f-9eb6-4933-b6c5-2de7ef9718e9,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,71.0,88.0,91.0,82.0,101.0,97.0,81.0,96.0,91.0,,,,0.233,0.109,,0.087,-0.61,-0.79,,-0.88,93.5,88.6,,75.0,0.321,0.513,0.15,,,,0.302,0.442,0.139,0.278,0.556,0.138,111.0,111.0,115.0,79.0,101.0,87.0,97.0,94.0,93.0,0.152,0.101,0.318,0.86,-0.72,2.13,81.4,93.4,84.0,0.18,0.316,0.352,0.214,0.257,0.06,0.3,0.4,0.442,,,,,,
19,2024-05-26,745088,Flyout,field_out,True,642350,608379,Jose Siri,Michael Wacha,0,25c7205b-9222-40ac-adcc-10d0166e22b2,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,71.0,88.0,91.0,82.0,101.0,97.0,81.0,96.0,91.0,,,,0.233,0.109,,0.087,-0.61,-0.79,,-0.88,93.5,88.6,,75.0,0.321,0.513,0.15,,,,0.302,0.442,0.139,0.278,0.556,0.138,111.0,111.0,115.0,79.0,101.0,87.0,97.0,94.0,93.0,0.152,0.101,0.318,0.86,-0.72,2.13,81.4,93.4,84.0,0.18,0.316,0.352,0.214,0.257,0.06,0.3,0.4,0.442,,,,,,
20,2024-05-26,745088,Strikeout,strikeout,True,686469,671737,Vinnie Pasquantino,Taj Bradley,0,7450ba0d-8a96-4e98-8be0-2ca5033a5297,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-05-26,745088,Groundout,field_out,True,521692,671737,Salvador Perez,Taj Bradley,0,8a5d5e5b-5d6e-4e47-87eb-736736a70073,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-05-26,745088,Flyout,field_out,True,676369,671737,Nelson Velázquez,Taj Bradley,0,59fa0145-8fbd-40ec-9c17-c1ccb1aeb9e2,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-05-26,745088,Groundout,field_out,True,650490,608379,Yandy Díaz,Michael Wacha,0,3d6a59fa-4f1f-4645-94b4-29ecfb2f6d00,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,71.0,88.0,91.0,82.0,101.0,97.0,81.0,96.0,91.0,,,,0.233,0.109,,0.087,-0.61,-0.79,,-0.88,93.5,88.6,,75.0,0.321,0.513,0.15,,,,0.302,0.442,0.139,0.278,0.556,0.138,111.0,111.0,115.0,79.0,101.0,87.0,97.0,94.0,93.0,0.152,0.101,0.318,0.86,-0.72,2.13,81.4,93.4,84.0,0.18,0.316,0.352,0.214,0.257,0.06,0.3,0.4,0.442,,,,,,
24,2024-05-26,745088,Strikeout,strikeout,True,676356,608379,Jonny DeLuca,Michael Wacha,0,42a059de-64b2-463c-835f-a61d0e3c2bc0,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,71.0,88.0,91.0,82.0,101.0,97.0,81.0,96.0,91.0,,,,0.233,0.109,,0.087,-0.61,-0.79,,-0.88,93.5,88.6,,75.0,0.321,0.513,0.15,,,,0.302,0.442,0.139,0.278,0.556,0.138,111.0,111.0,115.0,79.0,101.0,87.0,97.0,94.0,93.0,0.152,0.101,0.318,0.86,-0.72,2.13,81.4,93.4,84.0,0.18,0.316,0.352,0.214,0.257,0.06,0.3,0.4,0.442,,,,,,
25,2024-05-26,745088,Flyout,field_out,True,623912,608379,Harold Ramírez,Michael Wacha,0,d8cc6783-154c-4872-8e32-5afa6b2d6d9d,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,71.0,88.0,91.0,82.0,101.0,97.0,81.0,96.0,91.0,,,,0.233,0.109,,0.087,-0.61,-0.79,,-0.88,93.5,88.6,,75.0,0.321,0.513,0.15,,,,0.302,0.442,0.139,0.278,0.556,0.138,111.0,111.0,115.0,79.0,101.0,87.0,97.0,94.0,93.0,0.152,0.101,0.318,0.86,-0.72,2.13,81.4,93.4,84.0,0.18,0.316,0.352,0.214,0.257,0.06,0.3,0.4,0.442,,,,,,
26,2024-05-26,745088,Strikeout,strikeout,True,624428,671737,Adam Frazier,Taj Bradley,0,76206f4d-2cd8-4790-8c77-29945b6006bb,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-05-26,745088,Groundout,field_out,True,666023,671737,Freddy Fermin,Taj Bradley,0,f22fef80-36c7-4497-983a-bb0e12a03530,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-05-26,745088,Walk,walk,False,669004,671737,MJ Melendez,Taj Bradley,0,c33f97a8-85d5-466b-9d2d-e37a288c3996,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-05-26,745088,Walk,walk,False,641658,671737,Garrett Hampson,Taj Bradley,1,b9435fb4-296b-45ca-a42e-85e76ce48cf5,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-05-26,745088,Strikeout,strikeout,True,672580,671737,Maikel Garcia,Taj Bradley,0,8717c182-9538-4891-8c9a-e0f08389e18a,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-05-26,745088,Lineout,field_out,True,670623,608379,Isaac Paredes,Michael Wacha,0,afe516f3-1756-473d-8eeb-2dd5e82f121f,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,71.0,88.0,91.0,82.0,101.0,97.0,81.0,96.0,91.0,,,,0.233,0.109,,0.087,-0.61,-0.79,,-0.88,93.5,88.6,,75.0,0.321,0.513,0.15,,,,0.302,0.442,0.139,0.278,0.556,0.138,111.0,111.0,115.0,79.0,101.0,87.0,97.0,94.0,93.0,0.152,0.101,0.318,0.86,-0.72,2.13,81.4,93.4,84.0,0.18,0.316,0.352,0.214,0.257,0.06,0.3,0.4,0.442,,,,,,
32,2024-05-26,745088,Strikeout,strikeout,True,668227,608379,Randy Arozarena,Michael Wacha,0,d2763a87-be1c-4c61-af6c-52c8458b90f0,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,71.0,88.0,91.0,82.0,101.0,97.0,81.0,96.0,91.0,,,,0.233,0.109,,0.087,-0.61,-0.79,,-0.88,93.5,88.6,,75.0,0.321,0.513,0.15,,,,0.302,0.442,0.139,0.278,0.556,0.138,111.0,111.0,115.0,79.0,101.0,87.0,97.0,94.0,93.0,0.152,0.101,0.318,0.86,-0.72,2.13,81.4,93.4,84.0,0.18,0.316,0.352,0.214,0.257,0.06,0.3,0.4,0.442,,,,,,
