,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC
10,2024-06-23,745000,Groundout,field_out,True,663993,679525,Nathaniel Lowe,Alec Marsh,0,c5ce039d-9926-4c6f-99a3-0766e7d39afc,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,98.0,106.0,104.0,91.0,100.0,96.0,121.0,98.0,106.0,,,,0.376,,0.221,0.156,0.108,0.97,,0.02,-1.25,1.03,94.2,,86.5,86.4,82.9,0.191,0.327,0.231,0.118,0.118,0.355,,,,0.268,0.482,0.275,0.189,0.216,0.163,99.0,98.0,95.0,0.139,-2.75,93.5,0.35,0.617,0.096,,,,,,,,,,,,,,,
11,2024-06-23,745000,Groundout,field_out,True,694671,679525,Wyatt Langford,Alec Marsh,0,f69c623e-ea8b-45c6-a662-1694aa2b1057,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,98.0,106.0,104.0,91.0,100.0,96.0,121.0,98.0,106.0,,,,0.376,,0.221,0.156,0.108,0.97,,0.02,-1.25,1.03,94.2,,86.5,86.4,82.9,0.191,0.327,0.231,0.118,0.118,0.355,,,,0.268,0.482,0.275,0.189,0.216,0.163,99.0,98.0,95.0,0.139,-2.75,93.5,0.35,0.617,0.096,,,,,,,,,,,,,,,
12,2024-06-23,745000,Walk,walk,False,677649,679525,Ezequiel Duran,Alec Marsh,0,625734df-7eb0-451e-8674-96ad30036254,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,98.0,106.0,104.0,91.0,100.0,96.0,121.0,98.0,106.0,,,,0.376,,0.221,0.156,0.108,0.97,,0.02,-1.25,1.03,94.2,,86.5,86.4,82.9,0.191,0.327,0.231,0.118,0.118,0.355,,,,0.268,0.482,0.275,0.189,0.216,0.163,99.0,98.0,95.0,0.139,-2.75,93.5,0.35,0.617,0.096,,,,,,,,,,,,,,,
13,2024-06-23,745000,Strikeout,strikeout,True,668800,679525,Andrew Knizner,Alec Marsh,0,0fd18f7f-42f3-4830-b95e-c888287f9de0,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,98.0,106.0,104.0,91.0,100.0,96.0,121.0,98.0,106.0,,,,0.376,,0.221,0.156,0.108,0.97,,0.02,-1.25,1.03,94.2,,86.5,86.4,82.9,0.191,0.327,0.231,0.118,0.118,0.355,,,,0.268,0.482,0.275,0.189,0.216,0.163,99.0,98.0,95.0,0.139,-2.75,93.5,0.35,0.617,0.096,,,,,,,,,,,,,,,
14,2024-06-23,745000,Groundout,field_out,True,676369,453286,Nelson Velázquez,Max Scherzer,0,2590a786-fbdf-4bef-8f76-46fbaf907422,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,2.96,2.99,27.1,108.0,86.0,104.0,0.779,7.57,1.32,7.57,1.65,0.59,0.291,0.443,0.228,0.253,0.438,64.0,120.0,109.0,75.0,99.0,100.0,79.0,106.0,102.0,108.0,108.0,106.0,116.0,120.0,103.0,0.451,0.082,0.213,0.144,0.11,1.51,2.74,0.43,-3.57,-1.54,92.7,86.7,83.1,85.2,74.9,0.194,0.389,0.161,0.222,0.37,0.447,0.267,0.333,0.16,0.333,0.75,0.318,0.167,0.5,0.227,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-06-23,745000,Lineout,field_out,True,672580,453286,Maikel Garcia,Max Scherzer,0,d60a43fa-ea66-4ba1-8c06-a668374eba7e,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,2.96,2.99,27.1,108.0,86.0,104.0,0.779,7.57,1.32,7.57,1.65,0.59,0.291,0.443,0.228,0.253,0.438,64.0,120.0,109.0,75.0,99.0,100.0,79.0,106.0,102.0,108.0,108.0,106.0,116.0,120.0,103.0,0.451,0.082,0.213,0.144,0.11,1.51,2.74,0.43,-3.57,-1.54,92.7,86.7,83.1,85.2,74.9,0.194,0.389,0.161,0.222,0.37,0.447,0.267,0.333,0.16,0.333,0.75,0.318,0.167,0.5,0.227,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-06-23,745000,Strikeout,strikeout,True,680118,453286,Dairon Blanco,Max Scherzer,0,83d5ed9b-5a32-478e-8ec1-5612f55e82dc,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,2.96,2.99,27.1,108.0,86.0,104.0,0.779,7.57,1.32,7.57,1.65,0.59,0.291,0.443,0.228,0.253,0.438,64.0,120.0,109.0,75.0,99.0,100.0,79.0,106.0,102.0,108.0,108.0,106.0,116.0,120.0,103.0,0.451,0.082,0.213,0.144,0.11,1.51,2.74,0.43,-3.57,-1.54,92.7,86.7,83.1,85.2,74.9,0.194,0.389,0.161,0.222,0.37,0.447,0.267,0.333,0.16,0.333,0.75,0.318,0.167,0.5,0.227,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-06-23,745000,Field Error,field_error,False,665750,679525,Leody Taveras,Alec Marsh,0,d7d4f814-1bd0-4535-98e7-418d2cda3dc2,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,98.0,106.0,104.0,91.0,100.0,96.0,121.0,98.0,106.0,,,,0.376,,0.221,0.156,0.108,0.97,,0.02,-1.25,1.03,94.2,,86.5,86.4,82.9,0.191,0.327,0.231,0.118,0.118,0.355,,,,0.268,0.482,0.275,0.189,0.216,0.163,99.0,98.0,95.0,0.139,-2.75,93.5,0.35,0.617,0.096,,,,,,,,,,,,,,,
18,2024-06-23,745000,Flyout,field_out,True,543760,679525,Marcus Semien,Alec Marsh,0,f76616b7-3399-4dec-8091-270e6f79d808,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,98.0,106.0,104.0,91.0,100.0,96.0,121.0,98.0,106.0,,,,0.376,,0.221,0.156,0.108,0.97,,0.02,-1.25,1.03,94.2,,86.5,86.4,82.9,0.191,0.327,0.231,0.118,0.118,0.355,,,,0.268,0.482,0.275,0.189,0.216,0.163,99.0,98.0,95.0,0.139,-2.75,93.5,0.35,0.617,0.096,,,,,,,,,,,,,,,
19,2024-06-23,745000,Flyout,field_out,True,608369,679525,Corey Seager,Alec Marsh,1,ac86d2b1-bc24-46bf-92bd-2eaefc6d63de,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,98.0,106.0,104.0,91.0,100.0,96.0,121.0,98.0,106.0,,,,0.376,,0.221,0.156,0.108,0.97,,0.02,-1.25,1.03,94.2,,86.5,86.4,82.9,0.191,0.327,0.231,0.118,0.118,0.355,,,,0.268,0.482,0.275,0.189,0.216,0.163,99.0,98.0,95.0,0.139,-2.75,93.5,0.35,0.617,0.096,,,,,,,,,,,,,,,
20,2024-06-23,745000,Flyout,field_out,True,669701,679525,Josh Smith,Alec Marsh,0,4a7af94f-1b7a-4ace-81c4-3747d9943948,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,98.0,106.0,104.0,91.0,100.0,96.0,121.0,98.0,106.0,,,,0.376,,0.221,0.156,0.108,0.97,,0.02,-1.25,1.03,94.2,,86.5,86.4,82.9,0.191,0.327,0.231,0.118,0.118,0.355,,,,0.268,0.482,0.275,0.189,0.216,0.163,99.0,98.0,95.0,0.139,-2.75,93.5,0.35,0.617,0.096,,,,,,,,,,,,,,,
21,2024-06-23,745000,Groundout,field_out,True,679845,453286,Nick Loftin,Max Scherzer,0,24d3f27e-6393-4639-a1ea-ce0e9b1100be,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,2.96,2.99,27.1,108.0,86.0,104.0,0.779,7.57,1.32,7.57,1.65,0.59,0.291,0.443,0.228,0.253,0.438,64.0,120.0,109.0,75.0,99.0,100.0,79.0,106.0,102.0,108.0,108.0,106.0,116.0,120.0,103.0,0.451,0.082,0.213,0.144,0.11,1.51,2.74,0.43,-3.57,-1.54,92.7,86.7,83.1,85.2,74.9,0.194,0.389,0.161,0.222,0.37,0.447,0.267,0.333,0.16,0.333,0.75,0.318,0.167,0.5,0.227,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-06-23,745000,Pop Out,field_out,True,677951,453286,Bobby Witt Jr.,Max Scherzer,0,720882a0-54f6-494e-a138-d103e1ba2181,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,2.96,2.99,27.1,108.0,86.0,104.0,0.779,7.57,1.32,7.57,1.65,0.59,0.291,0.443,0.228,0.253,0.438,64.0,120.0,109.0,75.0,99.0,100.0,79.0,106.0,102.0,108.0,108.0,106.0,116.0,120.0,103.0,0.451,0.082,0.213,0.144,0.11,1.51,2.74,0.43,-3.57,-1.54,92.7,86.7,83.1,85.2,74.9,0.194,0.389,0.161,0.222,0.37,0.447,0.267,0.333,0.16,0.333,0.75,0.318,0.167,0.5,0.227,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-06-23,745000,Flyout,field_out,True,686469,453286,Vinnie Pasquantino,Max Scherzer,0,f9f6f994-3fde-4c65-b433-6bdef12ad20e,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,2.96,2.99,27.1,108.0,86.0,104.0,0.779,7.57,1.32,7.57,1.65,0.59,0.291,0.443,0.228,0.253,0.438,64.0,120.0,109.0,75.0,99.0,100.0,79.0,106.0,102.0,108.0,108.0,106.0,116.0,120.0,103.0,0.451,0.082,0.213,0.144,0.11,1.51,2.74,0.43,-3.57,-1.54,92.7,86.7,83.1,85.2,74.9,0.194,0.389,0.161,0.222,0.37,0.447,0.267,0.333,0.16,0.333,0.75,0.318,0.167,0.5,0.227,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-06-23,745000,Walk,walk,False,666969,679525,Adolis García,Alec Marsh,0,a33ee39c-69fd-4ede-b4f6-2c3baf1bfde4,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,98.0,106.0,104.0,91.0,100.0,96.0,121.0,98.0,106.0,,,,0.376,,0.221,0.156,0.108,0.97,,0.02,-1.25,1.03,94.2,,86.5,86.4,82.9,0.191,0.327,0.231,0.118,0.118,0.355,,,,0.268,0.482,0.275,0.189,0.216,0.163,99.0,98.0,95.0,0.139,-2.75,93.5,0.35,0.617,0.096,,,,,,,,,,,,,,,
25,2024-06-23,745000,Single,single,False,663993,679525,Nathaniel Lowe,Alec Marsh,1,524aa3d7-c622-466e-8ee5-270247552bfc,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,98.0,106.0,104.0,91.0,100.0,96.0,121.0,98.0,106.0,,,,0.376,,0.221,0.156,0.108,0.97,,0.02,-1.25,1.03,94.2,,86.5,86.4,82.9,0.191,0.327,0.231,0.118,0.118,0.355,,,,0.268,0.482,0.275,0.189,0.216,0.163,99.0,98.0,95.0,0.139,-2.75,93.5,0.35,0.617,0.096,,,,,,,,,,,,,,,
26,2024-06-23,745000,Double,double,False,694671,679525,Wyatt Langford,Alec Marsh,1,41d53ecd-a984-4e95-9dd6-b40acdf0e3ae,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,98.0,106.0,104.0,91.0,100.0,96.0,121.0,98.0,106.0,,,,0.376,,0.221,0.156,0.108,0.97,,0.02,-1.25,1.03,94.2,,86.5,86.4,82.9,0.191,0.327,0.231,0.118,0.118,0.355,,,,0.268,0.482,0.275,0.189,0.216,0.163,99.0,98.0,95.0,0.139,-2.75,93.5,0.35,0.617,0.096,,,,,,,,,,,,,,,
27,2024-06-23,745000,Groundout,field_out,True,677649,679525,Ezequiel Duran,Alec Marsh,0,32526c92-f317-43aa-8b17-46be46d22a0f,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,98.0,106.0,104.0,91.0,100.0,96.0,121.0,98.0,106.0,,,,0.376,,0.221,0.156,0.108,0.97,,0.02,-1.25,1.03,94.2,,86.5,86.4,82.9,0.191,0.327,0.231,0.118,0.118,0.355,,,,0.268,0.482,0.275,0.189,0.216,0.163,99.0,98.0,95.0,0.139,-2.75,93.5,0.35,0.617,0.096,,,,,,,,,,,,,,,
28,2024-06-23,745000,Pop Out,field_out,True,668800,679525,Andrew Knizner,Alec Marsh,0,af7ca985-0457-4c9f-8d00-39153d75fd55,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,98.0,106.0,104.0,91.0,100.0,96.0,121.0,98.0,106.0,,,,0.376,,0.221,0.156,0.108,0.97,,0.02,-1.25,1.03,94.2,,86.5,86.4,82.9,0.191,0.327,0.231,0.118,0.118,0.355,,,,0.268,0.482,0.275,0.189,0.216,0.163,99.0,98.0,95.0,0.139,-2.75,93.5,0.35,0.617,0.096,,,,,,,,,,,,,,,
29,2024-06-23,745000,Single,single,False,665750,679525,Leody Taveras,Alec Marsh,1,cb37bda5-6a20-4fdd-8ca5-ca077ffae8e9,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,98.0,106.0,104.0,91.0,100.0,96.0,121.0,98.0,106.0,,,,0.376,,0.221,0.156,0.108,0.97,,0.02,-1.25,1.03,94.2,,86.5,86.4,82.9,0.191,0.327,0.231,0.118,0.118,0.355,,,,0.268,0.482,0.275,0.189,0.216,0.163,99.0,98.0,95.0,0.139,-2.75,93.5,0.35,0.617,0.096,,,,,,,,,,,,,,,
30,2024-06-23,745000,Groundout,field_out,True,543760,679525,Marcus Semien,Alec Marsh,1,ee885f31-4ccc-45cf-aae2-6a6581f10cda,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,98.0,106.0,104.0,91.0,100.0,96.0,121.0,98.0,106.0,,,,0.376,,0.221,0.156,0.108,0.97,,0.02,-1.25,1.03,94.2,,86.5,86.4,82.9,0.191,0.327,0.231,0.118,0.118,0.355,,,,0.268,0.482,0.275,0.189,0.216,0.163,99.0,98.0,95.0,0.139,-2.75,93.5,0.35,0.617,0.096,,,,,,,,,,,,,,,
31,2024-06-23,745000,Flyout,field_out,True,521692,453286,Salvador Perez,Max Scherzer,0,aaf6f125-17b2-4b0a-b7aa-c5f6e0f488d6,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,2.96,2.99,27.1,108.0,86.0,104.0,0.779,7.57,1.32,7.57,1.65,0.59,0.291,0.443,0.228,0.253,0.438,64.0,120.0,109.0,75.0,99.0,100.0,79.0,106.0,102.0,108.0,108.0,106.0,116.0,120.0,103.0,0.451,0.082,0.213,0.144,0.11,1.51,2.74,0.43,-3.57,-1.54,92.7,86.7,83.1,85.2,74.9,0.194,0.389,0.161,0.222,0.37,0.447,0.267,0.333,0.16,0.333,0.75,0.318,0.167,0.5,0.227,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-06-23,745000,Double,double,False,669004,453286,MJ Melendez,Max Scherzer,0,b9666579-a59b-4769-8933-d68a41426630,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,2.96,2.99,27.1,108.0,86.0,104.0,0.779,7.57,1.32,7.57,1.65,0.59,0.291,0.443,0.228,0.253,0.438,64.0,120.0,109.0,75.0,99.0,100.0,79.0,106.0,102.0,108.0,108.0,106.0,116.0,120.0,103.0,0.451,0.082,0.213,0.144,0.11,1.51,2.74,0.43,-3.57,-1.54,92.7,86.7,83.1,85.2,74.9,0.194,0.389,0.161,0.222,0.37,0.447,0.267,0.333,0.16,0.333,0.75,0.318,0.167,0.5,0.227,,,,,,,,,,,,,,,,,,,,,,,,
