,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff
0,2024-09-10,745856,Flyout,field_out,True,621493,641154,Taylor Ward,Pablo López,0,ba742cb6-8150-469a-8e31-7304c3b6ac2a,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,3.84,3.55,175.2,104.0,98.0,105.0,0.745,9.58,1.9,8.45,1.18,1.2,0.241,0.44,0.135,0.297,0.437,95.0,104.0,105.0,92.0,103.0,108.0,97.0,105.0,101.0,97.0,108.0,107.0,106.0,102.0,109.0,0.073,0.409,0.222,0.103,0.194,2.12,-2.83,-0.55,-1.54,-0.37,95.0,88.5,94.6,84.4,82.4,0.19,0.32,0.268,0.229,0.412,0.343,0.296,0.38,0.234,0.243,0.471,0.336,0.414,0.638,0.15,,,,,,,,,,,,,,,,,,
1,2024-09-10,745856,Double,double,False,687263,641154,Zach Neto,Pablo López,0,10516f09-9cd7-49c0-aacc-e50579e02155,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,3.84,3.55,175.2,104.0,98.0,105.0,0.745,9.58,1.9,8.45,1.18,1.2,0.241,0.44,0.135,0.297,0.437,95.0,104.0,105.0,92.0,103.0,108.0,97.0,105.0,101.0,97.0,108.0,107.0,106.0,102.0,109.0,0.073,0.409,0.222,0.103,0.194,2.12,-2.83,-0.55,-1.54,-0.37,95.0,88.5,94.6,84.4,82.4,0.19,0.32,0.268,0.229,0.412,0.343,0.296,0.38,0.234,0.243,0.471,0.336,0.414,0.638,0.15,,,,,,,,,,,,,,,,,,
2,2024-09-10,745856,Walk,walk,False,694384,641154,Nolan Schanuel,Pablo López,0,2016c60c-1d31-4648-b170-b89218dce8eb,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,3.84,3.55,175.2,104.0,98.0,105.0,0.745,9.58,1.9,8.45,1.18,1.2,0.241,0.44,0.135,0.297,0.437,95.0,104.0,105.0,92.0,103.0,108.0,97.0,105.0,101.0,97.0,108.0,107.0,106.0,102.0,109.0,0.073,0.409,0.222,0.103,0.194,2.12,-2.83,-0.55,-1.54,-0.37,95.0,88.5,94.6,84.4,82.4,0.19,0.32,0.268,0.229,0.412,0.343,0.296,0.38,0.234,0.243,0.471,0.336,0.414,0.638,0.15,,,,,,,,,,,,,,,,,,
3,2024-09-10,745856,Grounded Into DP,grounded_into_double_play,True,592273,641154,Brandon Drury,Pablo López,1,ddb4d328-700d-4a6a-b69f-d47f59f2a1fc,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,3.84,3.55,175.2,104.0,98.0,105.0,0.745,9.58,1.9,8.45,1.18,1.2,0.241,0.44,0.135,0.297,0.437,95.0,104.0,105.0,92.0,103.0,108.0,97.0,105.0,101.0,97.0,108.0,107.0,106.0,102.0,109.0,0.073,0.409,0.222,0.103,0.194,2.12,-2.83,-0.55,-1.54,-0.37,95.0,88.5,94.6,84.4,82.4,0.19,0.32,0.268,0.229,0.412,0.343,0.296,0.38,0.234,0.243,0.471,0.336,0.414,0.638,0.15,,,,,,,,,,,,,,,,,,
4,2024-09-10,745856,Flyout,field_out,True,666397,656288,Edouard Julien,Griffin Canning,0,4de13748-0177-4133-b3a5-dcc6b1da8383,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.35,4.82,156.1,98.0,87.0,97.0,0.773,6.74,3.4,9.27,1.61,1.03,0.227,0.435,0.121,0.366,0.399,96.0,102.0,102.0,74.0,97.0,97.0,73.0,93.0,85.0,78.0,88.0,76.0,105.0,100.0,111.0,0.01,0.374,0.235,0.112,0.269,-0.86,-7.82,-1.14,-0.52,0.41,93.5,88.6,93.0,87.8,80.6,0.249,0.522,0.147,,,,0.259,0.396,0.29,0.273,0.386,0.25,0.5,1.0,0.0,0.297,0.455,0.32,,,,,,,,,,,,,,,
5,2024-09-10,745856,Strikeout,strikeout,True,670242,656288,Matt Wallner,Griffin Canning,0,c710e23f-8105-4895-a71b-da15c495b78b,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.35,4.82,156.1,98.0,87.0,97.0,0.773,6.74,3.4,9.27,1.61,1.03,0.227,0.435,0.121,0.366,0.399,96.0,102.0,102.0,74.0,97.0,97.0,73.0,93.0,85.0,78.0,88.0,76.0,105.0,100.0,111.0,0.01,0.374,0.235,0.112,0.269,-0.86,-7.82,-1.14,-0.52,0.41,93.5,88.6,93.0,87.8,80.6,0.249,0.522,0.147,,,,0.259,0.396,0.29,0.273,0.386,0.25,0.5,1.0,0.0,0.297,0.455,0.32,,,,,,,,,,,,,,,
6,2024-09-10,745856,Pop Out,field_out,True,669304,656288,Jose Miranda,Griffin Canning,0,d185976a-2f3b-4abd-9dd8-c9e567254bca,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.35,4.82,156.1,98.0,87.0,97.0,0.773,6.74,3.4,9.27,1.61,1.03,0.227,0.435,0.121,0.366,0.399,96.0,102.0,102.0,74.0,97.0,97.0,73.0,93.0,85.0,78.0,88.0,76.0,105.0,100.0,111.0,0.01,0.374,0.235,0.112,0.269,-0.86,-7.82,-1.14,-0.52,0.41,93.5,88.6,93.0,87.8,80.6,0.249,0.522,0.147,,,,0.259,0.396,0.29,0.273,0.386,0.25,0.5,1.0,0.0,0.297,0.455,0.32,,,,,,,,,,,,,,,
7,2024-09-10,745856,Groundout,field_out,True,666160,641154,Mickey Moniak,Pablo López,0,82d7545f-3497-4d9b-bd00-dde8eccb3787,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,3.84,3.55,175.2,104.0,98.0,105.0,0.745,9.58,1.9,8.45,1.18,1.2,0.241,0.44,0.135,0.297,0.437,95.0,104.0,105.0,92.0,103.0,108.0,97.0,105.0,101.0,97.0,108.0,107.0,106.0,102.0,109.0,0.073,0.409,0.222,0.103,0.194,2.12,-2.83,-0.55,-1.54,-0.37,95.0,88.5,94.6,84.4,82.4,0.19,0.32,0.268,0.229,0.412,0.343,0.296,0.38,0.234,0.243,0.471,0.336,0.414,0.638,0.15,,,,,,,,,,,,,,,,,,
8,2024-09-10,745856,Strikeout,strikeout,True,681351,641154,Logan O'Hoppe,Pablo López,0,5e31ccb7-a69c-4880-9632-bf484bbaa2d4,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,3.84,3.55,175.2,104.0,98.0,105.0,0.745,9.58,1.9,8.45,1.18,1.2,0.241,0.44,0.135,0.297,0.437,95.0,104.0,105.0,92.0,103.0,108.0,97.0,105.0,101.0,97.0,108.0,107.0,106.0,102.0,109.0,0.073,0.409,0.222,0.103,0.194,2.12,-2.83,-0.55,-1.54,-0.37,95.0,88.5,94.6,84.4,82.4,0.19,0.32,0.268,0.229,0.412,0.343,0.296,0.38,0.234,0.243,0.471,0.336,0.414,0.638,0.15,,,,,,,,,,,,,,,,,,
9,2024-09-10,745856,Single,single,False,694359,641154,Niko Kavadas,Pablo López,0,71b289b5-d316-4ff0-97d4-14fe39ca83ba,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,3.84,3.55,175.2,104.0,98.0,105.0,0.745,9.58,1.9,8.45,1.18,1.2,0.241,0.44,0.135,0.297,0.437,95.0,104.0,105.0,92.0,103.0,108.0,97.0,105.0,101.0,97.0,108.0,107.0,106.0,102.0,109.0,0.073,0.409,0.222,0.103,0.194,2.12,-2.83,-0.55,-1.54,-0.37,95.0,88.5,94.6,84.4,82.4,0.19,0.32,0.268,0.229,0.412,0.343,0.296,0.38,0.234,0.243,0.471,0.336,0.414,0.638,0.15,,,,,,,,,,,,,,,,,,
