,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,wFA/C,wFC/C,wSI/C,wSL/C,vFA,vFC,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff
10,2024-04-14,745113,Strikeout,strikeout,True,678554,605483,Curtis Mead,Blake Snell,0,61ad610b-8965-4f48-a942-addbae61e7c0,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,104.0,96.0,97.0,,,,107.0,86.0,90.0,,,,,0.479,,0.145,-1.07,,,0.34,95.5,,,88.7,0.322,0.559,0.283,,,,,,,0.188,0.188,0.385,110.0,103.0,108.0,148.0,103.0,110.0,0.21,0.166,2.13,-1.15,85.2,80.9,0.083,0.083,0.406,0.31,0.517,0.293
11,2024-04-14,745113,Strikeout,strikeout,True,624424,542888,Michael Conforto,Shawn Armstrong,0,7ac2abbc-aec0-4f77-8188-aa21a7c65550,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,TBR,6.05,5.72,41.2,106.0,96.0,102.0,0.819,9.29,3.89,11.02,1.08,0.82,0.308,0.331,0.185,0.369,0.463,87.0,112.0,107.0,96.0,98.0,95.0,112.0,113.0,111.0,105.0,104.0,102.0,0.283,0.358,0.308,0.051,0.53,-0.4,-2.52,-4.27,93.2,90.1,93.6,83.3,0.21,0.387,0.336,0.424,0.492,0.09,0.25,0.5,0.212,0.286,0.571,0.25,,,,,,,,,,,,,,,,,,
12,2024-04-14,745113,Strikeout,strikeout,True,642731,542888,Thairo Estrada,Shawn Armstrong,0,ce40651d-5253-4138-92f9-a7c52f7090c7,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,TBR,6.05,5.72,41.2,106.0,96.0,102.0,0.819,9.29,3.89,11.02,1.08,0.82,0.308,0.331,0.185,0.369,0.463,87.0,112.0,107.0,96.0,98.0,95.0,112.0,113.0,111.0,105.0,104.0,102.0,0.283,0.358,0.308,0.051,0.53,-0.4,-2.52,-4.27,93.2,90.1,93.6,83.3,0.21,0.387,0.336,0.424,0.492,0.09,0.25,0.5,0.212,0.286,0.571,0.25,,,,,,,,,,,,,,,,,,
13,2024-04-14,745113,Strikeout,strikeout,True,608596,542888,Tom Murphy,Shawn Armstrong,0,0c1350eb-4b8e-4ac1-ae75-f0cf3e59dccd,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,TBR,6.05,5.72,41.2,106.0,96.0,102.0,0.819,9.29,3.89,11.02,1.08,0.82,0.308,0.331,0.185,0.369,0.463,87.0,112.0,107.0,96.0,98.0,95.0,112.0,113.0,111.0,105.0,104.0,102.0,0.283,0.358,0.308,0.051,0.53,-0.4,-2.52,-4.27,93.2,90.1,93.6,83.3,0.21,0.387,0.336,0.424,0.492,0.09,0.25,0.5,0.212,0.286,0.571,0.25,,,,,,,,,,,,,,,,,,
14,2024-04-14,745113,Strikeout,strikeout,True,592348,605483,Niko Goodrum,Blake Snell,0,2348b293-87d5-41e2-bef6-31fe08acb358,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,104.0,96.0,97.0,,,,107.0,86.0,90.0,,,,,0.479,,0.145,-1.07,,,0.34,95.5,,,88.7,0.322,0.559,0.283,,,,,,,0.188,0.188,0.385,110.0,103.0,108.0,148.0,103.0,110.0,0.21,0.166,2.13,-1.15,85.2,80.9,0.083,0.083,0.406,0.31,0.517,0.293
15,2024-04-14,745113,Flyout,field_out,True,642350,605483,Jose Siri,Blake Snell,0,b6b57522-9cfa-4cc4-a568-773cf89c95d2,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,104.0,96.0,97.0,,,,107.0,86.0,90.0,,,,,0.479,,0.145,-1.07,,,0.34,95.5,,,88.7,0.322,0.559,0.283,,,,,,,0.188,0.188,0.385,110.0,103.0,108.0,148.0,103.0,110.0,0.21,0.166,2.13,-1.15,85.2,80.9,0.083,0.083,0.406,0.31,0.517,0.293
16,2024-04-14,745113,Strikeout,strikeout,True,650907,605483,René Pinto,Blake Snell,0,772c7591-d7c7-4a2b-8e7c-c4882362a6af,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,104.0,96.0,97.0,,,,107.0,86.0,90.0,,,,,0.479,,0.145,-1.07,,,0.34,95.5,,,88.7,0.322,0.559,0.283,,,,,,,0.188,0.188,0.385,110.0,103.0,108.0,148.0,103.0,110.0,0.21,0.166,2.13,-1.15,85.2,80.9,0.083,0.083,0.406,0.31,0.517,0.293
17,2024-04-14,745113,Strikeout,strikeout,True,666149,641302,Tyler Fitzgerald,Tyler Alexander,0,2e31176a-d195-47e3-b61a-e13ceb54346d,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,0.158,,-2.47,80.9,,,,,0.308,0.513,0.186
18,2024-04-14,745113,Lineout,field_out,True,808982,641302,Jung Hoo Lee,Tyler Alexander,0,443aa4d5-8f8e-434f-9329-92e411154b08,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,0.158,,-2.47,80.9,,,,,0.308,0.513,0.186
19,2024-04-14,745113,Pop Out,field_out,True,527038,641302,Wilmer Flores,Tyler Alexander,0,54346049-90e3-48bf-b462-6460a8ebb6a4,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,0.158,,-2.47,80.9,,,,,0.308,0.513,0.186
20,2024-04-14,745113,Groundout,field_out,True,650490,605483,Yandy Díaz,Blake Snell,0,99ca0482-4bee-4df4-9644-54f53502f741,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,104.0,96.0,97.0,,,,107.0,86.0,90.0,,,,,0.479,,0.145,-1.07,,,0.34,95.5,,,88.7,0.322,0.559,0.283,,,,,,,0.188,0.188,0.385,110.0,103.0,108.0,148.0,103.0,110.0,0.21,0.166,2.13,-1.15,85.2,80.9,0.083,0.083,0.406,0.31,0.517,0.293
21,2024-04-14,745113,Single,single,False,623912,605483,Harold Ramírez,Blake Snell,0,388dd129-e3b0-4b4a-bef1-a409b0620c9f,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,104.0,96.0,97.0,,,,107.0,86.0,90.0,,,,,0.479,,0.145,-1.07,,,0.34,95.5,,,88.7,0.322,0.559,0.283,,,,,,,0.188,0.188,0.385,110.0,103.0,108.0,148.0,103.0,110.0,0.21,0.166,2.13,-1.15,85.2,80.9,0.083,0.083,0.406,0.31,0.517,0.293
22,2024-04-14,745113,Groundout,field_out,True,668227,605483,Randy Arozarena,Blake Snell,1,ee755460-c312-41d0-b465-7400be12c854,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,104.0,96.0,97.0,,,,107.0,86.0,90.0,,,,,0.479,,0.145,-1.07,,,0.34,95.5,,,88.7,0.322,0.559,0.283,,,,,,,0.188,0.188,0.385,110.0,103.0,108.0,148.0,103.0,110.0,0.21,0.166,2.13,-1.15,85.2,80.9,0.083,0.083,0.406,0.31,0.517,0.293
23,2024-04-14,745113,Single,single,False,670623,605483,Isaac Paredes,Blake Snell,1,b5fc0a83-1340-4e40-a309-fff69dd19e3c,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,104.0,96.0,97.0,,,,107.0,86.0,90.0,,,,,0.479,,0.145,-1.07,,,0.34,95.5,,,88.7,0.322,0.559,0.283,,,,,,,0.188,0.188,0.385,110.0,103.0,108.0,148.0,103.0,110.0,0.21,0.166,2.13,-1.15,85.2,80.9,0.083,0.083,0.406,0.31,0.517,0.293
24,2024-04-14,745113,Flyout,field_out,True,642708,605483,Amed Rosario,Blake Snell,0,b904f223-46b1-4553-9947-63b402284bb2,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,104.0,96.0,97.0,,,,107.0,86.0,90.0,,,,,0.479,,0.145,-1.07,,,0.34,95.5,,,88.7,0.322,0.559,0.283,,,,,,,0.188,0.188,0.385,110.0,103.0,108.0,148.0,103.0,110.0,0.21,0.166,2.13,-1.15,85.2,80.9,0.083,0.083,0.406,0.31,0.517,0.293
25,2024-04-14,745113,Groundout,field_out,True,664774,641302,LaMonte Wade Jr.,Tyler Alexander,0,0f92b6b8-a02a-4eac-9226-342bcf0cbcac,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,0.158,,-2.47,80.9,,,,,0.308,0.513,0.186
26,2024-04-14,745113,Flyout,field_out,True,624585,641302,Jorge Soler,Tyler Alexander,0,b6c88cfb-d5f1-472e-ba76-b343042d7ce3,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,0.158,,-2.47,80.9,,,,,0.308,0.513,0.186
27,2024-04-14,745113,Pop Out,field_out,True,656305,641302,Matt Chapman,Tyler Alexander,0,85378b0a-511b-4ddb-bb43-4cde9e82fc71,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,0.158,,-2.47,80.9,,,,,0.308,0.513,0.186
28,2024-04-14,745113,Walk,walk,False,678554,605483,Curtis Mead,Blake Snell,0,ba7c443e-cb04-4526-8aef-26cf549dc45c,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,104.0,96.0,97.0,,,,107.0,86.0,90.0,,,,,0.479,,0.145,-1.07,,,0.34,95.5,,,88.7,0.322,0.559,0.283,,,,,,,0.188,0.188,0.385,110.0,103.0,108.0,148.0,103.0,110.0,0.21,0.166,2.13,-1.15,85.2,80.9,0.083,0.083,0.406,0.31,0.517,0.293
29,2024-04-14,745113,Walk,walk,False,592348,605483,Niko Goodrum,Blake Snell,1,618efd0c-1b27-4eb6-9e29-93f0c2fec9b0,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,104.0,96.0,97.0,,,,107.0,86.0,90.0,,,,,0.479,,0.145,-1.07,,,0.34,95.5,,,88.7,0.322,0.559,0.283,,,,,,,0.188,0.188,0.385,110.0,103.0,108.0,148.0,103.0,110.0,0.21,0.166,2.13,-1.15,85.2,80.9,0.083,0.083,0.406,0.31,0.517,0.293
30,2024-04-14,745113,Strikeout,strikeout,True,642350,605483,Jose Siri,Blake Snell,0,52df8aab-f353-4ca0-b8fc-9d7277727609,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,104.0,96.0,97.0,,,,107.0,86.0,90.0,,,,,0.479,,0.145,-1.07,,,0.34,95.5,,,88.7,0.322,0.559,0.283,,,,,,,0.188,0.188,0.385,110.0,103.0,108.0,148.0,103.0,110.0,0.21,0.166,2.13,-1.15,85.2,80.9,0.083,0.083,0.406,0.31,0.517,0.293
31,2024-04-14,745113,Home Run,home_run,False,650907,605483,René Pinto,Blake Snell,1,d26ae2e6-e8c1-4da9-8a48-4c96e3f73c4d,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,104.0,96.0,97.0,,,,107.0,86.0,90.0,,,,,0.479,,0.145,-1.07,,,0.34,95.5,,,88.7,0.322,0.559,0.283,,,,,,,0.188,0.188,0.385,110.0,103.0,108.0,148.0,103.0,110.0,0.21,0.166,2.13,-1.15,85.2,80.9,0.083,0.083,0.406,0.31,0.517,0.293
32,2024-04-14,745113,Groundout,field_out,True,650490,605483,Yandy Díaz,Blake Snell,0,53fa6e7a-10be-4b82-804c-d097c3db25d1,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,104.0,96.0,97.0,,,,107.0,86.0,90.0,,,,,0.479,,0.145,-1.07,,,0.34,95.5,,,88.7,0.322,0.559,0.283,,,,,,,0.188,0.188,0.385,110.0,103.0,108.0,148.0,103.0,110.0,0.21,0.166,2.13,-1.15,85.2,80.9,0.083,0.083,0.406,0.31,0.517,0.293
33,2024-04-14,745113,Groundout,field_out,True,623912,605483,Harold Ramírez,Blake Snell,0,31a191b7-7b36-49ad-8841-617ec4e97179,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,104.0,96.0,97.0,,,,107.0,86.0,90.0,,,,,0.479,,0.145,-1.07,,,0.34,95.5,,,88.7,0.322,0.559,0.283,,,,,,,0.188,0.188,0.385,110.0,103.0,108.0,148.0,103.0,110.0,0.21,0.166,2.13,-1.15,85.2,80.9,0.083,0.083,0.406,0.31,0.517,0.293
34,2024-04-14,745113,Flyout,field_out,True,624424,641302,Michael Conforto,Tyler Alexander,0,f7fa85c8-0989-42b2-b7ea-7a0d49064bd8,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,0.158,,-2.47,80.9,,,,,0.308,0.513,0.186
35,2024-04-14,745113,Groundout,field_out,True,642731,641302,Thairo Estrada,Tyler Alexander,0,ac6d1f33-b41b-40fb-a9f6-720e12c49510,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,0.158,,-2.47,80.9,,,,,0.308,0.513,0.186
36,2024-04-14,745113,Strikeout,strikeout,True,608596,641302,Tom Murphy,Tyler Alexander,0,e5b7fb4e-176e-4ff1-93c4-2416e9fa9a6c,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,0.158,,-2.47,80.9,,,,,0.308,0.513,0.186
