,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CU%,CH%,wSI/C,wSL/C,wCU/C,wCH/C,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,FF_slg,FF_whiff,FO%,wFO/C,vFO,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-04-23,745193,Forceout,force_out,True,656976,571927,Pavin Smith,Steven Matz,1,e9f2354f-708c-4342-9a58-be774c12db1f,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,100.0,105.0,100.0,105.0,106.0,112.0,77.0,103.0,97.0,82.0,87.0,88.0,0.591,0.082,0.068,0.259,1.05,-4.58,-4.17,-3.92,83.3,93.9,88.3,77.8,0.245,0.358,0.121,0.357,0.595,0.26,0.5,0.6,0.238,0.5,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-04-23,745193,Groundout,field_out,True,663457,674072,Lars Nootbaar,Tommy Henry,0,0ada584f-41dd-4335-8bbd-61d4e4c1c425,674072.0,tommyhenry,Henry,Left,Tommy Henry,ARI,7.04,6.46,38.1,101.0,81.0,95.0,0.848,7.04,4.23,11.5,2.11,1.17,0.231,0.431,0.131,0.377,0.429,76.0,95.0,91.0,103.0,107.0,105.0,68.0,97.0,87.0,112.0,101.0,97.0,0.19,0.072,0.238,0.177,-2.27,-5.16,-1.9,-1.65,83.7,90.3,82.8,78.1,0.375,0.625,0.072,0.321,0.464,0.313,0.5,0.7,0.35,0.268,0.561,0.123,66.0,100.0,92.0,0.323,-1.54,89.8,0.261,0.63,0.135,,,,,,,,,,,,,,,
12,2024-04-23,745193,Flyout,field_out,True,691026,674072,Masyn Winn,Tommy Henry,0,8dd87baf-7680-4862-90a9-bb2cbb650ea2,674072.0,tommyhenry,Henry,Left,Tommy Henry,ARI,7.04,6.46,38.1,101.0,81.0,95.0,0.848,7.04,4.23,11.5,2.11,1.17,0.231,0.431,0.131,0.377,0.429,76.0,95.0,91.0,103.0,107.0,105.0,68.0,97.0,87.0,112.0,101.0,97.0,0.19,0.072,0.238,0.177,-2.27,-5.16,-1.9,-1.65,83.7,90.3,82.8,78.1,0.375,0.625,0.072,0.321,0.464,0.313,0.5,0.7,0.35,0.268,0.561,0.123,66.0,100.0,92.0,0.323,-1.54,89.8,0.261,0.63,0.135,,,,,,,,,,,,,,,
13,2024-04-23,745193,Double,double,False,669357,674072,Nolan Gorman,Tommy Henry,0,01ea40a2-8ff0-457a-8bbb-cdf470f2d69d,674072.0,tommyhenry,Henry,Left,Tommy Henry,ARI,7.04,6.46,38.1,101.0,81.0,95.0,0.848,7.04,4.23,11.5,2.11,1.17,0.231,0.431,0.131,0.377,0.429,76.0,95.0,91.0,103.0,107.0,105.0,68.0,97.0,87.0,112.0,101.0,97.0,0.19,0.072,0.238,0.177,-2.27,-5.16,-1.9,-1.65,83.7,90.3,82.8,78.1,0.375,0.625,0.072,0.321,0.464,0.313,0.5,0.7,0.35,0.268,0.561,0.123,66.0,100.0,92.0,0.323,-1.54,89.8,0.261,0.63,0.135,,,,,,,,,,,,,,,
14,2024-04-23,745193,Caught Stealing 3B,caught_stealing_3b,True,691023,674072,Jordan Walker,Tommy Henry,0,e3d0b3da-770f-4292-a26f-08fd260c63ec,674072.0,tommyhenry,Henry,Left,Tommy Henry,ARI,7.04,6.46,38.1,101.0,81.0,95.0,0.848,7.04,4.23,11.5,2.11,1.17,0.231,0.431,0.131,0.377,0.429,76.0,95.0,91.0,103.0,107.0,105.0,68.0,97.0,87.0,112.0,101.0,97.0,0.19,0.072,0.238,0.177,-2.27,-5.16,-1.9,-1.65,83.7,90.3,82.8,78.1,0.375,0.625,0.072,0.321,0.464,0.313,0.5,0.7,0.35,0.268,0.561,0.123,66.0,100.0,92.0,0.323,-1.54,89.8,0.261,0.63,0.135,,,,,,,,,,,,,,,
15,2024-04-23,745193,Flyout,field_out,True,621028,571927,Kevin Newman,Steven Matz,0,2718cd9e-7702-478b-ac52-807bdf585869,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,100.0,105.0,100.0,105.0,106.0,112.0,77.0,103.0,97.0,82.0,87.0,88.0,0.591,0.082,0.068,0.259,1.05,-4.58,-4.17,-3.92,83.3,93.9,88.3,77.8,0.245,0.358,0.121,0.357,0.595,0.26,0.5,0.6,0.238,0.5,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-04-23,745193,Walk,walk,False,664983,571927,Jake McCarthy,Steven Matz,0,5396eca2-1326-493e-a761-800b57423ae0,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,100.0,105.0,100.0,105.0,106.0,112.0,77.0,103.0,97.0,82.0,87.0,88.0,0.591,0.082,0.068,0.259,1.05,-4.58,-4.17,-3.92,83.3,93.9,88.3,77.8,0.245,0.358,0.121,0.357,0.595,0.26,0.5,0.6,0.238,0.5,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-04-23,745193,Walk,walk,False,606466,571927,Ketel Marte,Steven Matz,1,69f367a8-f760-43f1-8879-589598c11fe9,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,100.0,105.0,100.0,105.0,106.0,112.0,77.0,103.0,97.0,82.0,87.0,88.0,0.591,0.082,0.068,0.259,1.05,-4.58,-4.17,-3.92,83.3,93.9,88.3,77.8,0.245,0.358,0.121,0.357,0.595,0.26,0.5,0.6,0.238,0.5,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-04-23,745193,Strikeout,strikeout,True,672515,571927,Gabriel Moreno,Steven Matz,0,8f7956e7-a947-489d-ae7f-e699ca198cb5,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,100.0,105.0,100.0,105.0,106.0,112.0,77.0,103.0,97.0,82.0,87.0,88.0,0.591,0.082,0.068,0.259,1.05,-4.58,-4.17,-3.92,83.3,93.9,88.3,77.8,0.245,0.358,0.121,0.357,0.595,0.26,0.5,0.6,0.238,0.5,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-04-23,745193,Single,single,False,666971,571927,Lourdes Gurriel Jr.,Steven Matz,1,9bfdefaf-6984-4056-b18f-34dd15aadb2b,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,100.0,105.0,100.0,105.0,106.0,112.0,77.0,103.0,97.0,82.0,87.0,88.0,0.591,0.082,0.068,0.259,1.05,-4.58,-4.17,-3.92,83.3,93.9,88.3,77.8,0.245,0.358,0.121,0.357,0.595,0.26,0.5,0.6,0.238,0.5,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-04-23,745193,Home Run,home_run,False,572233,571927,Christian Walker,Steven Matz,1,d547c312-e2c0-45a9-87f9-a532fe83dd8a,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,100.0,105.0,100.0,105.0,106.0,112.0,77.0,103.0,97.0,82.0,87.0,88.0,0.591,0.082,0.068,0.259,1.05,-4.58,-4.17,-3.92,83.3,93.9,88.3,77.8,0.245,0.358,0.121,0.357,0.595,0.26,0.5,0.6,0.238,0.5,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-04-23,745193,Single,single,False,553993,571927,Eugenio Suárez,Steven Matz,0,6774f296-e67b-4464-9e41-644a02c26587,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,100.0,105.0,100.0,105.0,106.0,112.0,77.0,103.0,97.0,82.0,87.0,88.0,0.591,0.082,0.068,0.259,1.05,-4.58,-4.17,-3.92,83.3,93.9,88.3,77.8,0.245,0.358,0.121,0.357,0.595,0.26,0.5,0.6,0.238,0.5,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-04-23,745193,Flyout,field_out,True,545341,571927,Randal Grichuk,Steven Matz,0,d37019bb-94bd-4c2d-9432-18563e13b7a8,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,100.0,105.0,100.0,105.0,106.0,112.0,77.0,103.0,97.0,82.0,87.0,88.0,0.591,0.082,0.068,0.259,1.05,-4.58,-4.17,-3.92,83.3,93.9,88.3,77.8,0.245,0.358,0.121,0.357,0.595,0.26,0.5,0.6,0.238,0.5,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-04-23,745193,Strikeout,strikeout,True,691023,674072,Jordan Walker,Tommy Henry,0,72405b94-76ca-48e3-b477-5f976a8f37c7,674072.0,tommyhenry,Henry,Left,Tommy Henry,ARI,7.04,6.46,38.1,101.0,81.0,95.0,0.848,7.04,4.23,11.5,2.11,1.17,0.231,0.431,0.131,0.377,0.429,76.0,95.0,91.0,103.0,107.0,105.0,68.0,97.0,87.0,112.0,101.0,97.0,0.19,0.072,0.238,0.177,-2.27,-5.16,-1.9,-1.65,83.7,90.3,82.8,78.1,0.375,0.625,0.072,0.321,0.464,0.313,0.5,0.7,0.35,0.268,0.561,0.123,66.0,100.0,92.0,0.323,-1.54,89.8,0.261,0.63,0.135,,,,,,,,,,,,,,,
24,2024-04-23,745193,Groundout,field_out,True,672279,674072,Michael Siani,Tommy Henry,0,5171b1f7-78bb-47ee-baf7-b0ad989e31f6,674072.0,tommyhenry,Henry,Left,Tommy Henry,ARI,7.04,6.46,38.1,101.0,81.0,95.0,0.848,7.04,4.23,11.5,2.11,1.17,0.231,0.431,0.131,0.377,0.429,76.0,95.0,91.0,103.0,107.0,105.0,68.0,97.0,87.0,112.0,101.0,97.0,0.19,0.072,0.238,0.177,-2.27,-5.16,-1.9,-1.65,83.7,90.3,82.8,78.1,0.375,0.625,0.072,0.321,0.464,0.313,0.5,0.7,0.35,0.268,0.561,0.123,66.0,100.0,92.0,0.323,-1.54,89.8,0.261,0.63,0.135,,,,,,,,,,,,,,,
25,2024-04-23,745193,Pop Out,field_out,True,680977,674072,Brendan Donovan,Tommy Henry,0,1b9395ad-7fdd-46dc-be8d-aacabdddcfc4,674072.0,tommyhenry,Henry,Left,Tommy Henry,ARI,7.04,6.46,38.1,101.0,81.0,95.0,0.848,7.04,4.23,11.5,2.11,1.17,0.231,0.431,0.131,0.377,0.429,76.0,95.0,91.0,103.0,107.0,105.0,68.0,97.0,87.0,112.0,101.0,97.0,0.19,0.072,0.238,0.177,-2.27,-5.16,-1.9,-1.65,83.7,90.3,82.8,78.1,0.375,0.625,0.072,0.321,0.464,0.313,0.5,0.7,0.35,0.268,0.561,0.123,66.0,100.0,92.0,0.323,-1.54,89.8,0.261,0.63,0.135,,,,,,,,,,,,,,,
26,2024-04-23,745193,Flyout,field_out,True,656976,571927,Pavin Smith,Steven Matz,0,9fdd98a4-ffa8-4145-a3e4-503a8a96c242,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,100.0,105.0,100.0,105.0,106.0,112.0,77.0,103.0,97.0,82.0,87.0,88.0,0.591,0.082,0.068,0.259,1.05,-4.58,-4.17,-3.92,83.3,93.9,88.3,77.8,0.245,0.358,0.121,0.357,0.595,0.26,0.5,0.6,0.238,0.5,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-04-23,745193,Flyout,field_out,True,621028,571927,Kevin Newman,Steven Matz,0,54abcb4f-4b0f-4e88-b180-81b556f1020b,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,100.0,105.0,100.0,105.0,106.0,112.0,77.0,103.0,97.0,82.0,87.0,88.0,0.591,0.082,0.068,0.259,1.05,-4.58,-4.17,-3.92,83.3,93.9,88.3,77.8,0.245,0.358,0.121,0.357,0.595,0.26,0.5,0.6,0.238,0.5,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-04-23,745193,Groundout,field_out,True,664983,571927,Jake McCarthy,Steven Matz,0,29379b91-1e76-4c50-8c63-e80c69c01652,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,100.0,105.0,100.0,105.0,106.0,112.0,77.0,103.0,97.0,82.0,87.0,88.0,0.591,0.082,0.068,0.259,1.05,-4.58,-4.17,-3.92,83.3,93.9,88.3,77.8,0.245,0.358,0.121,0.357,0.595,0.26,0.5,0.6,0.238,0.5,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-04-23,745193,Walk,walk,False,575929,674072,Willson Contreras,Tommy Henry,0,444fd34a-2ae7-405e-b552-cc6523fa94ba,674072.0,tommyhenry,Henry,Left,Tommy Henry,ARI,7.04,6.46,38.1,101.0,81.0,95.0,0.848,7.04,4.23,11.5,2.11,1.17,0.231,0.431,0.131,0.377,0.429,76.0,95.0,91.0,103.0,107.0,105.0,68.0,97.0,87.0,112.0,101.0,97.0,0.19,0.072,0.238,0.177,-2.27,-5.16,-1.9,-1.65,83.7,90.3,82.8,78.1,0.375,0.625,0.072,0.321,0.464,0.313,0.5,0.7,0.35,0.268,0.561,0.123,66.0,100.0,92.0,0.323,-1.54,89.8,0.261,0.63,0.135,,,,,,,,,,,,,,,
30,2024-04-23,745193,Single,single,False,571448,674072,Nolan Arenado,Tommy Henry,1,0054d668-e523-45be-a3ea-731f5d6cbdd0,674072.0,tommyhenry,Henry,Left,Tommy Henry,ARI,7.04,6.46,38.1,101.0,81.0,95.0,0.848,7.04,4.23,11.5,2.11,1.17,0.231,0.431,0.131,0.377,0.429,76.0,95.0,91.0,103.0,107.0,105.0,68.0,97.0,87.0,112.0,101.0,97.0,0.19,0.072,0.238,0.177,-2.27,-5.16,-1.9,-1.65,83.7,90.3,82.8,78.1,0.375,0.625,0.072,0.321,0.464,0.313,0.5,0.7,0.35,0.268,0.561,0.123,66.0,100.0,92.0,0.323,-1.54,89.8,0.261,0.63,0.135,,,,,,,,,,,,,,,
31,2024-04-23,745193,Strikeout,strikeout,True,502671,674072,Paul Goldschmidt,Tommy Henry,0,18a8cf30-e649-4c99-88c6-bdbb77d80537,674072.0,tommyhenry,Henry,Left,Tommy Henry,ARI,7.04,6.46,38.1,101.0,81.0,95.0,0.848,7.04,4.23,11.5,2.11,1.17,0.231,0.431,0.131,0.377,0.429,76.0,95.0,91.0,103.0,107.0,105.0,68.0,97.0,87.0,112.0,101.0,97.0,0.19,0.072,0.238,0.177,-2.27,-5.16,-1.9,-1.65,83.7,90.3,82.8,78.1,0.375,0.625,0.072,0.321,0.464,0.313,0.5,0.7,0.35,0.268,0.561,0.123,66.0,100.0,92.0,0.323,-1.54,89.8,0.261,0.63,0.135,,,,,,,,,,,,,,,
32,2024-04-23,745193,Groundout,field_out,True,663457,674072,Lars Nootbaar,Tommy Henry,1,45fca628-1ac5-4951-b1ee-1cf54f24ddcc,674072.0,tommyhenry,Henry,Left,Tommy Henry,ARI,7.04,6.46,38.1,101.0,81.0,95.0,0.848,7.04,4.23,11.5,2.11,1.17,0.231,0.431,0.131,0.377,0.429,76.0,95.0,91.0,103.0,107.0,105.0,68.0,97.0,87.0,112.0,101.0,97.0,0.19,0.072,0.238,0.177,-2.27,-5.16,-1.9,-1.65,83.7,90.3,82.8,78.1,0.375,0.625,0.072,0.321,0.464,0.313,0.5,0.7,0.35,0.268,0.561,0.123,66.0,100.0,92.0,0.323,-1.54,89.8,0.261,0.63,0.135,,,,,,,,,,,,,,,
33,2024-04-23,745193,Strikeout,strikeout,True,691026,674072,Masyn Winn,Tommy Henry,0,8464a003-2fc9-4221-9063-1d86f2cd47fe,674072.0,tommyhenry,Henry,Left,Tommy Henry,ARI,7.04,6.46,38.1,101.0,81.0,95.0,0.848,7.04,4.23,11.5,2.11,1.17,0.231,0.431,0.131,0.377,0.429,76.0,95.0,91.0,103.0,107.0,105.0,68.0,97.0,87.0,112.0,101.0,97.0,0.19,0.072,0.238,0.177,-2.27,-5.16,-1.9,-1.65,83.7,90.3,82.8,78.1,0.375,0.625,0.072,0.321,0.464,0.313,0.5,0.7,0.35,0.268,0.561,0.123,66.0,100.0,92.0,0.323,-1.54,89.8,0.261,0.63,0.135,,,,,,,,,,,,,,,
34,2024-04-23,745193,Double,double,False,606466,571927,Ketel Marte,Steven Matz,0,a8da0d89-ce6a-4fb2-a686-5df724860525,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,100.0,105.0,100.0,105.0,106.0,112.0,77.0,103.0,97.0,82.0,87.0,88.0,0.591,0.082,0.068,0.259,1.05,-4.58,-4.17,-3.92,83.3,93.9,88.3,77.8,0.245,0.358,0.121,0.357,0.595,0.26,0.5,0.6,0.238,0.5,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-04-23,745193,Single,single,False,672515,571927,Gabriel Moreno,Steven Matz,1,e24fc2c2-f51b-45f3-8c54-e4bda1889303,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,100.0,105.0,100.0,105.0,106.0,112.0,77.0,103.0,97.0,82.0,87.0,88.0,0.591,0.082,0.068,0.259,1.05,-4.58,-4.17,-3.92,83.3,93.9,88.3,77.8,0.245,0.358,0.121,0.357,0.595,0.26,0.5,0.6,0.238,0.5,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
