,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CU%,CH%,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFC,vCH,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,FF_slg,FF_whiff
10,2024-07-20,745638,Field Error,field_error,False,681351,687765,Logan O'Hoppe,Mitch Spence,0,66d6c382-6ca2-4a4a-b5c5-c67f0ce39380,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,
11,2024-07-20,745638,Forceout,force_out,True,687263,687765,Zach Neto,Mitch Spence,1,b2a2fbfb-e26b-4f70-87e7-431162a112ba,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,
12,2024-07-20,745638,Flyout,field_out,True,666160,687765,Mickey Moniak,Mitch Spence,1,b98d4e1b-8d91-4a2d-8b68-12d13ba439e6,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,
13,2024-07-20,745638,Strikeout,strikeout,True,668832,686799,Kyle McCann,Jack Kochanowicz,0,7972c2f7-1cc9-441d-a6c8-1419979c0727,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,12.0,13.27,3.0,98.0,93.0,94.0,0.871,3.0,0.0,21.0,3.0,1.75,0.154,0.538,0.0,0.462,0.433,62.0,133.0,123.0,119.0,92.0,97.0,80.0,97.0,89.0,,,,,,,0.567,,,0.367,0.067,,-7.48,,-0.05,-15.45,,89.9,95.8,,86.3,,,,,,,0.0,0.0,0.273,0.6,1.1,0.111,,,,,,,,,,,,
14,2024-07-20,745638,Walk,walk,False,695391,686799,Brett Harris,Jack Kochanowicz,0,57077334-3353-4010-b911-ed6e907e8fb5,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,12.0,13.27,3.0,98.0,93.0,94.0,0.871,3.0,0.0,21.0,3.0,1.75,0.154,0.538,0.0,0.462,0.433,62.0,133.0,123.0,119.0,92.0,97.0,80.0,97.0,89.0,,,,,,,0.567,,,0.367,0.067,,-7.48,,-0.05,-15.45,,89.9,95.8,,86.3,,,,,,,0.0,0.0,0.273,0.6,1.1,0.111,,,,,,,,,,,,
15,2024-07-20,745638,Strikeout,strikeout,True,680474,686799,Max Schuemann,Jack Kochanowicz,1,0008ce6c-4840-40f5-bbd4-1affbb4cab20,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,12.0,13.27,3.0,98.0,93.0,94.0,0.871,3.0,0.0,21.0,3.0,1.75,0.154,0.538,0.0,0.462,0.433,62.0,133.0,123.0,119.0,92.0,97.0,80.0,97.0,89.0,,,,,,,0.567,,,0.367,0.067,,-7.48,,-0.05,-15.45,,89.9,95.8,,86.3,,,,,,,0.0,0.0,0.273,0.6,1.1,0.111,,,,,,,,,,,,
16,2024-07-20,745638,Walk,walk,False,666176,687765,Jo Adell,Mitch Spence,0,fe47b3c2-0e58-44bb-ba8b-b5e851d8b8f0,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,
17,2024-07-20,745638,Strikeout,strikeout,True,641645,687765,Luis Guillorme,Mitch Spence,1,b4d6c7e3-9845-4b97-83f8-734ce63a8513,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,
18,2024-07-20,745638,Sac Fly,sac_fly,True,543685,687765,Anthony Rendon,Mitch Spence,1,4fcabe43-7be2-4006-814f-6aa63ce4a7e2,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,
19,2024-07-20,745638,Groundout,field_out,True,694384,687765,Nolan Schanuel,Mitch Spence,0,9f7d18db-7146-487b-9d96-f598344d72f1,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,
20,2024-07-20,745638,Single,single,False,671732,686799,Lawrence Butler,Jack Kochanowicz,0,aa5cbc76-6d05-4469-91f1-f2fb8de5fe57,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,12.0,13.27,3.0,98.0,93.0,94.0,0.871,3.0,0.0,21.0,3.0,1.75,0.154,0.538,0.0,0.462,0.433,62.0,133.0,123.0,119.0,92.0,97.0,80.0,97.0,89.0,,,,,,,0.567,,,0.367,0.067,,-7.48,,-0.05,-15.45,,89.9,95.8,,86.3,,,,,,,0.0,0.0,0.273,0.6,1.1,0.111,,,,,,,,,,,,
21,2024-07-20,745638,Grounded Into DP,grounded_into_double_play,True,609280,686799,Miguel Andujar,Jack Kochanowicz,1,62d9b162-3f53-4105-ada4-724a8216e86a,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,12.0,13.27,3.0,98.0,93.0,94.0,0.871,3.0,0.0,21.0,3.0,1.75,0.154,0.538,0.0,0.462,0.433,62.0,133.0,123.0,119.0,92.0,97.0,80.0,97.0,89.0,,,,,,,0.567,,,0.367,0.067,,-7.48,,-0.05,-15.45,,89.9,95.8,,86.3,,,,,,,0.0,0.0,0.273,0.6,1.1,0.111,,,,,,,,,,,,
22,2024-07-20,745638,Flyout,field_out,True,668709,686799,JJ Bleday,Jack Kochanowicz,0,12bbe54a-6d72-4e28-9424-ea776b8635d2,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,12.0,13.27,3.0,98.0,93.0,94.0,0.871,3.0,0.0,21.0,3.0,1.75,0.154,0.538,0.0,0.462,0.433,62.0,133.0,123.0,119.0,92.0,97.0,80.0,97.0,89.0,,,,,,,0.567,,,0.367,0.067,,-7.48,,-0.05,-15.45,,89.9,95.8,,86.3,,,,,,,0.0,0.0,0.273,0.6,1.1,0.111,,,,,,,,,,,,
23,2024-07-20,745638,Flyout,field_out,True,621493,687765,Taylor Ward,Mitch Spence,0,9c954c3d-7494-4fbb-90dd-9ea81888c0d2,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,
24,2024-07-20,745638,Double,double,False,641432,687765,Willie Calhoun,Mitch Spence,0,cab6c795-ef7a-40a4-ae02-24d00632fa66,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,
25,2024-07-20,745638,Strikeout,strikeout,True,681351,687765,Logan O'Hoppe,Mitch Spence,1,586f2c3f-2639-4162-a22c-c2f3342d23a0,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,
26,2024-07-20,745638,Walk,walk,False,687263,687765,Zach Neto,Mitch Spence,0,c238333d-6996-4414-b31b-eb94c84150ef,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,
27,2024-07-20,745638,Lineout,field_out,True,666160,687765,Mickey Moniak,Mitch Spence,1,42ea356c-e18b-4526-8164-7c0efd8cc4ff,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,
28,2024-07-20,745638,Single,single,False,667670,686799,Brent Rooker,Jack Kochanowicz,0,7c902c9e-9e00-43f9-a81e-26c2be862354,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,12.0,13.27,3.0,98.0,93.0,94.0,0.871,3.0,0.0,21.0,3.0,1.75,0.154,0.538,0.0,0.462,0.433,62.0,133.0,123.0,119.0,92.0,97.0,80.0,97.0,89.0,,,,,,,0.567,,,0.367,0.067,,-7.48,,-0.05,-15.45,,89.9,95.8,,86.3,,,,,,,0.0,0.0,0.273,0.6,1.1,0.111,,,,,,,,,,,,
29,2024-07-20,745638,Strikeout,strikeout,True,664913,686799,Seth Brown,Jack Kochanowicz,0,bb591fb4-0f50-443c-bb18-0cf4a23e7af2,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,12.0,13.27,3.0,98.0,93.0,94.0,0.871,3.0,0.0,21.0,3.0,1.75,0.154,0.538,0.0,0.462,0.433,62.0,133.0,123.0,119.0,92.0,97.0,80.0,97.0,89.0,,,,,,,0.567,,,0.367,0.067,,-7.48,,-0.05,-15.45,,89.9,95.8,,86.3,,,,,,,0.0,0.0,0.273,0.6,1.1,0.111,,,,,,,,,,,,
30,2024-07-20,745638,Flyout,field_out,True,680869,686799,Zack Gelof,Jack Kochanowicz,0,f08e0c5c-9891-469b-8033-1deaac5a0f4b,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,12.0,13.27,3.0,98.0,93.0,94.0,0.871,3.0,0.0,21.0,3.0,1.75,0.154,0.538,0.0,0.462,0.433,62.0,133.0,123.0,119.0,92.0,97.0,80.0,97.0,89.0,,,,,,,0.567,,,0.367,0.067,,-7.48,,-0.05,-15.45,,89.9,95.8,,86.3,,,,,,,0.0,0.0,0.273,0.6,1.1,0.111,,,,,,,,,,,,
31,2024-07-20,745638,Single,single,False,668832,686799,Kyle McCann,Jack Kochanowicz,1,52b0b420-d2ff-404e-8a6a-06f18e54dc5a,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,12.0,13.27,3.0,98.0,93.0,94.0,0.871,3.0,0.0,21.0,3.0,1.75,0.154,0.538,0.0,0.462,0.433,62.0,133.0,123.0,119.0,92.0,97.0,80.0,97.0,89.0,,,,,,,0.567,,,0.367,0.067,,-7.48,,-0.05,-15.45,,89.9,95.8,,86.3,,,,,,,0.0,0.0,0.273,0.6,1.1,0.111,,,,,,,,,,,,
32,2024-07-20,745638,Walk,walk,False,695391,686799,Brett Harris,Jack Kochanowicz,1,0cc917d6-87fe-46a6-ac90-f218808ac581,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,12.0,13.27,3.0,98.0,93.0,94.0,0.871,3.0,0.0,21.0,3.0,1.75,0.154,0.538,0.0,0.462,0.433,62.0,133.0,123.0,119.0,92.0,97.0,80.0,97.0,89.0,,,,,,,0.567,,,0.367,0.067,,-7.48,,-0.05,-15.45,,89.9,95.8,,86.3,,,,,,,0.0,0.0,0.273,0.6,1.1,0.111,,,,,,,,,,,,
33,2024-07-20,745638,Walk,walk,False,680474,686799,Max Schuemann,Jack Kochanowicz,1,657aa911-f8d6-48f9-b7b1-ac7cc2582fca,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,12.0,13.27,3.0,98.0,93.0,94.0,0.871,3.0,0.0,21.0,3.0,1.75,0.154,0.538,0.0,0.462,0.433,62.0,133.0,123.0,119.0,92.0,97.0,80.0,97.0,89.0,,,,,,,0.567,,,0.367,0.067,,-7.48,,-0.05,-15.45,,89.9,95.8,,86.3,,,,,,,0.0,0.0,0.273,0.6,1.1,0.111,,,,,,,,,,,,
34,2024-07-20,745638,Double,double,True,671732,686799,Lawrence Butler,Jack Kochanowicz,1,bb5d5136-a9f3-417f-92d3-558dd5f90e54,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,12.0,13.27,3.0,98.0,93.0,94.0,0.871,3.0,0.0,21.0,3.0,1.75,0.154,0.538,0.0,0.462,0.433,62.0,133.0,123.0,119.0,92.0,97.0,80.0,97.0,89.0,,,,,,,0.567,,,0.367,0.067,,-7.48,,-0.05,-15.45,,89.9,95.8,,86.3,,,,,,,0.0,0.0,0.273,0.6,1.1,0.111,,,,,,,,,,,,
35,2024-07-20,745638,Single,single,False,666176,687765,Jo Adell,Mitch Spence,0,3684fd16-73d8-4504-b78a-0c5ebf1478cf,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,
36,2024-07-20,745638,Single,single,False,641645,687765,Luis Guillorme,Mitch Spence,1,5199f609-636f-4b1f-9dfb-a530af433c9a,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,
37,2024-07-20,745638,Grounded Into DP,grounded_into_double_play,True,543685,687765,Anthony Rendon,Mitch Spence,1,00ac1d8a-6423-4eff-90f2-12844d10082b,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,39.0,98.0,87.0,123.0,105.0,109.0,96.0,97.0,94.0,0.121,0.39,0.362,0.107,0.019,-0.32,-0.1,0.7,-2.9,-10.0,91.0,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.255,0.491,0.186,0.256,0.419,0.315,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,
