,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-10-01,775340,Strikeout,strikeout,True,596019,642547,Francisco Lindor,Freddy Peralta,0,acc17440-e7d3-46e6-b749-8861631b4a42,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.68,3.88,173.2,98.0,103.0,100.0,0.719,10.36,3.52,7.41,1.35,0.82,0.262,0.376,0.201,0.318,0.373,84.0,92.0,88.0,104.0,106.0,110.0,112.0,99.0,101.0,98.0,99.0,105.0,0.539,0.217,0.07,0.175,0.05,-0.09,0.36,0.84,94.3,87.7,81.4,78.1,0.239,0.424,0.25,0.201,0.381,0.407,0.218,0.291,0.369,0.186,0.349,0.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-10-01,775340,Strikeout,strikeout,True,578428,642547,Jose Iglesias,Freddy Peralta,0,79f7f6ab-599e-4b96-9659-088ce99be26d,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.68,3.88,173.2,98.0,103.0,100.0,0.719,10.36,3.52,7.41,1.35,0.82,0.262,0.376,0.201,0.318,0.373,84.0,92.0,88.0,104.0,106.0,110.0,112.0,99.0,101.0,98.0,99.0,105.0,0.539,0.217,0.07,0.175,0.05,-0.09,0.36,0.84,94.3,87.7,81.4,78.1,0.239,0.424,0.25,0.201,0.381,0.407,0.218,0.291,0.369,0.186,0.349,0.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-10-01,775340,Pop Out,field_out,True,607043,642547,Brandon Nimmo,Freddy Peralta,0,70409e16-ce20-48d9-99c3-748732d77342,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.68,3.88,173.2,98.0,103.0,100.0,0.719,10.36,3.52,7.41,1.35,0.82,0.262,0.376,0.201,0.318,0.373,84.0,92.0,88.0,104.0,106.0,110.0,112.0,99.0,101.0,98.0,99.0,105.0,0.539,0.217,0.07,0.175,0.05,-0.09,0.36,0.84,94.3,87.7,81.4,78.1,0.239,0.424,0.25,0.201,0.381,0.407,0.218,0.291,0.369,0.186,0.349,0.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-10-01,775340,Double,double,False,668930,622663,Brice Turang,Luis Severino,0,f2084422-2786-4495-be07-8f750a80db30,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.91,3.88,182.0,101.0,107.0,101.0,0.812,7.96,2.97,8.21,1.14,1.28,0.273,0.372,0.203,0.288,0.434,87.0,95.0,95.0,,,,101.0,104.0,102.0,143.0,100.0,111.0,0.355,0.242,,0.075,0.15,0.26,,-3.63,96.2,86.1,85.6,,0.243,0.392,0.218,0.263,0.342,0.284,0.358,0.66,0.186,,,,90.0,98.0,94.0,92.0,91.0,89.0,0.248,0.081,1.05,1.24,92.6,95.6,0.278,0.414,0.12,0.139,0.238,0.386,0.2,0.3,0.26,,,,,,,,,
4,2024-10-01,775340,Single,single,False,694192,622663,Jackson Chourio,Luis Severino,1,eaf40858-43b9-4589-bace-638f8d3f50e1,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.91,3.88,182.0,101.0,107.0,101.0,0.812,7.96,2.97,8.21,1.14,1.28,0.273,0.372,0.203,0.288,0.434,87.0,95.0,95.0,,,,101.0,104.0,102.0,143.0,100.0,111.0,0.355,0.242,,0.075,0.15,0.26,,-3.63,96.2,86.1,85.6,,0.243,0.392,0.218,0.263,0.342,0.284,0.358,0.66,0.186,,,,90.0,98.0,94.0,92.0,91.0,89.0,0.248,0.081,1.05,1.24,92.6,95.6,0.278,0.414,0.12,0.139,0.238,0.386,0.2,0.3,0.26,,,,,,,,,
5,2024-10-01,775340,Single,single,False,661388,622663,William Contreras,Luis Severino,1,5aae826d-7df5-45e9-b613-66cfcbe121ff,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.91,3.88,182.0,101.0,107.0,101.0,0.812,7.96,2.97,8.21,1.14,1.28,0.273,0.372,0.203,0.288,0.434,87.0,95.0,95.0,,,,101.0,104.0,102.0,143.0,100.0,111.0,0.355,0.242,,0.075,0.15,0.26,,-3.63,96.2,86.1,85.6,,0.243,0.392,0.218,0.263,0.342,0.284,0.358,0.66,0.186,,,,90.0,98.0,94.0,92.0,91.0,89.0,0.248,0.081,1.05,1.24,92.6,95.6,0.278,0.414,0.12,0.139,0.238,0.386,0.2,0.3,0.26,,,,,,,,,
6,2024-10-01,775340,Strikeout,strikeout,True,669003,622663,Garrett Mitchell,Luis Severino,0,a7d33417-cafb-4e88-a2ce-0236107928b5,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.91,3.88,182.0,101.0,107.0,101.0,0.812,7.96,2.97,8.21,1.14,1.28,0.273,0.372,0.203,0.288,0.434,87.0,95.0,95.0,,,,101.0,104.0,102.0,143.0,100.0,111.0,0.355,0.242,,0.075,0.15,0.26,,-3.63,96.2,86.1,85.6,,0.243,0.392,0.218,0.263,0.342,0.284,0.358,0.66,0.186,,,,90.0,98.0,94.0,92.0,91.0,89.0,0.248,0.081,1.05,1.24,92.6,95.6,0.278,0.414,0.12,0.139,0.238,0.386,0.2,0.3,0.26,,,,,,,,,
7,2024-10-01,775340,Walk,walk,False,642715,622663,Willy Adames,Luis Severino,1,a2e358d7-192f-436e-8e8d-e48e6d0ec892,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.91,3.88,182.0,101.0,107.0,101.0,0.812,7.96,2.97,8.21,1.14,1.28,0.273,0.372,0.203,0.288,0.434,87.0,95.0,95.0,,,,101.0,104.0,102.0,143.0,100.0,111.0,0.355,0.242,,0.075,0.15,0.26,,-3.63,96.2,86.1,85.6,,0.243,0.392,0.218,0.263,0.342,0.284,0.358,0.66,0.186,,,,90.0,98.0,94.0,92.0,91.0,89.0,0.248,0.081,1.05,1.24,92.6,95.6,0.278,0.414,0.12,0.139,0.238,0.386,0.2,0.3,0.26,,,,,,,,,
8,2024-10-01,775340,Pop Out,field_out,True,641343,622663,Jake Bauers,Luis Severino,0,a55826ef-c0e7-4c20-b830-acaa4828d8cd,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.91,3.88,182.0,101.0,107.0,101.0,0.812,7.96,2.97,8.21,1.14,1.28,0.273,0.372,0.203,0.288,0.434,87.0,95.0,95.0,,,,101.0,104.0,102.0,143.0,100.0,111.0,0.355,0.242,,0.075,0.15,0.26,,-3.63,96.2,86.1,85.6,,0.243,0.392,0.218,0.263,0.342,0.284,0.358,0.66,0.186,,,,90.0,98.0,94.0,92.0,91.0,89.0,0.248,0.081,1.05,1.24,92.6,95.6,0.278,0.414,0.12,0.139,0.238,0.386,0.2,0.3,0.26,,,,,,,,,
9,2024-10-01,775340,Hit By Pitch,hit_by_pitch,False,656555,622663,Rhys Hoskins,Luis Severino,1,44e1f255-eef1-4422-8105-0c658e08b6b2,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.91,3.88,182.0,101.0,107.0,101.0,0.812,7.96,2.97,8.21,1.14,1.28,0.273,0.372,0.203,0.288,0.434,87.0,95.0,95.0,,,,101.0,104.0,102.0,143.0,100.0,111.0,0.355,0.242,,0.075,0.15,0.26,,-3.63,96.2,86.1,85.6,,0.243,0.392,0.218,0.263,0.342,0.284,0.358,0.66,0.186,,,,90.0,98.0,94.0,92.0,91.0,89.0,0.248,0.081,1.05,1.24,92.6,95.6,0.278,0.414,0.12,0.139,0.238,0.386,0.2,0.3,0.26,,,,,,,,,
10,2024-10-01,775340,Groundout,field_out,True,686217,622663,Sal Frelick,Luis Severino,0,d78cab5f-0748-4cb5-8bef-5653054a8f7d,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.91,3.88,182.0,101.0,107.0,101.0,0.812,7.96,2.97,8.21,1.14,1.28,0.273,0.372,0.203,0.288,0.434,87.0,95.0,95.0,,,,101.0,104.0,102.0,143.0,100.0,111.0,0.355,0.242,,0.075,0.15,0.26,,-3.63,96.2,86.1,85.6,,0.243,0.392,0.218,0.263,0.342,0.284,0.358,0.66,0.186,,,,90.0,98.0,94.0,92.0,91.0,89.0,0.248,0.081,1.05,1.24,92.6,95.6,0.278,0.414,0.12,0.139,0.238,0.386,0.2,0.3,0.26,,,,,,,,,
11,2024-10-01,775340,Single,single,False,668901,642547,Mark Vientos,Freddy Peralta,0,0c06a86f-2255-429c-b9c3-ace5859f42eb,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.68,3.88,173.2,98.0,103.0,100.0,0.719,10.36,3.52,7.41,1.35,0.82,0.262,0.376,0.201,0.318,0.373,84.0,92.0,88.0,104.0,106.0,110.0,112.0,99.0,101.0,98.0,99.0,105.0,0.539,0.217,0.07,0.175,0.05,-0.09,0.36,0.84,94.3,87.7,81.4,78.1,0.239,0.424,0.25,0.201,0.381,0.407,0.218,0.291,0.369,0.186,0.349,0.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-10-01,775340,Walk,walk,False,624413,642547,Pete Alonso,Freddy Peralta,1,2e5becca-763e-44b0-982d-4deb7293373a,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.68,3.88,173.2,98.0,103.0,100.0,0.719,10.36,3.52,7.41,1.35,0.82,0.262,0.376,0.201,0.318,0.373,84.0,92.0,88.0,104.0,106.0,110.0,112.0,99.0,101.0,98.0,99.0,105.0,0.539,0.217,0.07,0.175,0.05,-0.09,0.36,0.84,94.3,87.7,81.4,78.1,0.239,0.424,0.25,0.201,0.381,0.407,0.218,0.291,0.369,0.186,0.349,0.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-10-01,775340,Triple,triple,False,608385,642547,Jesse Winker,Freddy Peralta,1,ee923c19-40bf-4116-95d4-5d77bdeae221,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.68,3.88,173.2,98.0,103.0,100.0,0.719,10.36,3.52,7.41,1.35,0.82,0.262,0.376,0.201,0.318,0.373,84.0,92.0,88.0,104.0,106.0,110.0,112.0,99.0,101.0,98.0,99.0,105.0,0.539,0.217,0.07,0.175,0.05,-0.09,0.36,0.84,94.3,87.7,81.4,78.1,0.239,0.424,0.25,0.201,0.381,0.407,0.218,0.291,0.369,0.186,0.349,0.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-10-01,775340,Sac Fly,sac_fly,True,516782,642547,Starling Marte,Freddy Peralta,1,0d9a92ae-5e97-4b70-ae68-a16d66637111,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.68,3.88,173.2,98.0,103.0,100.0,0.719,10.36,3.52,7.41,1.35,0.82,0.262,0.376,0.201,0.318,0.373,84.0,92.0,88.0,104.0,106.0,110.0,112.0,99.0,101.0,98.0,99.0,105.0,0.539,0.217,0.07,0.175,0.05,-0.09,0.36,0.84,94.3,87.7,81.4,78.1,0.239,0.424,0.25,0.201,0.381,0.407,0.218,0.291,0.369,0.186,0.349,0.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-10-01,775340,Strikeout,strikeout,True,621438,642547,Tyrone Taylor,Freddy Peralta,0,e1ed8711-3bed-479c-a08d-6dfc4c786efb,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.68,3.88,173.2,98.0,103.0,100.0,0.719,10.36,3.52,7.41,1.35,0.82,0.262,0.376,0.201,0.318,0.373,84.0,92.0,88.0,104.0,106.0,110.0,112.0,99.0,101.0,98.0,99.0,105.0,0.539,0.217,0.07,0.175,0.05,-0.09,0.36,0.84,94.3,87.7,81.4,78.1,0.239,0.424,0.25,0.201,0.381,0.407,0.218,0.291,0.369,0.186,0.349,0.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-10-01,775340,Pop Out,field_out,True,682626,642547,Francisco Alvarez,Freddy Peralta,0,16298c2f-acd1-4194-b025-0ca4cd007268,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.68,3.88,173.2,98.0,103.0,100.0,0.719,10.36,3.52,7.41,1.35,0.82,0.262,0.376,0.201,0.318,0.373,84.0,92.0,88.0,104.0,106.0,110.0,112.0,99.0,101.0,98.0,99.0,105.0,0.539,0.217,0.07,0.175,0.05,-0.09,0.36,0.84,94.3,87.7,81.4,78.1,0.239,0.424,0.25,0.201,0.381,0.407,0.218,0.291,0.369,0.186,0.349,0.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-10-01,775340,Groundout,field_out,True,687401,622663,Joey Ortiz,Luis Severino,0,45753a03-e4ff-4a1b-a12d-be4e4b43bd70,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.91,3.88,182.0,101.0,107.0,101.0,0.812,7.96,2.97,8.21,1.14,1.28,0.273,0.372,0.203,0.288,0.434,87.0,95.0,95.0,,,,101.0,104.0,102.0,143.0,100.0,111.0,0.355,0.242,,0.075,0.15,0.26,,-3.63,96.2,86.1,85.6,,0.243,0.392,0.218,0.263,0.342,0.284,0.358,0.66,0.186,,,,90.0,98.0,94.0,92.0,91.0,89.0,0.248,0.081,1.05,1.24,92.6,95.6,0.278,0.414,0.12,0.139,0.238,0.386,0.2,0.3,0.26,,,,,,,,,
18,2024-10-01,775340,Double,double,False,668930,622663,Brice Turang,Luis Severino,0,6ad7ff8c-de7d-40b4-934c-d8a44c243b18,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.91,3.88,182.0,101.0,107.0,101.0,0.812,7.96,2.97,8.21,1.14,1.28,0.273,0.372,0.203,0.288,0.434,87.0,95.0,95.0,,,,101.0,104.0,102.0,143.0,100.0,111.0,0.355,0.242,,0.075,0.15,0.26,,-3.63,96.2,86.1,85.6,,0.243,0.392,0.218,0.263,0.342,0.284,0.358,0.66,0.186,,,,90.0,98.0,94.0,92.0,91.0,89.0,0.248,0.081,1.05,1.24,92.6,95.6,0.278,0.414,0.12,0.139,0.238,0.386,0.2,0.3,0.26,,,,,,,,,
19,2024-10-01,775340,Flyout,field_out,True,694192,622663,Jackson Chourio,Luis Severino,0,d3d6affe-d055-4f91-baca-83d4817eb880,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.91,3.88,182.0,101.0,107.0,101.0,0.812,7.96,2.97,8.21,1.14,1.28,0.273,0.372,0.203,0.288,0.434,87.0,95.0,95.0,,,,101.0,104.0,102.0,143.0,100.0,111.0,0.355,0.242,,0.075,0.15,0.26,,-3.63,96.2,86.1,85.6,,0.243,0.392,0.218,0.263,0.342,0.284,0.358,0.66,0.186,,,,90.0,98.0,94.0,92.0,91.0,89.0,0.248,0.081,1.05,1.24,92.6,95.6,0.278,0.414,0.12,0.139,0.238,0.386,0.2,0.3,0.26,,,,,,,,,
20,2024-10-01,775340,Flyout,field_out,True,661388,622663,William Contreras,Luis Severino,0,d18551c0-9533-4d58-934c-cb0156cd83a2,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.91,3.88,182.0,101.0,107.0,101.0,0.812,7.96,2.97,8.21,1.14,1.28,0.273,0.372,0.203,0.288,0.434,87.0,95.0,95.0,,,,101.0,104.0,102.0,143.0,100.0,111.0,0.355,0.242,,0.075,0.15,0.26,,-3.63,96.2,86.1,85.6,,0.243,0.392,0.218,0.263,0.342,0.284,0.358,0.66,0.186,,,,90.0,98.0,94.0,92.0,91.0,89.0,0.248,0.081,1.05,1.24,92.6,95.6,0.278,0.414,0.12,0.139,0.238,0.386,0.2,0.3,0.26,,,,,,,,,
21,2024-10-01,775340,Lineout,field_out,True,596019,642547,Francisco Lindor,Freddy Peralta,0,5fe9bbc2-b764-4371-bb91-6967e9cde917,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.68,3.88,173.2,98.0,103.0,100.0,0.719,10.36,3.52,7.41,1.35,0.82,0.262,0.376,0.201,0.318,0.373,84.0,92.0,88.0,104.0,106.0,110.0,112.0,99.0,101.0,98.0,99.0,105.0,0.539,0.217,0.07,0.175,0.05,-0.09,0.36,0.84,94.3,87.7,81.4,78.1,0.239,0.424,0.25,0.201,0.381,0.407,0.218,0.291,0.369,0.186,0.349,0.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-10-01,775340,Groundout,field_out,True,578428,642547,Jose Iglesias,Freddy Peralta,0,bafd542f-a1cd-46d3-a251-42698ba78e57,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.68,3.88,173.2,98.0,103.0,100.0,0.719,10.36,3.52,7.41,1.35,0.82,0.262,0.376,0.201,0.318,0.373,84.0,92.0,88.0,104.0,106.0,110.0,112.0,99.0,101.0,98.0,99.0,105.0,0.539,0.217,0.07,0.175,0.05,-0.09,0.36,0.84,94.3,87.7,81.4,78.1,0.239,0.424,0.25,0.201,0.381,0.407,0.218,0.291,0.369,0.186,0.349,0.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
