,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,SI%,wSI/C,vSI,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SI_ba,SI_slg,SI_whiff
10,2024-08-29,746748,Groundout,field_out,True,657757,543135,Gavin Sheets,Nathan Eovaldi,0,76f1be65-e7d3-4d52-935b-4519e14fcd3d,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.6,3.75,140.0,104.0,98.0,103.0,0.746,8.87,2.06,7.52,1.16,1.61,0.216,0.394,0.116,0.345,0.454,,,,102.0,102.0,103.0,74.0,106.0,99.0,113.0,98.0,103.0,0.375,0.031,0.135,,1.27,-1.5,-1.28,,95.5,,86.2,76.9,0.2,0.312,0.2,0.333,0.571,0.171,,,,0.232,0.518,0.357,92.0,106.0,98.0,126.0,103.0,111.0,0.149,0.311,-0.05,1.64,91.5,88.6,0.199,0.298,0.367,0.304,0.494,0.194,,,,,,,,,,,,,,,
11,2024-08-29,746748,Walk,walk,False,686676,543135,Korey Lee,Nathan Eovaldi,0,ee51ab36-2e7b-47b0-9cf7-c4271f701024,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.6,3.75,140.0,104.0,98.0,103.0,0.746,8.87,2.06,7.52,1.16,1.61,0.216,0.394,0.116,0.345,0.454,,,,102.0,102.0,103.0,74.0,106.0,99.0,113.0,98.0,103.0,0.375,0.031,0.135,,1.27,-1.5,-1.28,,95.5,,86.2,76.9,0.2,0.312,0.2,0.333,0.571,0.171,,,,0.232,0.518,0.357,92.0,106.0,98.0,126.0,103.0,111.0,0.149,0.311,-0.05,1.64,91.5,88.6,0.199,0.298,0.367,0.304,0.494,0.194,,,,,,,,,,,,,,,
12,2024-08-29,746748,Flyout,field_out,True,672820,543135,Lenyn Sosa,Nathan Eovaldi,0,1ac22c93-92f9-4a02-a15b-127bd497c324,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.6,3.75,140.0,104.0,98.0,103.0,0.746,8.87,2.06,7.52,1.16,1.61,0.216,0.394,0.116,0.345,0.454,,,,102.0,102.0,103.0,74.0,106.0,99.0,113.0,98.0,103.0,0.375,0.031,0.135,,1.27,-1.5,-1.28,,95.5,,86.2,76.9,0.2,0.312,0.2,0.333,0.571,0.171,,,,0.232,0.518,0.357,92.0,106.0,98.0,126.0,103.0,111.0,0.149,0.311,-0.05,1.64,91.5,88.6,0.199,0.298,0.367,0.304,0.494,0.194,,,,,,,,,,,,,,,
13,2024-08-29,746748,Flyout,field_out,True,694671,680897,Wyatt Langford,Nick Nastrini,0,56cd0cde-dd65-4392-85b4-73c99ecb79c9,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,7.04,6.57,30.2,84.0,102.0,86.0,0.725,6.46,7.63,7.92,2.05,0.64,0.221,0.474,0.221,0.305,0.372,90.0,76.0,77.0,98.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.475,0.338,0.074,0.112,-0.92,1.08,-5.05,-4.72,93.7,85.7,84.6,79.2,0.17,0.426,0.21,0.204,0.407,0.375,0.4,0.6,0.32,0.667,0.833,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-29,746748,Pop Out,field_out,True,641680,680897,Jonah Heim,Nick Nastrini,0,df279105-360a-461a-a4ef-fca93743cb89,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,7.04,6.57,30.2,84.0,102.0,86.0,0.725,6.46,7.63,7.92,2.05,0.64,0.221,0.474,0.221,0.305,0.372,90.0,76.0,77.0,98.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.475,0.338,0.074,0.112,-0.92,1.08,-5.05,-4.72,93.7,85.7,84.6,79.2,0.17,0.426,0.21,0.204,0.407,0.375,0.4,0.6,0.32,0.667,0.833,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-29,746748,Strikeout,strikeout,True,665750,680897,Leody Taveras,Nick Nastrini,0,a893eabe-2b4e-4317-8c69-7db0f59e88b1,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,7.04,6.57,30.2,84.0,102.0,86.0,0.725,6.46,7.63,7.92,2.05,0.64,0.221,0.474,0.221,0.305,0.372,90.0,76.0,77.0,98.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.475,0.338,0.074,0.112,-0.92,1.08,-5.05,-4.72,93.7,85.7,84.6,79.2,0.17,0.426,0.21,0.204,0.407,0.375,0.4,0.6,0.32,0.667,0.833,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-29,746748,Pop Out,field_out,True,666150,543135,Dominic Fletcher,Nathan Eovaldi,0,ddd9def7-e532-4f78-aacf-7f7140338445,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.6,3.75,140.0,104.0,98.0,103.0,0.746,8.87,2.06,7.52,1.16,1.61,0.216,0.394,0.116,0.345,0.454,,,,102.0,102.0,103.0,74.0,106.0,99.0,113.0,98.0,103.0,0.375,0.031,0.135,,1.27,-1.5,-1.28,,95.5,,86.2,76.9,0.2,0.312,0.2,0.333,0.571,0.171,,,,0.232,0.518,0.357,92.0,106.0,98.0,126.0,103.0,111.0,0.149,0.311,-0.05,1.64,91.5,88.6,0.199,0.298,0.367,0.304,0.494,0.194,,,,,,,,,,,,,,,
17,2024-08-29,746748,Strikeout,strikeout,True,678246,543135,Miguel Vargas,Nathan Eovaldi,0,04d153df-bd81-4703-b940-e317221f0154,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.6,3.75,140.0,104.0,98.0,103.0,0.746,8.87,2.06,7.52,1.16,1.61,0.216,0.394,0.116,0.345,0.454,,,,102.0,102.0,103.0,74.0,106.0,99.0,113.0,98.0,103.0,0.375,0.031,0.135,,1.27,-1.5,-1.28,,95.5,,86.2,76.9,0.2,0.312,0.2,0.333,0.571,0.171,,,,0.232,0.518,0.357,92.0,106.0,98.0,126.0,103.0,111.0,0.149,0.311,-0.05,1.64,91.5,88.6,0.199,0.298,0.367,0.304,0.494,0.194,,,,,,,,,,,,,,,
18,2024-08-29,746748,Strikeout,strikeout,True,670032,543135,Nicky Lopez,Nathan Eovaldi,0,5608475f-0baa-4594-9ac2-a3daa17f412c,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.6,3.75,140.0,104.0,98.0,103.0,0.746,8.87,2.06,7.52,1.16,1.61,0.216,0.394,0.116,0.345,0.454,,,,102.0,102.0,103.0,74.0,106.0,99.0,113.0,98.0,103.0,0.375,0.031,0.135,,1.27,-1.5,-1.28,,95.5,,86.2,76.9,0.2,0.312,0.2,0.333,0.571,0.171,,,,0.232,0.518,0.357,92.0,106.0,98.0,126.0,103.0,111.0,0.149,0.311,-0.05,1.64,91.5,88.6,0.199,0.298,0.367,0.304,0.494,0.194,,,,,,,,,,,,,,,
19,2024-08-29,746748,Flyout,field_out,True,543760,680897,Marcus Semien,Nick Nastrini,0,5145761f-6184-4117-9dfc-168f83709a6c,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,7.04,6.57,30.2,84.0,102.0,86.0,0.725,6.46,7.63,7.92,2.05,0.64,0.221,0.474,0.221,0.305,0.372,90.0,76.0,77.0,98.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.475,0.338,0.074,0.112,-0.92,1.08,-5.05,-4.72,93.7,85.7,84.6,79.2,0.17,0.426,0.21,0.204,0.407,0.375,0.4,0.6,0.32,0.667,0.833,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-29,746748,Home Run,home_run,False,608369,680897,Corey Seager,Nick Nastrini,0,8fd543c6-b264-4767-ada2-4539febc75ef,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,7.04,6.57,30.2,84.0,102.0,86.0,0.725,6.46,7.63,7.92,2.05,0.64,0.221,0.474,0.221,0.305,0.372,90.0,76.0,77.0,98.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.475,0.338,0.074,0.112,-0.92,1.08,-5.05,-4.72,93.7,85.7,84.6,79.2,0.17,0.426,0.21,0.204,0.407,0.375,0.4,0.6,0.32,0.667,0.833,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-29,746748,Walk,walk,False,669701,680897,Josh Smith,Nick Nastrini,0,6b19d77c-8027-475a-8acc-041e90be9e5f,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,7.04,6.57,30.2,84.0,102.0,86.0,0.725,6.46,7.63,7.92,2.05,0.64,0.221,0.474,0.221,0.305,0.372,90.0,76.0,77.0,98.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.475,0.338,0.074,0.112,-0.92,1.08,-5.05,-4.72,93.7,85.7,84.6,79.2,0.17,0.426,0.21,0.204,0.407,0.375,0.4,0.6,0.32,0.667,0.833,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-29,746748,Lineout,field_out,True,666969,680897,Adolis García,Nick Nastrini,0,80a774f9-00c3-41dd-ac0b-9816d7626833,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,7.04,6.57,30.2,84.0,102.0,86.0,0.725,6.46,7.63,7.92,2.05,0.64,0.221,0.474,0.221,0.305,0.372,90.0,76.0,77.0,98.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.475,0.338,0.074,0.112,-0.92,1.08,-5.05,-4.72,93.7,85.7,84.6,79.2,0.17,0.426,0.21,0.204,0.407,0.375,0.4,0.6,0.32,0.667,0.833,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-29,746748,Groundout,field_out,True,663993,680897,Nathaniel Lowe,Nick Nastrini,0,538d0618-4a9b-4fe3-8103-0a0f5d12fe3e,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,7.04,6.57,30.2,84.0,102.0,86.0,0.725,6.46,7.63,7.92,2.05,0.64,0.221,0.474,0.221,0.305,0.372,90.0,76.0,77.0,98.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.475,0.338,0.074,0.112,-0.92,1.08,-5.05,-4.72,93.7,85.7,84.6,79.2,0.17,0.426,0.21,0.204,0.407,0.375,0.4,0.6,0.32,0.667,0.833,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-29,746748,Groundout,field_out,True,673357,543135,Luis Robert Jr.,Nathan Eovaldi,0,51f16eff-236e-480b-b167-6042c851d78c,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.6,3.75,140.0,104.0,98.0,103.0,0.746,8.87,2.06,7.52,1.16,1.61,0.216,0.394,0.116,0.345,0.454,,,,102.0,102.0,103.0,74.0,106.0,99.0,113.0,98.0,103.0,0.375,0.031,0.135,,1.27,-1.5,-1.28,,95.5,,86.2,76.9,0.2,0.312,0.2,0.333,0.571,0.171,,,,0.232,0.518,0.357,92.0,106.0,98.0,126.0,103.0,111.0,0.149,0.311,-0.05,1.64,91.5,88.6,0.199,0.298,0.367,0.304,0.494,0.194,,,,,,,,,,,,,,,
25,2024-08-29,746748,Strikeout,strikeout,True,643217,543135,Andrew Benintendi,Nathan Eovaldi,0,b679134b-ca4b-44ed-8b67-f3620b7fa24d,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.6,3.75,140.0,104.0,98.0,103.0,0.746,8.87,2.06,7.52,1.16,1.61,0.216,0.394,0.116,0.345,0.454,,,,102.0,102.0,103.0,74.0,106.0,99.0,113.0,98.0,103.0,0.375,0.031,0.135,,1.27,-1.5,-1.28,,95.5,,86.2,76.9,0.2,0.312,0.2,0.333,0.571,0.171,,,,0.232,0.518,0.357,92.0,106.0,98.0,126.0,103.0,111.0,0.149,0.311,-0.05,1.64,91.5,88.6,0.199,0.298,0.367,0.304,0.494,0.194,,,,,,,,,,,,,,,
26,2024-08-29,746748,Lineout,field_out,True,683734,543135,Andrew Vaughn,Nathan Eovaldi,0,8288817a-1108-4bc0-b8d1-299d91486433,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.6,3.75,140.0,104.0,98.0,103.0,0.746,8.87,2.06,7.52,1.16,1.61,0.216,0.394,0.116,0.345,0.454,,,,102.0,102.0,103.0,74.0,106.0,99.0,113.0,98.0,103.0,0.375,0.031,0.135,,1.27,-1.5,-1.28,,95.5,,86.2,76.9,0.2,0.312,0.2,0.333,0.571,0.171,,,,0.232,0.518,0.357,92.0,106.0,98.0,126.0,103.0,111.0,0.149,0.311,-0.05,1.64,91.5,88.6,0.199,0.298,0.367,0.304,0.494,0.194,,,,,,,,,,,,,,,
27,2024-08-29,746748,Single,single,False,673962,680897,Josh Jung,Nick Nastrini,0,1c81659c-3506-4277-ab5b-eab8f5ddf87e,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,7.04,6.57,30.2,84.0,102.0,86.0,0.725,6.46,7.63,7.92,2.05,0.64,0.221,0.474,0.221,0.305,0.372,90.0,76.0,77.0,98.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.475,0.338,0.074,0.112,-0.92,1.08,-5.05,-4.72,93.7,85.7,84.6,79.2,0.17,0.426,0.21,0.204,0.407,0.375,0.4,0.6,0.32,0.667,0.833,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-29,746748,Flyout,field_out,True,694671,680897,Wyatt Langford,Nick Nastrini,0,4398137f-f1f7-44c5-b5b3-0d2ccbcb2484,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,7.04,6.57,30.2,84.0,102.0,86.0,0.725,6.46,7.63,7.92,2.05,0.64,0.221,0.474,0.221,0.305,0.372,90.0,76.0,77.0,98.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.475,0.338,0.074,0.112,-0.92,1.08,-5.05,-4.72,93.7,85.7,84.6,79.2,0.17,0.426,0.21,0.204,0.407,0.375,0.4,0.6,0.32,0.667,0.833,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-29,746748,Flyout,field_out,True,641680,680897,Jonah Heim,Nick Nastrini,1,a38ecc23-ec77-4867-95ef-32f4ec48ea3a,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,7.04,6.57,30.2,84.0,102.0,86.0,0.725,6.46,7.63,7.92,2.05,0.64,0.221,0.474,0.221,0.305,0.372,90.0,76.0,77.0,98.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.475,0.338,0.074,0.112,-0.92,1.08,-5.05,-4.72,93.7,85.7,84.6,79.2,0.17,0.426,0.21,0.204,0.407,0.375,0.4,0.6,0.32,0.667,0.833,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-29,746748,Strikeout,strikeout,True,665750,680897,Leody Taveras,Nick Nastrini,0,6cbb1ffc-c728-4aa6-8dfd-9c51e057338b,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,7.04,6.57,30.2,84.0,102.0,86.0,0.725,6.46,7.63,7.92,2.05,0.64,0.221,0.474,0.221,0.305,0.372,90.0,76.0,77.0,98.0,77.0,83.0,102.0,81.0,80.0,107.0,95.0,99.0,0.475,0.338,0.074,0.112,-0.92,1.08,-5.05,-4.72,93.7,85.7,84.6,79.2,0.17,0.426,0.21,0.204,0.407,0.375,0.4,0.6,0.32,0.667,0.833,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-29,746748,Single,single,False,657757,543135,Gavin Sheets,Nathan Eovaldi,0,61f89ffd-9816-4e11-859f-4459f0c92967,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.6,3.75,140.0,104.0,98.0,103.0,0.746,8.87,2.06,7.52,1.16,1.61,0.216,0.394,0.116,0.345,0.454,,,,102.0,102.0,103.0,74.0,106.0,99.0,113.0,98.0,103.0,0.375,0.031,0.135,,1.27,-1.5,-1.28,,95.5,,86.2,76.9,0.2,0.312,0.2,0.333,0.571,0.171,,,,0.232,0.518,0.357,92.0,106.0,98.0,126.0,103.0,111.0,0.149,0.311,-0.05,1.64,91.5,88.6,0.199,0.298,0.367,0.304,0.494,0.194,,,,,,,,,,,,,,,
32,2024-08-29,746748,Grounded Into DP,grounded_into_double_play,True,686676,543135,Korey Lee,Nathan Eovaldi,1,acb2a0bd-f1a4-4d65-9527-ae5e0b4ff009,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.6,3.75,140.0,104.0,98.0,103.0,0.746,8.87,2.06,7.52,1.16,1.61,0.216,0.394,0.116,0.345,0.454,,,,102.0,102.0,103.0,74.0,106.0,99.0,113.0,98.0,103.0,0.375,0.031,0.135,,1.27,-1.5,-1.28,,95.5,,86.2,76.9,0.2,0.312,0.2,0.333,0.571,0.171,,,,0.232,0.518,0.357,92.0,106.0,98.0,126.0,103.0,111.0,0.149,0.311,-0.05,1.64,91.5,88.6,0.199,0.298,0.367,0.304,0.494,0.194,,,,,,,,,,,,,,,
33,2024-08-29,746748,Groundout,field_out,True,672820,543135,Lenyn Sosa,Nathan Eovaldi,0,6f0fb3ed-8a6c-4a7d-ad73-d5adb2a0e588,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.6,3.75,140.0,104.0,98.0,103.0,0.746,8.87,2.06,7.52,1.16,1.61,0.216,0.394,0.116,0.345,0.454,,,,102.0,102.0,103.0,74.0,106.0,99.0,113.0,98.0,103.0,0.375,0.031,0.135,,1.27,-1.5,-1.28,,95.5,,86.2,76.9,0.2,0.312,0.2,0.333,0.571,0.171,,,,0.232,0.518,0.357,92.0,106.0,98.0,126.0,103.0,111.0,0.149,0.311,-0.05,1.64,91.5,88.6,0.199,0.298,0.367,0.304,0.494,0.194,,,,,,,,,,,,,,,
