,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-05-05,745587,Strikeout,strikeout,True,666165,592836,Blake Sabol,Taijuan Walker,0,c007c373-bde9-4b9a-8856-d4349d6c157b,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,90.0,90.0,92.0,61.0,95.0,84.0,76.0,98.0,93.0,30.0,112.0,104.0,97.0,91.0,86.0,121.0,102.0,109.0,0.279,0.136,0.114,0.174,0.193,0.104,0.24,-5.12,-5.91,-1.25,2.76,1.79,91.3,87.2,86.2,90.9,84.8,74.5,0.31,0.534,0.074,0.426,0.704,0.141,0.1,0.175,0.313,0.4,1.0,0.093,0.176,0.176,0.194,0.133,0.333,0.189,,,,,,,,,,,,,,,
11,2024-05-05,745587,Field Error,field_error,False,664761,657277,Alec Bohm,Logan Webb,1,34e58b52-1f74-4491-85c3-289c7a54f33c,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,,,,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,,,,0.388,0.048,0.011,,0.223,,1.24,5.55,,1.02,0.18,,92.3,90.3,,92.2,83.5,,0.276,0.346,0.15,,,,0.247,0.323,0.227,,,,0.1,0.15,0.39,,,,132.0,105.0,115.0,0.329,0.28,87.4,0.283,0.405,0.197,,,,,,
12,2024-05-05,745587,Groundout,field_out,True,669016,657277,Brandon Marsh,Logan Webb,1,3832f56a-6751-491c-a208-4f4b17bc5539,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,,,,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,,,,0.388,0.048,0.011,,0.223,,1.24,5.55,,1.02,0.18,,92.3,90.3,,92.2,83.5,,0.276,0.346,0.15,,,,0.247,0.323,0.227,,,,0.1,0.15,0.39,,,,132.0,105.0,115.0,0.329,0.28,87.4,0.283,0.405,0.197,,,,,,
13,2024-05-05,745587,Strikeout,strikeout,True,592206,657277,Nick Castellanos,Logan Webb,0,14a84033-051f-49e3-b716-b6541eb6a567,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,,,,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,,,,0.388,0.048,0.011,,0.223,,1.24,5.55,,1.02,0.18,,92.3,90.3,,92.2,83.5,,0.276,0.346,0.15,,,,0.247,0.323,0.227,,,,0.1,0.15,0.39,,,,132.0,105.0,115.0,0.329,0.28,87.4,0.283,0.405,0.197,,,,,,
14,2024-05-05,745587,Walk,walk,False,681082,657277,Bryson Stott,Logan Webb,0,0c8325b0-7aad-4aa6-9998-545ebacea3ed,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,,,,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,,,,0.388,0.048,0.011,,0.223,,1.24,5.55,,1.02,0.18,,92.3,90.3,,92.2,83.5,,0.276,0.346,0.15,,,,0.247,0.323,0.227,,,,0.1,0.15,0.39,,,,132.0,105.0,115.0,0.329,0.28,87.4,0.283,0.405,0.197,,,,,,
15,2024-05-05,745587,Single,single,False,624641,657277,Edmundo Sosa,Logan Webb,1,ebd2aefc-f267-4153-87e9-266309c15ba5,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,,,,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,,,,0.388,0.048,0.011,,0.223,,1.24,5.55,,1.02,0.18,,92.3,90.3,,92.2,83.5,,0.276,0.346,0.15,,,,0.247,0.323,0.227,,,,0.1,0.15,0.39,,,,132.0,105.0,115.0,0.329,0.28,87.4,0.283,0.405,0.197,,,,,,
16,2024-05-05,745587,Strikeout,strikeout,True,679032,657277,Johan Rojas,Logan Webb,1,284e1dde-126b-42ba-aed6-d0262e26d3f6,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,,,,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,,,,0.388,0.048,0.011,,0.223,,1.24,5.55,,1.02,0.18,,92.3,90.3,,92.2,83.5,,0.276,0.346,0.15,,,,0.247,0.323,0.227,,,,0.1,0.15,0.39,,,,132.0,105.0,115.0,0.329,0.28,87.4,0.283,0.405,0.197,,,,,,
17,2024-05-05,745587,Lineout,field_out,True,605113,592836,Nick Ahmed,Taijuan Walker,0,bd0802d6-9571-42bc-b17f-de4acd9cd206,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,90.0,90.0,92.0,61.0,95.0,84.0,76.0,98.0,93.0,30.0,112.0,104.0,97.0,91.0,86.0,121.0,102.0,109.0,0.279,0.136,0.114,0.174,0.193,0.104,0.24,-5.12,-5.91,-1.25,2.76,1.79,91.3,87.2,86.2,90.9,84.8,74.5,0.31,0.534,0.074,0.426,0.704,0.141,0.1,0.175,0.313,0.4,1.0,0.093,0.176,0.176,0.194,0.133,0.333,0.189,,,,,,,,,,,,,,,
18,2024-05-05,745587,Single,single,False,808982,592836,Jung Hoo Lee,Taijuan Walker,0,85117c08-f33a-4e1d-ac56-9f348601ec1e,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,90.0,90.0,92.0,61.0,95.0,84.0,76.0,98.0,93.0,30.0,112.0,104.0,97.0,91.0,86.0,121.0,102.0,109.0,0.279,0.136,0.114,0.174,0.193,0.104,0.24,-5.12,-5.91,-1.25,2.76,1.79,91.3,87.2,86.2,90.9,84.8,74.5,0.31,0.534,0.074,0.426,0.704,0.141,0.1,0.175,0.313,0.4,1.0,0.093,0.176,0.176,0.194,0.133,0.333,0.189,,,,,,,,,,,,,,,
19,2024-05-05,745587,Strikeout,strikeout,True,664774,592836,LaMonte Wade Jr.,Taijuan Walker,0,dd6bb7e7-b852-4aa1-8440-8b51a905df7b,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,90.0,90.0,92.0,61.0,95.0,84.0,76.0,98.0,93.0,30.0,112.0,104.0,97.0,91.0,86.0,121.0,102.0,109.0,0.279,0.136,0.114,0.174,0.193,0.104,0.24,-5.12,-5.91,-1.25,2.76,1.79,91.3,87.2,86.2,90.9,84.8,74.5,0.31,0.534,0.074,0.426,0.704,0.141,0.1,0.175,0.313,0.4,1.0,0.093,0.176,0.176,0.194,0.133,0.333,0.189,,,,,,,,,,,,,,,
20,2024-05-05,745587,Lineout,field_out,True,527038,592836,Wilmer Flores,Taijuan Walker,0,0b907879-0de8-44e1-b04d-f32ecbeb768d,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,90.0,90.0,92.0,61.0,95.0,84.0,76.0,98.0,93.0,30.0,112.0,104.0,97.0,91.0,86.0,121.0,102.0,109.0,0.279,0.136,0.114,0.174,0.193,0.104,0.24,-5.12,-5.91,-1.25,2.76,1.79,91.3,87.2,86.2,90.9,84.8,74.5,0.31,0.534,0.074,0.426,0.704,0.141,0.1,0.175,0.313,0.4,1.0,0.093,0.176,0.176,0.194,0.133,0.333,0.189,,,,,,,,,,,,,,,
21,2024-05-05,745587,Walk,walk,False,656941,657277,Kyle Schwarber,Logan Webb,0,91975a1f-fff1-440c-9f46-45de2e0ad7f0,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,,,,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,,,,0.388,0.048,0.011,,0.223,,1.24,5.55,,1.02,0.18,,92.3,90.3,,92.2,83.5,,0.276,0.346,0.15,,,,0.247,0.323,0.227,,,,0.1,0.15,0.39,,,,132.0,105.0,115.0,0.329,0.28,87.4,0.283,0.405,0.197,,,,,,
22,2024-05-05,745587,Single,single,False,592663,657277,J.T. Realmuto,Logan Webb,1,d917b842-25f2-49df-a401-05ab2f2cadd4,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,,,,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,,,,0.388,0.048,0.011,,0.223,,1.24,5.55,,1.02,0.18,,92.3,90.3,,92.2,83.5,,0.276,0.346,0.15,,,,0.247,0.323,0.227,,,,0.1,0.15,0.39,,,,132.0,105.0,115.0,0.329,0.28,87.4,0.283,0.405,0.197,,,,,,
23,2024-05-05,745587,Home Run,home_run,False,547180,657277,Bryce Harper,Logan Webb,1,f49f53c2-fdd7-4ba8-96fb-1532283647db,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,,,,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,,,,0.388,0.048,0.011,,0.223,,1.24,5.55,,1.02,0.18,,92.3,90.3,,92.2,83.5,,0.276,0.346,0.15,,,,0.247,0.323,0.227,,,,0.1,0.15,0.39,,,,132.0,105.0,115.0,0.329,0.28,87.4,0.283,0.405,0.197,,,,,,
24,2024-05-05,745587,Groundout,field_out,True,664761,657277,Alec Bohm,Logan Webb,0,3c3c9d88-253f-40d3-8886-90972de6b1f0,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,,,,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,,,,0.388,0.048,0.011,,0.223,,1.24,5.55,,1.02,0.18,,92.3,90.3,,92.2,83.5,,0.276,0.346,0.15,,,,0.247,0.323,0.227,,,,0.1,0.15,0.39,,,,132.0,105.0,115.0,0.329,0.28,87.4,0.283,0.405,0.197,,,,,,
25,2024-05-05,745587,Strikeout,strikeout,True,669016,657277,Brandon Marsh,Logan Webb,0,3d95a9c5-5c67-42ca-a6a1-e97c88bb6e43,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,,,,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,,,,0.388,0.048,0.011,,0.223,,1.24,5.55,,1.02,0.18,,92.3,90.3,,92.2,83.5,,0.276,0.346,0.15,,,,0.247,0.323,0.227,,,,0.1,0.15,0.39,,,,132.0,105.0,115.0,0.329,0.28,87.4,0.283,0.405,0.197,,,,,,
26,2024-05-05,745587,Single,single,False,592206,657277,Nick Castellanos,Logan Webb,0,3e6a319b-d4ae-4549-a949-8bb6d5bf67df,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,,,,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,,,,0.388,0.048,0.011,,0.223,,1.24,5.55,,1.02,0.18,,92.3,90.3,,92.2,83.5,,0.276,0.346,0.15,,,,0.247,0.323,0.227,,,,0.1,0.15,0.39,,,,132.0,105.0,115.0,0.329,0.28,87.4,0.283,0.405,0.197,,,,,,
27,2024-05-05,745587,Double,double,False,681082,657277,Bryson Stott,Logan Webb,1,33cd9d70-3f79-4f88-83fc-5673acda8bc0,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,,,,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,,,,0.388,0.048,0.011,,0.223,,1.24,5.55,,1.02,0.18,,92.3,90.3,,92.2,83.5,,0.276,0.346,0.15,,,,0.247,0.323,0.227,,,,0.1,0.15,0.39,,,,132.0,105.0,115.0,0.329,0.28,87.4,0.283,0.405,0.197,,,,,,
28,2024-05-05,745587,Strikeout,strikeout,True,624641,657277,Edmundo Sosa,Logan Webb,0,e9fc9a90-e7c2-4860-9b31-d85b237335ba,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,,,,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,,,,0.388,0.048,0.011,,0.223,,1.24,5.55,,1.02,0.18,,92.3,90.3,,92.2,83.5,,0.276,0.346,0.15,,,,0.247,0.323,0.227,,,,0.1,0.15,0.39,,,,132.0,105.0,115.0,0.329,0.28,87.4,0.283,0.405,0.197,,,,,,
29,2024-05-05,745587,Pop Out,field_out,True,624424,592836,Michael Conforto,Taijuan Walker,0,5852e9cf-74c1-4217-947b-7603051bb6aa,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,90.0,90.0,92.0,61.0,95.0,84.0,76.0,98.0,93.0,30.0,112.0,104.0,97.0,91.0,86.0,121.0,102.0,109.0,0.279,0.136,0.114,0.174,0.193,0.104,0.24,-5.12,-5.91,-1.25,2.76,1.79,91.3,87.2,86.2,90.9,84.8,74.5,0.31,0.534,0.074,0.426,0.704,0.141,0.1,0.175,0.313,0.4,1.0,0.093,0.176,0.176,0.194,0.133,0.333,0.189,,,,,,,,,,,,,,,
30,2024-05-05,745587,Pop Out,field_out,True,656305,592836,Matt Chapman,Taijuan Walker,0,14c444dd-a945-46ff-865a-18e576caa5c3,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,90.0,90.0,92.0,61.0,95.0,84.0,76.0,98.0,93.0,30.0,112.0,104.0,97.0,91.0,86.0,121.0,102.0,109.0,0.279,0.136,0.114,0.174,0.193,0.104,0.24,-5.12,-5.91,-1.25,2.76,1.79,91.3,87.2,86.2,90.9,84.8,74.5,0.31,0.534,0.074,0.426,0.704,0.141,0.1,0.175,0.313,0.4,1.0,0.093,0.176,0.176,0.194,0.133,0.333,0.189,,,,,,,,,,,,,,,
31,2024-05-05,745587,Flyout,field_out,True,573262,592836,Mike Yastrzemski,Taijuan Walker,0,5f61d572-1827-492b-bc1e-f920d9a3c86b,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,90.0,90.0,92.0,61.0,95.0,84.0,76.0,98.0,93.0,30.0,112.0,104.0,97.0,91.0,86.0,121.0,102.0,109.0,0.279,0.136,0.114,0.174,0.193,0.104,0.24,-5.12,-5.91,-1.25,2.76,1.79,91.3,87.2,86.2,90.9,84.8,74.5,0.31,0.534,0.074,0.426,0.704,0.141,0.1,0.175,0.313,0.4,1.0,0.093,0.176,0.176,0.194,0.133,0.333,0.189,,,,,,,,,,,,,,,
32,2024-05-05,745587,Pop Out,field_out,True,679032,657277,Johan Rojas,Logan Webb,0,fc4eed30-6bb3-4ef9-ba2f-f84a72bdde62,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,,,,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,,,,0.388,0.048,0.011,,0.223,,1.24,5.55,,1.02,0.18,,92.3,90.3,,92.2,83.5,,0.276,0.346,0.15,,,,0.247,0.323,0.227,,,,0.1,0.15,0.39,,,,132.0,105.0,115.0,0.329,0.28,87.4,0.283,0.405,0.197,,,,,,
