,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff
10,2024-09-04,746178,Strikeout,strikeout,True,666176,676272,Jo Adell,Bobby Miller,0,1bca7acb-b367-4de4-bb67-6649570dc69f,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,7.79,6.65,49.2,93.0,113.0,97.0,0.764,8.7,4.53,10.33,2.72,1.25,0.211,0.388,0.102,0.415,0.409,105.0,91.0,97.0,120.0,98.0,104.0,118.0,90.0,93.0,99.0,95.0,89.0,115.0,100.0,108.0,0.11,0.403,0.107,0.18,0.199,-1.69,-3.43,-2.99,-1.03,1.23,97.5,86.3,97.2,88.7,79.6,0.323,0.656,0.169,0.1,0.2,0.438,0.316,0.632,0.297,0.364,0.545,0.339,0.429,0.762,0.173,,,,,,,,,,,,,,,,,,
11,2024-09-04,746178,Strikeout,strikeout,True,606192,656288,Teoscar Hernández,Griffin Canning,0,3edbfb9f-dd6c-4c66-8afd-23cea1dbd045,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.02,4.77,150.2,98.0,87.0,97.0,0.772,6.75,3.35,9.08,1.49,1.04,0.227,0.434,0.125,0.362,0.401,96.0,102.0,102.0,74.0,97.0,96.0,73.0,93.0,86.0,78.0,88.0,76.0,105.0,101.0,111.0,0.01,0.374,0.232,0.115,0.27,-0.85,-7.83,-1.13,-0.53,1.07,93.5,88.6,93.0,87.9,80.6,0.25,0.52,0.15,0.239,0.346,0.289,0.304,0.471,0.321,0.273,0.386,0.255,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,
12,2024-09-04,746178,Single,single,False,666158,656288,Gavin Lux,Griffin Canning,0,cd1a7ecb-45e0-48d7-9842-461bfa48d07e,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.02,4.77,150.2,98.0,87.0,97.0,0.772,6.75,3.35,9.08,1.49,1.04,0.227,0.434,0.125,0.362,0.401,96.0,102.0,102.0,74.0,97.0,96.0,73.0,93.0,86.0,78.0,88.0,76.0,105.0,101.0,111.0,0.01,0.374,0.232,0.115,0.27,-0.85,-7.83,-1.13,-0.53,1.07,93.5,88.6,93.0,87.9,80.6,0.25,0.52,0.15,0.239,0.346,0.289,0.304,0.471,0.321,0.273,0.386,0.255,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,
13,2024-09-04,746178,Strikeout,strikeout,True,669242,656288,Tommy Edman,Griffin Canning,0,751dfc35-1e6f-4767-a0bf-b865ae4fde89,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.02,4.77,150.2,98.0,87.0,97.0,0.772,6.75,3.35,9.08,1.49,1.04,0.227,0.434,0.125,0.362,0.401,96.0,102.0,102.0,74.0,97.0,96.0,73.0,93.0,86.0,78.0,88.0,76.0,105.0,101.0,111.0,0.01,0.374,0.232,0.115,0.27,-0.85,-7.83,-1.13,-0.53,1.07,93.5,88.6,93.0,87.9,80.6,0.25,0.52,0.15,0.239,0.346,0.289,0.304,0.471,0.321,0.273,0.386,0.255,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,
14,2024-09-04,746178,Strikeout,strikeout,True,571970,656288,Max Muncy,Griffin Canning,0,b5bba31b-53bb-4bf9-84cb-add7df26bb3f,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.02,4.77,150.2,98.0,87.0,97.0,0.772,6.75,3.35,9.08,1.49,1.04,0.227,0.434,0.125,0.362,0.401,96.0,102.0,102.0,74.0,97.0,96.0,73.0,93.0,86.0,78.0,88.0,76.0,105.0,101.0,111.0,0.01,0.374,0.232,0.115,0.27,-0.85,-7.83,-1.13,-0.53,1.07,93.5,88.6,93.0,87.9,80.6,0.25,0.52,0.15,0.239,0.346,0.289,0.304,0.471,0.321,0.273,0.386,0.255,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,
15,2024-09-04,746178,Home Run,home_run,False,694359,676272,Niko Kavadas,Bobby Miller,0,336b614d-bd44-4b22-b133-6c6f8f15e0fd,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,7.79,6.65,49.2,93.0,113.0,97.0,0.764,8.7,4.53,10.33,2.72,1.25,0.211,0.388,0.102,0.415,0.409,105.0,91.0,97.0,120.0,98.0,104.0,118.0,90.0,93.0,99.0,95.0,89.0,115.0,100.0,108.0,0.11,0.403,0.107,0.18,0.199,-1.69,-3.43,-2.99,-1.03,1.23,97.5,86.3,97.2,88.7,79.6,0.323,0.656,0.169,0.1,0.2,0.438,0.316,0.632,0.297,0.364,0.545,0.339,0.429,0.762,0.173,,,,,,,,,,,,,,,,,,
16,2024-09-04,746178,Strikeout,strikeout,True,621493,676272,Taylor Ward,Bobby Miller,0,07aec99a-396a-48c9-b6c7-92bb80f0b3a4,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,7.79,6.65,49.2,93.0,113.0,97.0,0.764,8.7,4.53,10.33,2.72,1.25,0.211,0.388,0.102,0.415,0.409,105.0,91.0,97.0,120.0,98.0,104.0,118.0,90.0,93.0,99.0,95.0,89.0,115.0,100.0,108.0,0.11,0.403,0.107,0.18,0.199,-1.69,-3.43,-2.99,-1.03,1.23,97.5,86.3,97.2,88.7,79.6,0.323,0.656,0.169,0.1,0.2,0.438,0.316,0.632,0.297,0.364,0.545,0.339,0.429,0.762,0.173,,,,,,,,,,,,,,,,,,
17,2024-09-04,746178,Strikeout,strikeout,True,687263,676272,Zach Neto,Bobby Miller,0,5e2dc79a-3dd1-472e-b49f-e5177097ad44,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,7.79,6.65,49.2,93.0,113.0,97.0,0.764,8.7,4.53,10.33,2.72,1.25,0.211,0.388,0.102,0.415,0.409,105.0,91.0,97.0,120.0,98.0,104.0,118.0,90.0,93.0,99.0,95.0,89.0,115.0,100.0,108.0,0.11,0.403,0.107,0.18,0.199,-1.69,-3.43,-2.99,-1.03,1.23,97.5,86.3,97.2,88.7,79.6,0.323,0.656,0.169,0.1,0.2,0.438,0.316,0.632,0.297,0.364,0.545,0.339,0.429,0.762,0.173,,,,,,,,,,,,,,,,,,
18,2024-09-04,746178,Lineout,field_out,True,694384,676272,Nolan Schanuel,Bobby Miller,0,bb773847-442c-4f75-a621-c356ce403c68,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,7.79,6.65,49.2,93.0,113.0,97.0,0.764,8.7,4.53,10.33,2.72,1.25,0.211,0.388,0.102,0.415,0.409,105.0,91.0,97.0,120.0,98.0,104.0,118.0,90.0,93.0,99.0,95.0,89.0,115.0,100.0,108.0,0.11,0.403,0.107,0.18,0.199,-1.69,-3.43,-2.99,-1.03,1.23,97.5,86.3,97.2,88.7,79.6,0.323,0.656,0.169,0.1,0.2,0.438,0.316,0.632,0.297,0.364,0.545,0.339,0.429,0.762,0.173,,,,,,,,,,,,,,,,,,
19,2024-09-04,746178,Walk,walk,False,500743,656288,Miguel Rojas,Griffin Canning,0,ad84d3c8-45d6-4113-adaf-3926cf7041fe,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.02,4.77,150.2,98.0,87.0,97.0,0.772,6.75,3.35,9.08,1.49,1.04,0.227,0.434,0.125,0.362,0.401,96.0,102.0,102.0,74.0,97.0,96.0,73.0,93.0,86.0,78.0,88.0,76.0,105.0,101.0,111.0,0.01,0.374,0.232,0.115,0.27,-0.85,-7.83,-1.13,-0.53,1.07,93.5,88.6,93.0,87.9,80.6,0.25,0.52,0.15,0.239,0.346,0.289,0.304,0.471,0.321,0.273,0.386,0.255,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,
20,2024-09-04,746178,Grounded Into DP,grounded_into_double_play,True,605131,656288,Austin Barnes,Griffin Canning,1,a80a2832-0d27-4691-86e0-2db85fd439b8,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.02,4.77,150.2,98.0,87.0,97.0,0.772,6.75,3.35,9.08,1.49,1.04,0.227,0.434,0.125,0.362,0.401,96.0,102.0,102.0,74.0,97.0,96.0,73.0,93.0,86.0,78.0,88.0,76.0,105.0,101.0,111.0,0.01,0.374,0.232,0.115,0.27,-0.85,-7.83,-1.13,-0.53,1.07,93.5,88.6,93.0,87.9,80.6,0.25,0.52,0.15,0.239,0.346,0.289,0.304,0.471,0.321,0.273,0.386,0.255,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,
21,2024-09-04,746178,Flyout,field_out,True,660271,656288,Shohei Ohtani,Griffin Canning,0,2b07ff22-6f9c-4f10-ba1f-238192db1ade,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.02,4.77,150.2,98.0,87.0,97.0,0.772,6.75,3.35,9.08,1.49,1.04,0.227,0.434,0.125,0.362,0.401,96.0,102.0,102.0,74.0,97.0,96.0,73.0,93.0,86.0,78.0,88.0,76.0,105.0,101.0,111.0,0.01,0.374,0.232,0.115,0.27,-0.85,-7.83,-1.13,-0.53,1.07,93.5,88.6,93.0,87.9,80.6,0.25,0.52,0.15,0.239,0.346,0.289,0.304,0.471,0.321,0.273,0.386,0.255,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,
22,2024-09-04,746178,Lineout,field_out,True,543685,676272,Anthony Rendon,Bobby Miller,0,1da95aa1-c6e5-4e5d-ae6d-c0469e4281dd,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,7.79,6.65,49.2,93.0,113.0,97.0,0.764,8.7,4.53,10.33,2.72,1.25,0.211,0.388,0.102,0.415,0.409,105.0,91.0,97.0,120.0,98.0,104.0,118.0,90.0,93.0,99.0,95.0,89.0,115.0,100.0,108.0,0.11,0.403,0.107,0.18,0.199,-1.69,-3.43,-2.99,-1.03,1.23,97.5,86.3,97.2,88.7,79.6,0.323,0.656,0.169,0.1,0.2,0.438,0.316,0.632,0.297,0.364,0.545,0.339,0.429,0.762,0.173,,,,,,,,,,,,,,,,,,
23,2024-09-04,746178,Strikeout,strikeout,True,666160,676272,Mickey Moniak,Bobby Miller,0,46ee6e30-4eea-4165-94da-9bff6ffb1970,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,7.79,6.65,49.2,93.0,113.0,97.0,0.764,8.7,4.53,10.33,2.72,1.25,0.211,0.388,0.102,0.415,0.409,105.0,91.0,97.0,120.0,98.0,104.0,118.0,90.0,93.0,99.0,95.0,89.0,115.0,100.0,108.0,0.11,0.403,0.107,0.18,0.199,-1.69,-3.43,-2.99,-1.03,1.23,97.5,86.3,97.2,88.7,79.6,0.323,0.656,0.169,0.1,0.2,0.438,0.316,0.632,0.297,0.364,0.545,0.339,0.429,0.762,0.173,,,,,,,,,,,,,,,,,,
24,2024-09-04,746178,Flyout,field_out,True,681351,676272,Logan O'Hoppe,Bobby Miller,0,982e8641-c993-4504-bd81-d710aa574254,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,7.79,6.65,49.2,93.0,113.0,97.0,0.764,8.7,4.53,10.33,2.72,1.25,0.211,0.388,0.102,0.415,0.409,105.0,91.0,97.0,120.0,98.0,104.0,118.0,90.0,93.0,99.0,95.0,89.0,115.0,100.0,108.0,0.11,0.403,0.107,0.18,0.199,-1.69,-3.43,-2.99,-1.03,1.23,97.5,86.3,97.2,88.7,79.6,0.323,0.656,0.169,0.1,0.2,0.438,0.316,0.632,0.297,0.364,0.545,0.339,0.429,0.762,0.173,,,,,,,,,,,,,,,,,,
25,2024-09-04,746178,Single,single,False,605141,656288,Mookie Betts,Griffin Canning,0,eb93e405-8279-410a-b7b3-5ae89d80d240,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.02,4.77,150.2,98.0,87.0,97.0,0.772,6.75,3.35,9.08,1.49,1.04,0.227,0.434,0.125,0.362,0.401,96.0,102.0,102.0,74.0,97.0,96.0,73.0,93.0,86.0,78.0,88.0,76.0,105.0,101.0,111.0,0.01,0.374,0.232,0.115,0.27,-0.85,-7.83,-1.13,-0.53,1.07,93.5,88.6,93.0,87.9,80.6,0.25,0.52,0.15,0.239,0.346,0.289,0.304,0.471,0.321,0.273,0.386,0.255,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,
26,2024-09-04,746178,Grounded Into DP,grounded_into_double_play,True,518692,656288,Freddie Freeman,Griffin Canning,1,8a4a517e-2a59-45c6-b353-f5a63e61b32b,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.02,4.77,150.2,98.0,87.0,97.0,0.772,6.75,3.35,9.08,1.49,1.04,0.227,0.434,0.125,0.362,0.401,96.0,102.0,102.0,74.0,97.0,96.0,73.0,93.0,86.0,78.0,88.0,76.0,105.0,101.0,111.0,0.01,0.374,0.232,0.115,0.27,-0.85,-7.83,-1.13,-0.53,1.07,93.5,88.6,93.0,87.9,80.6,0.25,0.52,0.15,0.239,0.346,0.289,0.304,0.471,0.321,0.273,0.386,0.255,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,
27,2024-09-04,746178,Flyout,field_out,True,606192,656288,Teoscar Hernández,Griffin Canning,0,58a99a98-24f0-4709-ac75-dc9fb4aa0804,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.02,4.77,150.2,98.0,87.0,97.0,0.772,6.75,3.35,9.08,1.49,1.04,0.227,0.434,0.125,0.362,0.401,96.0,102.0,102.0,74.0,97.0,96.0,73.0,93.0,86.0,78.0,88.0,76.0,105.0,101.0,111.0,0.01,0.374,0.232,0.115,0.27,-0.85,-7.83,-1.13,-0.53,1.07,93.5,88.6,93.0,87.9,80.6,0.25,0.52,0.15,0.239,0.346,0.289,0.304,0.471,0.321,0.273,0.386,0.255,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,
28,2024-09-04,746178,Groundout,field_out,True,592273,676272,Brandon Drury,Bobby Miller,0,73c080cf-6e90-424d-a987-0a139e708f92,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,7.79,6.65,49.2,93.0,113.0,97.0,0.764,8.7,4.53,10.33,2.72,1.25,0.211,0.388,0.102,0.415,0.409,105.0,91.0,97.0,120.0,98.0,104.0,118.0,90.0,93.0,99.0,95.0,89.0,115.0,100.0,108.0,0.11,0.403,0.107,0.18,0.199,-1.69,-3.43,-2.99,-1.03,1.23,97.5,86.3,97.2,88.7,79.6,0.323,0.656,0.169,0.1,0.2,0.438,0.316,0.632,0.297,0.364,0.545,0.339,0.429,0.762,0.173,,,,,,,,,,,,,,,,,,
29,2024-09-04,746178,Strikeout,strikeout,True,666176,676272,Jo Adell,Bobby Miller,0,e45612de-0f2d-467d-a3de-4189ba67aeb6,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,7.79,6.65,49.2,93.0,113.0,97.0,0.764,8.7,4.53,10.33,2.72,1.25,0.211,0.388,0.102,0.415,0.409,105.0,91.0,97.0,120.0,98.0,104.0,118.0,90.0,93.0,99.0,95.0,89.0,115.0,100.0,108.0,0.11,0.403,0.107,0.18,0.199,-1.69,-3.43,-2.99,-1.03,1.23,97.5,86.3,97.2,88.7,79.6,0.323,0.656,0.169,0.1,0.2,0.438,0.316,0.632,0.297,0.364,0.545,0.339,0.429,0.762,0.173,,,,,,,,,,,,,,,,,,
30,2024-09-04,746178,Strikeout,strikeout,True,694359,676272,Niko Kavadas,Bobby Miller,0,c088110b-acfb-478b-8b70-4913eebe5f8b,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,7.79,6.65,49.2,93.0,113.0,97.0,0.764,8.7,4.53,10.33,2.72,1.25,0.211,0.388,0.102,0.415,0.409,105.0,91.0,97.0,120.0,98.0,104.0,118.0,90.0,93.0,99.0,95.0,89.0,115.0,100.0,108.0,0.11,0.403,0.107,0.18,0.199,-1.69,-3.43,-2.99,-1.03,1.23,97.5,86.3,97.2,88.7,79.6,0.323,0.656,0.169,0.1,0.2,0.438,0.316,0.632,0.297,0.364,0.545,0.339,0.429,0.762,0.173,,,,,,,,,,,,,,,,,,
31,2024-09-04,746178,Pop Out,field_out,True,666158,656288,Gavin Lux,Griffin Canning,0,b5b1bea5-149c-496b-b9ef-06d1d0ec2576,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.02,4.77,150.2,98.0,87.0,97.0,0.772,6.75,3.35,9.08,1.49,1.04,0.227,0.434,0.125,0.362,0.401,96.0,102.0,102.0,74.0,97.0,96.0,73.0,93.0,86.0,78.0,88.0,76.0,105.0,101.0,111.0,0.01,0.374,0.232,0.115,0.27,-0.85,-7.83,-1.13,-0.53,1.07,93.5,88.6,93.0,87.9,80.6,0.25,0.52,0.15,0.239,0.346,0.289,0.304,0.471,0.321,0.273,0.386,0.255,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,
32,2024-09-04,746178,Groundout,field_out,True,669242,656288,Tommy Edman,Griffin Canning,0,7cb6a994-40de-4f21-9785-a13eccb1aa94,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.02,4.77,150.2,98.0,87.0,97.0,0.772,6.75,3.35,9.08,1.49,1.04,0.227,0.434,0.125,0.362,0.401,96.0,102.0,102.0,74.0,97.0,96.0,73.0,93.0,86.0,78.0,88.0,76.0,105.0,101.0,111.0,0.01,0.374,0.232,0.115,0.27,-0.85,-7.83,-1.13,-0.53,1.07,93.5,88.6,93.0,87.9,80.6,0.25,0.52,0.15,0.239,0.346,0.289,0.304,0.471,0.321,0.273,0.386,0.255,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,
33,2024-09-04,746178,Walk,walk,False,571970,656288,Max Muncy,Griffin Canning,0,e4282e03-c1ef-4183-823d-74b46e433631,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.02,4.77,150.2,98.0,87.0,97.0,0.772,6.75,3.35,9.08,1.49,1.04,0.227,0.434,0.125,0.362,0.401,96.0,102.0,102.0,74.0,97.0,96.0,73.0,93.0,86.0,78.0,88.0,76.0,105.0,101.0,111.0,0.01,0.374,0.232,0.115,0.27,-0.85,-7.83,-1.13,-0.53,1.07,93.5,88.6,93.0,87.9,80.6,0.25,0.52,0.15,0.239,0.346,0.289,0.304,0.471,0.321,0.273,0.386,0.255,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,
