,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff
10,2024-09-02,744972,Pop Out,field_out,True,665862,683004,Jazz Chisholm Jr.,Jack Leiter,0,a4ee8542-8774-4813-8751-efa140873e42,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,10.41,6.08,23.1,98.0,120.0,103.0,0.76,7.33,3.86,12.73,1.54,0.97,0.202,0.429,0.131,0.321,0.419,115.0,77.0,88.0,85.0,99.0,102.0,133.0,99.0,106.0,116.0,102.0,107.0,59.0,65.0,57.0,0.522,0.026,0.271,0.124,0.057,-2.97,-13.16,-1.72,3.14,0.31,96.3,91.1,89.0,86.3,81.2,0.35,0.617,0.291,0.391,0.565,0.154,0.077,0.077,0.333,0.2,0.2,0.444,,,,,,,,,,,,,,,,,,,,,
11,2024-09-02,744972,Strikeout,strikeout,True,673962,543037,Josh Jung,Gerrit Cole,0,bcd275fa-2cb5-407e-9134-7386ab180332,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.36,3.75,75.0,101.0,111.0,105.0,0.772,10.2,2.88,8.28,1.32,0.82,0.275,0.377,0.176,0.328,0.428,71.0,92.0,90.0,,,,117.0,99.0,103.0,127.0,107.0,112.0,100.0,105.0,104.0,0.46,0.172,0.141,,0.038,-0.09,-1.16,0.77,,-4.48,96.0,91.3,88.1,88.2,,0.215,0.422,0.239,0.229,0.271,0.277,0.173,0.212,0.33,0.4,0.8,0.227,102.0,99.0,106.0,0.19,2.52,82.7,0.364,0.636,0.223,,,,,,,,,,,,
12,2024-09-02,744972,Groundout,field_out,True,694671,543037,Wyatt Langford,Gerrit Cole,0,d22a1e5c-81c1-4ccc-be11-21d3f585e564,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.36,3.75,75.0,101.0,111.0,105.0,0.772,10.2,2.88,8.28,1.32,0.82,0.275,0.377,0.176,0.328,0.428,71.0,92.0,90.0,,,,117.0,99.0,103.0,127.0,107.0,112.0,100.0,105.0,104.0,0.46,0.172,0.141,,0.038,-0.09,-1.16,0.77,,-4.48,96.0,91.3,88.1,88.2,,0.215,0.422,0.239,0.229,0.271,0.277,0.173,0.212,0.33,0.4,0.8,0.227,102.0,99.0,106.0,0.19,2.52,82.7,0.364,0.636,0.223,,,,,,,,,,,,
13,2024-09-02,744972,Strikeout,strikeout,True,641680,543037,Jonah Heim,Gerrit Cole,0,1ae8c1c6-5e46-4628-b27d-048d4329c207,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.36,3.75,75.0,101.0,111.0,105.0,0.772,10.2,2.88,8.28,1.32,0.82,0.275,0.377,0.176,0.328,0.428,71.0,92.0,90.0,,,,117.0,99.0,103.0,127.0,107.0,112.0,100.0,105.0,104.0,0.46,0.172,0.141,,0.038,-0.09,-1.16,0.77,,-4.48,96.0,91.3,88.1,88.2,,0.215,0.422,0.239,0.229,0.271,0.277,0.173,0.212,0.33,0.4,0.8,0.227,102.0,99.0,106.0,0.19,2.52,82.7,0.364,0.636,0.223,,,,,,,,,,,,
14,2024-09-02,744972,Groundout,field_out,True,519203,683004,Anthony Rizzo,Jack Leiter,0,e710ea26-7f02-473f-a6e5-03fa049394b0,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,10.41,6.08,23.1,98.0,120.0,103.0,0.76,7.33,3.86,12.73,1.54,0.97,0.202,0.429,0.131,0.321,0.419,115.0,77.0,88.0,85.0,99.0,102.0,133.0,99.0,106.0,116.0,102.0,107.0,59.0,65.0,57.0,0.522,0.026,0.271,0.124,0.057,-2.97,-13.16,-1.72,3.14,0.31,96.3,91.1,89.0,86.3,81.2,0.35,0.617,0.291,0.391,0.565,0.154,0.077,0.077,0.333,0.2,0.2,0.444,,,,,,,,,,,,,,,,,,,,,
15,2024-09-02,744972,Single,single,False,683011,683004,Anthony Volpe,Jack Leiter,0,1e30a7de-7015-4fe2-9da1-2ecc9e6a234f,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,10.41,6.08,23.1,98.0,120.0,103.0,0.76,7.33,3.86,12.73,1.54,0.97,0.202,0.429,0.131,0.321,0.419,115.0,77.0,88.0,85.0,99.0,102.0,133.0,99.0,106.0,116.0,102.0,107.0,59.0,65.0,57.0,0.522,0.026,0.271,0.124,0.057,-2.97,-13.16,-1.72,3.14,0.31,96.3,91.1,89.0,86.3,81.2,0.35,0.617,0.291,0.391,0.565,0.154,0.077,0.077,0.333,0.2,0.2,0.444,,,,,,,,,,,,,,,,,,,,,
16,2024-09-02,744972,Single,single,False,657077,683004,Alex Verdugo,Jack Leiter,1,978bcb79-979f-44fc-b314-72ec963203ff,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,10.41,6.08,23.1,98.0,120.0,103.0,0.76,7.33,3.86,12.73,1.54,0.97,0.202,0.429,0.131,0.321,0.419,115.0,77.0,88.0,85.0,99.0,102.0,133.0,99.0,106.0,116.0,102.0,107.0,59.0,65.0,57.0,0.522,0.026,0.271,0.124,0.057,-2.97,-13.16,-1.72,3.14,0.31,96.3,91.1,89.0,86.3,81.2,0.35,0.617,0.291,0.391,0.565,0.154,0.077,0.077,0.333,0.2,0.2,0.444,,,,,,,,,,,,,,,,,,,,,
17,2024-09-02,744972,Double,double,False,650402,683004,Gleyber Torres,Jack Leiter,1,6fa3c825-b0ac-48e6-8b80-530a763f4205,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,10.41,6.08,23.1,98.0,120.0,103.0,0.76,7.33,3.86,12.73,1.54,0.97,0.202,0.429,0.131,0.321,0.419,115.0,77.0,88.0,85.0,99.0,102.0,133.0,99.0,106.0,116.0,102.0,107.0,59.0,65.0,57.0,0.522,0.026,0.271,0.124,0.057,-2.97,-13.16,-1.72,3.14,0.31,96.3,91.1,89.0,86.3,81.2,0.35,0.617,0.291,0.391,0.565,0.154,0.077,0.077,0.333,0.2,0.2,0.444,,,,,,,,,,,,,,,,,,,,,
18,2024-09-02,744972,Groundout,field_out,True,665742,683004,Juan Soto,Jack Leiter,1,60beb5cf-44d2-4f13-8719-86f509249983,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,10.41,6.08,23.1,98.0,120.0,103.0,0.76,7.33,3.86,12.73,1.54,0.97,0.202,0.429,0.131,0.321,0.419,115.0,77.0,88.0,85.0,99.0,102.0,133.0,99.0,106.0,116.0,102.0,107.0,59.0,65.0,57.0,0.522,0.026,0.271,0.124,0.057,-2.97,-13.16,-1.72,3.14,0.31,96.3,91.1,89.0,86.3,81.2,0.35,0.617,0.291,0.391,0.565,0.154,0.077,0.077,0.333,0.2,0.2,0.444,,,,,,,,,,,,,,,,,,,,,
19,2024-09-02,744972,Strikeout,strikeout,True,592450,683004,Aaron Judge,Jack Leiter,0,516f70ad-b387-49ba-a027-7474e6808bb4,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,10.41,6.08,23.1,98.0,120.0,103.0,0.76,7.33,3.86,12.73,1.54,0.97,0.202,0.429,0.131,0.321,0.419,115.0,77.0,88.0,85.0,99.0,102.0,133.0,99.0,106.0,116.0,102.0,107.0,59.0,65.0,57.0,0.522,0.026,0.271,0.124,0.057,-2.97,-13.16,-1.72,3.14,0.31,96.3,91.1,89.0,86.3,81.2,0.35,0.617,0.291,0.391,0.565,0.154,0.077,0.077,0.333,0.2,0.2,0.444,,,,,,,,,,,,,,,,,,,,,
20,2024-09-02,744972,Single,single,False,665750,543037,Leody Taveras,Gerrit Cole,0,4031e5eb-1a97-45a1-805d-fb536c9eee88,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.36,3.75,75.0,101.0,111.0,105.0,0.772,10.2,2.88,8.28,1.32,0.82,0.275,0.377,0.176,0.328,0.428,71.0,92.0,90.0,,,,117.0,99.0,103.0,127.0,107.0,112.0,100.0,105.0,104.0,0.46,0.172,0.141,,0.038,-0.09,-1.16,0.77,,-4.48,96.0,91.3,88.1,88.2,,0.215,0.422,0.239,0.229,0.271,0.277,0.173,0.212,0.33,0.4,0.8,0.227,102.0,99.0,106.0,0.19,2.52,82.7,0.364,0.636,0.223,,,,,,,,,,,,
21,2024-09-02,744972,Forceout,force_out,True,543760,543037,Marcus Semien,Gerrit Cole,1,f289e514-d8a6-49c6-bd40-83a7be94b18d,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.36,3.75,75.0,101.0,111.0,105.0,0.772,10.2,2.88,8.28,1.32,0.82,0.275,0.377,0.176,0.328,0.428,71.0,92.0,90.0,,,,117.0,99.0,103.0,127.0,107.0,112.0,100.0,105.0,104.0,0.46,0.172,0.141,,0.038,-0.09,-1.16,0.77,,-4.48,96.0,91.3,88.1,88.2,,0.215,0.422,0.239,0.229,0.271,0.277,0.173,0.212,0.33,0.4,0.8,0.227,102.0,99.0,106.0,0.19,2.52,82.7,0.364,0.636,0.223,,,,,,,,,,,,
22,2024-09-02,744972,Strikeout,strikeout,True,608369,543037,Corey Seager,Gerrit Cole,0,80bf66e5-fec4-4d82-9340-27ea5da5313b,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.36,3.75,75.0,101.0,111.0,105.0,0.772,10.2,2.88,8.28,1.32,0.82,0.275,0.377,0.176,0.328,0.428,71.0,92.0,90.0,,,,117.0,99.0,103.0,127.0,107.0,112.0,100.0,105.0,104.0,0.46,0.172,0.141,,0.038,-0.09,-1.16,0.77,,-4.48,96.0,91.3,88.1,88.2,,0.215,0.422,0.239,0.229,0.271,0.277,0.173,0.212,0.33,0.4,0.8,0.227,102.0,99.0,106.0,0.19,2.52,82.7,0.364,0.636,0.223,,,,,,,,,,,,
23,2024-09-02,744972,Double,double,False,669701,543037,Josh Smith,Gerrit Cole,1,ed18d22d-9f96-4940-b912-17d281a6ef9e,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.36,3.75,75.0,101.0,111.0,105.0,0.772,10.2,2.88,8.28,1.32,0.82,0.275,0.377,0.176,0.328,0.428,71.0,92.0,90.0,,,,117.0,99.0,103.0,127.0,107.0,112.0,100.0,105.0,104.0,0.46,0.172,0.141,,0.038,-0.09,-1.16,0.77,,-4.48,96.0,91.3,88.1,88.2,,0.215,0.422,0.239,0.229,0.271,0.277,0.173,0.212,0.33,0.4,0.8,0.227,102.0,99.0,106.0,0.19,2.52,82.7,0.364,0.636,0.223,,,,,,,,,,,,
24,2024-09-02,744972,Strikeout,strikeout,True,666969,543037,Adolis García,Gerrit Cole,0,e1facb58-7beb-4170-85f6-dfca7abee7ef,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.36,3.75,75.0,101.0,111.0,105.0,0.772,10.2,2.88,8.28,1.32,0.82,0.275,0.377,0.176,0.328,0.428,71.0,92.0,90.0,,,,117.0,99.0,103.0,127.0,107.0,112.0,100.0,105.0,104.0,0.46,0.172,0.141,,0.038,-0.09,-1.16,0.77,,-4.48,96.0,91.3,88.1,88.2,,0.215,0.422,0.239,0.229,0.271,0.277,0.173,0.212,0.33,0.4,0.8,0.227,102.0,99.0,106.0,0.19,2.52,82.7,0.364,0.636,0.223,,,,,,,,,,,,
25,2024-09-02,744972,Flyout,field_out,True,669224,683004,Austin Wells,Jack Leiter,0,a6af1af5-d27f-4a6b-8f5a-60047f6d660a,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,10.41,6.08,23.1,98.0,120.0,103.0,0.76,7.33,3.86,12.73,1.54,0.97,0.202,0.429,0.131,0.321,0.419,115.0,77.0,88.0,85.0,99.0,102.0,133.0,99.0,106.0,116.0,102.0,107.0,59.0,65.0,57.0,0.522,0.026,0.271,0.124,0.057,-2.97,-13.16,-1.72,3.14,0.31,96.3,91.1,89.0,86.3,81.2,0.35,0.617,0.291,0.391,0.565,0.154,0.077,0.077,0.333,0.2,0.2,0.444,,,,,,,,,,,,,,,,,,,,,
26,2024-09-02,744972,Pop Out,field_out,True,519317,683004,Giancarlo Stanton,Jack Leiter,0,9a86b918-c395-4578-8939-0465cb5f346c,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,10.41,6.08,23.1,98.0,120.0,103.0,0.76,7.33,3.86,12.73,1.54,0.97,0.202,0.429,0.131,0.321,0.419,115.0,77.0,88.0,85.0,99.0,102.0,133.0,99.0,106.0,116.0,102.0,107.0,59.0,65.0,57.0,0.522,0.026,0.271,0.124,0.057,-2.97,-13.16,-1.72,3.14,0.31,96.3,91.1,89.0,86.3,81.2,0.35,0.617,0.291,0.391,0.565,0.154,0.077,0.077,0.333,0.2,0.2,0.444,,,,,,,,,,,,,,,,,,,,,
27,2024-09-02,744972,Flyout,field_out,True,665862,683004,Jazz Chisholm Jr.,Jack Leiter,0,8d30a699-e349-49f1-b0df-f197b61895f8,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,10.41,6.08,23.1,98.0,120.0,103.0,0.76,7.33,3.86,12.73,1.54,0.97,0.202,0.429,0.131,0.321,0.419,115.0,77.0,88.0,85.0,99.0,102.0,133.0,99.0,106.0,116.0,102.0,107.0,59.0,65.0,57.0,0.522,0.026,0.271,0.124,0.057,-2.97,-13.16,-1.72,3.14,0.31,96.3,91.1,89.0,86.3,81.2,0.35,0.617,0.291,0.391,0.565,0.154,0.077,0.077,0.333,0.2,0.2,0.444,,,,,,,,,,,,,,,,,,,,,
28,2024-09-02,744972,Single,single,False,663993,543037,Nathaniel Lowe,Gerrit Cole,0,764fc9d4-3b58-44e5-9fd0-1287d2e860e6,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.36,3.75,75.0,101.0,111.0,105.0,0.772,10.2,2.88,8.28,1.32,0.82,0.275,0.377,0.176,0.328,0.428,71.0,92.0,90.0,,,,117.0,99.0,103.0,127.0,107.0,112.0,100.0,105.0,104.0,0.46,0.172,0.141,,0.038,-0.09,-1.16,0.77,,-4.48,96.0,91.3,88.1,88.2,,0.215,0.422,0.239,0.229,0.271,0.277,0.173,0.212,0.33,0.4,0.8,0.227,102.0,99.0,106.0,0.19,2.52,82.7,0.364,0.636,0.223,,,,,,,,,,,,
29,2024-09-02,744972,Flyout,field_out,True,673962,543037,Josh Jung,Gerrit Cole,0,6439e3fc-fbe8-4790-85d4-2ba289f10f18,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.36,3.75,75.0,101.0,111.0,105.0,0.772,10.2,2.88,8.28,1.32,0.82,0.275,0.377,0.176,0.328,0.428,71.0,92.0,90.0,,,,117.0,99.0,103.0,127.0,107.0,112.0,100.0,105.0,104.0,0.46,0.172,0.141,,0.038,-0.09,-1.16,0.77,,-4.48,96.0,91.3,88.1,88.2,,0.215,0.422,0.239,0.229,0.271,0.277,0.173,0.212,0.33,0.4,0.8,0.227,102.0,99.0,106.0,0.19,2.52,82.7,0.364,0.636,0.223,,,,,,,,,,,,
30,2024-09-02,744972,Groundout,field_out,True,694671,543037,Wyatt Langford,Gerrit Cole,1,44506765-3f64-45f0-b1b7-68b8615e802a,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.36,3.75,75.0,101.0,111.0,105.0,0.772,10.2,2.88,8.28,1.32,0.82,0.275,0.377,0.176,0.328,0.428,71.0,92.0,90.0,,,,117.0,99.0,103.0,127.0,107.0,112.0,100.0,105.0,104.0,0.46,0.172,0.141,,0.038,-0.09,-1.16,0.77,,-4.48,96.0,91.3,88.1,88.2,,0.215,0.422,0.239,0.229,0.271,0.277,0.173,0.212,0.33,0.4,0.8,0.227,102.0,99.0,106.0,0.19,2.52,82.7,0.364,0.636,0.223,,,,,,,,,,,,
31,2024-09-02,744972,Lineout,field_out,True,641680,543037,Jonah Heim,Gerrit Cole,0,fe6afce2-8a40-4091-a438-f505adc85ccc,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.36,3.75,75.0,101.0,111.0,105.0,0.772,10.2,2.88,8.28,1.32,0.82,0.275,0.377,0.176,0.328,0.428,71.0,92.0,90.0,,,,117.0,99.0,103.0,127.0,107.0,112.0,100.0,105.0,104.0,0.46,0.172,0.141,,0.038,-0.09,-1.16,0.77,,-4.48,96.0,91.3,88.1,88.2,,0.215,0.422,0.239,0.229,0.271,0.277,0.173,0.212,0.33,0.4,0.8,0.227,102.0,99.0,106.0,0.19,2.52,82.7,0.364,0.636,0.223,,,,,,,,,,,,
32,2024-09-02,744972,Flyout,field_out,True,519203,683004,Anthony Rizzo,Jack Leiter,0,7e4e9363-3214-4e57-b064-bf46b465a78d,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,10.41,6.08,23.1,98.0,120.0,103.0,0.76,7.33,3.86,12.73,1.54,0.97,0.202,0.429,0.131,0.321,0.419,115.0,77.0,88.0,85.0,99.0,102.0,133.0,99.0,106.0,116.0,102.0,107.0,59.0,65.0,57.0,0.522,0.026,0.271,0.124,0.057,-2.97,-13.16,-1.72,3.14,0.31,96.3,91.1,89.0,86.3,81.2,0.35,0.617,0.291,0.391,0.565,0.154,0.077,0.077,0.333,0.2,0.2,0.444,,,,,,,,,,,,,,,,,,,,,
33,2024-09-02,744972,Flyout,field_out,True,683011,683004,Anthony Volpe,Jack Leiter,0,caad2db6-adb0-4a80-8808-9b042b869e0f,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,10.41,6.08,23.1,98.0,120.0,103.0,0.76,7.33,3.86,12.73,1.54,0.97,0.202,0.429,0.131,0.321,0.419,115.0,77.0,88.0,85.0,99.0,102.0,133.0,99.0,106.0,116.0,102.0,107.0,59.0,65.0,57.0,0.522,0.026,0.271,0.124,0.057,-2.97,-13.16,-1.72,3.14,0.31,96.3,91.1,89.0,86.3,81.2,0.35,0.617,0.291,0.391,0.565,0.154,0.077,0.077,0.333,0.2,0.2,0.444,,,,,,,,,,,,,,,,,,,,,
