,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,ST_ba,ST_slg,ST_whiff,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff
0,2024-09-02,747155,Single,single,False,660271,593958,Shohei Ohtani,Eduardo Rodriguez,0,4b7da55c-09d8-4e82-8b3b-a1304bff3209,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.83,6.2,29.1,103.0,77.0,95.0,0.826,5.52,3.07,10.74,1.23,0.98,0.173,0.462,0.154,0.337,0.381,97.0,104.0,102.0,59.0,101.0,89.0,82.0,113.0,96.0,105.0,106.0,100.0,74.0,104.0,93.0,0.089,0.426,0.153,0.074,0.259,-0.52,-2.39,-3.99,-3.01,0.63,91.8,88.6,86.8,91.4,83.8,0.282,0.538,0.206,0.237,0.395,0.254,0.333,0.625,0.128,0.385,0.385,0.095,0.286,0.714,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-09-02,747155,Grounded Into DP,grounded_into_double_play,True,605141,593958,Mookie Betts,Eduardo Rodriguez,1,e028cf23-b415-4f99-9adc-53293ffc2517,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.83,6.2,29.1,103.0,77.0,95.0,0.826,5.52,3.07,10.74,1.23,0.98,0.173,0.462,0.154,0.337,0.381,97.0,104.0,102.0,59.0,101.0,89.0,82.0,113.0,96.0,105.0,106.0,100.0,74.0,104.0,93.0,0.089,0.426,0.153,0.074,0.259,-0.52,-2.39,-3.99,-3.01,0.63,91.8,88.6,86.8,91.4,83.8,0.282,0.538,0.206,0.237,0.395,0.254,0.333,0.625,0.128,0.385,0.385,0.095,0.286,0.714,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-09-02,747155,Walk,walk,False,518692,593958,Freddie Freeman,Eduardo Rodriguez,0,7ccb9c43-7606-4052-94f0-5a0267316157,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.83,6.2,29.1,103.0,77.0,95.0,0.826,5.52,3.07,10.74,1.23,0.98,0.173,0.462,0.154,0.337,0.381,97.0,104.0,102.0,59.0,101.0,89.0,82.0,113.0,96.0,105.0,106.0,100.0,74.0,104.0,93.0,0.089,0.426,0.153,0.074,0.259,-0.52,-2.39,-3.99,-3.01,0.63,91.8,88.6,86.8,91.4,83.8,0.282,0.538,0.206,0.237,0.395,0.254,0.333,0.625,0.128,0.385,0.385,0.095,0.286,0.714,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-09-02,747155,Double,double,False,606192,593958,Teoscar Hernández,Eduardo Rodriguez,1,cd89625a-4892-4b4c-a8c9-5dffa3ff0573,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.83,6.2,29.1,103.0,77.0,95.0,0.826,5.52,3.07,10.74,1.23,0.98,0.173,0.462,0.154,0.337,0.381,97.0,104.0,102.0,59.0,101.0,89.0,82.0,113.0,96.0,105.0,106.0,100.0,74.0,104.0,93.0,0.089,0.426,0.153,0.074,0.259,-0.52,-2.39,-3.99,-3.01,0.63,91.8,88.6,86.8,91.4,83.8,0.282,0.538,0.206,0.237,0.395,0.254,0.333,0.625,0.128,0.385,0.385,0.095,0.286,0.714,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-09-02,747155,Strikeout,strikeout,True,669257,593958,Will Smith,Eduardo Rodriguez,0,1e2d8d67-06e8-449e-b06b-9660047ef622,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.83,6.2,29.1,103.0,77.0,95.0,0.826,5.52,3.07,10.74,1.23,0.98,0.173,0.462,0.154,0.337,0.381,97.0,104.0,102.0,59.0,101.0,89.0,82.0,113.0,96.0,105.0,106.0,100.0,74.0,104.0,93.0,0.089,0.426,0.153,0.074,0.259,-0.52,-2.39,-3.99,-3.01,0.63,91.8,88.6,86.8,91.4,83.8,0.282,0.538,0.206,0.237,0.395,0.254,0.333,0.625,0.128,0.385,0.385,0.095,0.286,0.714,0.0,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-09-02,747155,Groundout,field_out,True,682998,656427,Corbin Carroll,Jack Flaherty,0,687242aa-e89c-492f-b1b0-37a72c297349,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,2.86,3.24,148.0,104.0,95.0,103.0,0.713,10.95,1.76,7.36,1.28,1.07,0.226,0.425,0.167,0.29,0.382,87.0,82.0,81.0,93.0,106.0,104.0,74.0,84.0,69.0,95.0,103.0,104.0,,,,0.021,0.441,,0.297,0.03,0.91,,-6.09,0.17,-0.52,93.5,,85.7,90.6,84.8,0.238,0.373,0.248,0.111,0.333,0.111,,,,0.6,1.2,0.385,0.217,0.452,0.356,102.0,103.0,107.0,0.212,2.27,77.5,0.167,0.194,0.442,,,,,,,,,,,,,,,
6,2024-09-02,747155,Single,single,False,664983,656427,Jake McCarthy,Jack Flaherty,0,11adf6eb-9002-43a1-95e3-cf71e84597b8,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,2.86,3.24,148.0,104.0,95.0,103.0,0.713,10.95,1.76,7.36,1.28,1.07,0.226,0.425,0.167,0.29,0.382,87.0,82.0,81.0,93.0,106.0,104.0,74.0,84.0,69.0,95.0,103.0,104.0,,,,0.021,0.441,,0.297,0.03,0.91,,-6.09,0.17,-0.52,93.5,,85.7,90.6,84.8,0.238,0.373,0.248,0.111,0.333,0.111,,,,0.6,1.2,0.385,0.217,0.452,0.356,102.0,103.0,107.0,0.212,2.27,77.5,0.167,0.194,0.442,,,,,,,,,,,,,,,
7,2024-09-02,747155,Grounded Into DP,grounded_into_double_play,True,592626,656427,Joc Pederson,Jack Flaherty,1,55c154ed-356d-4495-a6b9-dadd0e9e12d0,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,2.86,3.24,148.0,104.0,95.0,103.0,0.713,10.95,1.76,7.36,1.28,1.07,0.226,0.425,0.167,0.29,0.382,87.0,82.0,81.0,93.0,106.0,104.0,74.0,84.0,69.0,95.0,103.0,104.0,,,,0.021,0.441,,0.297,0.03,0.91,,-6.09,0.17,-0.52,93.5,,85.7,90.6,84.8,0.238,0.373,0.248,0.111,0.333,0.111,,,,0.6,1.2,0.385,0.217,0.452,0.356,102.0,103.0,107.0,0.212,2.27,77.5,0.167,0.194,0.442,,,,,,,,,,,,,,,
8,2024-09-02,747155,Flyout,field_out,True,669242,593958,Tommy Edman,Eduardo Rodriguez,0,99f09c41-6696-4d78-9e8f-16f6097cc2e0,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.83,6.2,29.1,103.0,77.0,95.0,0.826,5.52,3.07,10.74,1.23,0.98,0.173,0.462,0.154,0.337,0.381,97.0,104.0,102.0,59.0,101.0,89.0,82.0,113.0,96.0,105.0,106.0,100.0,74.0,104.0,93.0,0.089,0.426,0.153,0.074,0.259,-0.52,-2.39,-3.99,-3.01,0.63,91.8,88.6,86.8,91.4,83.8,0.282,0.538,0.206,0.237,0.395,0.254,0.333,0.625,0.128,0.385,0.385,0.095,0.286,0.714,0.0,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-09-02,747155,Groundout,field_out,True,500743,593958,Miguel Rojas,Eduardo Rodriguez,0,d3d7042f-dd2e-49ca-a96a-0e80d1ee49e4,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.83,6.2,29.1,103.0,77.0,95.0,0.826,5.52,3.07,10.74,1.23,0.98,0.173,0.462,0.154,0.337,0.381,97.0,104.0,102.0,59.0,101.0,89.0,82.0,113.0,96.0,105.0,106.0,100.0,74.0,104.0,93.0,0.089,0.426,0.153,0.074,0.259,-0.52,-2.39,-3.99,-3.01,0.63,91.8,88.6,86.8,91.4,83.8,0.282,0.538,0.206,0.237,0.395,0.254,0.333,0.625,0.128,0.385,0.385,0.095,0.286,0.714,0.0,,,,,,,,,,,,,,,,,,,,,,,,
