,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff
10,2024-07-20,744910,Strikeout,strikeout,True,595879,579328,Javier Báez,Yusei Kikuchi,0,7c829b5b-2e9c-477c-bfd6-705a69beed0c,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-20,744910,Strikeout,strikeout,True,570482,579328,Gio Urshela,Yusei Kikuchi,0,594fb51e-b57b-4b9b-9237-579d9fe22295,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-20,744910,Pop Out,field_out,True,643376,681857,Danny Jansen,Reese Olson,0,93717aa5-a015-4959-a70c-172b01631fcc,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,112.0,97.0,103.0,0.239,0.278,0.059,0.225,-0.34,1.72,-2.03,0.11,94.1,86.4,84.8,79.1,0.287,0.415,0.101,0.263,0.526,0.282,0.153,0.212,0.429,0.221,0.349,0.436,76.0,104.0,97.0,0.2,1.57,94.2,0.271,0.375,0.086,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-07-20,744910,Walk,walk,False,662139,681857,Daulton Varsho,Reese Olson,0,48e00012-2c62-4f5a-af9a-ef7605e0aeb3,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,112.0,97.0,103.0,0.239,0.278,0.059,0.225,-0.34,1.72,-2.03,0.11,94.1,86.4,84.8,79.1,0.287,0.415,0.101,0.263,0.526,0.282,0.153,0.212,0.429,0.221,0.349,0.436,76.0,104.0,97.0,0.2,1.57,94.2,0.271,0.375,0.086,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-07-20,744910,Grounded Into DP,grounded_into_double_play,True,676914,681857,Davis Schneider,Reese Olson,1,42c3174a-31d0-4354-8c8f-f8d6a0ba2ae5,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,112.0,97.0,103.0,0.239,0.278,0.059,0.225,-0.34,1.72,-2.03,0.11,94.1,86.4,84.8,79.1,0.287,0.415,0.101,0.263,0.526,0.282,0.153,0.212,0.429,0.221,0.349,0.436,76.0,104.0,97.0,0.2,1.57,94.2,0.271,0.375,0.086,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-07-20,744910,Lineout,field_out,True,668723,579328,Ryan Vilade,Yusei Kikuchi,0,121c0119-3444-456b-b9c3-13c7f44f9d8e,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-20,744910,Groundout,field_out,True,628451,579328,Andy Ibáñez,Yusei Kikuchi,0,4ff34e69-5546-47b9-b23b-3c45c50d4471,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-20,744910,Walk,walk,False,669234,579328,Justyn-Henry Malloy,Yusei Kikuchi,0,1c850e02-cec7-4e0a-a32f-e3170eb5ba83,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-20,744910,Strikeout,strikeout,True,663837,579328,Matt Vierling,Yusei Kikuchi,0,56833e44-7e50-4d84-8fc1-8507e5b2a569,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-20,744910,Strikeout,strikeout,True,677870,656412,Leo Jiménez,Alex Faedo,0,796e99ea-78b9-4f6a-a7b1-58eaa438b010,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.5,4.24,43.2,101.0,104.0,103.0,0.704,7.83,3.92,7.42,1.24,1.36,0.248,0.456,0.128,0.336,0.359,108.0,103.0,110.0,,,,92.0,94.0,89.0,111.0,107.0,112.0,0.318,0.424,,0.207,1.28,0.64,,-1.0,94.0,89.0,83.1,,0.167,0.317,0.25,,,,0.193,0.368,0.407,0.294,0.412,0.274,81.0,89.0,88.0,0.051,-7.0,93.5,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-07-20,744910,Pop Out,field_out,True,595281,656412,Kevin Kiermaier,Alex Faedo,0,5e82eb58-d0ac-48c5-86d7-f60266a133e8,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.5,4.24,43.2,101.0,104.0,103.0,0.704,7.83,3.92,7.42,1.24,1.36,0.248,0.456,0.128,0.336,0.359,108.0,103.0,110.0,,,,92.0,94.0,89.0,111.0,107.0,112.0,0.318,0.424,,0.207,1.28,0.64,,-1.0,94.0,89.0,83.1,,0.167,0.317,0.25,,,,0.193,0.368,0.407,0.294,0.412,0.274,81.0,89.0,88.0,0.051,-7.0,93.5,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-07-20,744910,Strikeout,strikeout,True,543807,656412,George Springer,Alex Faedo,0,0dc26c0a-1221-4ba4-8988-e35624e55ba9,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.5,4.24,43.2,101.0,104.0,103.0,0.704,7.83,3.92,7.42,1.24,1.36,0.248,0.456,0.128,0.336,0.359,108.0,103.0,110.0,,,,92.0,94.0,89.0,111.0,107.0,112.0,0.318,0.424,,0.207,1.28,0.64,,-1.0,94.0,89.0,83.1,,0.167,0.317,0.25,,,,0.193,0.368,0.407,0.294,0.412,0.274,81.0,89.0,88.0,0.051,-7.0,93.5,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-07-20,744910,Strikeout,strikeout,True,592192,579328,Mark Canha,Yusei Kikuchi,0,1051d190-0145-4cbf-94dd-307479ecd638,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-07-20,744910,Groundout,field_out,True,672761,579328,Wenceel Pérez,Yusei Kikuchi,0,d0bdacaf-e37f-4a0a-aa44-94894892ceba,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-20,744910,Strikeout,strikeout,True,668670,579328,Jake Rogers,Yusei Kikuchi,0,15ed97b2-c736-4789-976a-93f6bb24987f,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-20,744910,Flyout,field_out,True,687462,656412,Spencer Horwitz,Alex Faedo,0,d5044f97-3e53-46ea-b9a2-e341985308a1,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.5,4.24,43.2,101.0,104.0,103.0,0.704,7.83,3.92,7.42,1.24,1.36,0.248,0.456,0.128,0.336,0.359,108.0,103.0,110.0,,,,92.0,94.0,89.0,111.0,107.0,112.0,0.318,0.424,,0.207,1.28,0.64,,-1.0,94.0,89.0,83.1,,0.167,0.317,0.25,,,,0.193,0.368,0.407,0.294,0.412,0.274,81.0,89.0,88.0,0.051,-7.0,93.5,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-20,744910,Single,single,False,665489,656412,Vladimir Guerrero Jr.,Alex Faedo,0,037f2462-f8fd-4d2f-b859-cd6574cc7019,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.5,4.24,43.2,101.0,104.0,103.0,0.704,7.83,3.92,7.42,1.24,1.36,0.248,0.456,0.128,0.336,0.359,108.0,103.0,110.0,,,,92.0,94.0,89.0,111.0,107.0,112.0,0.318,0.424,,0.207,1.28,0.64,,-1.0,94.0,89.0,83.1,,0.167,0.317,0.25,,,,0.193,0.368,0.407,0.294,0.412,0.274,81.0,89.0,88.0,0.051,-7.0,93.5,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-20,744910,Strikeout Double Play,strikeout_double_play,True,457759,656412,Justin Turner,Alex Faedo,1,0e7c72da-4aa0-4466-9763-fce9204ff72d,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.5,4.24,43.2,101.0,104.0,103.0,0.704,7.83,3.92,7.42,1.24,1.36,0.248,0.456,0.128,0.336,0.359,108.0,103.0,110.0,,,,92.0,94.0,89.0,111.0,107.0,112.0,0.318,0.424,,0.207,1.28,0.64,,-1.0,94.0,89.0,83.1,,0.167,0.317,0.25,,,,0.193,0.368,0.407,0.294,0.412,0.274,81.0,89.0,88.0,0.051,-7.0,93.5,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-20,744910,Strikeout,strikeout,True,595879,579328,Javier Báez,Yusei Kikuchi,0,79c24bf3-de0d-48e2-980d-5ee56eedaa5e,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-20,744910,Strikeout,strikeout,True,570482,579328,Gio Urshela,Yusei Kikuchi,0,f844e5d1-583c-424d-adff-b99bf5c6dfb9,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-07-20,744910,Single,single,False,668723,579328,Ryan Vilade,Yusei Kikuchi,0,9434171c-7b36-41bf-89a4-5bf6c6f2e3d0,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-07-20,744910,Double,double,False,628451,579328,Andy Ibáñez,Yusei Kikuchi,1,932ef63a-1110-4c90-9e59-22848f7e6332,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-07-20,744910,Flyout,field_out,True,669234,579328,Justyn-Henry Malloy,Yusei Kikuchi,0,75550aec-42bf-4bb9-962c-4937f7e692ec,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-07-20,744910,Strikeout,strikeout,True,643376,628317,Danny Jansen,Kenta Maeda,0,08951e12-7fd7-4cf8-970f-bea80b407281,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,,,,80.0,77.0,79.0,65.0,95.0,88.0,99.0,95.0,97.0,0.251,0.355,0.023,,-2.92,-0.92,-5.16,,90.5,,81.6,76.5,0.362,0.707,0.125,0.667,1.0,0.0,0.24,0.32,0.267,,,,62.0,100.0,90.0,0.069,-0.54,90.4,0.3,0.35,0.143,109.0,104.0,107.0,0.301,0.11,83.7,0.2,0.388,0.273,,,,,,,,,,,,,,,
