,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSL/C,wCU/C,vFA,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vCH,vSI,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-09-22,746657,Strikeout,strikeout,True,669707,668881,Jared Triolo,Hunter Greene,0,70cd09f6-172e-4ee8-b976-fcafd4cc4eac,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.99,146.1,99.0,124.0,104.0,0.741,10.21,3.32,5.84,0.74,0.71,0.284,0.39,0.202,0.267,0.429,116.0,97.0,100.0,124.0,102.0,104.0,125.0,96.0,103.0,121.0,90.0,103.0,0.553,0.083,0.347,0.017,1.56,-0.97,0.6,-3.19,97.6,87.0,86.8,80.7,0.186,0.277,0.249,0.163,0.303,0.391,0.257,0.429,0.287,0.4,1.0,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-22,746657,Groundout,field_out,True,694377,668881,Nick Yorke,Hunter Greene,0,ba1b7de9-fdc5-4c51-9c42-6c9e3bb15b2e,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.99,146.1,99.0,124.0,104.0,0.741,10.21,3.32,5.84,0.74,0.71,0.284,0.39,0.202,0.267,0.429,116.0,97.0,100.0,124.0,102.0,104.0,125.0,96.0,103.0,121.0,90.0,103.0,0.553,0.083,0.347,0.017,1.56,-0.97,0.6,-3.19,97.6,87.0,86.8,80.7,0.186,0.277,0.249,0.163,0.303,0.391,0.257,0.429,0.287,0.4,1.0,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-22,746657,Lineout,field_out,True,670770,694973,TJ Friedl,Paul Skenes,0,f290f39a-b590-439b-8942-d312934ba603,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.99,2.56,131.0,103.0,102.0,103.0,0.735,11.47,2.2,6.46,0.69,1.66,0.218,0.462,0.188,0.234,0.426,105.0,100.0,104.0,98.0,107.0,103.0,131.0,100.0,113.0,,,,0.392,,0.163,0.109,0.52,,0.74,-0.17,98.8,,85.4,83.0,0.237,0.36,0.245,0.286,0.571,0.328,,,,0.25,0.375,0.337,81.0,108.0,107.0,81.0,96.0,86.0,0.284,0.052,3.54,2.39,87.3,94.0,0.184,0.234,0.295,0.106,0.191,0.217,0.088,0.118,0.55,,,,,,,,,
13,2024-09-22,746657,Single,single,False,664034,694973,Ty France,Paul Skenes,0,6b2fb0ec-1723-4d35-a16a-cf8e9ed9d73c,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.99,2.56,131.0,103.0,102.0,103.0,0.735,11.47,2.2,6.46,0.69,1.66,0.218,0.462,0.188,0.234,0.426,105.0,100.0,104.0,98.0,107.0,103.0,131.0,100.0,113.0,,,,0.392,,0.163,0.109,0.52,,0.74,-0.17,98.8,,85.4,83.0,0.237,0.36,0.245,0.286,0.571,0.328,,,,0.25,0.375,0.337,81.0,108.0,107.0,81.0,96.0,86.0,0.284,0.052,3.54,2.39,87.3,94.0,0.184,0.234,0.295,0.106,0.191,0.217,0.088,0.118,0.55,,,,,,,,,
14,2024-09-22,746657,Flyout,field_out,True,641584,694973,Jake Fraley,Paul Skenes,0,e3b36bf8-8e43-4ce6-a963-e36d48cfddbf,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.99,2.56,131.0,103.0,102.0,103.0,0.735,11.47,2.2,6.46,0.69,1.66,0.218,0.462,0.188,0.234,0.426,105.0,100.0,104.0,98.0,107.0,103.0,131.0,100.0,113.0,,,,0.392,,0.163,0.109,0.52,,0.74,-0.17,98.8,,85.4,83.0,0.237,0.36,0.245,0.286,0.571,0.328,,,,0.25,0.375,0.337,81.0,108.0,107.0,81.0,96.0,86.0,0.284,0.052,3.54,2.39,87.3,94.0,0.184,0.234,0.295,0.106,0.191,0.217,0.088,0.118,0.55,,,,,,,,,
15,2024-09-22,746657,Strikeout,strikeout,True,669289,694973,Santiago Espinal,Paul Skenes,0,8bb1b662-044f-4c05-8a69-06a6b56bfd1a,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.99,2.56,131.0,103.0,102.0,103.0,0.735,11.47,2.2,6.46,0.69,1.66,0.218,0.462,0.188,0.234,0.426,105.0,100.0,104.0,98.0,107.0,103.0,131.0,100.0,113.0,,,,0.392,,0.163,0.109,0.52,,0.74,-0.17,98.8,,85.4,83.0,0.237,0.36,0.245,0.286,0.571,0.328,,,,0.25,0.375,0.337,81.0,108.0,107.0,81.0,96.0,86.0,0.284,0.052,3.54,2.39,87.3,94.0,0.184,0.234,0.295,0.106,0.191,0.217,0.088,0.118,0.55,,,,,,,,,
16,2024-09-22,746657,Strikeout,strikeout,True,695257,668881,Billy Cook,Hunter Greene,0,3711f457-4bdc-499b-8a25-bf3c643d909d,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.99,146.1,99.0,124.0,104.0,0.741,10.21,3.32,5.84,0.74,0.71,0.284,0.39,0.202,0.267,0.429,116.0,97.0,100.0,124.0,102.0,104.0,125.0,96.0,103.0,121.0,90.0,103.0,0.553,0.083,0.347,0.017,1.56,-0.97,0.6,-3.19,97.6,87.0,86.8,80.7,0.186,0.277,0.249,0.163,0.303,0.391,0.257,0.429,0.287,0.4,1.0,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-22,746657,Flyout,field_out,True,693304,668881,Nick Gonzales,Hunter Greene,0,4ef3fd76-7f2e-44ca-bcab-54291147502a,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.99,146.1,99.0,124.0,104.0,0.741,10.21,3.32,5.84,0.74,0.71,0.284,0.39,0.202,0.267,0.429,116.0,97.0,100.0,124.0,102.0,104.0,125.0,96.0,103.0,121.0,90.0,103.0,0.553,0.083,0.347,0.017,1.56,-0.97,0.6,-3.19,97.6,87.0,86.8,80.7,0.186,0.277,0.249,0.163,0.303,0.391,0.257,0.429,0.287,0.4,1.0,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-22,746657,Walk,walk,False,665833,668881,Oneil Cruz,Hunter Greene,0,eb9a70e7-f063-4415-9459-6e4d529fd527,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.99,146.1,99.0,124.0,104.0,0.741,10.21,3.32,5.84,0.74,0.71,0.284,0.39,0.202,0.267,0.429,116.0,97.0,100.0,124.0,102.0,104.0,125.0,96.0,103.0,121.0,90.0,103.0,0.553,0.083,0.347,0.017,1.56,-0.97,0.6,-3.19,97.6,87.0,86.8,80.7,0.186,0.277,0.249,0.163,0.303,0.391,0.257,0.429,0.287,0.4,1.0,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-22,746657,Flyout,field_out,True,663698,668881,Joey Bart,Hunter Greene,0,0e2e494e-f901-4a75-9292-49ba803b6894,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.99,146.1,99.0,124.0,104.0,0.741,10.21,3.32,5.84,0.74,0.71,0.284,0.39,0.202,0.267,0.429,116.0,97.0,100.0,124.0,102.0,104.0,125.0,96.0,103.0,121.0,90.0,103.0,0.553,0.083,0.347,0.017,1.56,-0.97,0.6,-3.19,97.6,87.0,86.8,80.7,0.186,0.277,0.249,0.163,0.303,0.391,0.257,0.429,0.287,0.4,1.0,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-22,746657,Flyout,field_out,True,666181,694973,Will Benson,Paul Skenes,0,f464e075-044d-49f6-bf61-67c282b1b5df,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.99,2.56,131.0,103.0,102.0,103.0,0.735,11.47,2.2,6.46,0.69,1.66,0.218,0.462,0.188,0.234,0.426,105.0,100.0,104.0,98.0,107.0,103.0,131.0,100.0,113.0,,,,0.392,,0.163,0.109,0.52,,0.74,-0.17,98.8,,85.4,83.0,0.237,0.36,0.245,0.286,0.571,0.328,,,,0.25,0.375,0.337,81.0,108.0,107.0,81.0,96.0,86.0,0.284,0.052,3.54,2.39,87.3,94.0,0.184,0.234,0.295,0.106,0.191,0.217,0.088,0.118,0.55,,,,,,,,,
21,2024-09-22,746657,Lineout,field_out,True,663697,694973,Jonathan India,Paul Skenes,0,d2b03df8-ab40-4093-9109-3ba6abd0e2a0,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.99,2.56,131.0,103.0,102.0,103.0,0.735,11.47,2.2,6.46,0.69,1.66,0.218,0.462,0.188,0.234,0.426,105.0,100.0,104.0,98.0,107.0,103.0,131.0,100.0,113.0,,,,0.392,,0.163,0.109,0.52,,0.74,-0.17,98.8,,85.4,83.0,0.237,0.36,0.245,0.286,0.571,0.328,,,,0.25,0.375,0.337,81.0,108.0,107.0,81.0,96.0,86.0,0.284,0.052,3.54,2.39,87.3,94.0,0.184,0.234,0.295,0.106,0.191,0.217,0.088,0.118,0.55,,,,,,,,,
22,2024-09-22,746657,Strikeout,strikeout,True,682829,694973,Elly De La Cruz,Paul Skenes,0,9b4aef5b-eb4f-4b3a-989c-5c16f7f20123,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.99,2.56,131.0,103.0,102.0,103.0,0.735,11.47,2.2,6.46,0.69,1.66,0.218,0.462,0.188,0.234,0.426,105.0,100.0,104.0,98.0,107.0,103.0,131.0,100.0,113.0,,,,0.392,,0.163,0.109,0.52,,0.74,-0.17,98.8,,85.4,83.0,0.237,0.36,0.245,0.286,0.571,0.328,,,,0.25,0.375,0.337,81.0,108.0,107.0,81.0,96.0,86.0,0.284,0.052,3.54,2.39,87.3,94.0,0.184,0.234,0.295,0.106,0.191,0.217,0.088,0.118,0.55,,,,,,,,,
23,2024-09-22,746657,Single,single,False,457705,518585,Andrew McCutchen,Fernando Cruz,0,f1027f73-73ec-4e7b-9e01-c3352fb8afdd,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,4.98,3.98,65.0,95.0,116.0,101.0,0.632,14.82,4.57,7.48,1.25,0.96,0.2,0.457,0.186,0.357,0.381,,,,90.0,99.0,92.0,,,,157.0,92.0,111.0,0.328,0.417,,,-0.16,1.88,,,94.6,81.5,,,0.303,0.526,0.145,,,,0.118,0.151,0.589,,,,,,,,,,,0.001,,-4.85,83.8,,,,,,,,,,,82.0,94.0,94.0,0.255,-2.14,88.6,0.34,0.78,0.273
24,2024-09-22,746657,Strikeout,strikeout,True,642133,518585,Rowdy Tellez,Fernando Cruz,0,e3419d05-ec28-4c91-b992-817b9ffa33d1,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,4.98,3.98,65.0,95.0,116.0,101.0,0.632,14.82,4.57,7.48,1.25,0.96,0.2,0.457,0.186,0.357,0.381,,,,90.0,99.0,92.0,,,,157.0,92.0,111.0,0.328,0.417,,,-0.16,1.88,,,94.6,81.5,,,0.303,0.526,0.145,,,,0.118,0.151,0.589,,,,,,,,,,,0.001,,-4.85,83.8,,,,,,,,,,,82.0,94.0,94.0,0.255,-2.14,88.6,0.34,0.78,0.273
25,2024-09-22,746657,Strikeout,strikeout,True,650559,518585,Bryan De La Cruz,Fernando Cruz,0,c434da1d-ceab-42c4-92d6-af79e57521b3,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,4.98,3.98,65.0,95.0,116.0,101.0,0.632,14.82,4.57,7.48,1.25,0.96,0.2,0.457,0.186,0.357,0.381,,,,90.0,99.0,92.0,,,,157.0,92.0,111.0,0.328,0.417,,,-0.16,1.88,,,94.6,81.5,,,0.303,0.526,0.145,,,,0.118,0.151,0.589,,,,,,,,,,,0.001,,-4.85,83.8,,,,,,,,,,,82.0,94.0,94.0,0.255,-2.14,88.6,0.34,0.78,0.273
26,2024-09-22,746657,Bunt Groundout,field_out,True,669707,518585,Jared Triolo,Fernando Cruz,0,0bc1a29f-1c86-474e-81a3-1534a9af00b5,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,4.98,3.98,65.0,95.0,116.0,101.0,0.632,14.82,4.57,7.48,1.25,0.96,0.2,0.457,0.186,0.357,0.381,,,,90.0,99.0,92.0,,,,157.0,92.0,111.0,0.328,0.417,,,-0.16,1.88,,,94.6,81.5,,,0.303,0.526,0.145,,,,0.118,0.151,0.589,,,,,,,,,,,0.001,,-4.85,83.8,,,,,,,,,,,82.0,94.0,94.0,0.255,-2.14,88.6,0.34,0.78,0.273
27,2024-09-22,746657,Strikeout,strikeout,True,663886,694973,Tyler Stephenson,Paul Skenes,0,9ceea891-5dba-4856-8f45-3c111a5de0f2,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.99,2.56,131.0,103.0,102.0,103.0,0.735,11.47,2.2,6.46,0.69,1.66,0.218,0.462,0.188,0.234,0.426,105.0,100.0,104.0,98.0,107.0,103.0,131.0,100.0,113.0,,,,0.392,,0.163,0.109,0.52,,0.74,-0.17,98.8,,85.4,83.0,0.237,0.36,0.245,0.286,0.571,0.328,,,,0.25,0.375,0.337,81.0,108.0,107.0,81.0,96.0,86.0,0.284,0.052,3.54,2.39,87.3,94.0,0.184,0.234,0.295,0.106,0.191,0.217,0.088,0.118,0.55,,,,,,,,,
28,2024-09-22,746657,Strikeout,strikeout,True,668715,694973,Spencer Steer,Paul Skenes,0,ebccaa99-5a5c-4e48-a138-65ede14b8deb,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.99,2.56,131.0,103.0,102.0,103.0,0.735,11.47,2.2,6.46,0.69,1.66,0.218,0.462,0.188,0.234,0.426,105.0,100.0,104.0,98.0,107.0,103.0,131.0,100.0,113.0,,,,0.392,,0.163,0.109,0.52,,0.74,-0.17,98.8,,85.4,83.0,0.237,0.36,0.245,0.286,0.571,0.328,,,,0.25,0.375,0.337,81.0,108.0,107.0,81.0,96.0,86.0,0.284,0.052,3.54,2.39,87.3,94.0,0.184,0.234,0.295,0.106,0.191,0.217,0.088,0.118,0.55,,,,,,,,,
29,2024-09-22,746657,Hit By Pitch,hit_by_pitch,False,670770,694973,TJ Friedl,Paul Skenes,0,c2a6b559-83ef-4377-bdf5-c817961b861d,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.99,2.56,131.0,103.0,102.0,103.0,0.735,11.47,2.2,6.46,0.69,1.66,0.218,0.462,0.188,0.234,0.426,105.0,100.0,104.0,98.0,107.0,103.0,131.0,100.0,113.0,,,,0.392,,0.163,0.109,0.52,,0.74,-0.17,98.8,,85.4,83.0,0.237,0.36,0.245,0.286,0.571,0.328,,,,0.25,0.375,0.337,81.0,108.0,107.0,81.0,96.0,86.0,0.284,0.052,3.54,2.39,87.3,94.0,0.184,0.234,0.295,0.106,0.191,0.217,0.088,0.118,0.55,,,,,,,,,
30,2024-09-22,746657,Strikeout,strikeout,True,664034,694973,Ty France,Paul Skenes,0,b7513909-1d47-4b4a-b00a-07834a64efa7,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.99,2.56,131.0,103.0,102.0,103.0,0.735,11.47,2.2,6.46,0.69,1.66,0.218,0.462,0.188,0.234,0.426,105.0,100.0,104.0,98.0,107.0,103.0,131.0,100.0,113.0,,,,0.392,,0.163,0.109,0.52,,0.74,-0.17,98.8,,85.4,83.0,0.237,0.36,0.245,0.286,0.571,0.328,,,,0.25,0.375,0.337,81.0,108.0,107.0,81.0,96.0,86.0,0.284,0.052,3.54,2.39,87.3,94.0,0.184,0.234,0.295,0.106,0.191,0.217,0.088,0.118,0.55,,,,,,,,,
31,2024-09-22,746657,Home Run,home_run,False,694377,518585,Nick Yorke,Fernando Cruz,0,42efdd43-da2e-457c-aadd-5f50ac600810,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,4.98,3.98,65.0,95.0,116.0,101.0,0.632,14.82,4.57,7.48,1.25,0.96,0.2,0.457,0.186,0.357,0.381,,,,90.0,99.0,92.0,,,,157.0,92.0,111.0,0.328,0.417,,,-0.16,1.88,,,94.6,81.5,,,0.303,0.526,0.145,,,,0.118,0.151,0.589,,,,,,,,,,,0.001,,-4.85,83.8,,,,,,,,,,,82.0,94.0,94.0,0.255,-2.14,88.6,0.34,0.78,0.273
32,2024-09-22,746657,Strikeout,strikeout,True,695257,518585,Billy Cook,Fernando Cruz,0,71346a8b-3a8c-421d-9579-9961fb4e2d5b,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,4.98,3.98,65.0,95.0,116.0,101.0,0.632,14.82,4.57,7.48,1.25,0.96,0.2,0.457,0.186,0.357,0.381,,,,90.0,99.0,92.0,,,,157.0,92.0,111.0,0.328,0.417,,,-0.16,1.88,,,94.6,81.5,,,0.303,0.526,0.145,,,,0.118,0.151,0.589,,,,,,,,,,,0.001,,-4.85,83.8,,,,,,,,,,,82.0,94.0,94.0,0.255,-2.14,88.6,0.34,0.78,0.273
33,2024-09-22,746657,Strikeout,strikeout,True,693304,518585,Nick Gonzales,Fernando Cruz,0,41a3f4fd-424d-4c39-be5c-e7c333fa47ab,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,4.98,3.98,65.0,95.0,116.0,101.0,0.632,14.82,4.57,7.48,1.25,0.96,0.2,0.457,0.186,0.357,0.381,,,,90.0,99.0,92.0,,,,157.0,92.0,111.0,0.328,0.417,,,-0.16,1.88,,,94.6,81.5,,,0.303,0.526,0.145,,,,0.118,0.151,0.589,,,,,,,,,,,0.001,,-4.85,83.8,,,,,,,,,,,82.0,94.0,94.0,0.255,-2.14,88.6,0.34,0.78,0.273
34,2024-09-22,746657,Groundout,field_out,True,665833,518585,Oneil Cruz,Fernando Cruz,0,78a24a75-3144-4a58-af8c-337156aa7355,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,4.98,3.98,65.0,95.0,116.0,101.0,0.632,14.82,4.57,7.48,1.25,0.96,0.2,0.457,0.186,0.357,0.381,,,,90.0,99.0,92.0,,,,157.0,92.0,111.0,0.328,0.417,,,-0.16,1.88,,,94.6,81.5,,,0.303,0.526,0.145,,,,0.118,0.151,0.589,,,,,,,,,,,0.001,,-4.85,83.8,,,,,,,,,,,82.0,94.0,94.0,0.255,-2.14,88.6,0.34,0.78,0.273
