,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC,FO%,KC%,wFO/C,wKC/C,vFO,vKC
0,2024-08-11,745711,Groundout,field_out,True,669701,573186,Josh Smith,Marcus Stroman,0,3f8d6f9f-d2a1-4ea6-aa88-05dcc9f8b99a,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,89.0,86.0,92.0,49.0,88.0,80.0,92.0,93.0,89.0,93.0,101.0,101.0,105.0,100.0,98.0,84.0,98.0,92.0,0.348,0.032,0.187,0.112,0.173,0.148,-4.53,0.02,0.75,-0.22,-2.06,0.46,89.9,88.1,83.2,89.9,85.4,81.5,0.294,0.481,0.126,0.242,0.375,0.279,0.269,0.527,0.192,0.167,0.241,0.246,0.25,0.458,0.323,0.5,0.7,0.24,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,
1,2024-08-11,745711,Single,single,True,608369,573186,Corey Seager,Marcus Stroman,1,d74a65e5-7086-4bee-8733-f4e001966f1a,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,89.0,86.0,92.0,49.0,88.0,80.0,92.0,93.0,89.0,93.0,101.0,101.0,105.0,100.0,98.0,84.0,98.0,92.0,0.348,0.032,0.187,0.112,0.173,0.148,-4.53,0.02,0.75,-0.22,-2.06,0.46,89.9,88.1,83.2,89.9,85.4,81.5,0.294,0.481,0.126,0.242,0.375,0.279,0.269,0.527,0.192,0.167,0.241,0.246,0.25,0.458,0.323,0.5,0.7,0.24,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,
2,2024-08-11,745711,Walk,walk,False,543760,573186,Marcus Semien,Marcus Stroman,0,598816e3-bdc0-4d81-a775-a7c5c4f66d28,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,89.0,86.0,92.0,49.0,88.0,80.0,92.0,93.0,89.0,93.0,101.0,101.0,105.0,100.0,98.0,84.0,98.0,92.0,0.348,0.032,0.187,0.112,0.173,0.148,-4.53,0.02,0.75,-0.22,-2.06,0.46,89.9,88.1,83.2,89.9,85.4,81.5,0.294,0.481,0.126,0.242,0.375,0.279,0.269,0.527,0.192,0.167,0.241,0.246,0.25,0.458,0.323,0.5,0.7,0.24,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,
3,2024-08-11,745711,Forceout,force_out,True,673962,573186,Josh Jung,Marcus Stroman,1,fce440a7-81a8-4ada-a9a2-49be1bba9a8f,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,89.0,86.0,92.0,49.0,88.0,80.0,92.0,93.0,89.0,93.0,101.0,101.0,105.0,100.0,98.0,84.0,98.0,92.0,0.348,0.032,0.187,0.112,0.173,0.148,-4.53,0.02,0.75,-0.22,-2.06,0.46,89.9,88.1,83.2,89.9,85.4,81.5,0.294,0.481,0.126,0.242,0.375,0.279,0.269,0.527,0.192,0.167,0.241,0.246,0.25,0.458,0.323,0.5,0.7,0.24,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,
4,2024-08-11,745711,Field Error,field_error,False,657077,571760,Alex Verdugo,Andrew Heaney,0,1a445f40-7678-4c01-bce1-f8e931b60da5,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,124.0,104.0,102.0,76.0,101.0,97.0,,,,82.0,98.0,101.0,20.0,51.0,51.0,,,,,0.527,0.001,,0.278,0.031,0.29,-19.09,,,-0.11,-5.04,91.5,86.6,,,82.4,75.3,,,,0.253,0.367,0.381,,,,,,,,,,0.229,0.394,0.209,0.667,1.667,0.15,83.0,103.0,95.0,0.162,0.51,83.7,0.239,0.381,0.242,,,,,,,,,,,,
5,2024-08-11,745711,Flyout,field_out,True,665742,571760,Juan Soto,Andrew Heaney,0,07833b8c-1875-4e4a-a2d4-481bc28663cf,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,124.0,104.0,102.0,76.0,101.0,97.0,,,,82.0,98.0,101.0,20.0,51.0,51.0,,,,,0.527,0.001,,0.278,0.031,0.29,-19.09,,,-0.11,-5.04,91.5,86.6,,,82.4,75.3,,,,0.253,0.367,0.381,,,,,,,,,,0.229,0.394,0.209,0.667,1.667,0.15,83.0,103.0,95.0,0.162,0.51,83.7,0.239,0.381,0.242,,,,,,,,,,,,
6,2024-08-11,745711,Single,single,False,592450,571760,Aaron Judge,Andrew Heaney,1,0a7d04c2-687d-4e24-986c-c31ef905e980,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,124.0,104.0,102.0,76.0,101.0,97.0,,,,82.0,98.0,101.0,20.0,51.0,51.0,,,,,0.527,0.001,,0.278,0.031,0.29,-19.09,,,-0.11,-5.04,91.5,86.6,,,82.4,75.3,,,,0.253,0.367,0.381,,,,,,,,,,0.229,0.394,0.209,0.667,1.667,0.15,83.0,103.0,95.0,0.162,0.51,83.7,0.239,0.381,0.242,,,,,,,,,,,,
7,2024-08-11,745711,Sac Fly,sac_fly,True,519317,571760,Giancarlo Stanton,Andrew Heaney,1,57ed0b4a-c04a-4e10-af68-ec0141b541f4,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,124.0,104.0,102.0,76.0,101.0,97.0,,,,82.0,98.0,101.0,20.0,51.0,51.0,,,,,0.527,0.001,,0.278,0.031,0.29,-19.09,,,-0.11,-5.04,91.5,86.6,,,82.4,75.3,,,,0.253,0.367,0.381,,,,,,,,,,0.229,0.394,0.209,0.667,1.667,0.15,83.0,103.0,95.0,0.162,0.51,83.7,0.239,0.381,0.242,,,,,,,,,,,,
8,2024-08-11,745711,Flyout,field_out,True,669224,571760,Austin Wells,Andrew Heaney,0,c9d7887a-9cbc-4c65-9b8f-90061f531a13,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,124.0,104.0,102.0,76.0,101.0,97.0,,,,82.0,98.0,101.0,20.0,51.0,51.0,,,,,0.527,0.001,,0.278,0.031,0.29,-19.09,,,-0.11,-5.04,91.5,86.6,,,82.4,75.3,,,,0.253,0.367,0.381,,,,,,,,,,0.229,0.394,0.209,0.667,1.667,0.15,83.0,103.0,95.0,0.162,0.51,83.7,0.239,0.381,0.242,,,,,,,,,,,,
9,2024-08-11,745711,Groundout,field_out,True,694671,573186,Wyatt Langford,Marcus Stroman,0,a9237225-b244-4632-90f8-0ebcb6afa2c6,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,89.0,86.0,92.0,49.0,88.0,80.0,92.0,93.0,89.0,93.0,101.0,101.0,105.0,100.0,98.0,84.0,98.0,92.0,0.348,0.032,0.187,0.112,0.173,0.148,-4.53,0.02,0.75,-0.22,-2.06,0.46,89.9,88.1,83.2,89.9,85.4,81.5,0.294,0.481,0.126,0.242,0.375,0.279,0.269,0.527,0.192,0.167,0.241,0.246,0.25,0.458,0.323,0.5,0.7,0.24,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,
