,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff
0,2024-05-14,745257,Strikeout,strikeout,True,672580,669302,Maikel Garcia,Logan Gilbert,0,a6d4c3aa-7761-4f6c-952b-7a6f396a48e5,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,119.0,102.0,101.0,109.0,96.0,100.0,0.009,0.313,0.149,0.136,0.308,0.085,1.7,0.97,1.26,-0.93,1.89,1.7,96.2,92.2,84.1,94.9,88.2,83.0,0.205,0.358,0.35,0.208,0.369,0.19,0.232,0.435,0.255,0.082,0.164,0.468,0.154,0.282,0.324,,,,,,,,,,,,
1,2024-05-14,745257,Strikeout,strikeout,True,677951,669302,Bobby Witt Jr.,Logan Gilbert,0,040eff9d-3465-4a8b-95ee-0cd18c9f3d2f,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,119.0,102.0,101.0,109.0,96.0,100.0,0.009,0.313,0.149,0.136,0.308,0.085,1.7,0.97,1.26,-0.93,1.89,1.7,96.2,92.2,84.1,94.9,88.2,83.0,0.205,0.358,0.35,0.208,0.369,0.19,0.232,0.435,0.255,0.082,0.164,0.468,0.154,0.282,0.324,,,,,,,,,,,,
2,2024-05-14,745257,Strikeout,strikeout,True,686469,669302,Vinnie Pasquantino,Logan Gilbert,0,cca2db32-c744-45b0-95b4-fec5f0737d21,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,119.0,102.0,101.0,109.0,96.0,100.0,0.009,0.313,0.149,0.136,0.308,0.085,1.7,0.97,1.26,-0.93,1.89,1.7,96.2,92.2,84.1,94.9,88.2,83.0,0.205,0.358,0.35,0.208,0.369,0.19,0.232,0.435,0.255,0.082,0.164,0.468,0.154,0.282,0.324,,,,,,,,,,,,
3,2024-05-14,745257,Pop Out,field_out,True,668942,608379,Josh Rojas,Michael Wacha,0,4886c6db-d545-45fb-9dca-a4bdda6e5234,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,71.0,88.0,91.0,82.0,101.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,81.0,96.0,91.0,,,,0.152,0.233,0.109,,0.101,0.087,-0.61,-0.79,,0.86,-0.72,-0.88,93.5,88.6,,93.4,84.0,75.0,0.3,0.4,0.442,0.321,0.513,0.15,0.302,0.442,0.139,,,,0.278,0.556,0.138,111.0,111.0,115.0,0.318,2.13,81.4,0.18,0.316,0.352,0.214,0.257,0.06
4,2024-05-14,745257,Groundout,field_out,True,677594,608379,Julio Rodríguez,Michael Wacha,0,94c574b5-8944-4785-b5eb-706ff9d53b0c,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,71.0,88.0,91.0,82.0,101.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,81.0,96.0,91.0,,,,0.152,0.233,0.109,,0.101,0.087,-0.61,-0.79,,0.86,-0.72,-0.88,93.5,88.6,,93.4,84.0,75.0,0.3,0.4,0.442,0.321,0.513,0.15,0.302,0.442,0.139,,,,0.278,0.556,0.138,111.0,111.0,115.0,0.318,2.13,81.4,0.18,0.316,0.352,0.214,0.257,0.06
5,2024-05-14,745257,Flyout,field_out,True,664034,608379,Ty France,Michael Wacha,0,20841b29-7abb-4916-86af-27ee862403c1,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,71.0,88.0,91.0,82.0,101.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,81.0,96.0,91.0,,,,0.152,0.233,0.109,,0.101,0.087,-0.61,-0.79,,0.86,-0.72,-0.88,93.5,88.6,,93.4,84.0,75.0,0.3,0.4,0.442,0.321,0.513,0.15,0.302,0.442,0.139,,,,0.278,0.556,0.138,111.0,111.0,115.0,0.318,2.13,81.4,0.18,0.316,0.352,0.214,0.257,0.06
6,2024-05-14,745257,Single,single,False,521692,669302,Salvador Perez,Logan Gilbert,0,6092d3fa-17e7-40ea-acb4-db19d3e763fd,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,119.0,102.0,101.0,109.0,96.0,100.0,0.009,0.313,0.149,0.136,0.308,0.085,1.7,0.97,1.26,-0.93,1.89,1.7,96.2,92.2,84.1,94.9,88.2,83.0,0.205,0.358,0.35,0.208,0.369,0.19,0.232,0.435,0.255,0.082,0.164,0.468,0.154,0.282,0.324,,,,,,,,,,,,
7,2024-05-14,745257,Grounded Into DP,grounded_into_double_play,True,686681,669302,Michael Massey,Logan Gilbert,1,9f1fbe81-1905-4e2e-8245-2486c91b6c7e,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,119.0,102.0,101.0,109.0,96.0,100.0,0.009,0.313,0.149,0.136,0.308,0.085,1.7,0.97,1.26,-0.93,1.89,1.7,96.2,92.2,84.1,94.9,88.2,83.0,0.205,0.358,0.35,0.208,0.369,0.19,0.232,0.435,0.255,0.082,0.164,0.468,0.154,0.282,0.324,,,,,,,,,,,,
8,2024-05-14,745257,Strikeout,strikeout,True,676369,669302,Nelson Velázquez,Logan Gilbert,0,1cb85a6e-d2cf-439a-a2d5-1145a987a690,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,119.0,102.0,101.0,109.0,96.0,100.0,0.009,0.313,0.149,0.136,0.308,0.085,1.7,0.97,1.26,-0.93,1.89,1.7,96.2,92.2,84.1,94.9,88.2,83.0,0.205,0.358,0.35,0.208,0.369,0.19,0.232,0.435,0.255,0.082,0.164,0.468,0.154,0.282,0.324,,,,,,,,,,,,
9,2024-05-14,745257,Strikeout,strikeout,True,663728,608379,Cal Raleigh,Michael Wacha,0,5cf08b08-f0e1-4a28-9af5-49960758d71e,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,71.0,88.0,91.0,82.0,101.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,81.0,96.0,91.0,,,,0.152,0.233,0.109,,0.101,0.087,-0.61,-0.79,,0.86,-0.72,-0.88,93.5,88.6,,93.4,84.0,75.0,0.3,0.4,0.442,0.321,0.513,0.15,0.302,0.442,0.139,,,,0.278,0.556,0.138,111.0,111.0,115.0,0.318,2.13,81.4,0.18,0.316,0.352,0.214,0.257,0.06
