,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vCH,vSL,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-05-26,746789,Strikeout,strikeout,True,676059,676979,Jordan Westburg,Garrett Crochet,0,c812bcfe-577b-4117-b02c-59fd663a7566,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-05-26,746789,Groundout,field_out,True,668939,676979,Adley Rutschman,Garrett Crochet,0,6921c225-caf0-4ac9-a69b-5ce6c8f05ecf,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-05-26,746789,Strikeout,strikeout,True,663624,676979,Ryan Mountcastle,Garrett Crochet,0,72e2eeba-2221-435a-80d6-16629533c74c,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-05-26,746789,Lineout,field_out,True,502054,680694,Tommy Pham,Kyle Bradish,0,304e02a5-0487-4b3a-a542-3e129b233479,680694.0,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.75,2.66,39.1,101.0,113.0,105.0,0.745,12.13,3.43,6.18,0.46,1.79,0.297,0.396,0.297,0.209,0.432,25.0,111.0,62.0,99.0,96.0,94.0,157.0,100.0,115.0,,,,0.132,,0.298,0.004,-1.14,,1.3,13.9,94.4,,92.0,88.2,0.364,0.545,0.261,,,,0.171,0.244,0.34,,,,124.0,104.0,110.0,83.0,103.0,100.0,0.395,0.171,1.52,-0.49,95.3,84.0,0.159,0.232,0.2,0.227,0.5,0.283,,,,,,
4,2024-05-26,746789,Walk,walk,False,683734,680694,Andrew Vaughn,Kyle Bradish,0,9b772b5d-0593-46c0-9064-8968ccf038fa,680694.0,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.75,2.66,39.1,101.0,113.0,105.0,0.745,12.13,3.43,6.18,0.46,1.79,0.297,0.396,0.297,0.209,0.432,25.0,111.0,62.0,99.0,96.0,94.0,157.0,100.0,115.0,,,,0.132,,0.298,0.004,-1.14,,1.3,13.9,94.4,,92.0,88.2,0.364,0.545,0.261,,,,0.171,0.244,0.34,,,,124.0,104.0,110.0,83.0,103.0,100.0,0.395,0.171,1.52,-0.49,95.3,84.0,0.159,0.232,0.2,0.227,0.5,0.283,,,,,,
5,2024-05-26,746789,Pop Out,field_out,True,657757,680694,Gavin Sheets,Kyle Bradish,0,10c96645-c4fc-47b7-945c-431cb56ad62a,680694.0,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.75,2.66,39.1,101.0,113.0,105.0,0.745,12.13,3.43,6.18,0.46,1.79,0.297,0.396,0.297,0.209,0.432,25.0,111.0,62.0,99.0,96.0,94.0,157.0,100.0,115.0,,,,0.132,,0.298,0.004,-1.14,,1.3,13.9,94.4,,92.0,88.2,0.364,0.545,0.261,,,,0.171,0.244,0.34,,,,124.0,104.0,110.0,83.0,103.0,100.0,0.395,0.171,1.52,-0.49,95.3,84.0,0.159,0.232,0.2,0.227,0.5,0.283,,,,,,
6,2024-05-26,746789,Strikeout,strikeout,True,667452,680694,Corey Julks,Kyle Bradish,0,0fd59e25-da71-46a8-bfe5-411c11ab646b,680694.0,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.75,2.66,39.1,101.0,113.0,105.0,0.745,12.13,3.43,6.18,0.46,1.79,0.297,0.396,0.297,0.209,0.432,25.0,111.0,62.0,99.0,96.0,94.0,157.0,100.0,115.0,,,,0.132,,0.298,0.004,-1.14,,1.3,13.9,94.4,,92.0,88.2,0.364,0.545,0.261,,,,0.171,0.244,0.34,,,,124.0,104.0,110.0,83.0,103.0,100.0,0.395,0.171,1.52,-0.49,95.3,84.0,0.159,0.232,0.2,0.227,0.5,0.283,,,,,,
7,2024-05-26,746789,Strikeout,strikeout,True,683002,676979,Gunnar Henderson,Garrett Crochet,0,2c55385f-efc2-4aca-b990-8a51f76e6580,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-05-26,746789,Strikeout,strikeout,True,623993,676979,Anthony Santander,Garrett Crochet,0,239547d0-2e4b-490c-b144-282135af99f9,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-05-26,746789,Strikeout,strikeout,True,669720,676979,Austin Hays,Garrett Crochet,0,6eb4ff88-7d35-4689-9d6b-25cd87bf2bfc,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,
