,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,wFA/C,wSI/C,wSL/C,wKC/C,vFA,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
11,2024-06-20,745164,Strikeout,strikeout,True,624585,669467,Jorge Soler,Andre Pallante,0,07451646-0126-0093-000c-f08cd117d70a,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-06-20,745164,Groundout,field_out,True,527038,669467,Wilmer Flores,Andre Pallante,0,07451646-0136-0023-000c-f08cd117d70a,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-06-20,745164,Strikeout,strikeout,True,543063,676775,Brandon Crawford,Keaton Winn,0,07451646-0146-0033-000c-f08cd117d70a,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,89.0,101.0,95.0,91.0,97.0,93.0,127.0,99.0,106.0,,,,0.192,0.263,0.139,,-0.95,-2.96,-1.41,,95.7,94.8,87.9,,0.214,0.5,0.272,0.41,0.692,0.066,,,,0.321,0.607,0.356,131.0,97.0,113.0,0.405,0.21,88.9,0.215,0.355,0.282,,,,,,,,,,,,,,,,,,,,,
14,2024-06-20,745164,Groundout,field_out,True,686780,676775,Pedro Pagés,Keaton Winn,0,07451646-0156-0093-000c-f08cd117d70a,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,89.0,101.0,95.0,91.0,97.0,93.0,127.0,99.0,106.0,,,,0.192,0.263,0.139,,-0.95,-2.96,-1.41,,95.7,94.8,87.9,,0.214,0.5,0.272,0.41,0.692,0.066,,,,0.321,0.607,0.356,131.0,97.0,113.0,0.405,0.21,88.9,0.215,0.355,0.282,,,,,,,,,,,,,,,,,,,,,
15,2024-06-20,745164,Groundout,field_out,True,672279,676775,Michael Siani,Keaton Winn,0,07451646-0166-0013-000c-f08cd117d70a,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,89.0,101.0,95.0,91.0,97.0,93.0,127.0,99.0,106.0,,,,0.192,0.263,0.139,,-0.95,-2.96,-1.41,,95.7,94.8,87.9,,0.214,0.5,0.272,0.41,0.692,0.066,,,,0.321,0.607,0.356,131.0,97.0,113.0,0.405,0.21,88.9,0.215,0.355,0.282,,,,,,,,,,,,,,,,,,,,,
16,2024-06-20,745164,Single,single,False,573262,669467,Mike Yastrzemski,Andre Pallante,0,07451646-0176-0043-000c-f08cd117d70a,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-06-20,745164,Strikeout,strikeout,True,605113,669467,Nick Ahmed,Andre Pallante,0,07451646-0186-0043-000c-f08cd117d70a,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-06-20,745164,Single,single,False,689172,669467,Brett Wisely,Andre Pallante,1,07451646-0196-0023-001c-f08cd117d70a,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-06-20,745164,Home Run,home_run,False,671218,669467,Heliot Ramos,Andre Pallante,1,07451646-0206-0023-000c-f08cd117d70a,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-06-20,745164,Single,single,False,672275,669467,Patrick Bailey,Andre Pallante,0,33d1e65b-517a-405a-831d-1456a85edf58,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-06-20,745164,Strikeout,strikeout,True,656305,669467,Matt Chapman,Andre Pallante,0,198c1b7c-b12d-471a-bda9-71aaba9e1567,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-06-20,745164,Groundout,field_out,True,624424,669467,Michael Conforto,Andre Pallante,0,1738d943-45ea-4b7a-8ea0-5a9a2774329a,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-06-20,745164,Double,double,False,691026,676775,Masyn Winn,Keaton Winn,0,192d4ddd-e2d9-40bb-bb88-a1d2004972c1,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,89.0,101.0,95.0,91.0,97.0,93.0,127.0,99.0,106.0,,,,0.192,0.263,0.139,,-0.95,-2.96,-1.41,,95.7,94.8,87.9,,0.214,0.5,0.272,0.41,0.692,0.066,,,,0.321,0.607,0.356,131.0,97.0,113.0,0.405,0.21,88.9,0.215,0.355,0.282,,,,,,,,,,,,,,,,,,,,,
24,2024-06-20,745164,Single,single,False,676475,676775,Alec Burleson,Keaton Winn,1,e95a93f2-9f0b-47da-b39b-d843d2033638,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,89.0,101.0,95.0,91.0,97.0,93.0,127.0,99.0,106.0,,,,0.192,0.263,0.139,,-0.95,-2.96,-1.41,,95.7,94.8,87.9,,0.214,0.5,0.272,0.41,0.692,0.066,,,,0.321,0.607,0.356,131.0,97.0,113.0,0.405,0.21,88.9,0.215,0.355,0.282,,,,,,,,,,,,,,,,,,,,,
25,2024-06-20,745164,Strikeout,strikeout,True,502671,676775,Paul Goldschmidt,Keaton Winn,0,c697494a-5279-4ae6-a510-6c731d8cb7a4,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,89.0,101.0,95.0,91.0,97.0,93.0,127.0,99.0,106.0,,,,0.192,0.263,0.139,,-0.95,-2.96,-1.41,,95.7,94.8,87.9,,0.214,0.5,0.272,0.41,0.692,0.066,,,,0.321,0.607,0.356,131.0,97.0,113.0,0.405,0.21,88.9,0.215,0.355,0.282,,,,,,,,,,,,,,,,,,,,,
26,2024-06-20,745164,Sac Fly,sac_fly,True,669357,676775,Nolan Gorman,Keaton Winn,1,926c5911-2c80-4755-b306-ddc3b5c782a8,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,89.0,101.0,95.0,91.0,97.0,93.0,127.0,99.0,106.0,,,,0.192,0.263,0.139,,-0.95,-2.96,-1.41,,95.7,94.8,87.9,,0.214,0.5,0.272,0.41,0.692,0.066,,,,0.321,0.607,0.356,131.0,97.0,113.0,0.405,0.21,88.9,0.215,0.355,0.282,,,,,,,,,,,,,,,,,,,,,
27,2024-06-20,745164,Double,double,False,680977,676775,Brendan Donovan,Keaton Winn,1,6c2798a6-eb30-4f1d-bacd-85d1d2e98288,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,89.0,101.0,95.0,91.0,97.0,93.0,127.0,99.0,106.0,,,,0.192,0.263,0.139,,-0.95,-2.96,-1.41,,95.7,94.8,87.9,,0.214,0.5,0.272,0.41,0.692,0.066,,,,0.321,0.607,0.356,131.0,97.0,113.0,0.405,0.21,88.9,0.215,0.355,0.282,,,,,,,,,,,,,,,,,,,,,
28,2024-06-20,745164,Strikeout,strikeout,True,572761,678495,Matt Carpenter,Randy Rodríguez,1,05a4fcf6-0939-49a8-a727-04d3ff09caa1,678495.0,randyrodriguez,"Rodríguez, R",Right,Randy Rodríguez,SFG,4.1,3.03,41.2,97.0,118.0,102.0,0.728,9.07,3.02,6.91,0.86,1.04,0.207,0.405,0.198,0.252,0.412,131.0,99.0,103.0,96.0,88.0,84.0,114.0,99.0,106.0,,,,0.068,0.483,0.4,,0.11,-0.41,1.23,,97.8,96.5,84.9,,0.206,0.412,0.214,0.333,0.333,0.105,,,,0.206,0.338,0.371,,,,,,,,,,67.0,76.0,82.0,0.049,1.9,90.1,0.167,0.167,0.4,,,,,,,,,,,,
29,2024-06-20,745164,Double,double,False,624585,669467,Jorge Soler,Andre Pallante,0,4e3b2f6a-8fc8-43f2-917a-47dc201dd655,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-06-20,745164,Groundout,field_out,True,527038,669467,Wilmer Flores,Andre Pallante,0,76c74421-fdcb-45a5-83ec-4defd5855729,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-06-20,745164,Walk,walk,False,596103,669467,Austin Slater,Andre Pallante,0,b1d71422-cb28-462e-bfd0-41f38c199aa5,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-06-20,745164,Grounded Into DP,grounded_into_double_play,True,605113,669467,Nick Ahmed,Andre Pallante,1,fbf4c09e-f673-4803-93c6-50876c5aba52,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-06-20,745164,Walk,walk,False,543063,678495,Brandon Crawford,Randy Rodríguez,0,83f44b5c-cca8-4f77-9df3-9f44f2e84d44,678495.0,randyrodriguez,"Rodríguez, R",Right,Randy Rodríguez,SFG,4.1,3.03,41.2,97.0,118.0,102.0,0.728,9.07,3.02,6.91,0.86,1.04,0.207,0.405,0.198,0.252,0.412,131.0,99.0,103.0,96.0,88.0,84.0,114.0,99.0,106.0,,,,0.068,0.483,0.4,,0.11,-0.41,1.23,,97.8,96.5,84.9,,0.206,0.412,0.214,0.333,0.333,0.105,,,,0.206,0.338,0.371,,,,,,,,,,67.0,76.0,82.0,0.049,1.9,90.1,0.167,0.167,0.4,,,,,,,,,,,,
34,2024-06-20,745164,Strikeout,strikeout,True,686780,678495,Pedro Pagés,Randy Rodríguez,0,6bc10635-3b26-4079-9693-083b374bd11b,678495.0,randyrodriguez,"Rodríguez, R",Right,Randy Rodríguez,SFG,4.1,3.03,41.2,97.0,118.0,102.0,0.728,9.07,3.02,6.91,0.86,1.04,0.207,0.405,0.198,0.252,0.412,131.0,99.0,103.0,96.0,88.0,84.0,114.0,99.0,106.0,,,,0.068,0.483,0.4,,0.11,-0.41,1.23,,97.8,96.5,84.9,,0.206,0.412,0.214,0.333,0.333,0.105,,,,0.206,0.338,0.371,,,,,,,,,,67.0,76.0,82.0,0.049,1.9,90.1,0.167,0.167,0.4,,,,,,,,,,,,
35,2024-06-20,745164,Strikeout,strikeout,True,672279,678495,Michael Siani,Randy Rodríguez,0,c83c38e0-4141-4c7a-8b49-70de7f3a7882,678495.0,randyrodriguez,"Rodríguez, R",Right,Randy Rodríguez,SFG,4.1,3.03,41.2,97.0,118.0,102.0,0.728,9.07,3.02,6.91,0.86,1.04,0.207,0.405,0.198,0.252,0.412,131.0,99.0,103.0,96.0,88.0,84.0,114.0,99.0,106.0,,,,0.068,0.483,0.4,,0.11,-0.41,1.23,,97.8,96.5,84.9,,0.206,0.412,0.214,0.333,0.333,0.105,,,,0.206,0.338,0.371,,,,,,,,,,67.0,76.0,82.0,0.049,1.9,90.1,0.167,0.167,0.4,,,,,,,,,,,,
