,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ KC,Loc+ KC,Pit+ KC,FA%,KC%,CH%,wFA/C,wKC/C,wCH/C,vFA,vCH,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,wFC/C,wSI/C,wSL/C,vFC,vSI,vSL,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
0,2024-05-23,746874,Single,single,False,660670,676962,Ronald Acuña Jr.,Ben Brown,0,092a3aac-a9f6-40be-98d1-e92353a5da98,676962.0,benbrown,"Brown, Be",Right,Ben Brown,CHC,3.58,4.16,55.1,96.0,110.0,100.0,0.708,10.41,3.09,6.67,0.81,0.85,0.283,0.348,0.181,0.362,0.448,112.0,95.0,87.0,98.0,98.0,96.0,130.0,92.0,108.0,0.627,0.357,0.016,0.78,1.4,-3.6,96.4,90.6,86.5,0.25,0.352,0.185,0.141,0.294,0.51,0.5,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-05-23,746874,Walk,walk,False,645277,676962,Ozzie Albies,Ben Brown,1,28377d92-b862-42f8-afa0-8e2766aa9f2d,676962.0,benbrown,"Brown, Be",Right,Ben Brown,CHC,3.58,4.16,55.1,96.0,110.0,100.0,0.708,10.41,3.09,6.67,0.81,0.85,0.283,0.348,0.181,0.362,0.448,112.0,95.0,87.0,98.0,98.0,96.0,130.0,92.0,108.0,0.627,0.357,0.016,0.78,1.4,-3.6,96.4,90.6,86.5,0.25,0.352,0.185,0.141,0.294,0.51,0.5,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-05-23,746874,Flyout,field_out,True,542303,676962,Marcell Ozuna,Ben Brown,0,ece8e6dd-06dd-4aef-936c-82abf420cc98,676962.0,benbrown,"Brown, Be",Right,Ben Brown,CHC,3.58,4.16,55.1,96.0,110.0,100.0,0.708,10.41,3.09,6.67,0.81,0.85,0.283,0.348,0.181,0.362,0.448,112.0,95.0,87.0,98.0,98.0,96.0,130.0,92.0,108.0,0.627,0.357,0.016,0.78,1.4,-3.6,96.4,90.6,86.5,0.25,0.352,0.185,0.141,0.294,0.51,0.5,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-05-23,746874,Strikeout,strikeout,True,621566,676962,Matt Olson,Ben Brown,0,4af76ae8-e9ec-4122-bc8e-9138517ad1de,676962.0,benbrown,"Brown, Be",Right,Ben Brown,CHC,3.58,4.16,55.1,96.0,110.0,100.0,0.708,10.41,3.09,6.67,0.81,0.85,0.283,0.348,0.181,0.362,0.448,112.0,95.0,87.0,98.0,98.0,96.0,130.0,92.0,108.0,0.627,0.357,0.016,0.78,1.4,-3.6,96.4,90.6,86.5,0.25,0.352,0.185,0.141,0.294,0.51,0.5,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-05-23,746874,Strikeout,strikeout,True,606115,676962,Orlando Arcia,Ben Brown,0,035865c0-46ac-480e-a13e-074e063f2d3e,676962.0,benbrown,"Brown, Be",Right,Ben Brown,CHC,3.58,4.16,55.1,96.0,110.0,100.0,0.708,10.41,3.09,6.67,0.81,0.85,0.283,0.348,0.181,0.362,0.448,112.0,95.0,87.0,98.0,98.0,96.0,130.0,92.0,108.0,0.627,0.357,0.016,0.78,1.4,-3.6,96.4,90.6,86.5,0.25,0.352,0.185,0.141,0.294,0.51,0.5,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-05-23,746874,Strikeout,strikeout,True,643565,700363,Mike Tauchman,AJ Smith-Shawver,0,4b1e7339-4f1e-4db3-96e4-72c5aa941d58,700363.0,ajsmithshawver,Smith-Shawver,Right,AJ Smith-Shawver,ATL,0.0,2.75,4.1,99.0,99.0,96.0,0.786,8.31,4.15,6.23,0.0,0.43,0.583,0.333,0.167,0.25,0.437,105.0,90.0,100.0,102.0,107.0,99.0,,,,0.54,,0.253,4.47,,-1.97,96.2,86.0,,0.111,0.111,0.154,0.333,0.333,0.222,0.25,0.25,0.375,85.0,91.0,85.0,0.207,-2.11,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-05-23,746874,Single,single,False,673548,700363,Seiya Suzuki,AJ Smith-Shawver,0,2be9fc52-a990-4c37-a7ca-67e7d4ec01ac,700363.0,ajsmithshawver,Smith-Shawver,Right,AJ Smith-Shawver,ATL,0.0,2.75,4.1,99.0,99.0,96.0,0.786,8.31,4.15,6.23,0.0,0.43,0.583,0.333,0.167,0.25,0.437,105.0,90.0,100.0,102.0,107.0,99.0,,,,0.54,,0.253,4.47,,-1.97,96.2,86.0,,0.111,0.111,0.154,0.333,0.333,0.222,0.25,0.25,0.375,85.0,91.0,85.0,0.207,-2.11,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-05-23,746874,Strikeout,strikeout,True,641355,700363,Cody Bellinger,AJ Smith-Shawver,0,01388a61-cc68-438c-a45d-31ab7fa46ea8,700363.0,ajsmithshawver,Smith-Shawver,Right,AJ Smith-Shawver,ATL,0.0,2.75,4.1,99.0,99.0,96.0,0.786,8.31,4.15,6.23,0.0,0.43,0.583,0.333,0.167,0.25,0.437,105.0,90.0,100.0,102.0,107.0,99.0,,,,0.54,,0.253,4.47,,-1.97,96.2,86.0,,0.111,0.111,0.154,0.333,0.333,0.222,0.25,0.25,0.375,85.0,91.0,85.0,0.207,-2.11,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-05-23,746874,Lineout,field_out,True,666624,700363,Christopher Morel,AJ Smith-Shawver,0,4ceaffb3-388f-4614-98af-46ab90bd10a1,700363.0,ajsmithshawver,Smith-Shawver,Right,AJ Smith-Shawver,ATL,0.0,2.75,4.1,99.0,99.0,96.0,0.786,8.31,4.15,6.23,0.0,0.43,0.583,0.333,0.167,0.25,0.437,105.0,90.0,100.0,102.0,107.0,99.0,,,,0.54,,0.253,4.47,,-1.97,96.2,86.0,,0.111,0.111,0.154,0.333,0.333,0.222,0.25,0.25,0.375,85.0,91.0,85.0,0.207,-2.11,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-05-23,746874,Pop Out,field_out,True,671739,676962,Michael Harris II,Ben Brown,0,2e54be22-9e01-4eb0-b7a1-69d227923548,676962.0,benbrown,"Brown, Be",Right,Ben Brown,CHC,3.58,4.16,55.1,96.0,110.0,100.0,0.708,10.41,3.09,6.67,0.81,0.85,0.283,0.348,0.181,0.362,0.448,112.0,95.0,87.0,98.0,98.0,96.0,130.0,92.0,108.0,0.627,0.357,0.016,0.78,1.4,-3.6,96.4,90.6,86.5,0.25,0.352,0.185,0.141,0.294,0.51,0.5,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
