,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSL/C,wCU/C,vFA,vFC,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,vSC (sc),Stf+ SI,Loc+ SI,Pit+ SI,SI%,SC%,wSI/C,wSC/C,vSI,SI_ba,SI_slg,SI_whiff,SC_ba,SC_slg,SC_whiff
0,2024-08-29,746514,Groundout,field_out,True,681393,687134,Connor Norby,Bradley Blalock,0,c6d97c30-f023-4bb8-b7eb-0e3d9ea36a94,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,112.0,106.0,108.0,76.0,92.0,87.0,119.0,104.0,108.0,97.0,86.0,89.0,80.0,85.0,86.0,0.463,0.043,0.19,0.182,0.123,-2.34,0.53,-0.47,1.59,0.24,93.7,88.7,85.2,85.3,79.5,0.364,0.523,0.14,0.25,0.313,0.379,0.25,0.375,0.286,0.143,0.429,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-29,746514,Walk,walk,False,660821,687134,Jesús Sánchez,Bradley Blalock,0,0e90080f-7dd2-4454-846f-1319528b6e72,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,112.0,106.0,108.0,76.0,92.0,87.0,119.0,104.0,108.0,97.0,86.0,89.0,80.0,85.0,86.0,0.463,0.043,0.19,0.182,0.123,-2.34,0.53,-0.47,1.59,0.24,93.7,88.7,85.2,85.3,79.5,0.364,0.523,0.14,0.25,0.313,0.379,0.25,0.375,0.286,0.143,0.429,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-29,746514,Lineout,field_out,True,669394,687134,Jake Burger,Bradley Blalock,0,1ab163ee-79fc-4bc6-bfcc-b20f5862cdde,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,112.0,106.0,108.0,76.0,92.0,87.0,119.0,104.0,108.0,97.0,86.0,89.0,80.0,85.0,86.0,0.463,0.043,0.19,0.182,0.123,-2.34,0.53,-0.47,1.59,0.24,93.7,88.7,85.2,85.3,79.5,0.364,0.523,0.14,0.25,0.313,0.379,0.25,0.375,0.286,0.143,0.429,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-29,746514,Strikeout,strikeout,True,669065,687134,Kyle Stowers,Bradley Blalock,1,ac4a9855-7fb7-413b-8b94-253562830e0c,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,112.0,106.0,108.0,76.0,92.0,87.0,119.0,104.0,108.0,97.0,86.0,89.0,80.0,85.0,86.0,0.463,0.043,0.19,0.182,0.123,-2.34,0.53,-0.47,1.59,0.24,93.7,88.7,85.2,85.3,79.5,0.364,0.523,0.14,0.25,0.313,0.379,0.25,0.375,0.286,0.143,0.429,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-08-29,746514,Strikeout,strikeout,True,678662,678368,Ezequiel Tovar,Valente Bellozo,0,5fc783d0-a979-435a-a263-a20d04bd90a1,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.32,5.97,41.2,97.0,71.0,87.0,0.812,6.91,3.24,8.86,1.94,0.42,0.275,0.435,0.145,0.435,0.398,92.0,84.0,81.0,54.0,101.0,82.0,88.0,102.0,97.0,74.0,99.0,91.0,,,,0.406,0.243,,0.119,0.112,0.94,0.87,,-0.68,-5.04,89.4,83.6,,78.2,74.3,0.203,0.373,0.143,,,,,,,0.375,0.875,0.304,88.0,86.0,93.0,0.121,-6.09,81.1,0.2,0.489,0.181,0.375,0.625,0.229,0.278,0.444,0.333,,,,,,,,,,,,,,,
5,2024-08-29,746514,Flyout,field_out,True,663898,678368,Brendan Rodgers,Valente Bellozo,0,beb69a75-1c10-4476-af68-c32517a56a3b,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.32,5.97,41.2,97.0,71.0,87.0,0.812,6.91,3.24,8.86,1.94,0.42,0.275,0.435,0.145,0.435,0.398,92.0,84.0,81.0,54.0,101.0,82.0,88.0,102.0,97.0,74.0,99.0,91.0,,,,0.406,0.243,,0.119,0.112,0.94,0.87,,-0.68,-5.04,89.4,83.6,,78.2,74.3,0.203,0.373,0.143,,,,,,,0.375,0.875,0.304,88.0,86.0,93.0,0.121,-6.09,81.1,0.2,0.489,0.181,0.375,0.625,0.229,0.278,0.444,0.333,,,,,,,,,,,,,,,
6,2024-08-29,746514,Strikeout,strikeout,True,641857,678368,Ryan McMahon,Valente Bellozo,0,6694fd68-6f84-45a8-816b-c038acce0746,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.32,5.97,41.2,97.0,71.0,87.0,0.812,6.91,3.24,8.86,1.94,0.42,0.275,0.435,0.145,0.435,0.398,92.0,84.0,81.0,54.0,101.0,82.0,88.0,102.0,97.0,74.0,99.0,91.0,,,,0.406,0.243,,0.119,0.112,0.94,0.87,,-0.68,-5.04,89.4,83.6,,78.2,74.3,0.203,0.373,0.143,,,,,,,0.375,0.875,0.304,88.0,86.0,93.0,0.121,-6.09,81.1,0.2,0.489,0.181,0.375,0.625,0.229,0.278,0.444,0.333,,,,,,,,,,,,,,,
7,2024-08-29,746514,Home Run,home_run,False,656537,687134,Derek Hill,Bradley Blalock,0,f97c0a7b-0b47-4033-9361-7ed4990d98d8,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,112.0,106.0,108.0,76.0,92.0,87.0,119.0,104.0,108.0,97.0,86.0,89.0,80.0,85.0,86.0,0.463,0.043,0.19,0.182,0.123,-2.34,0.53,-0.47,1.59,0.24,93.7,88.7,85.2,85.3,79.5,0.364,0.523,0.14,0.25,0.313,0.379,0.25,0.375,0.286,0.143,0.429,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-08-29,746514,Groundout,field_out,True,665052,687134,Griffin Conine,Bradley Blalock,0,d39c3dee-7031-4a98-9e0d-640f4b570d2b,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,112.0,106.0,108.0,76.0,92.0,87.0,119.0,104.0,108.0,97.0,86.0,89.0,80.0,85.0,86.0,0.463,0.043,0.19,0.182,0.123,-2.34,0.53,-0.47,1.59,0.24,93.7,88.7,85.2,85.3,79.5,0.364,0.523,0.14,0.25,0.313,0.379,0.25,0.375,0.286,0.143,0.429,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-08-29,746514,Double,double,False,672640,687134,Otto Lopez,Bradley Blalock,0,679ac2bf-be4b-4b1d-8125-5611316e47a3,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,112.0,106.0,108.0,76.0,92.0,87.0,119.0,104.0,108.0,97.0,86.0,89.0,80.0,85.0,86.0,0.463,0.043,0.19,0.182,0.123,-2.34,0.53,-0.47,1.59,0.24,93.7,88.7,85.2,85.3,79.5,0.364,0.523,0.14,0.25,0.313,0.379,0.25,0.375,0.286,0.143,0.429,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-08-29,746514,Groundout,field_out,True,660644,687134,Vidal Bruján,Bradley Blalock,1,c095a777-d342-44ae-8ac0-991d0269a58d,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,112.0,106.0,108.0,76.0,92.0,87.0,119.0,104.0,108.0,97.0,86.0,89.0,80.0,85.0,86.0,0.463,0.043,0.19,0.182,0.123,-2.34,0.53,-0.47,1.59,0.24,93.7,88.7,85.2,85.3,79.5,0.364,0.523,0.14,0.25,0.313,0.379,0.25,0.375,0.286,0.143,0.429,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-29,746514,Strikeout,strikeout,True,645305,687134,Ali Sánchez,Bradley Blalock,0,9b45b986-33a6-40c6-9bfe-a6dfca076d67,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,112.0,106.0,108.0,76.0,92.0,87.0,119.0,104.0,108.0,97.0,86.0,89.0,80.0,85.0,86.0,0.463,0.043,0.19,0.182,0.123,-2.34,0.53,-0.47,1.59,0.24,93.7,88.7,85.2,85.3,79.5,0.364,0.523,0.14,0.25,0.313,0.379,0.25,0.375,0.286,0.143,0.429,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-29,746514,Double,double,False,686668,678368,Brenton Doyle,Valente Bellozo,0,6d0e99b5-84fb-4f07-b5fe-69f41f7519a4,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.32,5.97,41.2,97.0,71.0,87.0,0.812,6.91,3.24,8.86,1.94,0.42,0.275,0.435,0.145,0.435,0.398,92.0,84.0,81.0,54.0,101.0,82.0,88.0,102.0,97.0,74.0,99.0,91.0,,,,0.406,0.243,,0.119,0.112,0.94,0.87,,-0.68,-5.04,89.4,83.6,,78.2,74.3,0.203,0.373,0.143,,,,,,,0.375,0.875,0.304,88.0,86.0,93.0,0.121,-6.09,81.1,0.2,0.489,0.181,0.375,0.625,0.229,0.278,0.444,0.333,,,,,,,,,,,,,,,
13,2024-08-29,746514,Walk,walk,False,669911,678368,Michael Toglia,Valente Bellozo,0,a5d379aa-8ffc-46f5-bbec-0a4d13192785,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.32,5.97,41.2,97.0,71.0,87.0,0.812,6.91,3.24,8.86,1.94,0.42,0.275,0.435,0.145,0.435,0.398,92.0,84.0,81.0,54.0,101.0,82.0,88.0,102.0,97.0,74.0,99.0,91.0,,,,0.406,0.243,,0.119,0.112,0.94,0.87,,-0.68,-5.04,89.4,83.6,,78.2,74.3,0.203,0.373,0.143,,,,,,,0.375,0.875,0.304,88.0,86.0,93.0,0.121,-6.09,81.1,0.2,0.489,0.181,0.375,0.625,0.229,0.278,0.444,0.333,,,,,,,,,,,,,,,
14,2024-08-29,746514,Pop Out,field_out,True,666134,678368,Nolan Jones,Valente Bellozo,0,a03d8ab0-06a1-4cc8-8be1-cf3c330dcd9d,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.32,5.97,41.2,97.0,71.0,87.0,0.812,6.91,3.24,8.86,1.94,0.42,0.275,0.435,0.145,0.435,0.398,92.0,84.0,81.0,54.0,101.0,82.0,88.0,102.0,97.0,74.0,99.0,91.0,,,,0.406,0.243,,0.119,0.112,0.94,0.87,,-0.68,-5.04,89.4,83.6,,78.2,74.3,0.203,0.373,0.143,,,,,,,0.375,0.875,0.304,88.0,86.0,93.0,0.121,-6.09,81.1,0.2,0.489,0.181,0.375,0.625,0.229,0.278,0.444,0.333,,,,,,,,,,,,,,,
15,2024-08-29,746514,Groundout,field_out,True,656541,678368,Sam Hilliard,Valente Bellozo,1,c482a9c2-1638-4293-b169-e21ca04068dc,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.32,5.97,41.2,97.0,71.0,87.0,0.812,6.91,3.24,8.86,1.94,0.42,0.275,0.435,0.145,0.435,0.398,92.0,84.0,81.0,54.0,101.0,82.0,88.0,102.0,97.0,74.0,99.0,91.0,,,,0.406,0.243,,0.119,0.112,0.94,0.87,,-0.68,-5.04,89.4,83.6,,78.2,74.3,0.203,0.373,0.143,,,,,,,0.375,0.875,0.304,88.0,86.0,93.0,0.121,-6.09,81.1,0.2,0.489,0.181,0.375,0.625,0.229,0.278,0.444,0.333,,,,,,,,,,,,,,,
16,2024-08-29,746514,Walk,walk,False,687597,678368,Jordan Beck,Valente Bellozo,0,81d0faba-ac40-44f2-909e-e399fa478c6f,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.32,5.97,41.2,97.0,71.0,87.0,0.812,6.91,3.24,8.86,1.94,0.42,0.275,0.435,0.145,0.435,0.398,92.0,84.0,81.0,54.0,101.0,82.0,88.0,102.0,97.0,74.0,99.0,91.0,,,,0.406,0.243,,0.119,0.112,0.94,0.87,,-0.68,-5.04,89.4,83.6,,78.2,74.3,0.203,0.373,0.143,,,,,,,0.375,0.875,0.304,88.0,86.0,93.0,0.121,-6.09,81.1,0.2,0.489,0.181,0.375,0.625,0.229,0.278,0.444,0.333,,,,,,,,,,,,,,,
17,2024-08-29,746514,Flyout,field_out,True,691011,678368,Drew Romo,Valente Bellozo,0,f2e6d812-66de-4752-9ecb-929cf8158ccd,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.32,5.97,41.2,97.0,71.0,87.0,0.812,6.91,3.24,8.86,1.94,0.42,0.275,0.435,0.145,0.435,0.398,92.0,84.0,81.0,54.0,101.0,82.0,88.0,102.0,97.0,74.0,99.0,91.0,,,,0.406,0.243,,0.119,0.112,0.94,0.87,,-0.68,-5.04,89.4,83.6,,78.2,74.3,0.203,0.373,0.143,,,,,,,0.375,0.875,0.304,88.0,86.0,93.0,0.121,-6.09,81.1,0.2,0.489,0.181,0.375,0.625,0.229,0.278,0.444,0.333,,,,,,,,,,,,,,,
18,2024-08-29,746514,Single,single,False,681393,687134,Connor Norby,Bradley Blalock,0,9fa04e86-53aa-4e89-99b6-0d922088b491,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,112.0,106.0,108.0,76.0,92.0,87.0,119.0,104.0,108.0,97.0,86.0,89.0,80.0,85.0,86.0,0.463,0.043,0.19,0.182,0.123,-2.34,0.53,-0.47,1.59,0.24,93.7,88.7,85.2,85.3,79.5,0.364,0.523,0.14,0.25,0.313,0.379,0.25,0.375,0.286,0.143,0.429,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-29,746514,Flyout,field_out,True,660821,687134,Jesús Sánchez,Bradley Blalock,1,e2386dac-f19a-4df7-ad03-554d5ceea8a0,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,112.0,106.0,108.0,76.0,92.0,87.0,119.0,104.0,108.0,97.0,86.0,89.0,80.0,85.0,86.0,0.463,0.043,0.19,0.182,0.123,-2.34,0.53,-0.47,1.59,0.24,93.7,88.7,85.2,85.3,79.5,0.364,0.523,0.14,0.25,0.313,0.379,0.25,0.375,0.286,0.143,0.429,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-29,746514,Groundout,field_out,True,669394,687134,Jake Burger,Bradley Blalock,1,92f05e8a-0a7f-47b7-8bc5-b66d9bef35db,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,112.0,106.0,108.0,76.0,92.0,87.0,119.0,104.0,108.0,97.0,86.0,89.0,80.0,85.0,86.0,0.463,0.043,0.19,0.182,0.123,-2.34,0.53,-0.47,1.59,0.24,93.7,88.7,85.2,85.3,79.5,0.364,0.523,0.14,0.25,0.313,0.379,0.25,0.375,0.286,0.143,0.429,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-29,746514,Single,single,False,669065,687134,Kyle Stowers,Bradley Blalock,1,f23e80d1-4181-486d-8857-cdb8b6040784,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,112.0,106.0,108.0,76.0,92.0,87.0,119.0,104.0,108.0,97.0,86.0,89.0,80.0,85.0,86.0,0.463,0.043,0.19,0.182,0.123,-2.34,0.53,-0.47,1.59,0.24,93.7,88.7,85.2,85.3,79.5,0.364,0.523,0.14,0.25,0.313,0.379,0.25,0.375,0.286,0.143,0.429,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
