,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wCU/C,wCH/C,vFA,vFC,vCH,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,wSI/C,wSL/C,vSI,vSL,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-07-11,747011,Hit By Pitch,hit_by_pitch,False,663538,544150,Nico Hoerner,Albert Suárez,0,0175aec6-9688-4a69-b384-2d42f2f2f8aa,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-07-11,747011,Flyout,field_out,True,683737,544150,Michael Busch,Albert Suárez,0,dd56e1c7-20dd-4a19-9959-bb74f67ba744,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-07-11,747011,Flyout,field_out,True,673548,544150,Seiya Suzuki,Albert Suárez,0,497ff47a-905a-4495-8bb4-b597277bbab1,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-07-11,747011,Strikeout,strikeout,True,664023,544150,Ian Happ,Albert Suárez,1,9b2aaebe-417e-476f-8f9e-ca1f350830e0,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-07-11,747011,Strikeout,strikeout,True,683002,657006,Gunnar Henderson,Justin Steele,0,242d64db-98c8-408f-ba43-30fd81c96ed7,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,122.0,109.0,90.0,102.0,100.0,,,,0.598,,0.027,0.027,0.43,,3.31,3.98,91.7,,86.6,79.8,0.255,0.401,0.206,0.133,0.133,0.111,,,,0.0,0.0,0.214,66.0,103.0,93.0,132.0,104.0,109.0,0.05,0.298,2.99,1.39,92.0,83.2,0.171,0.279,0.299,0.188,0.25,0.2,,,,,,
5,2024-07-11,747011,Groundout,field_out,True,668939,657006,Adley Rutschman,Justin Steele,0,99b764d8-b82e-4891-810c-6e6ff8e5770f,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,122.0,109.0,90.0,102.0,100.0,,,,0.598,,0.027,0.027,0.43,,3.31,3.98,91.7,,86.6,79.8,0.255,0.401,0.206,0.133,0.133,0.111,,,,0.0,0.0,0.214,66.0,103.0,93.0,132.0,104.0,109.0,0.05,0.298,2.99,1.39,92.0,83.2,0.171,0.279,0.299,0.188,0.25,0.2,,,,,,
6,2024-07-11,747011,Groundout,field_out,True,663624,657006,Ryan Mountcastle,Justin Steele,0,b10a9138-a416-4980-9aed-59af402fb815,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,122.0,109.0,90.0,102.0,100.0,,,,0.598,,0.027,0.027,0.43,,3.31,3.98,91.7,,86.6,79.8,0.255,0.401,0.206,0.133,0.133,0.111,,,,0.0,0.0,0.214,66.0,103.0,93.0,132.0,104.0,109.0,0.05,0.298,2.99,1.39,92.0,83.2,0.171,0.279,0.299,0.188,0.25,0.2,,,,,,
7,2024-07-11,747011,Groundout,field_out,True,666624,544150,Christopher Morel,Albert Suárez,0,c63ee081-dd5b-49be-aef4-f309fe7bcad6,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-07-11,747011,Strikeout,strikeout,True,621020,544150,Dansby Swanson,Albert Suárez,0,f5f9392d-6752-486b-9df3-c65bead85b6a,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-07-11,747011,Single,single,False,670156,544150,Miles Mastrobuoni,Albert Suárez,0,afb13af2-5839-46b0-a381-deb1e1a205bb,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,73.0,101.0,91.0,0.529,0.2,0.092,0.178,0.49,-0.22,-0.29,1.03,95.1,86.4,85.9,78.5,0.241,0.38,0.214,0.19,0.293,0.228,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,,,,
