,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CH%,wFC/C,wCH/C,vFC,vCH,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff
0,2024-05-21,745090,Groundout,field_out,True,680776,641793,Jarren Duran,Zack Littell,0,1a04884a-850d-40fd-82d4-6ceca3a7fbbc,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,99.0,106.0,112.0,0.154,0.207,0.226,0.413,-0.92,-1.86,-1.56,1.08,92.6,83.0,91.9,85.7,0.375,0.5,0.085,0.283,0.485,0.346,0.309,0.485,0.147,0.313,0.484,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-05-21,745090,Strikeout,strikeout,True,677800,641793,Wilyer Abreu,Zack Littell,0,990b77b6-c2ee-414f-8059-e04fee4f92a4,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,99.0,106.0,112.0,0.154,0.207,0.226,0.413,-0.92,-1.86,-1.56,1.08,92.6,83.0,91.9,85.7,0.375,0.5,0.085,0.283,0.485,0.346,0.309,0.485,0.147,0.313,0.484,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-05-21,745090,Pop Out,field_out,True,641933,641793,Tyler O'Neill,Zack Littell,0,73f4e481-38c2-4dfa-b57f-0ec52c27ed97,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,99.0,106.0,112.0,0.154,0.207,0.226,0.413,-0.92,-1.86,-1.56,1.08,92.6,83.0,91.9,85.7,0.375,0.5,0.085,0.283,0.485,0.346,0.309,0.485,0.147,0.313,0.484,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-05-21,745090,Single,single,False,666139,681867,Josh Lowe,Cooper Criswell,0,8d9186c2-8add-4dab-bcd7-3676991819ba,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,,,,110.0,113.0,104.0,114.0,97.0,99.0,,,,0.266,,,0.3,,,1.17,-2.03,,,89.3,76.9,0.305,0.508,0.195,,,,0.286,0.452,0.059,,,,108.0,101.0,99.0,81.0,104.0,92.0,0.146,0.287,0.21,0.42,86.1,84.6,0.263,0.368,0.189,0.148,0.37,0.379,,,,,,,,,
4,2024-05-21,745090,Double,double,False,668227,681867,Randy Arozarena,Cooper Criswell,1,acca940d-0826-4837-a56e-c5f4d21b8923,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,,,,110.0,113.0,104.0,114.0,97.0,99.0,,,,0.266,,,0.3,,,1.17,-2.03,,,89.3,76.9,0.305,0.508,0.195,,,,0.286,0.452,0.059,,,,108.0,101.0,99.0,81.0,104.0,92.0,0.146,0.287,0.21,0.42,86.1,84.6,0.263,0.368,0.189,0.148,0.37,0.379,,,,,,,,,
5,2024-05-21,745090,Groundout,field_out,True,664040,681867,Brandon Lowe,Cooper Criswell,0,10658690-95e4-4b84-9eb3-5ff666504ba2,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,,,,110.0,113.0,104.0,114.0,97.0,99.0,,,,0.266,,,0.3,,,1.17,-2.03,,,89.3,76.9,0.305,0.508,0.195,,,,0.286,0.452,0.059,,,,108.0,101.0,99.0,81.0,104.0,92.0,0.146,0.287,0.21,0.42,86.1,84.6,0.263,0.368,0.189,0.148,0.37,0.379,,,,,,,,,
6,2024-05-21,745090,Single,single,False,670623,681867,Isaac Paredes,Cooper Criswell,1,1b16b8ce-ab1e-41ec-87fb-555eee0f9d06,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,,,,110.0,113.0,104.0,114.0,97.0,99.0,,,,0.266,,,0.3,,,1.17,-2.03,,,89.3,76.9,0.305,0.508,0.195,,,,0.286,0.452,0.059,,,,108.0,101.0,99.0,81.0,104.0,92.0,0.146,0.287,0.21,0.42,86.1,84.6,0.263,0.368,0.189,0.148,0.37,0.379,,,,,,,,,
7,2024-05-21,745090,Single,single,False,666018,681867,Jonathan Aranda,Cooper Criswell,1,3ce2619c-f5dd-4020-8492-9a66d2ea19e3,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,,,,110.0,113.0,104.0,114.0,97.0,99.0,,,,0.266,,,0.3,,,1.17,-2.03,,,89.3,76.9,0.305,0.508,0.195,,,,0.286,0.452,0.059,,,,108.0,101.0,99.0,81.0,104.0,92.0,0.146,0.287,0.21,0.42,86.1,84.6,0.263,0.368,0.189,0.148,0.37,0.379,,,,,,,,,
8,2024-05-21,745090,Forceout,force_out,True,642708,681867,Amed Rosario,Cooper Criswell,1,d1320431-1717-490f-80c1-e60f60aae845,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,,,,110.0,113.0,104.0,114.0,97.0,99.0,,,,0.266,,,0.3,,,1.17,-2.03,,,89.3,76.9,0.305,0.508,0.195,,,,0.286,0.452,0.059,,,,108.0,101.0,99.0,81.0,104.0,92.0,0.146,0.287,0.21,0.42,86.1,84.6,0.263,0.368,0.189,0.148,0.37,0.379,,,,,,,,,
9,2024-05-21,745090,Groundout,field_out,True,680700,681867,Richie Palacios,Cooper Criswell,0,ca369888-f7c2-4857-8246-4f13be086084,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,,,,110.0,113.0,104.0,114.0,97.0,99.0,,,,0.266,,,0.3,,,1.17,-2.03,,,89.3,76.9,0.305,0.508,0.195,,,,0.286,0.452,0.059,,,,108.0,101.0,99.0,81.0,104.0,92.0,0.146,0.287,0.21,0.42,86.1,84.6,0.263,0.368,0.189,0.148,0.37,0.379,,,,,,,,,
