,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,KC%,wFC/C,wSI/C,wKC/C,vFC,vSI,vKC,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff
10,2024-09-03,746185,Flyout,field_out,True,669242,672282,Tommy Edman,Reid Detmers,0,7fc05543-8980-4cc9-acf9-17d9ce5911a7,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,5.64,3.7,75.0,98.0,96.0,98.0,0.722,10.56,3.72,8.88,1.32,0.99,0.241,0.493,0.133,0.355,0.439,92.0,98.0,98.0,90.0,101.0,103.0,89.0,95.0,92.0,116.0,106.0,113.0,0.461,0.241,0.147,0.15,-0.13,0.23,-3.01,0.94,94.0,84.7,86.2,75.2,0.245,0.443,0.277,0.211,0.326,0.374,0.298,0.383,0.317,0.359,0.795,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-03,746185,Strikeout,strikeout,True,571970,672282,Max Muncy,Reid Detmers,0,9a176603-ef07-4ef0-b230-cc714a4cf344,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,5.64,3.7,75.0,98.0,96.0,98.0,0.722,10.56,3.72,8.88,1.32,0.99,0.241,0.493,0.133,0.355,0.439,92.0,98.0,98.0,90.0,101.0,103.0,89.0,95.0,92.0,116.0,106.0,113.0,0.461,0.241,0.147,0.15,-0.13,0.23,-3.01,0.94,94.0,84.7,86.2,75.2,0.245,0.443,0.277,0.211,0.326,0.374,0.298,0.383,0.317,0.359,0.795,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-03,746185,Home Run,home_run,False,681351,621111,Logan O'Hoppe,Walker Buehler,0,ad2ebd18-7df5-47ac-ab0e-a0922bcfd780,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.95,5.2,59.0,102.0,95.0,100.0,0.83,7.47,3.2,11.59,2.29,1.15,0.236,0.437,0.131,0.377,0.441,72.0,99.0,94.0,,,,86.0,100.0,97.0,126.0,104.0,113.0,0.301,0.087,,0.058,-2.94,-2.1,,-7.04,95.2,90.1,83.3,,0.362,0.754,0.155,,,,0.5,0.85,0.067,0.289,0.444,0.256,82.0,104.0,97.0,102.0,99.0,107.0,104.0,103.0,99.0,0.166,0.191,0.196,0.89,-0.24,-1.64,91.4,95.0,78.1,0.277,0.298,0.133,0.25,0.477,0.222,0.143,0.429,0.222
13,2024-09-03,746185,Single,single,False,592273,621111,Brandon Drury,Walker Buehler,0,707d1a79-58ca-4b03-b4cd-02e68bdd1ed3,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.95,5.2,59.0,102.0,95.0,100.0,0.83,7.47,3.2,11.59,2.29,1.15,0.236,0.437,0.131,0.377,0.441,72.0,99.0,94.0,,,,86.0,100.0,97.0,126.0,104.0,113.0,0.301,0.087,,0.058,-2.94,-2.1,,-7.04,95.2,90.1,83.3,,0.362,0.754,0.155,,,,0.5,0.85,0.067,0.289,0.444,0.256,82.0,104.0,97.0,102.0,99.0,107.0,104.0,103.0,99.0,0.166,0.191,0.196,0.89,-0.24,-1.64,91.4,95.0,78.1,0.277,0.298,0.133,0.25,0.477,0.222,0.143,0.429,0.222
14,2024-09-03,746185,Strikeout,strikeout,True,666176,621111,Jo Adell,Walker Buehler,0,888368f4-3f25-4373-9d3c-6f2f2edf473c,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.95,5.2,59.0,102.0,95.0,100.0,0.83,7.47,3.2,11.59,2.29,1.15,0.236,0.437,0.131,0.377,0.441,72.0,99.0,94.0,,,,86.0,100.0,97.0,126.0,104.0,113.0,0.301,0.087,,0.058,-2.94,-2.1,,-7.04,95.2,90.1,83.3,,0.362,0.754,0.155,,,,0.5,0.85,0.067,0.289,0.444,0.256,82.0,104.0,97.0,102.0,99.0,107.0,104.0,103.0,99.0,0.166,0.191,0.196,0.89,-0.24,-1.64,91.4,95.0,78.1,0.277,0.298,0.133,0.25,0.477,0.222,0.143,0.429,0.222
15,2024-09-03,746185,Strikeout,strikeout,True,694359,621111,Niko Kavadas,Walker Buehler,0,39afb9e2-e452-42bf-b0a1-0e84e25451ee,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.95,5.2,59.0,102.0,95.0,100.0,0.83,7.47,3.2,11.59,2.29,1.15,0.236,0.437,0.131,0.377,0.441,72.0,99.0,94.0,,,,86.0,100.0,97.0,126.0,104.0,113.0,0.301,0.087,,0.058,-2.94,-2.1,,-7.04,95.2,90.1,83.3,,0.362,0.754,0.155,,,,0.5,0.85,0.067,0.289,0.444,0.256,82.0,104.0,97.0,102.0,99.0,107.0,104.0,103.0,99.0,0.166,0.191,0.196,0.89,-0.24,-1.64,91.4,95.0,78.1,0.277,0.298,0.133,0.25,0.477,0.222,0.143,0.429,0.222
16,2024-09-03,746185,Strikeout,strikeout,True,621493,621111,Taylor Ward,Walker Buehler,0,8276bbb6-d4d7-46bf-aead-efd06c9d10ae,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.95,5.2,59.0,102.0,95.0,100.0,0.83,7.47,3.2,11.59,2.29,1.15,0.236,0.437,0.131,0.377,0.441,72.0,99.0,94.0,,,,86.0,100.0,97.0,126.0,104.0,113.0,0.301,0.087,,0.058,-2.94,-2.1,,-7.04,95.2,90.1,83.3,,0.362,0.754,0.155,,,,0.5,0.85,0.067,0.289,0.444,0.256,82.0,104.0,97.0,102.0,99.0,107.0,104.0,103.0,99.0,0.166,0.191,0.196,0.89,-0.24,-1.64,91.4,95.0,78.1,0.277,0.298,0.133,0.25,0.477,0.222,0.143,0.429,0.222
17,2024-09-03,746185,Walk,walk,False,500743,672282,Miguel Rojas,Reid Detmers,0,576ee8eb-8c30-40e1-b920-92d2d971af98,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,5.64,3.7,75.0,98.0,96.0,98.0,0.722,10.56,3.72,8.88,1.32,0.99,0.241,0.493,0.133,0.355,0.439,92.0,98.0,98.0,90.0,101.0,103.0,89.0,95.0,92.0,116.0,106.0,113.0,0.461,0.241,0.147,0.15,-0.13,0.23,-3.01,0.94,94.0,84.7,86.2,75.2,0.245,0.443,0.277,0.211,0.326,0.374,0.298,0.383,0.317,0.359,0.795,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-03,746185,Strikeout,strikeout,True,621035,672282,Chris Taylor,Reid Detmers,0,3f6021f4-3918-4a45-9561-91337344f2e0,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,5.64,3.7,75.0,98.0,96.0,98.0,0.722,10.56,3.72,8.88,1.32,0.99,0.241,0.493,0.133,0.355,0.439,92.0,98.0,98.0,90.0,101.0,103.0,89.0,95.0,92.0,116.0,106.0,113.0,0.461,0.241,0.147,0.15,-0.13,0.23,-3.01,0.94,94.0,84.7,86.2,75.2,0.245,0.443,0.277,0.211,0.326,0.374,0.298,0.383,0.317,0.359,0.795,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-03,746185,Triple,triple,False,660271,672282,Shohei Ohtani,Reid Detmers,1,ade7bb30-ed84-4401-9aac-3afc472f4bec,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,5.64,3.7,75.0,98.0,96.0,98.0,0.722,10.56,3.72,8.88,1.32,0.99,0.241,0.493,0.133,0.355,0.439,92.0,98.0,98.0,90.0,101.0,103.0,89.0,95.0,92.0,116.0,106.0,113.0,0.461,0.241,0.147,0.15,-0.13,0.23,-3.01,0.94,94.0,84.7,86.2,75.2,0.245,0.443,0.277,0.211,0.326,0.374,0.298,0.383,0.317,0.359,0.795,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-03,746185,Single,single,False,605141,672282,Mookie Betts,Reid Detmers,1,acf69c6f-58b9-4863-8be5-a76c8165757f,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,5.64,3.7,75.0,98.0,96.0,98.0,0.722,10.56,3.72,8.88,1.32,0.99,0.241,0.493,0.133,0.355,0.439,92.0,98.0,98.0,90.0,101.0,103.0,89.0,95.0,92.0,116.0,106.0,113.0,0.461,0.241,0.147,0.15,-0.13,0.23,-3.01,0.94,94.0,84.7,86.2,75.2,0.245,0.443,0.277,0.211,0.326,0.374,0.298,0.383,0.317,0.359,0.795,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-09-03,746185,Single,single,False,518692,672282,Freddie Freeman,Reid Detmers,1,5a3097b8-1575-45f2-8d69-1b18afeebcb2,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,5.64,3.7,75.0,98.0,96.0,98.0,0.722,10.56,3.72,8.88,1.32,0.99,0.241,0.493,0.133,0.355,0.439,92.0,98.0,98.0,90.0,101.0,103.0,89.0,95.0,92.0,116.0,106.0,113.0,0.461,0.241,0.147,0.15,-0.13,0.23,-3.01,0.94,94.0,84.7,86.2,75.2,0.245,0.443,0.277,0.211,0.326,0.374,0.298,0.383,0.317,0.359,0.795,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-09-03,746185,Strikeout,strikeout,True,606192,672282,Teoscar Hernández,Reid Detmers,0,13ca6d6d-6133-4854-ab66-de47974bd679,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,5.64,3.7,75.0,98.0,96.0,98.0,0.722,10.56,3.72,8.88,1.32,0.99,0.241,0.493,0.133,0.355,0.439,92.0,98.0,98.0,90.0,101.0,103.0,89.0,95.0,92.0,116.0,106.0,113.0,0.461,0.241,0.147,0.15,-0.13,0.23,-3.01,0.94,94.0,84.7,86.2,75.2,0.245,0.443,0.277,0.211,0.326,0.374,0.298,0.383,0.317,0.359,0.795,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-09-03,746185,Strikeout,strikeout,True,669257,672282,Will Smith,Reid Detmers,0,6544fa6f-2759-4b51-a19c-fb771bd241a2,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,5.64,3.7,75.0,98.0,96.0,98.0,0.722,10.56,3.72,8.88,1.32,0.99,0.241,0.493,0.133,0.355,0.439,92.0,98.0,98.0,90.0,101.0,103.0,89.0,95.0,92.0,116.0,106.0,113.0,0.461,0.241,0.147,0.15,-0.13,0.23,-3.01,0.94,94.0,84.7,86.2,75.2,0.245,0.443,0.277,0.211,0.326,0.374,0.298,0.383,0.317,0.359,0.795,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-09-03,746185,Groundout,field_out,True,687263,621111,Zach Neto,Walker Buehler,0,51c72365-d735-4aeb-9596-e4a1a8ffa552,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.95,5.2,59.0,102.0,95.0,100.0,0.83,7.47,3.2,11.59,2.29,1.15,0.236,0.437,0.131,0.377,0.441,72.0,99.0,94.0,,,,86.0,100.0,97.0,126.0,104.0,113.0,0.301,0.087,,0.058,-2.94,-2.1,,-7.04,95.2,90.1,83.3,,0.362,0.754,0.155,,,,0.5,0.85,0.067,0.289,0.444,0.256,82.0,104.0,97.0,102.0,99.0,107.0,104.0,103.0,99.0,0.166,0.191,0.196,0.89,-0.24,-1.64,91.4,95.0,78.1,0.277,0.298,0.133,0.25,0.477,0.222,0.143,0.429,0.222
25,2024-09-03,746185,Pop Out,field_out,True,694384,621111,Nolan Schanuel,Walker Buehler,0,12a4b49c-a983-47af-ba96-8b1b85de3d11,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.95,5.2,59.0,102.0,95.0,100.0,0.83,7.47,3.2,11.59,2.29,1.15,0.236,0.437,0.131,0.377,0.441,72.0,99.0,94.0,,,,86.0,100.0,97.0,126.0,104.0,113.0,0.301,0.087,,0.058,-2.94,-2.1,,-7.04,95.2,90.1,83.3,,0.362,0.754,0.155,,,,0.5,0.85,0.067,0.289,0.444,0.256,82.0,104.0,97.0,102.0,99.0,107.0,104.0,103.0,99.0,0.166,0.191,0.196,0.89,-0.24,-1.64,91.4,95.0,78.1,0.277,0.298,0.133,0.25,0.477,0.222,0.143,0.429,0.222
26,2024-09-03,746185,Lineout,field_out,True,543685,621111,Anthony Rendon,Walker Buehler,0,925cbd16-3680-4dbc-97d9-ec426695cde3,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.95,5.2,59.0,102.0,95.0,100.0,0.83,7.47,3.2,11.59,2.29,1.15,0.236,0.437,0.131,0.377,0.441,72.0,99.0,94.0,,,,86.0,100.0,97.0,126.0,104.0,113.0,0.301,0.087,,0.058,-2.94,-2.1,,-7.04,95.2,90.1,83.3,,0.362,0.754,0.155,,,,0.5,0.85,0.067,0.289,0.444,0.256,82.0,104.0,97.0,102.0,99.0,107.0,104.0,103.0,99.0,0.166,0.191,0.196,0.89,-0.24,-1.64,91.4,95.0,78.1,0.277,0.298,0.133,0.25,0.477,0.222,0.143,0.429,0.222
27,2024-09-03,746185,Strikeout,strikeout,True,669242,672282,Tommy Edman,Reid Detmers,0,6fdad6d0-3de7-434d-b78f-5fcfe67e6242,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,5.64,3.7,75.0,98.0,96.0,98.0,0.722,10.56,3.72,8.88,1.32,0.99,0.241,0.493,0.133,0.355,0.439,92.0,98.0,98.0,90.0,101.0,103.0,89.0,95.0,92.0,116.0,106.0,113.0,0.461,0.241,0.147,0.15,-0.13,0.23,-3.01,0.94,94.0,84.7,86.2,75.2,0.245,0.443,0.277,0.211,0.326,0.374,0.298,0.383,0.317,0.359,0.795,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-03,746185,Flyout,field_out,True,571970,672282,Max Muncy,Reid Detmers,0,77b37d20-aa60-4349-91fa-586703a5f070,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,5.64,3.7,75.0,98.0,96.0,98.0,0.722,10.56,3.72,8.88,1.32,0.99,0.241,0.493,0.133,0.355,0.439,92.0,98.0,98.0,90.0,101.0,103.0,89.0,95.0,92.0,116.0,106.0,113.0,0.461,0.241,0.147,0.15,-0.13,0.23,-3.01,0.94,94.0,84.7,86.2,75.2,0.245,0.443,0.277,0.211,0.326,0.374,0.298,0.383,0.317,0.359,0.795,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-03,746185,Strikeout,strikeout,True,500743,672282,Miguel Rojas,Reid Detmers,0,725a4dc6-f668-4b79-a175-f7cfe301c8b8,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,5.64,3.7,75.0,98.0,96.0,98.0,0.722,10.56,3.72,8.88,1.32,0.99,0.241,0.493,0.133,0.355,0.439,92.0,98.0,98.0,90.0,101.0,103.0,89.0,95.0,92.0,116.0,106.0,113.0,0.461,0.241,0.147,0.15,-0.13,0.23,-3.01,0.94,94.0,84.7,86.2,75.2,0.245,0.443,0.277,0.211,0.326,0.374,0.298,0.383,0.317,0.359,0.795,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-09-03,746185,Groundout,field_out,True,666160,621111,Mickey Moniak,Walker Buehler,0,05af63e1-2231-4695-a165-0c1e170f7999,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.95,5.2,59.0,102.0,95.0,100.0,0.83,7.47,3.2,11.59,2.29,1.15,0.236,0.437,0.131,0.377,0.441,72.0,99.0,94.0,,,,86.0,100.0,97.0,126.0,104.0,113.0,0.301,0.087,,0.058,-2.94,-2.1,,-7.04,95.2,90.1,83.3,,0.362,0.754,0.155,,,,0.5,0.85,0.067,0.289,0.444,0.256,82.0,104.0,97.0,102.0,99.0,107.0,104.0,103.0,99.0,0.166,0.191,0.196,0.89,-0.24,-1.64,91.4,95.0,78.1,0.277,0.298,0.133,0.25,0.477,0.222,0.143,0.429,0.222
31,2024-09-03,746185,Walk,walk,False,681351,621111,Logan O'Hoppe,Walker Buehler,0,f08b1ed8-e6a3-481f-aa21-0ba50ced1bb2,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.95,5.2,59.0,102.0,95.0,100.0,0.83,7.47,3.2,11.59,2.29,1.15,0.236,0.437,0.131,0.377,0.441,72.0,99.0,94.0,,,,86.0,100.0,97.0,126.0,104.0,113.0,0.301,0.087,,0.058,-2.94,-2.1,,-7.04,95.2,90.1,83.3,,0.362,0.754,0.155,,,,0.5,0.85,0.067,0.289,0.444,0.256,82.0,104.0,97.0,102.0,99.0,107.0,104.0,103.0,99.0,0.166,0.191,0.196,0.89,-0.24,-1.64,91.4,95.0,78.1,0.277,0.298,0.133,0.25,0.477,0.222,0.143,0.429,0.222
32,2024-09-03,746185,Grounded Into DP,grounded_into_double_play,True,592273,621111,Brandon Drury,Walker Buehler,1,64464dd3-c056-458c-bb25-88d93a187975,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.95,5.2,59.0,102.0,95.0,100.0,0.83,7.47,3.2,11.59,2.29,1.15,0.236,0.437,0.131,0.377,0.441,72.0,99.0,94.0,,,,86.0,100.0,97.0,126.0,104.0,113.0,0.301,0.087,,0.058,-2.94,-2.1,,-7.04,95.2,90.1,83.3,,0.362,0.754,0.155,,,,0.5,0.85,0.067,0.289,0.444,0.256,82.0,104.0,97.0,102.0,99.0,107.0,104.0,103.0,99.0,0.166,0.191,0.196,0.89,-0.24,-1.64,91.4,95.0,78.1,0.277,0.298,0.133,0.25,0.477,0.222,0.143,0.429,0.222
33,2024-09-03,746185,Strikeout,strikeout,True,621035,672282,Chris Taylor,Reid Detmers,0,e83e86fe-bfff-4270-a80c-af1bd51cfc2e,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,5.64,3.7,75.0,98.0,96.0,98.0,0.722,10.56,3.72,8.88,1.32,0.99,0.241,0.493,0.133,0.355,0.439,92.0,98.0,98.0,90.0,101.0,103.0,89.0,95.0,92.0,116.0,106.0,113.0,0.461,0.241,0.147,0.15,-0.13,0.23,-3.01,0.94,94.0,84.7,86.2,75.2,0.245,0.443,0.277,0.211,0.326,0.374,0.298,0.383,0.317,0.359,0.795,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
