,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ KC,Loc+ KC,Pit+ KC,FA%,KC%,wFA/C,wKC/C,vFA,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2024-07-12,746936,Double,double,False,669004,681867,MJ Melendez,Cooper Criswell,0,35395969-cf0d-4916-b09c-c75c4beae3b1,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,0.287,0.21,1.17,-2.03,0.42,86.1,84.6,89.3,76.9,0.263,0.368,0.189,0.305,0.508,0.195,0.286,0.452,0.059,0.148,0.37,0.379,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-12,746936,Sac Bunt,sac_bunt,True,672580,681867,Maikel Garcia,Cooper Criswell,1,f216870e-6c96-4f09-ae57-82f8e161ffd0,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,0.287,0.21,1.17,-2.03,0.42,86.1,84.6,89.3,76.9,0.263,0.368,0.189,0.305,0.508,0.195,0.286,0.452,0.059,0.148,0.37,0.379,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-12,746936,Walk,walk,False,664728,681867,Kyle Isbel,Cooper Criswell,0,09756022-30ed-44eb-8090-02faff831b55,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,0.287,0.21,1.17,-2.03,0.42,86.1,84.6,89.3,76.9,0.263,0.368,0.189,0.305,0.508,0.195,0.286,0.452,0.059,0.148,0.37,0.379,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-07-12,746936,Single,single,False,624428,681867,Adam Frazier,Cooper Criswell,1,cdfe93ca-bd15-456a-8190-d6faea333dff,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,0.287,0.21,1.17,-2.03,0.42,86.1,84.6,89.3,76.9,0.263,0.368,0.189,0.305,0.508,0.195,0.286,0.452,0.059,0.148,0.37,0.379,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-07-12,746936,Hit By Pitch,hit_by_pitch,False,677951,681867,Bobby Witt Jr.,Cooper Criswell,1,1b2771c1-fc4a-4a70-bd13-840eaf1307fc,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,0.287,0.21,1.17,-2.03,0.42,86.1,84.6,89.3,76.9,0.263,0.368,0.189,0.305,0.508,0.195,0.286,0.452,0.059,0.148,0.37,0.379,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-07-12,746936,Sac Fly,sac_fly,True,686469,681867,Vinnie Pasquantino,Cooper Criswell,1,fa3f9bf9-51b3-4a93-bc29-14764f579a72,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,0.287,0.21,1.17,-2.03,0.42,86.1,84.6,89.3,76.9,0.263,0.368,0.189,0.305,0.508,0.195,0.286,0.452,0.059,0.148,0.37,0.379,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-12,746936,Single,single,True,521692,681867,Salvador Perez,Cooper Criswell,1,1107430e-8162-4339-96e8-6a8295000fac,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,0.287,0.21,1.17,-2.03,0.42,86.1,84.6,89.3,76.9,0.263,0.368,0.189,0.305,0.508,0.195,0.286,0.452,0.059,0.148,0.37,0.379,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-12,746936,Strikeout,strikeout,True,657136,666142,Connor Wong,Cole Ragans,0,c6792314-63d1-46f1-ad98-b6c6eb3d9ae6,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,,,,134.0,103.0,112.0,89.0,98.0,93.0,,0.128,0.12,0.247,1.57,,-1.6,1.11,91.3,85.3,,86.7,0.205,0.286,0.493,0.242,0.387,0.368,,,,0.304,0.326,0.224,109.0,101.0,107.0,99.0,94.0,100.0,0.406,0.099,1.1,1.27,95.8,81.1,0.206,0.351,0.239,0.158,0.158,0.354,,,,,,
18,2024-07-12,746936,Groundout,field_out,True,663853,666142,Romy Gonzalez,Cole Ragans,0,e1950581-3dfa-4d7c-9dd5-3067a956209d,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,,,,134.0,103.0,112.0,89.0,98.0,93.0,,0.128,0.12,0.247,1.57,,-1.6,1.11,91.3,85.3,,86.7,0.205,0.286,0.493,0.242,0.387,0.368,,,,0.304,0.326,0.224,109.0,101.0,107.0,99.0,94.0,100.0,0.406,0.099,1.1,1.27,95.8,81.1,0.206,0.351,0.239,0.158,0.158,0.354,,,,,,
19,2024-07-12,746936,Double,double,False,642197,666142,Jamie Westbrook,Cole Ragans,0,ba4f0642-d794-4dce-b89a-70009a8f3012,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,,,,134.0,103.0,112.0,89.0,98.0,93.0,,0.128,0.12,0.247,1.57,,-1.6,1.11,91.3,85.3,,86.7,0.205,0.286,0.493,0.242,0.387,0.368,,,,0.304,0.326,0.224,109.0,101.0,107.0,99.0,94.0,100.0,0.406,0.099,1.1,1.27,95.8,81.1,0.206,0.351,0.239,0.158,0.158,0.354,,,,,,
20,2024-07-12,746936,Double,double,False,678882,666142,Ceddanne Rafaela,Cole Ragans,1,ea5bd91c-6c82-48bc-b6f4-5b37cfc25507,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,,,,134.0,103.0,112.0,89.0,98.0,93.0,,0.128,0.12,0.247,1.57,,-1.6,1.11,91.3,85.3,,86.7,0.205,0.286,0.493,0.242,0.387,0.368,,,,0.304,0.326,0.224,109.0,101.0,107.0,99.0,94.0,100.0,0.406,0.099,1.1,1.27,95.8,81.1,0.206,0.351,0.239,0.158,0.158,0.354,,,,,,
21,2024-07-12,746936,Strikeout,strikeout,True,666152,666142,David Hamilton,Cole Ragans,1,34ea909f-e522-4aaf-978c-ce23a8642b61,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,,,,134.0,103.0,112.0,89.0,98.0,93.0,,0.128,0.12,0.247,1.57,,-1.6,1.11,91.3,85.3,,86.7,0.205,0.286,0.493,0.242,0.387,0.368,,,,0.304,0.326,0.224,109.0,101.0,107.0,99.0,94.0,100.0,0.406,0.099,1.1,1.27,95.8,81.1,0.206,0.351,0.239,0.158,0.158,0.354,,,,,,
22,2024-07-12,746936,Lineout,field_out,True,686681,681867,Michael Massey,Cooper Criswell,0,e8dfbc92-2485-4781-82a1-f39ace0020b9,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,0.287,0.21,1.17,-2.03,0.42,86.1,84.6,89.3,76.9,0.263,0.368,0.189,0.305,0.508,0.195,0.286,0.452,0.059,0.148,0.37,0.379,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-07-12,746936,Groundout,field_out,True,592669,681867,Hunter Renfroe,Cooper Criswell,0,036f8ef2-022d-483f-8ee4-1c8a82fb81ac,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,0.287,0.21,1.17,-2.03,0.42,86.1,84.6,89.3,76.9,0.263,0.368,0.189,0.305,0.508,0.195,0.286,0.452,0.059,0.148,0.37,0.379,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-12,746936,Single,single,False,669004,681867,MJ Melendez,Cooper Criswell,0,9de601e8-1204-46ae-a521-5b2929d5fbdf,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,0.287,0.21,1.17,-2.03,0.42,86.1,84.6,89.3,76.9,0.263,0.368,0.189,0.305,0.508,0.195,0.286,0.452,0.059,0.148,0.37,0.379,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-12,746936,Single,single,False,672580,681867,Maikel Garcia,Cooper Criswell,1,abae210e-364d-4a38-98d5-ca0907110a95,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,0.287,0.21,1.17,-2.03,0.42,86.1,84.6,89.3,76.9,0.263,0.368,0.189,0.305,0.508,0.195,0.286,0.452,0.059,0.148,0.37,0.379,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-12,746936,Walk,walk,False,664728,681867,Kyle Isbel,Cooper Criswell,0,a9de5e71-e21a-415c-876d-3d6c671ac038,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,0.287,0.21,1.17,-2.03,0.42,86.1,84.6,89.3,76.9,0.263,0.368,0.189,0.305,0.508,0.195,0.286,0.452,0.059,0.148,0.37,0.379,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-12,746936,Lineout,field_out,True,624428,681867,Adam Frazier,Cooper Criswell,0,9bd93ada-8c08-43ec-95cf-fe3d8ecd087a,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,0.287,0.21,1.17,-2.03,0.42,86.1,84.6,89.3,76.9,0.263,0.368,0.189,0.305,0.508,0.195,0.286,0.452,0.059,0.148,0.37,0.379,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-12,746936,Groundout,field_out,True,608701,666142,Rob Refsnyder,Cole Ragans,0,0211ca40-f14f-4c89-a16c-197a767f6f75,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,,,,134.0,103.0,112.0,89.0,98.0,93.0,,0.128,0.12,0.247,1.57,,-1.6,1.11,91.3,85.3,,86.7,0.205,0.286,0.493,0.242,0.387,0.368,,,,0.304,0.326,0.224,109.0,101.0,107.0,99.0,94.0,100.0,0.406,0.099,1.1,1.27,95.8,81.1,0.206,0.351,0.239,0.158,0.158,0.354,,,,,,
29,2024-07-12,746936,Groundout,field_out,True,680776,666142,Jarren Duran,Cole Ragans,0,f197f7bd-5adc-486b-9320-b20a9abeda11,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,,,,134.0,103.0,112.0,89.0,98.0,93.0,,0.128,0.12,0.247,1.57,,-1.6,1.11,91.3,85.3,,86.7,0.205,0.286,0.493,0.242,0.387,0.368,,,,0.304,0.326,0.224,109.0,101.0,107.0,99.0,94.0,100.0,0.406,0.099,1.1,1.27,95.8,81.1,0.206,0.351,0.239,0.158,0.158,0.354,,,,,,
30,2024-07-12,746936,Strikeout,strikeout,True,641933,666142,Tyler O'Neill,Cole Ragans,0,b3873f90-f078-4f86-bfc0-5251cab556bf,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,,,,134.0,103.0,112.0,89.0,98.0,93.0,,0.128,0.12,0.247,1.57,,-1.6,1.11,91.3,85.3,,86.7,0.205,0.286,0.493,0.242,0.387,0.368,,,,0.304,0.326,0.224,109.0,101.0,107.0,99.0,94.0,100.0,0.406,0.099,1.1,1.27,95.8,81.1,0.206,0.351,0.239,0.158,0.158,0.354,,,,,,
31,2024-07-12,746936,Home Run,home_run,False,677951,681867,Bobby Witt Jr.,Cooper Criswell,0,f8a3eff7-f1f2-4134-b8cf-b352e0434b83,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,0.287,0.21,1.17,-2.03,0.42,86.1,84.6,89.3,76.9,0.263,0.368,0.189,0.305,0.508,0.195,0.286,0.452,0.059,0.148,0.37,0.379,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-07-12,746936,Groundout,field_out,True,686469,681867,Vinnie Pasquantino,Cooper Criswell,0,2d4a2d2c-1453-4a0f-83df-d59ab6d92166,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,0.287,0.21,1.17,-2.03,0.42,86.1,84.6,89.3,76.9,0.263,0.368,0.189,0.305,0.508,0.195,0.286,0.452,0.059,0.148,0.37,0.379,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-07-12,746936,Pop Out,field_out,True,521692,681867,Salvador Perez,Cooper Criswell,0,cb4a1889-97b9-4b62-88e1-f40f22e2eb82,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,0.287,0.21,1.17,-2.03,0.42,86.1,84.6,89.3,76.9,0.263,0.368,0.189,0.305,0.508,0.195,0.286,0.452,0.059,0.148,0.37,0.379,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-07-12,746936,Groundout,field_out,True,686681,681867,Michael Massey,Cooper Criswell,0,94d8e54a-1baa-456b-b7e7-acab8d195781,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,108.0,101.0,99.0,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,0.266,0.146,0.3,0.287,0.21,1.17,-2.03,0.42,86.1,84.6,89.3,76.9,0.263,0.368,0.189,0.305,0.508,0.195,0.286,0.452,0.059,0.148,0.37,0.379,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-07-12,746936,Single,single,False,646240,666142,Rafael Devers,Cole Ragans,0,3044baee-5fd8-4751-a818-ed3caf853c9f,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,,,,134.0,103.0,112.0,89.0,98.0,93.0,,0.128,0.12,0.247,1.57,,-1.6,1.11,91.3,85.3,,86.7,0.205,0.286,0.493,0.242,0.387,0.368,,,,0.304,0.326,0.224,109.0,101.0,107.0,99.0,94.0,100.0,0.406,0.099,1.1,1.27,95.8,81.1,0.206,0.351,0.239,0.158,0.158,0.354,,,,,,
