,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,wFA/C,wSL/C,wCU/C,vFA,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vCH,vSI,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
0,2024-04-13,746658,Walk,walk,False,683011,663474,Anthony Volpe,Triston McKenzie,0,ad7bde36-6643-4304-ad32-a0c8ddc65ed0,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-04-13,746658,Walk,walk,False,665742,663474,Juan Soto,Triston McKenzie,1,5f7c6a8e-7bd5-45a3-8497-64078bc990fd,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-04-13,746658,Field Error,field_error,False,592450,663474,Aaron Judge,Triston McKenzie,1,9fda1e8f-19f9-4471-b0b0-66a9b82460d8,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-04-13,746658,Single,single,False,519203,663474,Anthony Rizzo,Triston McKenzie,1,f42403bd-ae3c-495c-8b18-c2c654385d06,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-04-13,746658,Walk,walk,False,519317,663474,Giancarlo Stanton,Triston McKenzie,1,c9b0f1b5-7221-4d0a-a0ab-9a87af8ac573,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-04-13,746658,Pop Out,field_out,True,650402,663474,Gleyber Torres,Triston McKenzie,0,76d9a6e2-25ff-4df6-a3d1-77e79148e7e5,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-04-13,746658,Grounded Into DP,grounded_into_double_play,True,657077,663474,Alex Verdugo,Triston McKenzie,1,4ba5c59e-6ac0-4309-b2e6-e8f2afeaceb2,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-04-13,746658,Lineout,field_out,True,680757,547001,Steven Kwan,Cody Poteet,0,c8cdf698-f6ee-4080-86ec-6f4e3e6f523c,547001.0,codypoteet,Poteet,Right,Cody Poteet,NYY,2.14,5.02,21.0,103.0,93.0,100.0,0.858,5.57,3.0,6.43,0.86,1.42,0.213,0.459,0.082,0.197,0.379,104.0,106.0,101.0,77.0,96.0,92.0,133.0,94.0,102.0,0.291,0.165,0.098,0.74,0.66,-2.58,93.3,80.7,78.1,0.143,0.143,0.176,0.375,0.75,0.167,0.25,0.25,0.19,108.0,103.0,105.0,79.0,105.0,95.0,0.242,0.205,3.05,2.39,86.9,92.6,0.16,0.36,0.05,0.2,0.2,0.206,,,,,,,,,,,,,,,,,,
8,2024-04-13,746658,Flyout,field_out,True,665926,547001,Andrés Giménez,Cody Poteet,0,85cc4f1a-e9dd-4639-8a02-5c728bfcec73,547001.0,codypoteet,Poteet,Right,Cody Poteet,NYY,2.14,5.02,21.0,103.0,93.0,100.0,0.858,5.57,3.0,6.43,0.86,1.42,0.213,0.459,0.082,0.197,0.379,104.0,106.0,101.0,77.0,96.0,92.0,133.0,94.0,102.0,0.291,0.165,0.098,0.74,0.66,-2.58,93.3,80.7,78.1,0.143,0.143,0.176,0.375,0.75,0.167,0.25,0.25,0.19,108.0,103.0,105.0,79.0,105.0,95.0,0.242,0.205,3.05,2.39,86.9,92.6,0.16,0.36,0.05,0.2,0.2,0.206,,,,,,,,,,,,,,,,,,
9,2024-04-13,746658,Groundout,field_out,True,608070,547001,José Ramírez,Cody Poteet,0,447fbd77-480a-4f4d-9c18-4b953d717258,547001.0,codypoteet,Poteet,Right,Cody Poteet,NYY,2.14,5.02,21.0,103.0,93.0,100.0,0.858,5.57,3.0,6.43,0.86,1.42,0.213,0.459,0.082,0.197,0.379,104.0,106.0,101.0,77.0,96.0,92.0,133.0,94.0,102.0,0.291,0.165,0.098,0.74,0.66,-2.58,93.3,80.7,78.1,0.143,0.143,0.176,0.375,0.75,0.167,0.25,0.25,0.19,108.0,103.0,105.0,79.0,105.0,95.0,0.242,0.205,3.05,2.39,86.9,92.6,0.16,0.36,0.05,0.2,0.2,0.206,,,,,,,,,,,,,,,,,,
