,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-05-15,746397,Strikeout,strikeout,True,663527,664285,Tyler Nevin,Framber Valdez,0,2e704c5f-5d37-4957-8caf-6df67ab6fee1,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,128.0,91.0,103.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,0.514,0.017,0.04,0.278,0.15,-3.8,1.28,0.84,0.45,-0.13,94.2,89.5,93.8,85.6,80.0,0.31,0.411,0.12,0.149,0.23,0.399,0.264,0.358,0.345,0.211,0.421,0.367,0.4,1.0,0.273,,,,,,,,,,,,,,,
11,2024-05-15,746397,Strikeout,strikeout,True,673237,605156,Yainer Diaz,Aaron Brooks,0,d12edbc2-4a66-4690-adc9-7e2db8db0ae2,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,,,,61.0,90.0,75.0,87.0,107.0,99.0,106.0,104.0,107.0,0.243,0.28,0.325,,0.134,-3.06,0.96,-0.25,,-1.78,92.1,85.0,91.9,85.2,,0.293,0.39,0.068,,,,0.231,0.538,0.308,0.265,0.529,0.281,0.5,0.611,0.208,107.0,98.0,96.0,0.017,5.07,79.5,,,,,,,,,
12,2024-05-15,746397,Single,single,False,694388,605156,Joey Loperfido,Aaron Brooks,0,0b9f14b6-796a-49b5-a648-6f5438421a4b,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,,,,61.0,90.0,75.0,87.0,107.0,99.0,106.0,104.0,107.0,0.243,0.28,0.325,,0.134,-3.06,0.96,-0.25,,-1.78,92.1,85.0,91.9,85.2,,0.293,0.39,0.068,,,,0.231,0.538,0.308,0.265,0.529,0.281,0.5,0.611,0.208,107.0,98.0,96.0,0.017,5.07,79.5,,,,,,,,,
13,2024-05-15,746397,Flyout,field_out,True,643289,605156,Mauricio Dubón,Aaron Brooks,0,eddcd200-ac24-4504-a7b9-ac1039726dc1,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,,,,61.0,90.0,75.0,87.0,107.0,99.0,106.0,104.0,107.0,0.243,0.28,0.325,,0.134,-3.06,0.96,-0.25,,-1.78,92.1,85.0,91.9,85.2,,0.293,0.39,0.068,,,,0.231,0.538,0.308,0.265,0.529,0.281,0.5,0.611,0.208,107.0,98.0,96.0,0.017,5.07,79.5,,,,,,,,,
14,2024-05-15,746397,Single,single,False,663550,605156,Trey Cabbage,Aaron Brooks,1,6581164b-e128-483f-b235-3b5a0ff25855,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,,,,61.0,90.0,75.0,87.0,107.0,99.0,106.0,104.0,107.0,0.243,0.28,0.325,,0.134,-3.06,0.96,-0.25,,-1.78,92.1,85.0,91.9,85.2,,0.293,0.39,0.068,,,,0.231,0.538,0.308,0.265,0.529,0.281,0.5,0.611,0.208,107.0,98.0,96.0,0.017,5.07,79.5,,,,,,,,,
15,2024-05-15,746397,Groundout,field_out,True,514888,605156,Jose Altuve,Aaron Brooks,0,10e68adf-28bb-4e32-b542-56175931e94b,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,,,,61.0,90.0,75.0,87.0,107.0,99.0,106.0,104.0,107.0,0.243,0.28,0.325,,0.134,-3.06,0.96,-0.25,,-1.78,92.1,85.0,91.9,85.2,,0.293,0.39,0.068,,,,0.231,0.538,0.308,0.265,0.529,0.281,0.5,0.611,0.208,107.0,98.0,96.0,0.017,5.07,79.5,,,,,,,,,
16,2024-05-15,746397,Walk,walk,False,680474,664285,Max Schuemann,Framber Valdez,0,4026e9ca-8c4e-41ca-89b6-583f6be06c3c,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,128.0,91.0,103.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,0.514,0.017,0.04,0.278,0.15,-3.8,1.28,0.84,0.45,-0.13,94.2,89.5,93.8,85.6,80.0,0.31,0.411,0.12,0.149,0.23,0.399,0.264,0.358,0.345,0.211,0.421,0.367,0.4,1.0,0.273,,,,,,,,,,,,,,,
17,2024-05-15,746397,Grounded Into DP,grounded_into_double_play,True,695391,664285,Brett Harris,Framber Valdez,1,7310a0ae-69ed-438e-9018-7b8385c0d09e,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,128.0,91.0,103.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,0.514,0.017,0.04,0.278,0.15,-3.8,1.28,0.84,0.45,-0.13,94.2,89.5,93.8,85.6,80.0,0.31,0.411,0.12,0.149,0.23,0.399,0.264,0.358,0.345,0.211,0.421,0.367,0.4,1.0,0.273,,,,,,,,,,,,,,,
18,2024-05-15,746397,Strikeout,strikeout,True,665923,664285,Esteury Ruiz,Framber Valdez,0,9eb25bab-5ada-4a8b-ba6b-dc0a94d0e7d7,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,128.0,91.0,103.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,0.514,0.017,0.04,0.278,0.15,-3.8,1.28,0.84,0.45,-0.13,94.2,89.5,93.8,85.6,80.0,0.31,0.411,0.12,0.149,0.23,0.399,0.264,0.358,0.345,0.211,0.421,0.367,0.4,1.0,0.273,,,,,,,,,,,,,,,
19,2024-05-15,746397,Flyout,field_out,True,663656,605156,Kyle Tucker,Aaron Brooks,0,b9ecea05-875f-4112-8397-2a4d3c041ab5,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,,,,61.0,90.0,75.0,87.0,107.0,99.0,106.0,104.0,107.0,0.243,0.28,0.325,,0.134,-3.06,0.96,-0.25,,-1.78,92.1,85.0,91.9,85.2,,0.293,0.39,0.068,,,,0.231,0.538,0.308,0.265,0.529,0.281,0.5,0.611,0.208,107.0,98.0,96.0,0.017,5.07,79.5,,,,,,,,,
20,2024-05-15,746397,Lineout,field_out,True,670541,605156,Yordan Alvarez,Aaron Brooks,0,fd7232fc-3de4-41ae-ac27-1c5be9286c1e,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,,,,61.0,90.0,75.0,87.0,107.0,99.0,106.0,104.0,107.0,0.243,0.28,0.325,,0.134,-3.06,0.96,-0.25,,-1.78,92.1,85.0,91.9,85.2,,0.293,0.39,0.068,,,,0.231,0.538,0.308,0.265,0.529,0.281,0.5,0.611,0.208,107.0,98.0,96.0,0.017,5.07,79.5,,,,,,,,,
21,2024-05-15,746397,Groundout,field_out,True,608324,605156,Alex Bregman,Aaron Brooks,0,5b49738a-bb56-420d-869e-62e15eae2519,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,,,,61.0,90.0,75.0,87.0,107.0,99.0,106.0,104.0,107.0,0.243,0.28,0.325,,0.134,-3.06,0.96,-0.25,,-1.78,92.1,85.0,91.9,85.2,,0.293,0.39,0.068,,,,0.231,0.538,0.308,0.265,0.529,0.281,0.5,0.611,0.208,107.0,98.0,96.0,0.017,5.07,79.5,,,,,,,,,
22,2024-05-15,746397,Groundout,field_out,True,647351,664285,Abraham Toro,Framber Valdez,0,6a80c6f9-c7b3-42d4-836c-81110c33cb2b,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,128.0,91.0,103.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,0.514,0.017,0.04,0.278,0.15,-3.8,1.28,0.84,0.45,-0.13,94.2,89.5,93.8,85.6,80.0,0.31,0.411,0.12,0.149,0.23,0.399,0.264,0.358,0.345,0.211,0.421,0.367,0.4,1.0,0.273,,,,,,,,,,,,,,,
23,2024-05-15,746397,Flyout,field_out,True,667670,664285,Brent Rooker,Framber Valdez,0,ab6a8e05-cb9a-440e-8363-1fce5b4d2362,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,128.0,91.0,103.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,0.514,0.017,0.04,0.278,0.15,-3.8,1.28,0.84,0.45,-0.13,94.2,89.5,93.8,85.6,80.0,0.31,0.411,0.12,0.149,0.23,0.399,0.264,0.358,0.345,0.211,0.421,0.367,0.4,1.0,0.273,,,,,,,,,,,,,,,
24,2024-05-15,746397,Single,single,False,605204,664285,J.D. Davis,Framber Valdez,0,dbbe30d6-6def-42f9-8916-c473bf13d081,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,128.0,91.0,103.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,0.514,0.017,0.04,0.278,0.15,-3.8,1.28,0.84,0.45,-0.13,94.2,89.5,93.8,85.6,80.0,0.31,0.411,0.12,0.149,0.23,0.399,0.264,0.358,0.345,0.211,0.421,0.367,0.4,1.0,0.273,,,,,,,,,,,,,,,
25,2024-05-15,746397,Groundout,field_out,True,669127,664285,Shea Langeliers,Framber Valdez,0,60609013-2168-4639-8374-72020e9cd713,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,128.0,91.0,103.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,0.514,0.017,0.04,0.278,0.15,-3.8,1.28,0.84,0.45,-0.13,94.2,89.5,93.8,85.6,80.0,0.31,0.411,0.12,0.149,0.23,0.399,0.264,0.358,0.345,0.211,0.421,0.367,0.4,1.0,0.273,,,,,,,,,,,,,,,
26,2024-05-15,746397,Single,single,False,665161,605156,Jeremy Peña,Aaron Brooks,0,cd40932f-d88f-44a1-afd7-126cb7871010,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,,,,61.0,90.0,75.0,87.0,107.0,99.0,106.0,104.0,107.0,0.243,0.28,0.325,,0.134,-3.06,0.96,-0.25,,-1.78,92.1,85.0,91.9,85.2,,0.293,0.39,0.068,,,,0.231,0.538,0.308,0.265,0.529,0.281,0.5,0.611,0.208,107.0,98.0,96.0,0.017,5.07,79.5,,,,,,,,,
27,2024-05-15,746397,Single,single,False,673237,605156,Yainer Diaz,Aaron Brooks,1,2dabfa39-95c9-47eb-bd40-6d62d92a68c1,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,,,,61.0,90.0,75.0,87.0,107.0,99.0,106.0,104.0,107.0,0.243,0.28,0.325,,0.134,-3.06,0.96,-0.25,,-1.78,92.1,85.0,91.9,85.2,,0.293,0.39,0.068,,,,0.231,0.538,0.308,0.265,0.529,0.281,0.5,0.611,0.208,107.0,98.0,96.0,0.017,5.07,79.5,,,,,,,,,
28,2024-05-15,746397,Strikeout,strikeout,True,694388,605156,Joey Loperfido,Aaron Brooks,0,63c0da9c-9278-431f-820a-697d04bc465b,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,,,,61.0,90.0,75.0,87.0,107.0,99.0,106.0,104.0,107.0,0.243,0.28,0.325,,0.134,-3.06,0.96,-0.25,,-1.78,92.1,85.0,91.9,85.2,,0.293,0.39,0.068,,,,0.231,0.538,0.308,0.265,0.529,0.281,0.5,0.611,0.208,107.0,98.0,96.0,0.017,5.07,79.5,,,,,,,,,
29,2024-05-15,746397,Sac Fly,sac_fly,True,643289,605156,Mauricio Dubón,Aaron Brooks,1,da32ecda-848f-43d8-9bba-6f1f6ec88164,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,,,,61.0,90.0,75.0,87.0,107.0,99.0,106.0,104.0,107.0,0.243,0.28,0.325,,0.134,-3.06,0.96,-0.25,,-1.78,92.1,85.0,91.9,85.2,,0.293,0.39,0.068,,,,0.231,0.538,0.308,0.265,0.529,0.281,0.5,0.611,0.208,107.0,98.0,96.0,0.017,5.07,79.5,,,,,,,,,
30,2024-05-15,746397,Lineout,field_out,True,663550,605156,Trey Cabbage,Aaron Brooks,0,2d3e6550-efbf-47e9-8c05-104eeaf200c7,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,,,,61.0,90.0,75.0,87.0,107.0,99.0,106.0,104.0,107.0,0.243,0.28,0.325,,0.134,-3.06,0.96,-0.25,,-1.78,92.1,85.0,91.9,85.2,,0.293,0.39,0.068,,,,0.231,0.538,0.308,0.265,0.529,0.281,0.5,0.611,0.208,107.0,98.0,96.0,0.017,5.07,79.5,,,,,,,,,
31,2024-05-15,746397,Strikeout,strikeout,True,680869,664285,Zack Gelof,Framber Valdez,0,e9029af2-649d-4bd0-afd5-5d4e433a11e1,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,128.0,91.0,103.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,0.514,0.017,0.04,0.278,0.15,-3.8,1.28,0.84,0.45,-0.13,94.2,89.5,93.8,85.6,80.0,0.31,0.411,0.12,0.149,0.23,0.399,0.264,0.358,0.345,0.211,0.421,0.367,0.4,1.0,0.273,,,,,,,,,,,,,,,
32,2024-05-15,746397,Strikeout,strikeout,True,663527,664285,Tyler Nevin,Framber Valdez,0,e04c5c84-fed5-483b-9b91-e99d029c73a4,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,128.0,91.0,103.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,0.514,0.017,0.04,0.278,0.15,-3.8,1.28,0.84,0.45,-0.13,94.2,89.5,93.8,85.6,80.0,0.31,0.411,0.12,0.149,0.23,0.399,0.264,0.358,0.345,0.211,0.421,0.367,0.4,1.0,0.273,,,,,,,,,,,,,,,
33,2024-05-15,746397,Groundout,field_out,True,680474,664285,Max Schuemann,Framber Valdez,0,eec56bf9-03fe-445d-a94c-b04dc677b94c,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,128.0,91.0,103.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,0.514,0.017,0.04,0.278,0.15,-3.8,1.28,0.84,0.45,-0.13,94.2,89.5,93.8,85.6,80.0,0.31,0.411,0.12,0.149,0.23,0.399,0.264,0.358,0.345,0.211,0.421,0.367,0.4,1.0,0.273,,,,,,,,,,,,,,,
