,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,wFA/C,wSL/C,wCU/C,vFA,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,FS%,CH%,wFC/C,wFS/C,wSI/C,wCH/C,vFC,vFS,vCH,vSI,SI_ba,SI_slg,SI_whiff,SV_ba,SV_slg,SV_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,FS_ba,FS_slg,FS_whiff,Stf+ FS,Loc+ FS,Pit+ FS
10,2024-06-04,746630,Groundout,field_out,True,647304,607625,Josh Naylor,Seth Lugo,0,b8237119-048b-45e8-8059-40f38c3328c0,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,124.0,103.0,112.0,76.0,103.0,95.0,127.0,99.0,106.0,0.248,0.141,0.268,1.99,-0.63,1.06,92.4,85.3,79.3,0.183,0.275,0.159,0.175,0.275,0.366,0.278,0.556,0.172,94.0,98.0,96.0,71.0,102.0,92.0,105.0,95.0,94.0,0.191,0.069,0.026,0.057,0.22,0.95,0.6,0.16,91.0,85.6,87.5,92.3,0.278,0.426,0.124,0.269,0.365,0.326,0.375,0.375,0.186,0.2,0.25,0.321,0.091,0.364,0.273,,,
11,2024-06-04,746630,Flyout,field_out,True,681807,607625,David Fry,Seth Lugo,0,330a28d3-2386-4b54-975e-2acd935cf2b9,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,124.0,103.0,112.0,76.0,103.0,95.0,127.0,99.0,106.0,0.248,0.141,0.268,1.99,-0.63,1.06,92.4,85.3,79.3,0.183,0.275,0.159,0.175,0.275,0.366,0.278,0.556,0.172,94.0,98.0,96.0,71.0,102.0,92.0,105.0,95.0,94.0,0.191,0.069,0.026,0.057,0.22,0.95,0.6,0.16,91.0,85.6,87.5,92.3,0.278,0.426,0.124,0.269,0.365,0.326,0.375,0.375,0.186,0.2,0.25,0.321,0.091,0.364,0.273,,,
12,2024-06-04,746630,Groundout,field_out,True,700932,607625,Kyle Manzardo,Seth Lugo,0,196ab6b2-29c6-42ca-bcdc-76ed18d31aec,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,124.0,103.0,112.0,76.0,103.0,95.0,127.0,99.0,106.0,0.248,0.141,0.268,1.99,-0.63,1.06,92.4,85.3,79.3,0.183,0.275,0.159,0.175,0.275,0.366,0.278,0.556,0.172,94.0,98.0,96.0,71.0,102.0,92.0,105.0,95.0,94.0,0.191,0.069,0.026,0.057,0.22,0.95,0.6,0.16,91.0,85.6,87.5,92.3,0.278,0.426,0.124,0.269,0.365,0.326,0.375,0.375,0.186,0.2,0.25,0.321,0.091,0.364,0.273,,,
13,2024-06-04,746630,Home Run,home_run,False,592669,663474,Hunter Renfroe,Triston McKenzie,0,23d217c2-edad-4965-a861-4b9473b1fe36,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-06-04,746630,Flyout,field_out,True,641658,663474,Garrett Hampson,Triston McKenzie,0,bdd21320-561a-4c14-8211-cbc920b31be7,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-06-04,746630,Single,single,False,672580,663474,Maikel Garcia,Triston McKenzie,0,f1c53cdc-d565-4075-84a8-4b93f1223385,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-06-04,746630,Home Run,home_run,False,677951,663474,Bobby Witt Jr.,Triston McKenzie,1,de3ea2be-a7a8-496e-aa79-82266e90f00b,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-06-04,746630,Groundout,field_out,True,686469,663474,Vinnie Pasquantino,Triston McKenzie,0,41410384-30a0-4cdd-92ac-0ab67f092914,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-06-04,746630,Double,double,False,521692,663474,Salvador Perez,Triston McKenzie,0,75ed365a-698f-44c8-8583-368aa74b5f51,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-06-04,746630,Walk,walk,False,676369,663474,Nelson Velázquez,Triston McKenzie,0,db2b2dab-2e9f-442d-bc8c-aced35b4acab,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-06-04,746630,Single,single,False,679845,663474,Nick Loftin,Triston McKenzie,1,ef384bca-9755-4583-b712-d84705766816,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-06-04,746630,Flyout,field_out,True,624428,663474,Adam Frazier,Triston McKenzie,0,c9b032a8-1190-425f-b2ae-4e92a518359a,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-06-04,746630,Strikeout,strikeout,True,686823,607625,Will Brennan,Seth Lugo,0,6dc52ffa-d65c-46fc-a6f9-2f8722530ce7,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,124.0,103.0,112.0,76.0,103.0,95.0,127.0,99.0,106.0,0.248,0.141,0.268,1.99,-0.63,1.06,92.4,85.3,79.3,0.183,0.275,0.159,0.175,0.275,0.366,0.278,0.556,0.172,94.0,98.0,96.0,71.0,102.0,92.0,105.0,95.0,94.0,0.191,0.069,0.026,0.057,0.22,0.95,0.6,0.16,91.0,85.6,87.5,92.3,0.278,0.426,0.124,0.269,0.365,0.326,0.375,0.375,0.186,0.2,0.25,0.321,0.091,0.364,0.273,,,
23,2024-06-04,746630,Strikeout,strikeout,True,671289,607625,Tyler Freeman,Seth Lugo,0,8746b6ea-8b81-4bec-b69d-79eaa9cf59e7,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,124.0,103.0,112.0,76.0,103.0,95.0,127.0,99.0,106.0,0.248,0.141,0.268,1.99,-0.63,1.06,92.4,85.3,79.3,0.183,0.275,0.159,0.175,0.275,0.366,0.278,0.556,0.172,94.0,98.0,96.0,71.0,102.0,92.0,105.0,95.0,94.0,0.191,0.069,0.026,0.057,0.22,0.95,0.6,0.16,91.0,85.6,87.5,92.3,0.278,0.426,0.124,0.269,0.365,0.326,0.375,0.375,0.186,0.2,0.25,0.321,0.091,0.364,0.273,,,
24,2024-06-04,746630,Groundout,field_out,True,682177,607625,Daniel Schneemann,Seth Lugo,0,9566cbb6-cbd5-4c57-b665-558339a75339,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,124.0,103.0,112.0,76.0,103.0,95.0,127.0,99.0,106.0,0.248,0.141,0.268,1.99,-0.63,1.06,92.4,85.3,79.3,0.183,0.275,0.159,0.175,0.275,0.366,0.278,0.556,0.172,94.0,98.0,96.0,71.0,102.0,92.0,105.0,95.0,94.0,0.191,0.069,0.026,0.057,0.22,0.95,0.6,0.16,91.0,85.6,87.5,92.3,0.278,0.426,0.124,0.269,0.365,0.326,0.375,0.375,0.186,0.2,0.25,0.321,0.091,0.364,0.273,,,
25,2024-06-04,746630,Groundout,field_out,True,592669,663474,Hunter Renfroe,Triston McKenzie,0,9b5dc2ae-797f-4708-9bf7-6eac3f4b0be5,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-06-04,746630,Strikeout,strikeout,True,641658,663474,Garrett Hampson,Triston McKenzie,0,8ed55a73-426a-4ff5-82af-0fa96d7c6ee5,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-06-04,746630,Single,single,False,672580,663474,Maikel Garcia,Triston McKenzie,0,90779340-b2de-4ede-8437-c2c3225cc620,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-06-04,746630,Home Run,home_run,False,677951,663474,Bobby Witt Jr.,Triston McKenzie,1,2ea88437-54fc-44ba-8dbe-244d362bff02,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-06-04,746630,Pop Out,field_out,True,686469,663474,Vinnie Pasquantino,Triston McKenzie,0,92a2c1b5-09e1-4d43-9fd3-b57834907823,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-06-04,746630,Double,double,False,680757,607625,Steven Kwan,Seth Lugo,0,f111602d-42a1-45e1-93c2-0b778ac332f2,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,124.0,103.0,112.0,76.0,103.0,95.0,127.0,99.0,106.0,0.248,0.141,0.268,1.99,-0.63,1.06,92.4,85.3,79.3,0.183,0.275,0.159,0.175,0.275,0.366,0.278,0.556,0.172,94.0,98.0,96.0,71.0,102.0,92.0,105.0,95.0,94.0,0.191,0.069,0.026,0.057,0.22,0.95,0.6,0.16,91.0,85.6,87.5,92.3,0.278,0.426,0.124,0.269,0.365,0.326,0.375,0.375,0.186,0.2,0.25,0.321,0.091,0.364,0.273,,,
31,2024-06-04,746630,Groundout,field_out,True,665926,607625,Andrés Giménez,Seth Lugo,1,d790c7ce-64c2-4fcf-b2f0-62b6fa4e07e3,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,124.0,103.0,112.0,76.0,103.0,95.0,127.0,99.0,106.0,0.248,0.141,0.268,1.99,-0.63,1.06,92.4,85.3,79.3,0.183,0.275,0.159,0.175,0.275,0.366,0.278,0.556,0.172,94.0,98.0,96.0,71.0,102.0,92.0,105.0,95.0,94.0,0.191,0.069,0.026,0.057,0.22,0.95,0.6,0.16,91.0,85.6,87.5,92.3,0.278,0.426,0.124,0.269,0.365,0.326,0.375,0.375,0.186,0.2,0.25,0.321,0.091,0.364,0.273,,,
32,2024-06-04,746630,Single,single,False,608070,607625,José Ramírez,Seth Lugo,1,50931aff-3ad4-4972-8c33-472c33717ce3,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,124.0,103.0,112.0,76.0,103.0,95.0,127.0,99.0,106.0,0.248,0.141,0.268,1.99,-0.63,1.06,92.4,85.3,79.3,0.183,0.275,0.159,0.175,0.275,0.366,0.278,0.556,0.172,94.0,98.0,96.0,71.0,102.0,92.0,105.0,95.0,94.0,0.191,0.069,0.026,0.057,0.22,0.95,0.6,0.16,91.0,85.6,87.5,92.3,0.278,0.426,0.124,0.269,0.365,0.326,0.375,0.375,0.186,0.2,0.25,0.321,0.091,0.364,0.273,,,
33,2024-06-04,746630,Home Run,home_run,False,647304,607625,Josh Naylor,Seth Lugo,1,ee28c6e0-c2cf-4147-a5fe-b634cffe2d7f,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,124.0,103.0,112.0,76.0,103.0,95.0,127.0,99.0,106.0,0.248,0.141,0.268,1.99,-0.63,1.06,92.4,85.3,79.3,0.183,0.275,0.159,0.175,0.275,0.366,0.278,0.556,0.172,94.0,98.0,96.0,71.0,102.0,92.0,105.0,95.0,94.0,0.191,0.069,0.026,0.057,0.22,0.95,0.6,0.16,91.0,85.6,87.5,92.3,0.278,0.426,0.124,0.269,0.365,0.326,0.375,0.375,0.186,0.2,0.25,0.321,0.091,0.364,0.273,,,
