,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff
10,2024-09-21,745360,Strikeout,strikeout,True,676070,527048,Jacob Amaya,Martín Pérez,0,4b745bab-d6e6-4a30-ac03-839b5ea64334,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.25,5.21,131.1,102.0,73.0,95.0,0.811,7.13,3.22,9.8,1.44,1.24,0.186,0.461,0.147,0.302,0.408,71.0,109.0,99.0,73.0,101.0,98.0,57.0,90.0,85.0,79.0,101.0,93.0,70.0,111.0,119.0,69.0,101.0,93.0,0.36,0.051,0.218,0.0,0.143,0.228,-6.92,-0.7,0.63,-50.99,0.6,-1.05,91.3,88.0,83.4,90.7,82.8,77.8,0.271,0.383,0.096,0.27,0.433,0.347,0.284,0.588,0.198,0.238,0.349,0.295,0.429,0.762,0.024,,,,,,,,,,,,,,,
11,2024-09-21,745360,Single,single,False,701538,623167,Jackson Merrill,Chris Flexen,0,35ea484f-c986-448e-818c-6be784e7aeb8,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.15,4.95,153.2,97.0,56.0,92.0,0.791,6.79,3.63,10.25,1.41,0.8,0.246,0.413,0.159,0.31,0.37,126.0,98.0,105.0,85.0,98.0,101.0,1.0,92.0,81.0,74.0,108.0,87.0,150.0,103.0,104.0,47.0,101.0,90.0,0.002,0.367,0.265,0.086,0.122,0.158,-0.98,-0.69,2.03,-2.51,0.46,-1.41,91.3,87.4,81.4,91.4,80.1,72.0,,,,0.263,0.444,0.371,0.313,0.534,0.222,0.246,0.393,0.305,0.27,0.496,0.127,0.356,0.475,0.272,,,,,,,,,,,,
12,2024-09-21,745360,Home Run,home_run,False,593428,623167,Xander Bogaerts,Chris Flexen,1,5e6dc1e8-5a72-44d0-9ce9-c7959165b381,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.15,4.95,153.2,97.0,56.0,92.0,0.791,6.79,3.63,10.25,1.41,0.8,0.246,0.413,0.159,0.31,0.37,126.0,98.0,105.0,85.0,98.0,101.0,1.0,92.0,81.0,74.0,108.0,87.0,150.0,103.0,104.0,47.0,101.0,90.0,0.002,0.367,0.265,0.086,0.122,0.158,-0.98,-0.69,2.03,-2.51,0.46,-1.41,91.3,87.4,81.4,91.4,80.1,72.0,,,,0.263,0.444,0.371,0.313,0.534,0.222,0.246,0.393,0.305,0.27,0.496,0.127,0.356,0.475,0.272,,,,,,,,,,,,
13,2024-09-21,745360,Groundout,field_out,True,630105,623167,Jake Cronenworth,Chris Flexen,0,05249cd8-64f5-4fad-aa6e-d2e659638ce4,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.15,4.95,153.2,97.0,56.0,92.0,0.791,6.79,3.63,10.25,1.41,0.8,0.246,0.413,0.159,0.31,0.37,126.0,98.0,105.0,85.0,98.0,101.0,1.0,92.0,81.0,74.0,108.0,87.0,150.0,103.0,104.0,47.0,101.0,90.0,0.002,0.367,0.265,0.086,0.122,0.158,-0.98,-0.69,2.03,-2.51,0.46,-1.41,91.3,87.4,81.4,91.4,80.1,72.0,,,,0.263,0.444,0.371,0.313,0.534,0.222,0.246,0.393,0.305,0.27,0.496,0.127,0.356,0.475,0.272,,,,,,,,,,,,
14,2024-09-21,745360,Lineout,field_out,True,444482,623167,David Peralta,Chris Flexen,0,772e07b5-4875-43a9-9af6-8eb98980e9f3,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.15,4.95,153.2,97.0,56.0,92.0,0.791,6.79,3.63,10.25,1.41,0.8,0.246,0.413,0.159,0.31,0.37,126.0,98.0,105.0,85.0,98.0,101.0,1.0,92.0,81.0,74.0,108.0,87.0,150.0,103.0,104.0,47.0,101.0,90.0,0.002,0.367,0.265,0.086,0.122,0.158,-0.98,-0.69,2.03,-2.51,0.46,-1.41,91.3,87.4,81.4,91.4,80.1,72.0,,,,0.263,0.444,0.371,0.313,0.534,0.222,0.246,0.393,0.305,0.27,0.496,0.127,0.356,0.475,0.272,,,,,,,,,,,,
15,2024-09-21,745360,Walk,walk,False,553869,623167,Elias Díaz,Chris Flexen,0,c4c7c7ff-0f9e-45ff-b771-4408fa9eb900,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.15,4.95,153.2,97.0,56.0,92.0,0.791,6.79,3.63,10.25,1.41,0.8,0.246,0.413,0.159,0.31,0.37,126.0,98.0,105.0,85.0,98.0,101.0,1.0,92.0,81.0,74.0,108.0,87.0,150.0,103.0,104.0,47.0,101.0,90.0,0.002,0.367,0.265,0.086,0.122,0.158,-0.98,-0.69,2.03,-2.51,0.46,-1.41,91.3,87.4,81.4,91.4,80.1,72.0,,,,0.263,0.444,0.371,0.313,0.534,0.222,0.246,0.393,0.305,0.27,0.496,0.127,0.356,0.475,0.272,,,,,,,,,,,,
16,2024-09-21,745360,Flyout,field_out,True,650333,623167,Luis Arraez,Chris Flexen,0,241990bf-2967-42d3-b1a5-fe7309fe99cf,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.15,4.95,153.2,97.0,56.0,92.0,0.791,6.79,3.63,10.25,1.41,0.8,0.246,0.413,0.159,0.31,0.37,126.0,98.0,105.0,85.0,98.0,101.0,1.0,92.0,81.0,74.0,108.0,87.0,150.0,103.0,104.0,47.0,101.0,90.0,0.002,0.367,0.265,0.086,0.122,0.158,-0.98,-0.69,2.03,-2.51,0.46,-1.41,91.3,87.4,81.4,91.4,80.1,72.0,,,,0.263,0.444,0.371,0.313,0.534,0.222,0.246,0.393,0.305,0.27,0.496,0.127,0.356,0.475,0.272,,,,,,,,,,,,
17,2024-09-21,745360,Strikeout,strikeout,True,676113,527048,Zach DeLoach,Martín Pérez,0,5c5bad26-eec9-4770-b0e3-d43ad7e63826,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.25,5.21,131.1,102.0,73.0,95.0,0.811,7.13,3.22,9.8,1.44,1.24,0.186,0.461,0.147,0.302,0.408,71.0,109.0,99.0,73.0,101.0,98.0,57.0,90.0,85.0,79.0,101.0,93.0,70.0,111.0,119.0,69.0,101.0,93.0,0.36,0.051,0.218,0.0,0.143,0.228,-6.92,-0.7,0.63,-50.99,0.6,-1.05,91.3,88.0,83.4,90.7,82.8,77.8,0.271,0.383,0.096,0.27,0.433,0.347,0.284,0.588,0.198,0.238,0.349,0.295,0.429,0.762,0.024,,,,,,,,,,,,,,,
18,2024-09-21,745360,Walk,walk,False,642020,527048,Chuckie Robinson,Martín Pérez,0,6a436936-2dd6-4194-9bcf-11f767439035,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.25,5.21,131.1,102.0,73.0,95.0,0.811,7.13,3.22,9.8,1.44,1.24,0.186,0.461,0.147,0.302,0.408,71.0,109.0,99.0,73.0,101.0,98.0,57.0,90.0,85.0,79.0,101.0,93.0,70.0,111.0,119.0,69.0,101.0,93.0,0.36,0.051,0.218,0.0,0.143,0.228,-6.92,-0.7,0.63,-50.99,0.6,-1.05,91.3,88.0,83.4,90.7,82.8,77.8,0.271,0.383,0.096,0.27,0.433,0.347,0.284,0.588,0.198,0.238,0.349,0.295,0.429,0.762,0.024,,,,,,,,,,,,,,,
19,2024-09-21,745360,Walk,walk,False,678246,527048,Miguel Vargas,Martín Pérez,1,71df0bff-93f8-4516-8d66-6138982605ad,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.25,5.21,131.1,102.0,73.0,95.0,0.811,7.13,3.22,9.8,1.44,1.24,0.186,0.461,0.147,0.302,0.408,71.0,109.0,99.0,73.0,101.0,98.0,57.0,90.0,85.0,79.0,101.0,93.0,70.0,111.0,119.0,69.0,101.0,93.0,0.36,0.051,0.218,0.0,0.143,0.228,-6.92,-0.7,0.63,-50.99,0.6,-1.05,91.3,88.0,83.4,90.7,82.8,77.8,0.271,0.383,0.096,0.27,0.433,0.347,0.284,0.588,0.198,0.238,0.349,0.295,0.429,0.762,0.024,,,,,,,,,,,,,,,
20,2024-09-21,745360,Forceout,force_out,True,673357,527048,Luis Robert Jr.,Martín Pérez,1,081743f5-9d52-446d-82f9-f93707c7a5a1,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.25,5.21,131.1,102.0,73.0,95.0,0.811,7.13,3.22,9.8,1.44,1.24,0.186,0.461,0.147,0.302,0.408,71.0,109.0,99.0,73.0,101.0,98.0,57.0,90.0,85.0,79.0,101.0,93.0,70.0,111.0,119.0,69.0,101.0,93.0,0.36,0.051,0.218,0.0,0.143,0.228,-6.92,-0.7,0.63,-50.99,0.6,-1.05,91.3,88.0,83.4,90.7,82.8,77.8,0.271,0.383,0.096,0.27,0.433,0.347,0.284,0.588,0.198,0.238,0.349,0.295,0.429,0.762,0.024,,,,,,,,,,,,,,,
21,2024-09-21,745360,Forceout,force_out,True,683734,527048,Andrew Vaughn,Martín Pérez,1,ad5538b2-e993-4d67-8da6-75543c47dae6,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.25,5.21,131.1,102.0,73.0,95.0,0.811,7.13,3.22,9.8,1.44,1.24,0.186,0.461,0.147,0.302,0.408,71.0,109.0,99.0,73.0,101.0,98.0,57.0,90.0,85.0,79.0,101.0,93.0,70.0,111.0,119.0,69.0,101.0,93.0,0.36,0.051,0.218,0.0,0.143,0.228,-6.92,-0.7,0.63,-50.99,0.6,-1.05,91.3,88.0,83.4,90.7,82.8,77.8,0.271,0.383,0.096,0.27,0.433,0.347,0.284,0.588,0.198,0.238,0.349,0.295,0.429,0.762,0.024,,,,,,,,,,,,,,,
22,2024-09-21,745360,Double,double,False,665487,623167,Fernando Tatis Jr.,Chris Flexen,0,ee9589c8-164d-4482-9f5d-9969dd4656a5,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.15,4.95,153.2,97.0,56.0,92.0,0.791,6.79,3.63,10.25,1.41,0.8,0.246,0.413,0.159,0.31,0.37,126.0,98.0,105.0,85.0,98.0,101.0,1.0,92.0,81.0,74.0,108.0,87.0,150.0,103.0,104.0,47.0,101.0,90.0,0.002,0.367,0.265,0.086,0.122,0.158,-0.98,-0.69,2.03,-2.51,0.46,-1.41,91.3,87.4,81.4,91.4,80.1,72.0,,,,0.263,0.444,0.371,0.313,0.534,0.222,0.246,0.393,0.305,0.27,0.496,0.127,0.356,0.475,0.272,,,,,,,,,,,,
23,2024-09-21,745360,Walk,walk,False,595777,623167,Jurickson Profar,Chris Flexen,0,cf2a516b-0149-4bd7-bb3a-52aac9a2459a,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.15,4.95,153.2,97.0,56.0,92.0,0.791,6.79,3.63,10.25,1.41,0.8,0.246,0.413,0.159,0.31,0.37,126.0,98.0,105.0,85.0,98.0,101.0,1.0,92.0,81.0,74.0,108.0,87.0,150.0,103.0,104.0,47.0,101.0,90.0,0.002,0.367,0.265,0.086,0.122,0.158,-0.98,-0.69,2.03,-2.51,0.46,-1.41,91.3,87.4,81.4,91.4,80.1,72.0,,,,0.263,0.444,0.371,0.313,0.534,0.222,0.246,0.393,0.305,0.27,0.496,0.127,0.356,0.475,0.272,,,,,,,,,,,,
24,2024-09-21,745360,Strikeout,strikeout,True,592518,623167,Manny Machado,Chris Flexen,0,31d19e69-29d2-41ac-b0d4-9c4d0396a273,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.15,4.95,153.2,97.0,56.0,92.0,0.791,6.79,3.63,10.25,1.41,0.8,0.246,0.413,0.159,0.31,0.37,126.0,98.0,105.0,85.0,98.0,101.0,1.0,92.0,81.0,74.0,108.0,87.0,150.0,103.0,104.0,47.0,101.0,90.0,0.002,0.367,0.265,0.086,0.122,0.158,-0.98,-0.69,2.03,-2.51,0.46,-1.41,91.3,87.4,81.4,91.4,80.1,72.0,,,,0.263,0.444,0.371,0.313,0.534,0.222,0.246,0.393,0.305,0.27,0.496,0.127,0.356,0.475,0.272,,,,,,,,,,,,
25,2024-09-21,745360,Forceout,force_out,True,701538,623167,Jackson Merrill,Chris Flexen,1,03271230-66aa-4f56-b7d0-aaf4fd81d767,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.15,4.95,153.2,97.0,56.0,92.0,0.791,6.79,3.63,10.25,1.41,0.8,0.246,0.413,0.159,0.31,0.37,126.0,98.0,105.0,85.0,98.0,101.0,1.0,92.0,81.0,74.0,108.0,87.0,150.0,103.0,104.0,47.0,101.0,90.0,0.002,0.367,0.265,0.086,0.122,0.158,-0.98,-0.69,2.03,-2.51,0.46,-1.41,91.3,87.4,81.4,91.4,80.1,72.0,,,,0.263,0.444,0.371,0.313,0.534,0.222,0.246,0.393,0.305,0.27,0.496,0.127,0.356,0.475,0.272,,,,,,,,,,,,
26,2024-09-21,745360,Flyout,field_out,True,593428,623167,Xander Bogaerts,Chris Flexen,0,ba1f80c4-0327-457d-b9c4-0dfc4bac45f6,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.15,4.95,153.2,97.0,56.0,92.0,0.791,6.79,3.63,10.25,1.41,0.8,0.246,0.413,0.159,0.31,0.37,126.0,98.0,105.0,85.0,98.0,101.0,1.0,92.0,81.0,74.0,108.0,87.0,150.0,103.0,104.0,47.0,101.0,90.0,0.002,0.367,0.265,0.086,0.122,0.158,-0.98,-0.69,2.03,-2.51,0.46,-1.41,91.3,87.4,81.4,91.4,80.1,72.0,,,,0.263,0.444,0.371,0.313,0.534,0.222,0.246,0.393,0.305,0.27,0.496,0.127,0.356,0.475,0.272,,,,,,,,,,,,
27,2024-09-21,745360,Flyout,field_out,True,672820,527048,Lenyn Sosa,Martín Pérez,0,44ca6a63-29e5-487d-ab42-c85f248e7b12,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.25,5.21,131.1,102.0,73.0,95.0,0.811,7.13,3.22,9.8,1.44,1.24,0.186,0.461,0.147,0.302,0.408,71.0,109.0,99.0,73.0,101.0,98.0,57.0,90.0,85.0,79.0,101.0,93.0,70.0,111.0,119.0,69.0,101.0,93.0,0.36,0.051,0.218,0.0,0.143,0.228,-6.92,-0.7,0.63,-50.99,0.6,-1.05,91.3,88.0,83.4,90.7,82.8,77.8,0.271,0.383,0.096,0.27,0.433,0.347,0.284,0.588,0.198,0.238,0.349,0.295,0.429,0.762,0.024,,,,,,,,,,,,,,,
28,2024-09-21,745360,Strikeout,strikeout,True,682868,527048,Bryan Ramos,Martín Pérez,0,108e5328-9386-4132-aa5c-fc03088e7cf9,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.25,5.21,131.1,102.0,73.0,95.0,0.811,7.13,3.22,9.8,1.44,1.24,0.186,0.461,0.147,0.302,0.408,71.0,109.0,99.0,73.0,101.0,98.0,57.0,90.0,85.0,79.0,101.0,93.0,70.0,111.0,119.0,69.0,101.0,93.0,0.36,0.051,0.218,0.0,0.143,0.228,-6.92,-0.7,0.63,-50.99,0.6,-1.05,91.3,88.0,83.4,90.7,82.8,77.8,0.271,0.383,0.096,0.27,0.433,0.347,0.284,0.588,0.198,0.238,0.349,0.295,0.429,0.762,0.024,,,,,,,,,,,,,,,
29,2024-09-21,745360,Flyout,field_out,True,666150,527048,Dominic Fletcher,Martín Pérez,0,f61860c7-ba6a-48a2-8d24-51815f09db7e,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.25,5.21,131.1,102.0,73.0,95.0,0.811,7.13,3.22,9.8,1.44,1.24,0.186,0.461,0.147,0.302,0.408,71.0,109.0,99.0,73.0,101.0,98.0,57.0,90.0,85.0,79.0,101.0,93.0,70.0,111.0,119.0,69.0,101.0,93.0,0.36,0.051,0.218,0.0,0.143,0.228,-6.92,-0.7,0.63,-50.99,0.6,-1.05,91.3,88.0,83.4,90.7,82.8,77.8,0.271,0.383,0.096,0.27,0.433,0.347,0.284,0.588,0.198,0.238,0.349,0.295,0.429,0.762,0.024,,,,,,,,,,,,,,,
30,2024-09-21,745360,Pop Out,field_out,True,630105,623167,Jake Cronenworth,Chris Flexen,0,456143c5-4cc1-48c7-a718-a9c4501322b6,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.15,4.95,153.2,97.0,56.0,92.0,0.791,6.79,3.63,10.25,1.41,0.8,0.246,0.413,0.159,0.31,0.37,126.0,98.0,105.0,85.0,98.0,101.0,1.0,92.0,81.0,74.0,108.0,87.0,150.0,103.0,104.0,47.0,101.0,90.0,0.002,0.367,0.265,0.086,0.122,0.158,-0.98,-0.69,2.03,-2.51,0.46,-1.41,91.3,87.4,81.4,91.4,80.1,72.0,,,,0.263,0.444,0.371,0.313,0.534,0.222,0.246,0.393,0.305,0.27,0.496,0.127,0.356,0.475,0.272,,,,,,,,,,,,
31,2024-09-21,745360,Home Run,home_run,False,444482,623167,David Peralta,Chris Flexen,0,ea8b4ad1-ac10-4ebe-886b-c57d692dcec9,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.15,4.95,153.2,97.0,56.0,92.0,0.791,6.79,3.63,10.25,1.41,0.8,0.246,0.413,0.159,0.31,0.37,126.0,98.0,105.0,85.0,98.0,101.0,1.0,92.0,81.0,74.0,108.0,87.0,150.0,103.0,104.0,47.0,101.0,90.0,0.002,0.367,0.265,0.086,0.122,0.158,-0.98,-0.69,2.03,-2.51,0.46,-1.41,91.3,87.4,81.4,91.4,80.1,72.0,,,,0.263,0.444,0.371,0.313,0.534,0.222,0.246,0.393,0.305,0.27,0.496,0.127,0.356,0.475,0.272,,,,,,,,,,,,
