,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vCU,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FS%,SL%,wFS/C,wSL/C,vFS,vSL,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-04-08,747142,Single,single,False,542303,527054,Marcell Ozuna,Julio Teheran,0,4590f0eb-7bdc-458d-bab3-92862cb1ee29,527054.0,julioteheran,Teheran,Right,Julio Teheran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-04-08,747142,Flyout,field_out,True,671739,527054,Michael Harris II,Julio Teheran,0,b53f5c1d-96a5-4d89-bd1d-e00b41108999,527054.0,julioteheran,Teheran,Right,Julio Teheran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-04-08,747142,Pop Out,field_out,True,606115,527054,Orlando Arcia,Julio Teheran,0,8447c91b-3a5f-447e-b640-4c4992db397d,527054.0,julioteheran,Teheran,Right,Julio Teheran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-04-08,747142,Strikeout,strikeout,True,518595,527054,Travis d'Arnaud,Julio Teheran,0,630a9866-9f41-478f-b678-aea4dbb6e5e2,527054.0,julioteheran,Teheran,Right,Julio Teheran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-04-08,747142,Groundout,field_out,True,621466,450203,DJ Stewart,Charlie Morton,0,cd57fb75-ce58-4642-96a0-2178bf461f5e,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-04-08,747142,Single,single,False,643446,450203,Jeff McNeil,Charlie Morton,0,774285d7-42c9-4806-815f-6beb9ac4ee4e,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-04-08,747142,Forceout,force_out,True,621563,450203,Joey Wendle,Charlie Morton,1,9e4a4f58-e5d8-4f1a-9389-975104065ebb,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-04-08,747142,Walk,walk,False,607043,450203,Brandon Nimmo,Charlie Morton,1,7bc8f24f-c506-4f4b-9f9c-c38794af69e8,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-04-08,747142,Flyout,field_out,True,596019,450203,Francisco Lindor,Charlie Morton,0,ef108e67-ee58-49ab-bcd0-cd3810dfe2b5,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-04-08,747142,Walk,walk,False,672284,527054,Jarred Kelenic,Julio Teheran,0,86f860cb-d4c8-4cc7-84e4-daa4884e08e3,527054.0,julioteheran,Teheran,Right,Julio Teheran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-04-08,747142,Walk,walk,False,660670,527054,Ronald Acuña Jr.,Julio Teheran,1,2023a2a8-29e9-4f59-a520-eba1f7fed04e,527054.0,julioteheran,Teheran,Right,Julio Teheran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-04-08,747142,Double,double,False,645277,527054,Ozzie Albies,Julio Teheran,1,596cea12-34b2-4522-a8da-21d9541a81fa,527054.0,julioteheran,Teheran,Right,Julio Teheran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-04-08,747142,Flyout,field_out,True,663586,527054,Austin Riley,Julio Teheran,0,932fea28-af5d-4313-a6e2-f4a393810d02,527054.0,julioteheran,Teheran,Right,Julio Teheran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-04-08,747142,Strikeout,strikeout,True,621566,527054,Matt Olson,Julio Teheran,0,236ae08b-34e8-4e3c-86dc-0a55c4f241d9,527054.0,julioteheran,Teheran,Right,Julio Teheran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-04-08,747142,Home Run,home_run,False,542303,527054,Marcell Ozuna,Julio Teheran,1,ec99dc90-5f62-48bf-b9d9-adf4b4e93187,527054.0,julioteheran,Teheran,Right,Julio Teheran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-04-08,747142,Single,single,False,671739,527054,Michael Harris II,Julio Teheran,0,8883d2fe-9b64-4b66-858c-d033247e8188,527054.0,julioteheran,Teheran,Right,Julio Teheran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-04-08,747142,Single,single,False,606115,527054,Orlando Arcia,Julio Teheran,1,e92edb23-fda4-4fdd-8f61-db57b7472de0,527054.0,julioteheran,Teheran,Right,Julio Teheran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-04-08,747142,Strikeout,strikeout,True,518595,657585,Travis d'Arnaud,Reed Garrett,0,837896b4-89ab-4e1e-bcab-3bbc1cf332f0,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.64,3.19,42.0,92.0,118.0,97.0,0.642,13.5,4.71,8.14,1.29,1.14,0.247,0.454,0.237,0.258,0.347,,,,,,,126.0,86.0,90.0,92.0,88.0,82.0,109.0,93.0,89.0,0.123,0.162,0.234,,,-4.83,0.88,-2.61,,,96.4,91.3,,96.2,,,,,0.44,0.84,0.269,,,,0.4,0.733,0.25,0.273,0.485,0.353,120.0,97.0,105.0,122.0,93.0,101.0,0.273,0.208,1.93,1.05,87.9,84.7,0.129,0.145,0.529,0.167,0.208,0.333,,,,,,
28,2024-04-08,747142,Walk,walk,False,624413,450203,Pete Alonso,Charlie Morton,0,17d79338-4344-4c12-accf-839e315b0814,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-04-08,747142,Strikeout,strikeout,True,682626,450203,Francisco Alvarez,Charlie Morton,0,247468d5-62e7-42e2-954d-204d66052cb7,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-04-08,747142,Single,single,False,683146,450203,Brett Baty,Charlie Morton,1,c3e45b3d-3e82-46a5-82c6-37e9ffdff1c4,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-04-08,747142,Single,single,False,516782,450203,Starling Marte,Charlie Morton,1,130b6e1b-6c8d-48cc-abee-45722a4e6e34,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-04-08,747142,Grounded Into DP,grounded_into_double_play,True,621466,450203,DJ Stewart,Charlie Morton,1,dcf1f05c-ef9b-4425-aade-f9e2accf0e09,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-04-08,747142,Strikeout,strikeout,True,672284,657585,Jarred Kelenic,Reed Garrett,0,75666ee9-8092-40a5-8e44-e40af1839887,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.64,3.19,42.0,92.0,118.0,97.0,0.642,13.5,4.71,8.14,1.29,1.14,0.247,0.454,0.237,0.258,0.347,,,,,,,126.0,86.0,90.0,92.0,88.0,82.0,109.0,93.0,89.0,0.123,0.162,0.234,,,-4.83,0.88,-2.61,,,96.4,91.3,,96.2,,,,,0.44,0.84,0.269,,,,0.4,0.733,0.25,0.273,0.485,0.353,120.0,97.0,105.0,122.0,93.0,101.0,0.273,0.208,1.93,1.05,87.9,84.7,0.129,0.145,0.529,0.167,0.208,0.333,,,,,,
34,2024-04-08,747142,Flyout,field_out,True,660670,657585,Ronald Acuña Jr.,Reed Garrett,0,17dd63ea-6e1b-44ff-a76a-18f5d4624970,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.64,3.19,42.0,92.0,118.0,97.0,0.642,13.5,4.71,8.14,1.29,1.14,0.247,0.454,0.237,0.258,0.347,,,,,,,126.0,86.0,90.0,92.0,88.0,82.0,109.0,93.0,89.0,0.123,0.162,0.234,,,-4.83,0.88,-2.61,,,96.4,91.3,,96.2,,,,,0.44,0.84,0.269,,,,0.4,0.733,0.25,0.273,0.485,0.353,120.0,97.0,105.0,122.0,93.0,101.0,0.273,0.208,1.93,1.05,87.9,84.7,0.129,0.145,0.529,0.167,0.208,0.333,,,,,,
35,2024-04-08,747142,Single,single,False,645277,657585,Ozzie Albies,Reed Garrett,0,5814232b-66a5-4d76-83a8-8c7d59f04eb4,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.64,3.19,42.0,92.0,118.0,97.0,0.642,13.5,4.71,8.14,1.29,1.14,0.247,0.454,0.237,0.258,0.347,,,,,,,126.0,86.0,90.0,92.0,88.0,82.0,109.0,93.0,89.0,0.123,0.162,0.234,,,-4.83,0.88,-2.61,,,96.4,91.3,,96.2,,,,,0.44,0.84,0.269,,,,0.4,0.733,0.25,0.273,0.485,0.353,120.0,97.0,105.0,122.0,93.0,101.0,0.273,0.208,1.93,1.05,87.9,84.7,0.129,0.145,0.529,0.167,0.208,0.333,,,,,,
36,2024-04-08,747142,Strikeout,strikeout,True,663586,657585,Austin Riley,Reed Garrett,0,fae81ab2-8976-4e92-9e11-e4936054ddbb,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.64,3.19,42.0,92.0,118.0,97.0,0.642,13.5,4.71,8.14,1.29,1.14,0.247,0.454,0.237,0.258,0.347,,,,,,,126.0,86.0,90.0,92.0,88.0,82.0,109.0,93.0,89.0,0.123,0.162,0.234,,,-4.83,0.88,-2.61,,,96.4,91.3,,96.2,,,,,0.44,0.84,0.269,,,,0.4,0.733,0.25,0.273,0.485,0.353,120.0,97.0,105.0,122.0,93.0,101.0,0.273,0.208,1.93,1.05,87.9,84.7,0.129,0.145,0.529,0.167,0.208,0.333,,,,,,
37,2024-04-08,747142,Walk,walk,False,643446,450203,Jeff McNeil,Charlie Morton,0,e66a0091-ae97-47f5-9476-5ce8635ef2c6,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-04-08,747142,Walk,walk,False,621563,450203,Joey Wendle,Charlie Morton,1,9f9b4d20-4c38-4f09-9539-22e35a3d81f4,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-04-08,747142,Home Run,home_run,False,607043,450203,Brandon Nimmo,Charlie Morton,1,df2e023d-5aed-43b3-bae5-fff92734494b,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,,,,,,,
40,2024-04-08,747142,Flyout,field_out,True,596019,450203,Francisco Lindor,Charlie Morton,0,5d97569f-fde2-40c3-9500-21b2304ffa60,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,,,,,,,
