,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,KC%,wFC/C,wFS/C,wKC/C,vFC,vFS,vKC,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2024-07-10,745394,Lineout,field_out,True,668942,650633,Josh Rojas,Michael King,0,72d3e748-ef82-496e-8611-e35235569d0f,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,0.245,-1.2,1.03,-0.06,1.28,93.5,86.6,92.8,82.8,0.198,0.267,0.355,0.269,0.452,0.201,0.2,0.42,0.188,0.381,0.714,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-10,745394,Groundout,field_out,True,592518,682243,Manny Machado,Bryce Miller,0,aa2a3b34-5126-46d7-94b2-64fcb2f479b3,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,0.189,0.439,0.169,,1.42,1.27,-1.33,,95.1,,94.6,83.8,,,,0.197,0.349,0.276,0.245,0.362,0.094,0.333,0.593,0.118,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.015,0.174,0.014,-3.96,0.84,4.17,92.3,83.8,85.5,0.181,0.266,0.256,0.0,0.0,0.25,0.5,0.75,0.1,,,,,,
12,2024-07-10,745394,Single,single,False,456781,682243,Donovan Solano,Bryce Miller,0,a4c1e535-da26-48a3-96a1-829ff222c30f,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,0.189,0.439,0.169,,1.42,1.27,-1.33,,95.1,,94.6,83.8,,,,0.197,0.349,0.276,0.245,0.362,0.094,0.333,0.593,0.118,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.015,0.174,0.014,-3.96,0.84,4.17,92.3,83.8,85.5,0.181,0.266,0.256,0.0,0.0,0.25,0.5,0.75,0.1,,,,,,
13,2024-07-10,745394,Single,single,False,701538,682243,Jackson Merrill,Bryce Miller,1,4e8e4618-19cf-46d6-af78-16cbb97bd96a,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,0.189,0.439,0.169,,1.42,1.27,-1.33,,95.1,,94.6,83.8,,,,0.197,0.349,0.276,0.245,0.362,0.094,0.333,0.593,0.118,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.015,0.174,0.014,-3.96,0.84,4.17,92.3,83.8,85.5,0.181,0.266,0.256,0.0,0.0,0.25,0.5,0.75,0.1,,,,,,
14,2024-07-10,745394,Single,single,False,444482,682243,David Peralta,Bryce Miller,1,1a3c8d4a-0f2f-44c0-9470-7ec3aa90412e,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,0.189,0.439,0.169,,1.42,1.27,-1.33,,95.1,,94.6,83.8,,,,0.197,0.349,0.276,0.245,0.362,0.094,0.333,0.593,0.118,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.015,0.174,0.014,-3.96,0.84,4.17,92.3,83.8,85.5,0.181,0.266,0.256,0.0,0.0,0.25,0.5,0.75,0.1,,,,,,
15,2024-07-10,745394,Double Play,double_play,True,673490,682243,Ha-Seong Kim,Bryce Miller,1,b91dc313-0cb3-4183-aa0a-807e408a527d,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,0.189,0.439,0.169,,1.42,1.27,-1.33,,95.1,,94.6,83.8,,,,0.197,0.349,0.276,0.245,0.362,0.094,0.333,0.593,0.118,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.015,0.174,0.014,-3.96,0.84,4.17,92.3,83.8,85.5,0.181,0.266,0.256,0.0,0.0,0.25,0.5,0.75,0.1,,,,,,
16,2024-07-10,745394,Pop Out,field_out,True,664238,650633,Dylan Moore,Michael King,0,d65c783a-5193-424d-afe7-a5500290bebe,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,0.245,-1.2,1.03,-0.06,1.28,93.5,86.6,92.8,82.8,0.198,0.267,0.355,0.269,0.452,0.201,0.2,0.42,0.188,0.381,0.714,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-10,745394,Flyout,field_out,True,641487,650633,J.P. Crawford,Michael King,0,c7d5e8e4-a462-454d-8e2e-9d9ebb0ea138,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,0.245,-1.2,1.03,-0.06,1.28,93.5,86.6,92.8,82.8,0.198,0.267,0.355,0.269,0.452,0.201,0.2,0.42,0.188,0.381,0.714,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-10,745394,Lineout,field_out,True,641598,650633,Mitch Garver,Michael King,0,cc1d9ffd-d697-43be-b832-fb7638468c5d,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,0.245,-1.2,1.03,-0.06,1.28,93.5,86.6,92.8,82.8,0.198,0.267,0.355,0.269,0.452,0.201,0.2,0.42,0.188,0.381,0.714,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-10,745394,Pop Out,field_out,True,664954,682243,Brett Sullivan,Bryce Miller,0,b0a418df-cf7b-4b41-a7ea-cf34e24e2367,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,0.189,0.439,0.169,,1.42,1.27,-1.33,,95.1,,94.6,83.8,,,,0.197,0.349,0.276,0.245,0.362,0.094,0.333,0.593,0.118,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.015,0.174,0.014,-3.96,0.84,4.17,92.3,83.8,85.5,0.181,0.266,0.256,0.0,0.0,0.25,0.5,0.75,0.1,,,,,,
20,2024-07-10,745394,Groundout,field_out,True,650333,682243,Luis Arraez,Bryce Miller,0,2a24bf05-867e-44ec-a14c-d8da5aa0541d,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,0.189,0.439,0.169,,1.42,1.27,-1.33,,95.1,,94.6,83.8,,,,0.197,0.349,0.276,0.245,0.362,0.094,0.333,0.593,0.118,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.015,0.174,0.014,-3.96,0.84,4.17,92.3,83.8,85.5,0.181,0.266,0.256,0.0,0.0,0.25,0.5,0.75,0.1,,,,,,
21,2024-07-10,745394,Flyout,field_out,True,595777,682243,Jurickson Profar,Bryce Miller,0,4ffcf1d8-bdb3-4e36-9a5e-af5be5886602,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,0.189,0.439,0.169,,1.42,1.27,-1.33,,95.1,,94.6,83.8,,,,0.197,0.349,0.276,0.245,0.362,0.094,0.333,0.593,0.118,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.015,0.174,0.014,-3.96,0.84,4.17,92.3,83.8,85.5,0.181,0.266,0.256,0.0,0.0,0.25,0.5,0.75,0.1,,,,,,
22,2024-07-10,745394,Single,single,False,670042,650633,Luke Raley,Michael King,0,cf5261c9-a7d7-46ee-aece-73412d5d2d0e,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,0.245,-1.2,1.03,-0.06,1.28,93.5,86.6,92.8,82.8,0.198,0.267,0.355,0.269,0.452,0.201,0.2,0.42,0.188,0.381,0.714,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-07-10,745394,Strikeout,strikeout,True,677594,650633,Julio Rodríguez,Michael King,0,00999878-dca8-4892-a35f-f065d62cc432,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,0.245,-1.2,1.03,-0.06,1.28,93.5,86.6,92.8,82.8,0.198,0.267,0.355,0.269,0.452,0.201,0.2,0.42,0.188,0.381,0.714,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-10,745394,Strikeout,strikeout,True,663728,650633,Cal Raleigh,Michael King,0,9ac5d7bc-0c72-4cca-bb01-2359313511cc,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,0.245,-1.2,1.03,-0.06,1.28,93.5,86.6,92.8,82.8,0.198,0.267,0.355,0.269,0.452,0.201,0.2,0.42,0.188,0.381,0.714,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-10,745394,Single,single,False,664034,650633,Ty France,Michael King,1,fdc21e7a-449c-499e-9bdd-9b44814a6603,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,0.245,-1.2,1.03,-0.06,1.28,93.5,86.6,92.8,82.8,0.198,0.267,0.355,0.269,0.452,0.201,0.2,0.42,0.188,0.381,0.714,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-10,745394,Single,single,False,593871,650633,Jorge Polanco,Michael King,1,fd282859-e24a-4107-8093-e0c022afb6e3,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,0.245,-1.2,1.03,-0.06,1.28,93.5,86.6,92.8,82.8,0.198,0.267,0.355,0.269,0.452,0.201,0.2,0.42,0.188,0.381,0.714,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-10,745394,Flyout,field_out,True,668942,650633,Josh Rojas,Michael King,0,526d8a97-c78b-46a0-8dc9-57d824499a1b,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,0.245,-1.2,1.03,-0.06,1.28,93.5,86.6,92.8,82.8,0.198,0.267,0.355,0.269,0.452,0.201,0.2,0.42,0.188,0.381,0.714,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-10,745394,Single,single,False,630105,682243,Jake Cronenworth,Bryce Miller,0,4c5bbaef-d1e4-4ada-a5b8-136b2e71e679,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,0.189,0.439,0.169,,1.42,1.27,-1.33,,95.1,,94.6,83.8,,,,0.197,0.349,0.276,0.245,0.362,0.094,0.333,0.593,0.118,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.015,0.174,0.014,-3.96,0.84,4.17,92.3,83.8,85.5,0.181,0.266,0.256,0.0,0.0,0.25,0.5,0.75,0.1,,,,,,
29,2024-07-10,745394,Lineout,field_out,True,592518,682243,Manny Machado,Bryce Miller,0,73e8f563-19ec-47c5-9ec1-22da5cc42aa1,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,0.189,0.439,0.169,,1.42,1.27,-1.33,,95.1,,94.6,83.8,,,,0.197,0.349,0.276,0.245,0.362,0.094,0.333,0.593,0.118,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.015,0.174,0.014,-3.96,0.84,4.17,92.3,83.8,85.5,0.181,0.266,0.256,0.0,0.0,0.25,0.5,0.75,0.1,,,,,,
30,2024-07-10,745394,Grounded Into DP,grounded_into_double_play,True,456781,682243,Donovan Solano,Bryce Miller,1,f2f8e0b3-d621-4e14-bab0-08ae6b97146d,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,0.189,0.439,0.169,,1.42,1.27,-1.33,,95.1,,94.6,83.8,,,,0.197,0.349,0.276,0.245,0.362,0.094,0.333,0.593,0.118,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.015,0.174,0.014,-3.96,0.84,4.17,92.3,83.8,85.5,0.181,0.266,0.256,0.0,0.0,0.25,0.5,0.75,0.1,,,,,,
31,2024-07-10,745394,Groundout,field_out,True,664238,650633,Dylan Moore,Michael King,0,fff74742-e93e-40bb-9b9b-80c50f740e89,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,0.245,-1.2,1.03,-0.06,1.28,93.5,86.6,92.8,82.8,0.198,0.267,0.355,0.269,0.452,0.201,0.2,0.42,0.188,0.381,0.714,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-07-10,745394,Strikeout,strikeout,True,641487,650633,J.P. Crawford,Michael King,0,5610dcb6-e6f3-4211-9f8c-6b4c04841452,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,0.245,-1.2,1.03,-0.06,1.28,93.5,86.6,92.8,82.8,0.198,0.267,0.355,0.269,0.452,0.201,0.2,0.42,0.188,0.381,0.714,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-07-10,745394,Pop Out,field_out,True,641598,650633,Mitch Garver,Michael King,0,c1b8fb83-6dbc-439f-b5eb-77e6fa9276d7,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,0.245,-1.2,1.03,-0.06,1.28,93.5,86.6,92.8,82.8,0.198,0.267,0.355,0.269,0.452,0.201,0.2,0.42,0.188,0.381,0.714,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
