,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vCH,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SV_ba,SV_slg,SV_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-07-02,745730,Flyout,field_out,True,682622,661563,Noelvi Marte,Luis Gil,0,63e20333-ce8d-4a9b-80c2-64dba030ce88,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-02,745730,Groundout,field_out,True,650402,668933,Gleyber Torres,Graham Ashcraft,0,726ffaae-50b1-4f1b-b1c2-28cea3d7f07e,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,,,,119.0,98.0,109.0,,0.319,0.03,,1.37,-3.79,,90.5,88.4,,,,0.333,0.333,0.2,0.145,0.217,0.367,71.0,100.0,84.0,125.0,99.0,92.0,0.172,0.479,-1.58,-2.75,95.6,94.8,0.329,0.52,0.161,0.333,0.5,0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-02,745730,Field Error,field_error,False,700250,668933,Ben Rice,Graham Ashcraft,0,afbf760f-0322-41be-8158-08540c5fe61d,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,,,,119.0,98.0,109.0,,0.319,0.03,,1.37,-3.79,,90.5,88.4,,,,0.333,0.333,0.2,0.145,0.217,0.367,71.0,100.0,84.0,125.0,99.0,92.0,0.172,0.479,-1.58,-2.75,95.6,94.8,0.329,0.52,0.161,0.333,0.5,0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-07-02,745730,Strikeout,strikeout,True,518934,668933,DJ LeMahieu,Graham Ashcraft,0,82eb64fc-11bd-4bb5-a8a6-1392af895a40,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,,,,119.0,98.0,109.0,,0.319,0.03,,1.37,-3.79,,90.5,88.4,,,,0.333,0.333,0.2,0.145,0.217,0.367,71.0,100.0,84.0,125.0,99.0,92.0,0.172,0.479,-1.58,-2.75,95.6,94.8,0.329,0.52,0.161,0.333,0.5,0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-07-02,745730,Single,single,False,663757,668933,Trent Grisham,Graham Ashcraft,1,e5e77082-b4c1-49b3-a4c0-55e44ac026f9,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,,,,119.0,98.0,109.0,,0.319,0.03,,1.37,-3.79,,90.5,88.4,,,,0.333,0.333,0.2,0.145,0.217,0.367,71.0,100.0,84.0,125.0,99.0,92.0,0.172,0.479,-1.58,-2.75,95.6,94.8,0.329,0.52,0.161,0.333,0.5,0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-07-02,745730,Strikeout,strikeout,True,624431,668933,Jose Trevino,Graham Ashcraft,0,acc223d6-d296-43b5-b3bd-85ea9f0f6834,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,,,,119.0,98.0,109.0,,0.319,0.03,,1.37,-3.79,,90.5,88.4,,,,0.333,0.333,0.2,0.145,0.217,0.367,71.0,100.0,84.0,125.0,99.0,92.0,0.172,0.479,-1.58,-2.75,95.6,94.8,0.329,0.52,0.161,0.333,0.5,0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-02,745730,Strikeout,strikeout,True,656413,661563,Stuart Fairchild,Luis Gil,0,e206f0c3-38d5-4dbb-b39c-cc207ea29f4f,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-02,745730,Groundout,field_out,True,666181,661563,Will Benson,Luis Gil,0,32bff89a-1b4d-4437-8967-2ce33f3915bf,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-02,745730,Groundout,field_out,True,663697,661563,Jonathan India,Luis Gil,0,d151617c-b79f-4edc-acd3-dc1f708b1385,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-02,745730,Flyout,field_out,True,683011,668933,Anthony Volpe,Graham Ashcraft,0,1357b2c5-fe6c-4083-9642-d304274dde1f,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,,,,119.0,98.0,109.0,,0.319,0.03,,1.37,-3.79,,90.5,88.4,,,,0.333,0.333,0.2,0.145,0.217,0.367,71.0,100.0,84.0,125.0,99.0,92.0,0.172,0.479,-1.58,-2.75,95.6,94.8,0.329,0.52,0.161,0.333,0.5,0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-07-02,745730,Walk,walk,False,665742,668933,Juan Soto,Graham Ashcraft,0,1c419c8e-f4db-4791-8a56-151693cf95fc,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,,,,119.0,98.0,109.0,,0.319,0.03,,1.37,-3.79,,90.5,88.4,,,,0.333,0.333,0.2,0.145,0.217,0.367,71.0,100.0,84.0,125.0,99.0,92.0,0.172,0.479,-1.58,-2.75,95.6,94.8,0.329,0.52,0.161,0.333,0.5,0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-07-02,745730,Flyout,field_out,True,592450,668933,Aaron Judge,Graham Ashcraft,1,ed9efbfe-0f53-4a46-8e22-399eafc18e59,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,,,,119.0,98.0,109.0,,0.319,0.03,,1.37,-3.79,,90.5,88.4,,,,0.333,0.333,0.2,0.145,0.217,0.367,71.0,100.0,84.0,125.0,99.0,92.0,0.172,0.479,-1.58,-2.75,95.6,94.8,0.329,0.52,0.161,0.333,0.5,0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-07-02,745730,Groundout,field_out,True,657077,668933,Alex Verdugo,Graham Ashcraft,0,a51ea107-39f9-4c4c-975c-08533d31bcb6,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,,,,119.0,98.0,109.0,,0.319,0.03,,1.37,-3.79,,90.5,88.4,,,,0.333,0.333,0.2,0.145,0.217,0.367,71.0,100.0,84.0,125.0,99.0,92.0,0.172,0.479,-1.58,-2.75,95.6,94.8,0.329,0.52,0.161,0.333,0.5,0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-07-02,745730,Triple,triple,False,682829,661563,Elly De La Cruz,Luis Gil,0,a8f7505e-aca7-4391-a65f-d2d3e022a7bd,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-02,745730,Groundout,field_out,True,600869,661563,Jeimer Candelario,Luis Gil,1,5af4d915-4c6f-4d9f-8a34-23f4d7561e50,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-02,745730,Walk,walk,False,668715,661563,Spencer Steer,Luis Gil,0,6a9a3257-3305-4922-aac5-64ad73f0dced,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-02,745730,Walk,walk,False,663886,661563,Tyler Stephenson,Luis Gil,1,f4e1abfc-8624-462c-9fdc-d8a354fce811,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-02,745730,Flyout,field_out,True,605361,661563,Nick Martini,Luis Gil,1,5f6471a8-3e14-4fac-8ec7-d4a8972641ac,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-02,745730,Flyout,field_out,True,682622,661563,Noelvi Marte,Luis Gil,0,eebee0ca-12a7-483a-8fd8-fb51ef669d8a,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-02,745730,Groundout,field_out,True,650402,668933,Gleyber Torres,Graham Ashcraft,0,f448f5b2-381e-4187-ab34-55ff76c4e85e,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,,,,119.0,98.0,109.0,,0.319,0.03,,1.37,-3.79,,90.5,88.4,,,,0.333,0.333,0.2,0.145,0.217,0.367,71.0,100.0,84.0,125.0,99.0,92.0,0.172,0.479,-1.58,-2.75,95.6,94.8,0.329,0.52,0.161,0.333,0.5,0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-07-02,745730,Strikeout,strikeout,True,700250,668933,Ben Rice,Graham Ashcraft,0,5e2a8674-afeb-4cee-95de-d4342a3ff08b,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,,,,119.0,98.0,109.0,,0.319,0.03,,1.37,-3.79,,90.5,88.4,,,,0.333,0.333,0.2,0.145,0.217,0.367,71.0,100.0,84.0,125.0,99.0,92.0,0.172,0.479,-1.58,-2.75,95.6,94.8,0.329,0.52,0.161,0.333,0.5,0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-07-02,745730,Flyout,field_out,True,518934,668933,DJ LeMahieu,Graham Ashcraft,0,ba19d254-2a74-4495-8dc5-4a503b11873a,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,,,,119.0,98.0,109.0,,0.319,0.03,,1.37,-3.79,,90.5,88.4,,,,0.333,0.333,0.2,0.145,0.217,0.367,71.0,100.0,84.0,125.0,99.0,92.0,0.172,0.479,-1.58,-2.75,95.6,94.8,0.329,0.52,0.161,0.333,0.5,0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-07-02,745730,Hit By Pitch,hit_by_pitch,False,656413,661563,Stuart Fairchild,Luis Gil,0,79c42eec-3a5a-4bff-a586-25e40a9fb502,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-07-02,745730,Home Run,home_run,False,666181,661563,Will Benson,Luis Gil,1,92307ce5-8e62-4252-be4d-63a2e6b50c6b,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-07-02,745730,Hit By Pitch,hit_by_pitch,False,663697,661563,Jonathan India,Luis Gil,0,bc4719a9-ca64-4e08-a84c-9cab9720fdc6,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-07-02,745730,Home Run,home_run,False,682829,657571,Elly De La Cruz,Caleb Ferguson,1,51c4efb1-b577-4717-bc46-60bb05380b2c,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,NYY,5.1,4.33,30.0,105.0,87.0,99.0,0.755,11.1,3.9,9.3,1.2,1.31,0.306,0.365,0.153,0.318,0.436,,,,89.0,106.0,100.0,129.0,42.0,60.0,0.548,0.004,,-0.82,-2.71,,93.7,,79.1,0.284,0.554,0.217,,,,,,,81.0,93.0,84.0,89.0,108.0,102.0,0.056,0.28,2.27,-6.72,88.7,93.6,0.067,0.067,0.424,1.0,1.0,0.429,67.0,96.0,95.0,0.113,-1.56,80.9,0.357,0.429,0.296,,,,,,,,,,,,,,,,,,
36,2024-07-02,745730,Strikeout,strikeout,True,600869,657571,Jeimer Candelario,Caleb Ferguson,0,333b0f03-b50e-44e7-8994-ee6bef55927e,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,NYY,5.1,4.33,30.0,105.0,87.0,99.0,0.755,11.1,3.9,9.3,1.2,1.31,0.306,0.365,0.153,0.318,0.436,,,,89.0,106.0,100.0,129.0,42.0,60.0,0.548,0.004,,-0.82,-2.71,,93.7,,79.1,0.284,0.554,0.217,,,,,,,81.0,93.0,84.0,89.0,108.0,102.0,0.056,0.28,2.27,-6.72,88.7,93.6,0.067,0.067,0.424,1.0,1.0,0.429,67.0,96.0,95.0,0.113,-1.56,80.9,0.357,0.429,0.296,,,,,,,,,,,,,,,,,,
