,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-05-21,746309,Flyout,field_out,True,681481,679525,Kerry Carpenter,Alec Marsh,0,b57398a0-030b-4a55-b973-fe1311da9849,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,98.0,106.0,104.0,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,0.139,0.376,0.221,0.156,0.108,0.97,-2.75,0.02,-1.25,1.03,94.2,86.5,93.5,86.4,82.9,0.191,0.327,0.231,0.35,0.617,0.096,0.118,0.118,0.355,0.268,0.482,0.275,0.189,0.216,0.163,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-05-21,746309,Lineout,field_out,True,663837,679525,Matt Vierling,Alec Marsh,0,b0d656c6-45ea-4c51-93d8-c970123dfa47,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,98.0,106.0,104.0,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,0.139,0.376,0.221,0.156,0.108,0.97,-2.75,0.02,-1.25,1.03,94.2,86.5,93.5,86.4,82.9,0.191,0.327,0.231,0.35,0.617,0.096,0.118,0.118,0.355,0.268,0.482,0.275,0.189,0.216,0.163,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-05-21,746309,Strikeout,strikeout,True,690993,679525,Colt Keith,Alec Marsh,0,be38fa97-c9ed-40b5-9315-8679131e3429,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,98.0,106.0,104.0,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,0.139,0.376,0.221,0.156,0.108,0.97,-2.75,0.02,-1.25,1.03,94.2,86.5,93.5,86.4,82.9,0.191,0.327,0.231,0.35,0.617,0.096,0.118,0.118,0.355,0.268,0.482,0.275,0.189,0.216,0.163,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-05-21,746309,Groundout,field_out,True,592669,663554,Hunter Renfroe,Casey Mize,0,7e598cdf-2d01-4371-88d7-59770b4d777d,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,,,,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,0.076,0.393,0.282,,,-0.14,-0.36,0.58,,,95.6,,95.6,85.7,,0.292,0.401,0.201,0.345,0.414,0.111,0.239,0.366,0.189,0.286,0.571,0.172,,,,100.0,91.0,94.0,112.0,102.0,104.0,0.172,0.077,-1.78,-2.77,85.7,79.6,0.323,0.452,0.321,,,,,,,,,
14,2024-05-21,746309,Single,single,False,664728,663554,Kyle Isbel,Casey Mize,0,98ca8947-0503-4773-ac9d-00468efe220c,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,,,,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,0.076,0.393,0.282,,,-0.14,-0.36,0.58,,,95.6,,95.6,85.7,,0.292,0.401,0.201,0.345,0.414,0.111,0.239,0.366,0.189,0.286,0.571,0.172,,,,100.0,91.0,94.0,112.0,102.0,104.0,0.172,0.077,-1.78,-2.77,85.7,79.6,0.323,0.452,0.321,,,,,,,,,
15,2024-05-21,746309,Single,single,False,672580,663554,Maikel Garcia,Casey Mize,1,f32af21c-f70e-4216-9843-3e619a8cba63,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,,,,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,0.076,0.393,0.282,,,-0.14,-0.36,0.58,,,95.6,,95.6,85.7,,0.292,0.401,0.201,0.345,0.414,0.111,0.239,0.366,0.189,0.286,0.571,0.172,,,,100.0,91.0,94.0,112.0,102.0,104.0,0.172,0.077,-1.78,-2.77,85.7,79.6,0.323,0.452,0.321,,,,,,,,,
16,2024-05-21,746309,Home Run,home_run,False,677951,663554,Bobby Witt Jr.,Casey Mize,1,b3f8b1c2-d957-43f9-af9b-ed79ea0bbe64,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,,,,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,0.076,0.393,0.282,,,-0.14,-0.36,0.58,,,95.6,,95.6,85.7,,0.292,0.401,0.201,0.345,0.414,0.111,0.239,0.366,0.189,0.286,0.571,0.172,,,,100.0,91.0,94.0,112.0,102.0,104.0,0.172,0.077,-1.78,-2.77,85.7,79.6,0.323,0.452,0.321,,,,,,,,,
17,2024-05-21,746309,Double,double,False,686469,663554,Vinnie Pasquantino,Casey Mize,0,5e78654f-4ad7-4d9c-9352-e8e29cd61d69,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,,,,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,0.076,0.393,0.282,,,-0.14,-0.36,0.58,,,95.6,,95.6,85.7,,0.292,0.401,0.201,0.345,0.414,0.111,0.239,0.366,0.189,0.286,0.571,0.172,,,,100.0,91.0,94.0,112.0,102.0,104.0,0.172,0.077,-1.78,-2.77,85.7,79.6,0.323,0.452,0.321,,,,,,,,,
18,2024-05-21,746309,Single,single,False,521692,663554,Salvador Perez,Casey Mize,1,496fa107-177a-4069-b383-d9a4175cb550,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,,,,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,0.076,0.393,0.282,,,-0.14,-0.36,0.58,,,95.6,,95.6,85.7,,0.292,0.401,0.201,0.345,0.414,0.111,0.239,0.366,0.189,0.286,0.571,0.172,,,,100.0,91.0,94.0,112.0,102.0,104.0,0.172,0.077,-1.78,-2.77,85.7,79.6,0.323,0.452,0.321,,,,,,,,,
19,2024-05-21,746309,Sac Fly,sac_fly,True,686681,663554,Michael Massey,Casey Mize,1,e9c6fb02-217e-4040-b905-b4f40acd5a3f,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,,,,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,0.076,0.393,0.282,,,-0.14,-0.36,0.58,,,95.6,,95.6,85.7,,0.292,0.401,0.201,0.345,0.414,0.111,0.239,0.366,0.189,0.286,0.571,0.172,,,,100.0,91.0,94.0,112.0,102.0,104.0,0.172,0.077,-1.78,-2.77,85.7,79.6,0.323,0.452,0.321,,,,,,,,,
20,2024-05-21,746309,Single,single,False,624428,663554,Adam Frazier,Casey Mize,1,2d747474-c0f2-4271-aa7c-60448d6c6d01,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,,,,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,0.076,0.393,0.282,,,-0.14,-0.36,0.58,,,95.6,,95.6,85.7,,0.292,0.401,0.201,0.345,0.414,0.111,0.239,0.366,0.189,0.286,0.571,0.172,,,,100.0,91.0,94.0,112.0,102.0,104.0,0.172,0.077,-1.78,-2.77,85.7,79.6,0.323,0.452,0.321,,,,,,,,,
21,2024-05-21,746309,Pop Out,field_out,True,669004,663947,MJ Melendez,Tyler Holton,0,f73d3c98-8ada-4967-ac18-fd40e851dedc,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,3.29,3.64,52.0,102.0,84.0,99.0,0.775,6.75,1.9,6.06,0.87,1.16,0.201,0.383,0.154,0.275,0.422,65.0,103.0,101.0,109.0,84.0,91.0,80.0,96.0,87.0,77.0,104.0,96.0,114.0,95.0,103.0,0.214,0.133,0.172,0.014,0.214,3.56,1.58,2.57,2.27,-0.76,92.2,83.4,91.8,81.3,79.3,0.091,0.091,0.244,0.184,0.388,0.111,0.103,0.103,0.404,,,,0.288,0.462,0.269,,,,,,,,,,,,,,,,84.0,106.0,102.0,0.253,2.42,88.2,0.182,0.212,0.19
22,2024-05-21,746309,Lineout,field_out,True,679529,679525,Spencer Torkelson,Alec Marsh,0,a7ad96ae-b4e2-4255-96b6-356a3b34a074,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,98.0,106.0,104.0,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,0.139,0.376,0.221,0.156,0.108,0.97,-2.75,0.02,-1.25,1.03,94.2,86.5,93.5,86.4,82.9,0.191,0.327,0.231,0.35,0.617,0.096,0.118,0.118,0.355,0.268,0.482,0.275,0.189,0.216,0.163,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-05-21,746309,Pop Out,field_out,True,656716,679525,Zach McKinstry,Alec Marsh,0,caab8bd0-7de7-4981-aa05-5e1b6c711895,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,98.0,106.0,104.0,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,0.139,0.376,0.221,0.156,0.108,0.97,-2.75,0.02,-1.25,1.03,94.2,86.5,93.5,86.4,82.9,0.191,0.327,0.231,0.35,0.617,0.096,0.118,0.118,0.355,0.268,0.482,0.275,0.189,0.216,0.163,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-05-21,746309,Walk,walk,False,608348,679525,Carson Kelly,Alec Marsh,0,185f2c28-9e6c-406c-a102-d1f4da0fa593,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,98.0,106.0,104.0,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,0.139,0.376,0.221,0.156,0.108,0.97,-2.75,0.02,-1.25,1.03,94.2,86.5,93.5,86.4,82.9,0.191,0.327,0.231,0.35,0.617,0.096,0.118,0.118,0.355,0.268,0.482,0.275,0.189,0.216,0.163,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-05-21,746309,Lineout,field_out,True,682985,679525,Riley Greene,Alec Marsh,0,8b6e16cc-40ac-4505-9f7b-f0bd51751100,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,98.0,106.0,104.0,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,0.139,0.376,0.221,0.156,0.108,0.97,-2.75,0.02,-1.25,1.03,94.2,86.5,93.5,86.4,82.9,0.191,0.327,0.231,0.35,0.617,0.096,0.118,0.118,0.355,0.268,0.482,0.275,0.189,0.216,0.163,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-05-21,746309,Walk,walk,False,592669,663947,Hunter Renfroe,Tyler Holton,0,16bf0b5f-2e3f-4c33-afdb-f31b79a8461d,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,3.29,3.64,52.0,102.0,84.0,99.0,0.775,6.75,1.9,6.06,0.87,1.16,0.201,0.383,0.154,0.275,0.422,65.0,103.0,101.0,109.0,84.0,91.0,80.0,96.0,87.0,77.0,104.0,96.0,114.0,95.0,103.0,0.214,0.133,0.172,0.014,0.214,3.56,1.58,2.57,2.27,-0.76,92.2,83.4,91.8,81.3,79.3,0.091,0.091,0.244,0.184,0.388,0.111,0.103,0.103,0.404,,,,0.288,0.462,0.269,,,,,,,,,,,,,,,,84.0,106.0,102.0,0.253,2.42,88.2,0.182,0.212,0.19
27,2024-05-21,746309,Strikeout,strikeout,True,664728,663947,Kyle Isbel,Tyler Holton,0,dad834a7-1990-41b9-93e8-b9dd4c5d4a4d,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,3.29,3.64,52.0,102.0,84.0,99.0,0.775,6.75,1.9,6.06,0.87,1.16,0.201,0.383,0.154,0.275,0.422,65.0,103.0,101.0,109.0,84.0,91.0,80.0,96.0,87.0,77.0,104.0,96.0,114.0,95.0,103.0,0.214,0.133,0.172,0.014,0.214,3.56,1.58,2.57,2.27,-0.76,92.2,83.4,91.8,81.3,79.3,0.091,0.091,0.244,0.184,0.388,0.111,0.103,0.103,0.404,,,,0.288,0.462,0.269,,,,,,,,,,,,,,,,84.0,106.0,102.0,0.253,2.42,88.2,0.182,0.212,0.19
28,2024-05-21,746309,Triple,triple,False,672580,663947,Maikel Garcia,Tyler Holton,1,ee7f7113-e61d-4d61-ab7e-8aebe01623cf,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,3.29,3.64,52.0,102.0,84.0,99.0,0.775,6.75,1.9,6.06,0.87,1.16,0.201,0.383,0.154,0.275,0.422,65.0,103.0,101.0,109.0,84.0,91.0,80.0,96.0,87.0,77.0,104.0,96.0,114.0,95.0,103.0,0.214,0.133,0.172,0.014,0.214,3.56,1.58,2.57,2.27,-0.76,92.2,83.4,91.8,81.3,79.3,0.091,0.091,0.244,0.184,0.388,0.111,0.103,0.103,0.404,,,,0.288,0.462,0.269,,,,,,,,,,,,,,,,84.0,106.0,102.0,0.253,2.42,88.2,0.182,0.212,0.19
29,2024-05-21,746309,Sac Fly,sac_fly,True,677951,663947,Bobby Witt Jr.,Tyler Holton,1,b70996e8-487e-4872-a8d0-b13705de20f0,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,3.29,3.64,52.0,102.0,84.0,99.0,0.775,6.75,1.9,6.06,0.87,1.16,0.201,0.383,0.154,0.275,0.422,65.0,103.0,101.0,109.0,84.0,91.0,80.0,96.0,87.0,77.0,104.0,96.0,114.0,95.0,103.0,0.214,0.133,0.172,0.014,0.214,3.56,1.58,2.57,2.27,-0.76,92.2,83.4,91.8,81.3,79.3,0.091,0.091,0.244,0.184,0.388,0.111,0.103,0.103,0.404,,,,0.288,0.462,0.269,,,,,,,,,,,,,,,,84.0,106.0,102.0,0.253,2.42,88.2,0.182,0.212,0.19
30,2024-05-21,746309,Lineout,field_out,True,686469,663947,Vinnie Pasquantino,Tyler Holton,0,e4543af0-4907-45ca-98be-1d22c781b8f8,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,3.29,3.64,52.0,102.0,84.0,99.0,0.775,6.75,1.9,6.06,0.87,1.16,0.201,0.383,0.154,0.275,0.422,65.0,103.0,101.0,109.0,84.0,91.0,80.0,96.0,87.0,77.0,104.0,96.0,114.0,95.0,103.0,0.214,0.133,0.172,0.014,0.214,3.56,1.58,2.57,2.27,-0.76,92.2,83.4,91.8,81.3,79.3,0.091,0.091,0.244,0.184,0.388,0.111,0.103,0.103,0.404,,,,0.288,0.462,0.269,,,,,,,,,,,,,,,,84.0,106.0,102.0,0.253,2.42,88.2,0.182,0.212,0.19
31,2024-05-21,746309,Walk,walk,False,592192,679525,Mark Canha,Alec Marsh,0,3c05fc3d-ed79-4b2f-80f3-cc3e39c62005,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,98.0,106.0,104.0,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,0.139,0.376,0.221,0.156,0.108,0.97,-2.75,0.02,-1.25,1.03,94.2,86.5,93.5,86.4,82.9,0.191,0.327,0.231,0.35,0.617,0.096,0.118,0.118,0.355,0.268,0.482,0.275,0.189,0.216,0.163,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-05-21,746309,Single,single,False,672761,679525,Wenceel Pérez,Alec Marsh,1,2e23947a-363b-4f21-94e9-cfa91b8d67f6,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,98.0,106.0,104.0,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,0.139,0.376,0.221,0.156,0.108,0.97,-2.75,0.02,-1.25,1.03,94.2,86.5,93.5,86.4,82.9,0.191,0.327,0.231,0.35,0.617,0.096,0.118,0.118,0.355,0.268,0.482,0.275,0.189,0.216,0.163,,,,,,,,,,,,,,,,,,,,,,,,
