,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,SI_ba,SI_slg,SI_whiff,FC%,wFC/C,vFC
10,2024-07-31,746198,Double,double,False,553869,669721,Elias Díaz,Davis Daniel,0,08067f70-850f-42de-bed7-6cec7f7ae1e2,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,94.0,89.0,85.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.077,0.205,-1.03,-0.39,2.16,-2.84,91.5,84.6,81.8,74.3,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,
11,2024-07-31,746198,Lineout,field_out,True,595909,669721,Jake Cave,Davis Daniel,0,484ec8ff-69da-465f-b3bf-14b4c66392a0,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,94.0,89.0,85.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.077,0.205,-1.03,-0.39,2.16,-2.84,91.5,84.6,81.8,74.3,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,
12,2024-07-31,746198,Groundout,field_out,True,453568,669721,Charlie Blackmon,Davis Daniel,0,42f00014-fefd-4d50-9f66-4b641a3a2bc1,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,94.0,89.0,85.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.077,0.205,-1.03,-0.39,2.16,-2.84,91.5,84.6,81.8,74.3,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,
13,2024-07-31,746198,Lineout,field_out,True,607680,607536,Kevin Pillar,Kyle Freeland,0,6ec74a74-692f-49ea-8584-2c59f1d8288a,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,,,,70.0,100.0,92.0,63.0,103.0,102.0,0.208,0.228,,0.103,-0.56,-1.76,,-2.53,91.9,86.4,87.1,,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,0.173,0.213,0.477,86.0,106.0,99.0,129.0,99.0,106.0,0.267,0.193,-1.66,0.9,91.6,83.8,0.33,0.6,0.061,,,
14,2024-07-31,746198,Flyout,field_out,True,681351,607536,Logan O'Hoppe,Kyle Freeland,0,42c9180a-c624-4de0-ab98-b18bb935871a,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,,,,70.0,100.0,92.0,63.0,103.0,102.0,0.208,0.228,,0.103,-0.56,-1.76,,-2.53,91.9,86.4,87.1,,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,0.173,0.213,0.477,86.0,106.0,99.0,129.0,99.0,106.0,0.267,0.193,-1.66,0.9,91.6,83.8,0.33,0.6,0.061,,,
15,2024-07-31,746198,Groundout,field_out,True,687263,607536,Zach Neto,Kyle Freeland,0,75f159e7-9789-4f10-9328-f580fd09ef15,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,,,,70.0,100.0,92.0,63.0,103.0,102.0,0.208,0.228,,0.103,-0.56,-1.76,,-2.53,91.9,86.4,87.1,,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,0.173,0.213,0.477,86.0,106.0,99.0,129.0,99.0,106.0,0.267,0.193,-1.66,0.9,91.6,83.8,0.33,0.6,0.061,,,
16,2024-07-31,746198,Strikeout,strikeout,True,678662,669721,Ezequiel Tovar,Davis Daniel,0,91063c94-0b5b-46e2-b440-be73e1af4a8f,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,94.0,89.0,85.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.077,0.205,-1.03,-0.39,2.16,-2.84,91.5,84.6,81.8,74.3,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,
17,2024-07-31,746198,Strikeout,strikeout,True,686668,669721,Brenton Doyle,Davis Daniel,0,1e5c7efc-e3ed-40e6-b623-c75765935d9b,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,94.0,89.0,85.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.077,0.205,-1.03,-0.39,2.16,-2.84,91.5,84.6,81.8,74.3,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,
18,2024-07-31,746198,Flyout,field_out,True,641857,669721,Ryan McMahon,Davis Daniel,0,ebe8cdd8-556a-4e81-aa37-ec52a91a5d4e,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,94.0,89.0,85.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.077,0.205,-1.03,-0.39,2.16,-2.84,91.5,84.6,81.8,74.3,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,
19,2024-07-31,746198,Single,single,False,592273,607536,Brandon Drury,Kyle Freeland,0,5a6a9ade-515e-45a6-9069-8154f3b7578e,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,,,,70.0,100.0,92.0,63.0,103.0,102.0,0.208,0.228,,0.103,-0.56,-1.76,,-2.53,91.9,86.4,87.1,,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,0.173,0.213,0.477,86.0,106.0,99.0,129.0,99.0,106.0,0.267,0.193,-1.66,0.9,91.6,83.8,0.33,0.6,0.061,,,
20,2024-07-31,746198,Lineout,field_out,True,666176,607536,Jo Adell,Kyle Freeland,0,bba4966b-9115-4be1-9dca-71ecc7ae5d02,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,,,,70.0,100.0,92.0,63.0,103.0,102.0,0.208,0.228,,0.103,-0.56,-1.76,,-2.53,91.9,86.4,87.1,,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,0.173,0.213,0.477,86.0,106.0,99.0,129.0,99.0,106.0,0.267,0.193,-1.66,0.9,91.6,83.8,0.33,0.6,0.061,,,
21,2024-07-31,746198,Grounded Into DP,grounded_into_double_play,True,683021,607536,Michael Stefanic,Kyle Freeland,1,9ad06e82-5243-4173-b517-8b887efdc7b3,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,,,,70.0,100.0,92.0,63.0,103.0,102.0,0.208,0.228,,0.103,-0.56,-1.76,,-2.53,91.9,86.4,87.1,,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,0.173,0.213,0.477,86.0,106.0,99.0,129.0,99.0,106.0,0.267,0.193,-1.66,0.9,91.6,83.8,0.33,0.6,0.061,,,
22,2024-07-31,746198,Strikeout,strikeout,True,592178,669721,Kris Bryant,Davis Daniel,0,01a3e7e4-9a46-4ce9-bd8f-7afce94f4fab,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,94.0,89.0,85.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.077,0.205,-1.03,-0.39,2.16,-2.84,91.5,84.6,81.8,74.3,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,
23,2024-07-31,746198,Single,single,False,663898,669721,Brendan Rodgers,Davis Daniel,0,f1aa2a98-926d-4c8c-ba74-3d4224df8bef,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,94.0,89.0,85.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.077,0.205,-1.03,-0.39,2.16,-2.84,91.5,84.6,81.8,74.3,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,
24,2024-07-31,746198,Flyout,field_out,True,669911,669721,Michael Toglia,Davis Daniel,0,307d38a9-edad-449a-a8ec-3fa49a7e0e97,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,94.0,89.0,85.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.077,0.205,-1.03,-0.39,2.16,-2.84,91.5,84.6,81.8,74.3,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,
25,2024-07-31,746198,Groundout,field_out,True,553869,669721,Elias Díaz,Davis Daniel,0,2a8eff00-c92f-4679-88df-820d2fd4b306,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,94.0,89.0,85.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.077,0.205,-1.03,-0.39,2.16,-2.84,91.5,84.6,81.8,74.3,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,
26,2024-07-31,746198,Single,single,False,694384,607536,Nolan Schanuel,Kyle Freeland,0,49961dd2-833a-4857-b274-56c2125ce59b,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,,,,70.0,100.0,92.0,63.0,103.0,102.0,0.208,0.228,,0.103,-0.56,-1.76,,-2.53,91.9,86.4,87.1,,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,0.173,0.213,0.477,86.0,106.0,99.0,129.0,99.0,106.0,0.267,0.193,-1.66,0.9,91.6,83.8,0.33,0.6,0.061,,,
27,2024-07-31,746198,Pop Out,field_out,True,650859,607536,Luis Rengifo,Kyle Freeland,0,266f06bf-68b7-4aa7-9815-13c411af7d64,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,,,,70.0,100.0,92.0,63.0,103.0,102.0,0.208,0.228,,0.103,-0.56,-1.76,,-2.53,91.9,86.4,87.1,,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,0.173,0.213,0.477,86.0,106.0,99.0,129.0,99.0,106.0,0.267,0.193,-1.66,0.9,91.6,83.8,0.33,0.6,0.061,,,
28,2024-07-31,746198,Strikeout,strikeout,True,621493,607536,Taylor Ward,Kyle Freeland,0,8c03c582-65b8-4e88-a41d-24b2a338344d,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,,,,70.0,100.0,92.0,63.0,103.0,102.0,0.208,0.228,,0.103,-0.56,-1.76,,-2.53,91.9,86.4,87.1,,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,0.173,0.213,0.477,86.0,106.0,99.0,129.0,99.0,106.0,0.267,0.193,-1.66,0.9,91.6,83.8,0.33,0.6,0.061,,,
29,2024-07-31,746198,Pickoff Caught Stealing 2B,pickoff_caught_stealing_2b,True,607680,607536,Kevin Pillar,Kyle Freeland,0,28897bf8-739b-4159-b07a-3b4c9d7bff6c,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,,,,70.0,100.0,92.0,63.0,103.0,102.0,0.208,0.228,,0.103,-0.56,-1.76,,-2.53,91.9,86.4,87.1,,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,0.173,0.213,0.477,86.0,106.0,99.0,129.0,99.0,106.0,0.267,0.193,-1.66,0.9,91.6,83.8,0.33,0.6,0.061,,,
30,2024-07-31,746198,Single,single,False,595909,669721,Jake Cave,Davis Daniel,0,1f166972-21ea-43b3-8410-41617eb4cb97,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,94.0,89.0,85.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.077,0.205,-1.03,-0.39,2.16,-2.84,91.5,84.6,81.8,74.3,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,
31,2024-07-31,746198,Pop Out,field_out,True,453568,669721,Charlie Blackmon,Davis Daniel,0,fcb79eb8-f530-4ddd-a0b6-d49eccc27f0b,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,94.0,89.0,85.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.077,0.205,-1.03,-0.39,2.16,-2.84,91.5,84.6,81.8,74.3,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,
32,2024-07-31,746198,Flyout,field_out,True,678662,669721,Ezequiel Tovar,Davis Daniel,0,f427f7d7-0007-45ce-a798-3c950ee4248f,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,94.0,89.0,85.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.077,0.205,-1.03,-0.39,2.16,-2.84,91.5,84.6,81.8,74.3,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,
33,2024-07-31,746198,Strikeout,strikeout,True,686668,669721,Brenton Doyle,Davis Daniel,0,ed3d3c70-286a-4f6c-8807-9245a00047e2,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,94.0,89.0,85.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.077,0.205,-1.03,-0.39,2.16,-2.84,91.5,84.6,81.8,74.3,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,
34,2024-07-31,746198,Groundout,field_out,True,607680,607536,Kevin Pillar,Kyle Freeland,0,f9d1e3cb-75b2-4db5-af3a-cb1a6120ea0a,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,,,,70.0,100.0,92.0,63.0,103.0,102.0,0.208,0.228,,0.103,-0.56,-1.76,,-2.53,91.9,86.4,87.1,,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,0.173,0.213,0.477,86.0,106.0,99.0,129.0,99.0,106.0,0.267,0.193,-1.66,0.9,91.6,83.8,0.33,0.6,0.061,,,
35,2024-07-31,746198,Home Run,home_run,False,681351,607536,Logan O'Hoppe,Kyle Freeland,0,a8a2200c-9ad0-4b2d-864c-448beb93db2b,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,,,,70.0,100.0,92.0,63.0,103.0,102.0,0.208,0.228,,0.103,-0.56,-1.76,,-2.53,91.9,86.4,87.1,,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,0.173,0.213,0.477,86.0,106.0,99.0,129.0,99.0,106.0,0.267,0.193,-1.66,0.9,91.6,83.8,0.33,0.6,0.061,,,
