,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,KC%,wFA/C,wFC/C,wFS/C,wSL/C,wKC/C,vFA,vFC,vFS,vSL,vKC,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff
10,2024-09-28,746902,Strikeout,strikeout,True,642350,676710,Jose Siri,Kutter Crawford,0,7da43729-572e-4aef-bdd5-d38ae079c67a,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.36,3.83,183.2,105.0,108.0,107.0,0.766,8.58,2.5,7.6,1.67,0.67,0.244,0.424,0.166,0.29,0.446,109.0,109.0,112.0,100.0,99.0,102.0,98.0,97.0,99.0,114.0,104.0,104.0,87.0,102.0,106.0,0.337,0.32,0.086,0.185,0.072,-0.43,0.55,0.47,-0.56,1.14,92.6,87.5,82.4,80.8,77.3,0.216,0.418,0.265,0.255,0.5,0.198,0.222,0.437,0.263,0.192,0.26,0.404,0.143,0.171,0.219,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-28,746902,Groundout,field_out,True,666163,676710,Ben Rortvedt,Kutter Crawford,0,03af0115-0ec9-4007-9af4-04b3a4e902b6,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.36,3.83,183.2,105.0,108.0,107.0,0.766,8.58,2.5,7.6,1.67,0.67,0.244,0.424,0.166,0.29,0.446,109.0,109.0,112.0,100.0,99.0,102.0,98.0,97.0,99.0,114.0,104.0,104.0,87.0,102.0,106.0,0.337,0.32,0.086,0.185,0.072,-0.43,0.55,0.47,-0.56,1.14,92.6,87.5,82.4,80.8,77.3,0.216,0.418,0.265,0.255,0.5,0.198,0.222,0.437,0.263,0.192,0.26,0.404,0.143,0.171,0.219,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-28,746902,Flyout,field_out,True,670764,676710,Taylor Walls,Kutter Crawford,0,0272b99c-0e34-4ebd-97db-937161328c1a,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.36,3.83,183.2,105.0,108.0,107.0,0.766,8.58,2.5,7.6,1.67,0.67,0.244,0.424,0.166,0.29,0.446,109.0,109.0,112.0,100.0,99.0,102.0,98.0,97.0,99.0,114.0,104.0,104.0,87.0,102.0,106.0,0.337,0.32,0.086,0.185,0.072,-0.43,0.55,0.47,-0.56,1.14,92.6,87.5,82.4,80.8,77.3,0.216,0.418,0.265,0.255,0.5,0.198,0.222,0.437,0.263,0.192,0.26,0.404,0.143,0.171,0.219,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-28,746902,Groundout,field_out,True,681508,669358,Mickey Gasper,Shane Baz,0,c1f557bb-fc0d-4804-9b1b-1a6a0b380297,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.06,3.57,79.1,100.0,115.0,103.0,0.779,7.83,3.06,6.47,1.02,0.91,0.269,0.402,0.142,0.342,0.456,121.0,101.0,104.0,111.0,96.0,100.0,,,,,,,,,,0.479,,,0.213,,0.81,,,-0.08,,95.6,,,87.3,,,,,0.252,0.37,0.221,,,,,,,0.169,0.247,0.311,85.0,97.0,94.0,119.0,104.0,109.0,0.205,0.103,1.71,2.88,88.1,83.6,0.164,0.4,0.214,0.115,0.115,0.276,,,,,,,,,
14,2024-09-28,746902,Strikeout,strikeout,True,663853,669358,Romy Gonzalez,Shane Baz,0,9304d1ff-70e0-4ee3-b220-3c347677371c,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.06,3.57,79.1,100.0,115.0,103.0,0.779,7.83,3.06,6.47,1.02,0.91,0.269,0.402,0.142,0.342,0.456,121.0,101.0,104.0,111.0,96.0,100.0,,,,,,,,,,0.479,,,0.213,,0.81,,,-0.08,,95.6,,,87.3,,,,,0.252,0.37,0.221,,,,,,,0.169,0.247,0.311,85.0,97.0,94.0,119.0,104.0,109.0,0.205,0.103,1.71,2.88,88.1,83.6,0.164,0.4,0.214,0.115,0.115,0.276,,,,,,,,,
15,2024-09-28,746902,Single,single,False,677800,669358,Wilyer Abreu,Shane Baz,0,201dc3b9-e88e-4fe3-b401-080b5f07e745,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.06,3.57,79.1,100.0,115.0,103.0,0.779,7.83,3.06,6.47,1.02,0.91,0.269,0.402,0.142,0.342,0.456,121.0,101.0,104.0,111.0,96.0,100.0,,,,,,,,,,0.479,,,0.213,,0.81,,,-0.08,,95.6,,,87.3,,,,,0.252,0.37,0.221,,,,,,,0.169,0.247,0.311,85.0,97.0,94.0,119.0,104.0,109.0,0.205,0.103,1.71,2.88,88.1,83.6,0.164,0.4,0.214,0.115,0.115,0.276,,,,,,,,,
16,2024-09-28,746902,Forceout,force_out,True,643376,669358,Danny Jansen,Shane Baz,1,5e2345c1-9055-47c6-bcbd-5ed03662254a,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.06,3.57,79.1,100.0,115.0,103.0,0.779,7.83,3.06,6.47,1.02,0.91,0.269,0.402,0.142,0.342,0.456,121.0,101.0,104.0,111.0,96.0,100.0,,,,,,,,,,0.479,,,0.213,,0.81,,,-0.08,,95.6,,,87.3,,,,,0.252,0.37,0.221,,,,,,,0.169,0.247,0.311,85.0,97.0,94.0,119.0,104.0,109.0,0.205,0.103,1.71,2.88,88.1,83.6,0.164,0.4,0.214,0.115,0.115,0.276,,,,,,,,,
17,2024-09-28,746902,Walk,walk,False,650490,676710,Yandy Díaz,Kutter Crawford,0,a8e592ef-0a4d-452a-90aa-c43ba0d248e6,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.36,3.83,183.2,105.0,108.0,107.0,0.766,8.58,2.5,7.6,1.67,0.67,0.244,0.424,0.166,0.29,0.446,109.0,109.0,112.0,100.0,99.0,102.0,98.0,97.0,99.0,114.0,104.0,104.0,87.0,102.0,106.0,0.337,0.32,0.086,0.185,0.072,-0.43,0.55,0.47,-0.56,1.14,92.6,87.5,82.4,80.8,77.3,0.216,0.418,0.265,0.255,0.5,0.198,0.222,0.437,0.263,0.192,0.26,0.404,0.143,0.171,0.219,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-28,746902,Strikeout,strikeout,True,664040,676710,Brandon Lowe,Kutter Crawford,0,59544dfa-cd83-4f74-8771-ec6e8eba4e7f,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.36,3.83,183.2,105.0,108.0,107.0,0.766,8.58,2.5,7.6,1.67,0.67,0.244,0.424,0.166,0.29,0.446,109.0,109.0,112.0,100.0,99.0,102.0,98.0,97.0,99.0,114.0,104.0,104.0,87.0,102.0,106.0,0.337,0.32,0.086,0.185,0.072,-0.43,0.55,0.47,-0.56,1.14,92.6,87.5,82.4,80.8,77.3,0.216,0.418,0.265,0.255,0.5,0.198,0.222,0.437,0.263,0.192,0.26,0.404,0.143,0.171,0.219,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-28,746902,Home Run,home_run,False,691406,676710,Junior Caminero,Kutter Crawford,1,c361a24c-4de5-4e15-b37f-30b31222087d,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.36,3.83,183.2,105.0,108.0,107.0,0.766,8.58,2.5,7.6,1.67,0.67,0.244,0.424,0.166,0.29,0.446,109.0,109.0,112.0,100.0,99.0,102.0,98.0,97.0,99.0,114.0,104.0,104.0,87.0,102.0,106.0,0.337,0.32,0.086,0.185,0.072,-0.43,0.55,0.47,-0.56,1.14,92.6,87.5,82.4,80.8,77.3,0.216,0.418,0.265,0.255,0.5,0.198,0.222,0.437,0.263,0.192,0.26,0.404,0.143,0.171,0.219,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-28,746902,Strikeout,strikeout,True,666018,676710,Jonathan Aranda,Kutter Crawford,0,1e1e0901-80b9-4854-ade7-42028c57a2a8,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.36,3.83,183.2,105.0,108.0,107.0,0.766,8.58,2.5,7.6,1.67,0.67,0.244,0.424,0.166,0.29,0.446,109.0,109.0,112.0,100.0,99.0,102.0,98.0,97.0,99.0,114.0,104.0,104.0,87.0,102.0,106.0,0.337,0.32,0.086,0.185,0.072,-0.43,0.55,0.47,-0.56,1.14,92.6,87.5,82.4,80.8,77.3,0.216,0.418,0.265,0.255,0.5,0.198,0.222,0.437,0.263,0.192,0.26,0.404,0.143,0.171,0.219,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-09-28,746902,Flyout,field_out,True,666624,676710,Christopher Morel,Kutter Crawford,0,4eba40c8-e2e1-4dc1-ae81-b5f1f45dea43,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.36,3.83,183.2,105.0,108.0,107.0,0.766,8.58,2.5,7.6,1.67,0.67,0.244,0.424,0.166,0.29,0.446,109.0,109.0,112.0,100.0,99.0,102.0,98.0,97.0,99.0,114.0,104.0,104.0,87.0,102.0,106.0,0.337,0.32,0.086,0.185,0.072,-0.43,0.55,0.47,-0.56,1.14,92.6,87.5,82.4,80.8,77.3,0.216,0.418,0.265,0.255,0.5,0.198,0.222,0.437,0.263,0.192,0.26,0.404,0.143,0.171,0.219,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-09-28,746902,Strikeout,strikeout,True,687093,669358,Vaughn Grissom,Shane Baz,0,a404f771-9741-4d5d-b428-fe5071e33c41,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.06,3.57,79.1,100.0,115.0,103.0,0.779,7.83,3.06,6.47,1.02,0.91,0.269,0.402,0.142,0.342,0.456,121.0,101.0,104.0,111.0,96.0,100.0,,,,,,,,,,0.479,,,0.213,,0.81,,,-0.08,,95.6,,,87.3,,,,,0.252,0.37,0.221,,,,,,,0.169,0.247,0.311,85.0,97.0,94.0,119.0,104.0,109.0,0.205,0.103,1.71,2.88,88.1,83.6,0.164,0.4,0.214,0.115,0.115,0.276,,,,,,,,,
23,2024-09-28,746902,Groundout,field_out,True,680776,669358,Jarren Duran,Shane Baz,0,6c895eaa-0158-4cbb-9de4-364de6a4187b,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.06,3.57,79.1,100.0,115.0,103.0,0.779,7.83,3.06,6.47,1.02,0.91,0.269,0.402,0.142,0.342,0.456,121.0,101.0,104.0,111.0,96.0,100.0,,,,,,,,,,0.479,,,0.213,,0.81,,,-0.08,,95.6,,,87.3,,,,,0.252,0.37,0.221,,,,,,,0.169,0.247,0.311,85.0,97.0,94.0,119.0,104.0,109.0,0.205,0.103,1.71,2.88,88.1,83.6,0.164,0.4,0.214,0.115,0.115,0.276,,,,,,,,,
24,2024-09-28,746902,Strikeout,strikeout,True,596115,669358,Trevor Story,Shane Baz,0,a933fcee-edd9-4f72-abdf-7d907a94262f,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.06,3.57,79.1,100.0,115.0,103.0,0.779,7.83,3.06,6.47,1.02,0.91,0.269,0.402,0.142,0.342,0.456,121.0,101.0,104.0,111.0,96.0,100.0,,,,,,,,,,0.479,,,0.213,,0.81,,,-0.08,,95.6,,,87.3,,,,,0.252,0.37,0.221,,,,,,,0.169,0.247,0.311,85.0,97.0,94.0,119.0,104.0,109.0,0.205,0.103,1.71,2.88,88.1,83.6,0.164,0.4,0.214,0.115,0.115,0.276,,,,,,,,,
25,2024-09-28,746902,Walk,walk,False,666139,676710,Josh Lowe,Kutter Crawford,0,adcc08ba-9baa-43bd-8142-7e8c8302de83,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.36,3.83,183.2,105.0,108.0,107.0,0.766,8.58,2.5,7.6,1.67,0.67,0.244,0.424,0.166,0.29,0.446,109.0,109.0,112.0,100.0,99.0,102.0,98.0,97.0,99.0,114.0,104.0,104.0,87.0,102.0,106.0,0.337,0.32,0.086,0.185,0.072,-0.43,0.55,0.47,-0.56,1.14,92.6,87.5,82.4,80.8,77.3,0.216,0.418,0.265,0.255,0.5,0.198,0.222,0.437,0.263,0.192,0.26,0.404,0.143,0.171,0.219,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-28,746902,Double Play,double_play,True,642350,676710,Jose Siri,Kutter Crawford,1,26a83fae-1257-45e1-8819-b9c9bdf9460a,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.36,3.83,183.2,105.0,108.0,107.0,0.766,8.58,2.5,7.6,1.67,0.67,0.244,0.424,0.166,0.29,0.446,109.0,109.0,112.0,100.0,99.0,102.0,98.0,97.0,99.0,114.0,104.0,104.0,87.0,102.0,106.0,0.337,0.32,0.086,0.185,0.072,-0.43,0.55,0.47,-0.56,1.14,92.6,87.5,82.4,80.8,77.3,0.216,0.418,0.265,0.255,0.5,0.198,0.222,0.437,0.263,0.192,0.26,0.404,0.143,0.171,0.219,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-28,746902,Strikeout,strikeout,True,666163,676710,Ben Rortvedt,Kutter Crawford,0,23677076-0259-4006-9a5c-18d13713eea8,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.36,3.83,183.2,105.0,108.0,107.0,0.766,8.58,2.5,7.6,1.67,0.67,0.244,0.424,0.166,0.29,0.446,109.0,109.0,112.0,100.0,99.0,102.0,98.0,97.0,99.0,114.0,104.0,104.0,87.0,102.0,106.0,0.337,0.32,0.086,0.185,0.072,-0.43,0.55,0.47,-0.56,1.14,92.6,87.5,82.4,80.8,77.3,0.216,0.418,0.265,0.255,0.5,0.198,0.222,0.437,0.263,0.192,0.26,0.404,0.143,0.171,0.219,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-28,746902,Groundout,field_out,True,671213,669358,Triston Casas,Shane Baz,0,185feac8-95c2-4102-aa01-2a776d82dba1,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.06,3.57,79.1,100.0,115.0,103.0,0.779,7.83,3.06,6.47,1.02,0.91,0.269,0.402,0.142,0.342,0.456,121.0,101.0,104.0,111.0,96.0,100.0,,,,,,,,,,0.479,,,0.213,,0.81,,,-0.08,,95.6,,,87.3,,,,,0.252,0.37,0.221,,,,,,,0.169,0.247,0.311,85.0,97.0,94.0,119.0,104.0,109.0,0.205,0.103,1.71,2.88,88.1,83.6,0.164,0.4,0.214,0.115,0.115,0.276,,,,,,,,,
29,2024-09-28,746902,Hit By Pitch,hit_by_pitch,False,641933,669358,Tyler O'Neill,Shane Baz,0,dd6c8d8b-4443-464f-8d5f-acdcb8ad4628,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.06,3.57,79.1,100.0,115.0,103.0,0.779,7.83,3.06,6.47,1.02,0.91,0.269,0.402,0.142,0.342,0.456,121.0,101.0,104.0,111.0,96.0,100.0,,,,,,,,,,0.479,,,0.213,,0.81,,,-0.08,,95.6,,,87.3,,,,,0.252,0.37,0.221,,,,,,,0.169,0.247,0.311,85.0,97.0,94.0,119.0,104.0,109.0,0.205,0.103,1.71,2.88,88.1,83.6,0.164,0.4,0.214,0.115,0.115,0.276,,,,,,,,,
30,2024-09-28,746902,Forceout,force_out,True,681508,669358,Mickey Gasper,Shane Baz,1,f1467152-53da-4dba-863e-3f1dc27bf650,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.06,3.57,79.1,100.0,115.0,103.0,0.779,7.83,3.06,6.47,1.02,0.91,0.269,0.402,0.142,0.342,0.456,121.0,101.0,104.0,111.0,96.0,100.0,,,,,,,,,,0.479,,,0.213,,0.81,,,-0.08,,95.6,,,87.3,,,,,0.252,0.37,0.221,,,,,,,0.169,0.247,0.311,85.0,97.0,94.0,119.0,104.0,109.0,0.205,0.103,1.71,2.88,88.1,83.6,0.164,0.4,0.214,0.115,0.115,0.276,,,,,,,,,
31,2024-09-28,746902,Forceout,force_out,True,663853,669358,Romy Gonzalez,Shane Baz,1,a96a5d85-179c-4f5d-aa36-3e36e3be95cf,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.06,3.57,79.1,100.0,115.0,103.0,0.779,7.83,3.06,6.47,1.02,0.91,0.269,0.402,0.142,0.342,0.456,121.0,101.0,104.0,111.0,96.0,100.0,,,,,,,,,,0.479,,,0.213,,0.81,,,-0.08,,95.6,,,87.3,,,,,0.252,0.37,0.221,,,,,,,0.169,0.247,0.311,85.0,97.0,94.0,119.0,104.0,109.0,0.205,0.103,1.71,2.88,88.1,83.6,0.164,0.4,0.214,0.115,0.115,0.276,,,,,,,,,
32,2024-09-28,746902,Strikeout,strikeout,True,670764,676710,Taylor Walls,Kutter Crawford,0,e3f4c7f0-fe10-4f0e-89d6-beab07aa8584,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.36,3.83,183.2,105.0,108.0,107.0,0.766,8.58,2.5,7.6,1.67,0.67,0.244,0.424,0.166,0.29,0.446,109.0,109.0,112.0,100.0,99.0,102.0,98.0,97.0,99.0,114.0,104.0,104.0,87.0,102.0,106.0,0.337,0.32,0.086,0.185,0.072,-0.43,0.55,0.47,-0.56,1.14,92.6,87.5,82.4,80.8,77.3,0.216,0.418,0.265,0.255,0.5,0.198,0.222,0.437,0.263,0.192,0.26,0.404,0.143,0.171,0.219,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-09-28,746902,Single,single,False,650490,676710,Yandy Díaz,Kutter Crawford,0,07356475-cc91-47bc-9f33-c790764d4594,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.36,3.83,183.2,105.0,108.0,107.0,0.766,8.58,2.5,7.6,1.67,0.67,0.244,0.424,0.166,0.29,0.446,109.0,109.0,112.0,100.0,99.0,102.0,98.0,97.0,99.0,114.0,104.0,104.0,87.0,102.0,106.0,0.337,0.32,0.086,0.185,0.072,-0.43,0.55,0.47,-0.56,1.14,92.6,87.5,82.4,80.8,77.3,0.216,0.418,0.265,0.255,0.5,0.198,0.222,0.437,0.263,0.192,0.26,0.404,0.143,0.171,0.219,,,,,,,,,,,,,,,,,,,,,,,,,,,
