,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-09-09,745698,Field Error,field_error,False,502054,607074,Tommy Pham,Carlos Rodón,0,f0884ca5-a8f3-43b9-a952-fd05c45e3578,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.21,4.05,158.1,97.0,123.0,103.0,0.714,10.29,2.84,8.13,1.59,0.65,0.266,0.4,0.143,0.341,0.397,129.0,92.0,104.0,103.0,85.0,93.0,114.0,98.0,101.0,145.0,104.0,113.0,100.0,84.0,83.0,0.493,0.038,0.259,0.082,0.128,0.14,-3.06,-0.64,-1.21,1.65,95.5,91.8,85.5,86.8,81.0,0.26,0.516,0.214,0.208,0.371,0.402,0.176,0.23,0.481,0.267,0.5,0.279,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-09-09,745698,Strikeout,strikeout,True,677951,607074,Bobby Witt Jr.,Carlos Rodón,0,9354ecb5-ee07-450f-b02c-852497230191,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.21,4.05,158.1,97.0,123.0,103.0,0.714,10.29,2.84,8.13,1.59,0.65,0.266,0.4,0.143,0.341,0.397,129.0,92.0,104.0,103.0,85.0,93.0,114.0,98.0,101.0,145.0,104.0,113.0,100.0,84.0,83.0,0.493,0.038,0.259,0.082,0.128,0.14,-3.06,-0.64,-1.21,1.65,95.5,91.8,85.5,86.8,81.0,0.26,0.516,0.214,0.208,0.371,0.402,0.176,0.23,0.481,0.267,0.5,0.279,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-09-09,745698,Single,single,False,521692,607074,Salvador Perez,Carlos Rodón,1,5d8eb878-cc0a-4631-a08a-4ddae9f0905a,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.21,4.05,158.1,97.0,123.0,103.0,0.714,10.29,2.84,8.13,1.59,0.65,0.266,0.4,0.143,0.341,0.397,129.0,92.0,104.0,103.0,85.0,93.0,114.0,98.0,101.0,145.0,104.0,113.0,100.0,84.0,83.0,0.493,0.038,0.259,0.082,0.128,0.14,-3.06,-0.64,-1.21,1.65,95.5,91.8,85.5,86.8,81.0,0.26,0.516,0.214,0.208,0.371,0.402,0.176,0.23,0.481,0.267,0.5,0.279,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-09-09,745698,Walk,walk,False,543257,607074,Robbie Grossman,Carlos Rodón,1,46a7fc52-65d7-4b80-b885-c950ee11e445,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.21,4.05,158.1,97.0,123.0,103.0,0.714,10.29,2.84,8.13,1.59,0.65,0.266,0.4,0.143,0.341,0.397,129.0,92.0,104.0,103.0,85.0,93.0,114.0,98.0,101.0,145.0,104.0,113.0,100.0,84.0,83.0,0.493,0.038,0.259,0.082,0.128,0.14,-3.06,-0.64,-1.21,1.65,95.5,91.8,85.5,86.8,81.0,0.26,0.516,0.214,0.208,0.371,0.402,0.176,0.23,0.481,0.267,0.5,0.279,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-09-09,745698,Strikeout,strikeout,True,592669,607074,Hunter Renfroe,Carlos Rodón,0,45a0b72b-fb78-415d-9805-94eb5ed692ae,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.21,4.05,158.1,97.0,123.0,103.0,0.714,10.29,2.84,8.13,1.59,0.65,0.266,0.4,0.143,0.341,0.397,129.0,92.0,104.0,103.0,85.0,93.0,114.0,98.0,101.0,145.0,104.0,113.0,100.0,84.0,83.0,0.493,0.038,0.259,0.082,0.128,0.14,-3.06,-0.64,-1.21,1.65,95.5,91.8,85.5,86.8,81.0,0.26,0.516,0.214,0.208,0.371,0.402,0.176,0.23,0.481,0.267,0.5,0.279,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-09-09,745698,Strikeout,strikeout,True,493329,607074,Yuli Gurriel,Carlos Rodón,0,3cfff422-01a3-4d42-be1b-dc1c8721ba8b,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.21,4.05,158.1,97.0,123.0,103.0,0.714,10.29,2.84,8.13,1.59,0.65,0.266,0.4,0.143,0.341,0.397,129.0,92.0,104.0,103.0,85.0,93.0,114.0,98.0,101.0,145.0,104.0,113.0,100.0,84.0,83.0,0.493,0.038,0.259,0.082,0.128,0.14,-3.06,-0.64,-1.21,1.65,95.5,91.8,85.5,86.8,81.0,0.26,0.516,0.214,0.208,0.371,0.402,0.176,0.23,0.481,0.267,0.5,0.279,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-09-09,745698,Groundout,field_out,True,650402,663903,Gleyber Torres,Brady Singer,0,43fec72f-bfd0-4242-8cae-8e6f6ef5faa7,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.42,4.49,163.1,99.0,84.0,94.0,0.772,8.43,2.53,8.71,0.94,1.65,0.201,0.408,0.163,0.316,0.414,80.0,77.0,69.0,,,,63.0,96.0,86.0,106.0,99.0,102.0,,,,0.115,,0.454,,0.021,-1.89,,0.15,,-5.71,91.7,,88.1,82.9,,0.341,0.585,0.185,0.208,0.362,0.352,0.429,0.5,0.111,,,,,,,71.0,102.0,93.0,0.41,0.96,92.2,0.266,0.378,0.12,0.324,0.486,0.364,,,,,,,,,,,,,,,
7,2024-09-09,745698,Single,single,False,665742,663903,Juan Soto,Brady Singer,0,76d9207f-c9d9-426f-9e15-3d464860bfb3,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.42,4.49,163.1,99.0,84.0,94.0,0.772,8.43,2.53,8.71,0.94,1.65,0.201,0.408,0.163,0.316,0.414,80.0,77.0,69.0,,,,63.0,96.0,86.0,106.0,99.0,102.0,,,,0.115,,0.454,,0.021,-1.89,,0.15,,-5.71,91.7,,88.1,82.9,,0.341,0.585,0.185,0.208,0.362,0.352,0.429,0.5,0.111,,,,,,,71.0,102.0,93.0,0.41,0.96,92.2,0.266,0.378,0.12,0.324,0.486,0.364,,,,,,,,,,,,,,,
8,2024-09-09,745698,Walk,walk,False,592450,663903,Aaron Judge,Brady Singer,1,b93d0301-2ef6-4ceb-a5b2-fb7d4270f8ca,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.42,4.49,163.1,99.0,84.0,94.0,0.772,8.43,2.53,8.71,0.94,1.65,0.201,0.408,0.163,0.316,0.414,80.0,77.0,69.0,,,,63.0,96.0,86.0,106.0,99.0,102.0,,,,0.115,,0.454,,0.021,-1.89,,0.15,,-5.71,91.7,,88.1,82.9,,0.341,0.585,0.185,0.208,0.362,0.352,0.429,0.5,0.111,,,,,,,71.0,102.0,93.0,0.41,0.96,92.2,0.266,0.378,0.12,0.324,0.486,0.364,,,,,,,,,,,,,,,
9,2024-09-09,745698,Groundout,field_out,True,669224,663903,Austin Wells,Brady Singer,1,e5efa3dc-3296-4286-bfd1-9cf72bd2003e,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.42,4.49,163.1,99.0,84.0,94.0,0.772,8.43,2.53,8.71,0.94,1.65,0.201,0.408,0.163,0.316,0.414,80.0,77.0,69.0,,,,63.0,96.0,86.0,106.0,99.0,102.0,,,,0.115,,0.454,,0.021,-1.89,,0.15,,-5.71,91.7,,88.1,82.9,,0.341,0.585,0.185,0.208,0.362,0.352,0.429,0.5,0.111,,,,,,,71.0,102.0,93.0,0.41,0.96,92.2,0.266,0.378,0.12,0.324,0.486,0.364,,,,,,,,,,,,,,,
