,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-05-08,745659,Single,single,False,677649,674370,Ezequiel Duran,Osvaldo Bido,1,2fcca0ae-2b26-47aa-8f6b-d64f2fb3b0eb,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.44,2.83,18.1,92.0,104.0,91.0,0.761,7.85,5.4,5.89,0.0,0.52,0.229,0.333,0.271,0.229,0.398,74.0,96.0,94.0,101.0,95.0,91.0,103.0,78.0,77.0,130.0,104.0,108.0,100.0,81.0,77.0,0.125,0.353,0.15,0.263,0.109,1.42,1.23,-0.99,1.73,-1.61,94.6,87.4,89.5,95.0,86.1,0.208,0.25,0.259,0.105,0.158,0.25,0.375,0.5,0.25,0.0,0.0,0.25,0.286,0.429,0.231,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-05-08,745659,Strikeout,strikeout,True,665750,674370,Leody Taveras,Osvaldo Bido,0,227349f0-cde1-4621-b1d3-362308c7f2f7,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.44,2.83,18.1,92.0,104.0,91.0,0.761,7.85,5.4,5.89,0.0,0.52,0.229,0.333,0.271,0.229,0.398,74.0,96.0,94.0,101.0,95.0,91.0,103.0,78.0,77.0,130.0,104.0,108.0,100.0,81.0,77.0,0.125,0.353,0.15,0.263,0.109,1.42,1.23,-0.99,1.73,-1.61,94.6,87.4,89.5,95.0,86.1,0.208,0.25,0.259,0.105,0.158,0.25,0.375,0.5,0.25,0.0,0.0,0.25,0.286,0.429,0.231,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-05-08,745659,Single,single,False,664913,683004,Seth Brown,Jack Leiter,0,0e94d21c-aa54-4ae7-a2ac-ed1540f7d63c,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,16.39,9.36,9.1,95.0,111.0,99.0,0.804,6.75,5.79,17.36,2.89,0.72,0.2,0.475,0.15,0.25,0.421,119.0,88.0,97.0,125.0,95.0,101.0,,,,108.0,103.0,105.0,59.0,65.0,57.0,,0.502,0.057,0.239,0.081,-6.23,-13.35,,-2.18,1.27,95.6,91.1,88.6,,85.6,0.444,0.444,0.0,0.393,0.893,0.281,,,,,,,0.2,0.2,0.333,81.0,102.0,103.0,0.12,0.86,80.0,0.25,0.25,0.222,,,,,,,,,,,,,,,
13,2024-05-08,745659,Home Run,home_run,False,669127,683004,Shea Langeliers,Jack Leiter,1,5e015989-1e2e-48ce-aa99-bfc3926bdb5f,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,16.39,9.36,9.1,95.0,111.0,99.0,0.804,6.75,5.79,17.36,2.89,0.72,0.2,0.475,0.15,0.25,0.421,119.0,88.0,97.0,125.0,95.0,101.0,,,,108.0,103.0,105.0,59.0,65.0,57.0,,0.502,0.057,0.239,0.081,-6.23,-13.35,,-2.18,1.27,95.6,91.1,88.6,,85.6,0.444,0.444,0.0,0.393,0.893,0.281,,,,,,,0.2,0.2,0.333,81.0,102.0,103.0,0.12,0.86,80.0,0.25,0.25,0.222,,,,,,,,,,,,,,,
14,2024-05-08,745659,Flyout,field_out,True,668832,683004,Kyle McCann,Jack Leiter,0,d42b52a9-2db1-4eef-8d71-4612009264e9,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,16.39,9.36,9.1,95.0,111.0,99.0,0.804,6.75,5.79,17.36,2.89,0.72,0.2,0.475,0.15,0.25,0.421,119.0,88.0,97.0,125.0,95.0,101.0,,,,108.0,103.0,105.0,59.0,65.0,57.0,,0.502,0.057,0.239,0.081,-6.23,-13.35,,-2.18,1.27,95.6,91.1,88.6,,85.6,0.444,0.444,0.0,0.393,0.893,0.281,,,,,,,0.2,0.2,0.333,81.0,102.0,103.0,0.12,0.86,80.0,0.25,0.25,0.222,,,,,,,,,,,,,,,
15,2024-05-08,745659,Strikeout,strikeout,True,680474,683004,Max Schuemann,Jack Leiter,0,033bfc09-53cc-451d-ad73-ffe8ac5c81e7,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,16.39,9.36,9.1,95.0,111.0,99.0,0.804,6.75,5.79,17.36,2.89,0.72,0.2,0.475,0.15,0.25,0.421,119.0,88.0,97.0,125.0,95.0,101.0,,,,108.0,103.0,105.0,59.0,65.0,57.0,,0.502,0.057,0.239,0.081,-6.23,-13.35,,-2.18,1.27,95.6,91.1,88.6,,85.6,0.444,0.444,0.0,0.393,0.893,0.281,,,,,,,0.2,0.2,0.333,81.0,102.0,103.0,0.12,0.86,80.0,0.25,0.25,0.222,,,,,,,,,,,,,,,
16,2024-05-08,745659,Single,single,False,691016,683004,Tyler Soderstrom,Jack Leiter,0,355385b5-75be-4332-821d-943bab983772,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,16.39,9.36,9.1,95.0,111.0,99.0,0.804,6.75,5.79,17.36,2.89,0.72,0.2,0.475,0.15,0.25,0.421,119.0,88.0,97.0,125.0,95.0,101.0,,,,108.0,103.0,105.0,59.0,65.0,57.0,,0.502,0.057,0.239,0.081,-6.23,-13.35,,-2.18,1.27,95.6,91.1,88.6,,85.6,0.444,0.444,0.0,0.393,0.893,0.281,,,,,,,0.2,0.2,0.333,81.0,102.0,103.0,0.12,0.86,80.0,0.25,0.25,0.222,,,,,,,,,,,,,,,
17,2024-05-08,745659,Groundout,field_out,True,695391,683004,Brett Harris,Jack Leiter,0,4314e3dc-3564-44a3-a48d-68509cbf2902,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,16.39,9.36,9.1,95.0,111.0,99.0,0.804,6.75,5.79,17.36,2.89,0.72,0.2,0.475,0.15,0.25,0.421,119.0,88.0,97.0,125.0,95.0,101.0,,,,108.0,103.0,105.0,59.0,65.0,57.0,,0.502,0.057,0.239,0.081,-6.23,-13.35,,-2.18,1.27,95.6,91.1,88.6,,85.6,0.444,0.444,0.0,0.393,0.893,0.281,,,,,,,0.2,0.2,0.333,81.0,102.0,103.0,0.12,0.86,80.0,0.25,0.25,0.222,,,,,,,,,,,,,,,
18,2024-05-08,745659,Single,single,False,543760,674370,Marcus Semien,Osvaldo Bido,0,98e9af23-9587-471a-95f3-4fdb9d552466,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.44,2.83,18.1,92.0,104.0,91.0,0.761,7.85,5.4,5.89,0.0,0.52,0.229,0.333,0.271,0.229,0.398,74.0,96.0,94.0,101.0,95.0,91.0,103.0,78.0,77.0,130.0,104.0,108.0,100.0,81.0,77.0,0.125,0.353,0.15,0.263,0.109,1.42,1.23,-0.99,1.73,-1.61,94.6,87.4,89.5,95.0,86.1,0.208,0.25,0.259,0.105,0.158,0.25,0.375,0.5,0.25,0.0,0.0,0.25,0.286,0.429,0.231,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-05-08,745659,Flyout,field_out,True,694497,674370,Evan Carter,Osvaldo Bido,0,c191c5e4-0e6a-4504-b18d-873031583c86,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.44,2.83,18.1,92.0,104.0,91.0,0.761,7.85,5.4,5.89,0.0,0.52,0.229,0.333,0.271,0.229,0.398,74.0,96.0,94.0,101.0,95.0,91.0,103.0,78.0,77.0,130.0,104.0,108.0,100.0,81.0,77.0,0.125,0.353,0.15,0.263,0.109,1.42,1.23,-0.99,1.73,-1.61,94.6,87.4,89.5,95.0,86.1,0.208,0.25,0.259,0.105,0.158,0.25,0.375,0.5,0.25,0.0,0.0,0.25,0.286,0.429,0.231,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-05-08,745659,Walk,walk,False,663993,674370,Nathaniel Lowe,Osvaldo Bido,1,a84f93e4-ebb8-43b1-9a89-fa7a4d7518c9,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.44,2.83,18.1,92.0,104.0,91.0,0.761,7.85,5.4,5.89,0.0,0.52,0.229,0.333,0.271,0.229,0.398,74.0,96.0,94.0,101.0,95.0,91.0,103.0,78.0,77.0,130.0,104.0,108.0,100.0,81.0,77.0,0.125,0.353,0.15,0.263,0.109,1.42,1.23,-0.99,1.73,-1.61,94.6,87.4,89.5,95.0,86.1,0.208,0.25,0.259,0.105,0.158,0.25,0.375,0.5,0.25,0.0,0.0,0.25,0.286,0.429,0.231,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-05-08,745659,Strikeout,strikeout,True,666969,674370,Adolis García,Osvaldo Bido,0,2be99d50-920e-4d34-986a-6808e07cfab5,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.44,2.83,18.1,92.0,104.0,91.0,0.761,7.85,5.4,5.89,0.0,0.52,0.229,0.333,0.271,0.229,0.398,74.0,96.0,94.0,101.0,95.0,91.0,103.0,78.0,77.0,130.0,104.0,108.0,100.0,81.0,77.0,0.125,0.353,0.15,0.263,0.109,1.42,1.23,-0.99,1.73,-1.61,94.6,87.4,89.5,95.0,86.1,0.208,0.25,0.259,0.105,0.158,0.25,0.375,0.5,0.25,0.0,0.0,0.25,0.286,0.429,0.231,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-05-08,745659,Hit By Pitch,hit_by_pitch,False,669701,674370,Josh Smith,Osvaldo Bido,1,e151be1b-9b01-4378-976e-5f0ea112f72f,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.44,2.83,18.1,92.0,104.0,91.0,0.761,7.85,5.4,5.89,0.0,0.52,0.229,0.333,0.271,0.229,0.398,74.0,96.0,94.0,101.0,95.0,91.0,103.0,78.0,77.0,130.0,104.0,108.0,100.0,81.0,77.0,0.125,0.353,0.15,0.263,0.109,1.42,1.23,-0.99,1.73,-1.61,94.6,87.4,89.5,95.0,86.1,0.208,0.25,0.259,0.105,0.158,0.25,0.375,0.5,0.25,0.0,0.0,0.25,0.286,0.429,0.231,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-05-08,745659,Single,single,False,641680,547184,Jonah Heim,Michael Kelly,1,4b827831-9a5b-4f74-851c-6d5a5e0a5a4d,547184.0,michaelkelly,"Kelly, M",Right,Michael Kelly,OAK,2.59,3.51,31.1,97.0,120.0,100.0,0.801,6.32,2.87,7.76,0.57,0.88,0.312,0.355,0.183,0.226,0.417,,,,54.0,98.0,87.0,72.0,109.0,102.0,145.0,87.0,97.0,,,,0.009,0.319,,0.672,,1.4,,-16.52,0.84,,95.1,,,92.1,84.2,0.444,1.222,0.167,0.192,0.192,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-05-08,745659,Single,single,False,608671,547184,Travis Jankowski,Michael Kelly,1,d0c9f2da-0201-449a-8603-c9ba50d490fd,547184.0,michaelkelly,"Kelly, M",Right,Michael Kelly,OAK,2.59,3.51,31.1,97.0,120.0,100.0,0.801,6.32,2.87,7.76,0.57,0.88,0.312,0.355,0.183,0.226,0.417,,,,54.0,98.0,87.0,72.0,109.0,102.0,145.0,87.0,97.0,,,,0.009,0.319,,0.672,,1.4,,-16.52,0.84,,95.1,,,92.1,84.2,0.444,1.222,0.167,0.192,0.192,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-05-08,745659,Strikeout,strikeout,True,677649,547184,Ezequiel Duran,Michael Kelly,1,c301af17-4f91-47c7-b7cd-8b0d7e730f4e,547184.0,michaelkelly,"Kelly, M",Right,Michael Kelly,OAK,2.59,3.51,31.1,97.0,120.0,100.0,0.801,6.32,2.87,7.76,0.57,0.88,0.312,0.355,0.183,0.226,0.417,,,,54.0,98.0,87.0,72.0,109.0,102.0,145.0,87.0,97.0,,,,0.009,0.319,,0.672,,1.4,,-16.52,0.84,,95.1,,,92.1,84.2,0.444,1.222,0.167,0.192,0.192,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-05-08,745659,Single,single,False,647351,683004,Abraham Toro,Jack Leiter,0,4bf6bc14-fc52-48fb-bc5f-e6856b2f4a73,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,16.39,9.36,9.1,95.0,111.0,99.0,0.804,6.75,5.79,17.36,2.89,0.72,0.2,0.475,0.15,0.25,0.421,119.0,88.0,97.0,125.0,95.0,101.0,,,,108.0,103.0,105.0,59.0,65.0,57.0,,0.502,0.057,0.239,0.081,-6.23,-13.35,,-2.18,1.27,95.6,91.1,88.6,,85.6,0.444,0.444,0.0,0.393,0.893,0.281,,,,,,,0.2,0.2,0.333,81.0,102.0,103.0,0.12,0.86,80.0,0.25,0.25,0.222,,,,,,,,,,,,,,,
27,2024-05-08,745659,Flyout,field_out,True,668709,683004,JJ Bleday,Jack Leiter,0,994758b2-badc-4918-b1f3-f59bfdc413cc,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,16.39,9.36,9.1,95.0,111.0,99.0,0.804,6.75,5.79,17.36,2.89,0.72,0.2,0.475,0.15,0.25,0.421,119.0,88.0,97.0,125.0,95.0,101.0,,,,108.0,103.0,105.0,59.0,65.0,57.0,,0.502,0.057,0.239,0.081,-6.23,-13.35,,-2.18,1.27,95.6,91.1,88.6,,85.6,0.444,0.444,0.0,0.393,0.893,0.281,,,,,,,0.2,0.2,0.333,81.0,102.0,103.0,0.12,0.86,80.0,0.25,0.25,0.222,,,,,,,,,,,,,,,
28,2024-05-08,745659,Single,single,False,667670,683004,Brent Rooker,Jack Leiter,1,2764397c-986c-4de7-8900-12309cf27561,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,16.39,9.36,9.1,95.0,111.0,99.0,0.804,6.75,5.79,17.36,2.89,0.72,0.2,0.475,0.15,0.25,0.421,119.0,88.0,97.0,125.0,95.0,101.0,,,,108.0,103.0,105.0,59.0,65.0,57.0,,0.502,0.057,0.239,0.081,-6.23,-13.35,,-2.18,1.27,95.6,91.1,88.6,,85.6,0.444,0.444,0.0,0.393,0.893,0.281,,,,,,,0.2,0.2,0.333,81.0,102.0,103.0,0.12,0.86,80.0,0.25,0.25,0.222,,,,,,,,,,,,,,,
29,2024-05-08,745659,Fielders Choice,fielders_choice,False,664913,683004,Seth Brown,Jack Leiter,1,93dc39d5-cfe7-415b-b262-fd6305333ca6,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,16.39,9.36,9.1,95.0,111.0,99.0,0.804,6.75,5.79,17.36,2.89,0.72,0.2,0.475,0.15,0.25,0.421,119.0,88.0,97.0,125.0,95.0,101.0,,,,108.0,103.0,105.0,59.0,65.0,57.0,,0.502,0.057,0.239,0.081,-6.23,-13.35,,-2.18,1.27,95.6,91.1,88.6,,85.6,0.444,0.444,0.0,0.393,0.893,0.281,,,,,,,0.2,0.2,0.333,81.0,102.0,103.0,0.12,0.86,80.0,0.25,0.25,0.222,,,,,,,,,,,,,,,
30,2024-05-08,745659,Forceout,force_out,True,669127,683004,Shea Langeliers,Jack Leiter,1,7c9666c5-ea43-48bd-9225-89db3e6d3206,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,16.39,9.36,9.1,95.0,111.0,99.0,0.804,6.75,5.79,17.36,2.89,0.72,0.2,0.475,0.15,0.25,0.421,119.0,88.0,97.0,125.0,95.0,101.0,,,,108.0,103.0,105.0,59.0,65.0,57.0,,0.502,0.057,0.239,0.081,-6.23,-13.35,,-2.18,1.27,95.6,91.1,88.6,,85.6,0.444,0.444,0.0,0.393,0.893,0.281,,,,,,,0.2,0.2,0.333,81.0,102.0,103.0,0.12,0.86,80.0,0.25,0.25,0.222,,,,,,,,,,,,,,,
31,2024-05-08,745659,Strikeout,strikeout,True,668832,683004,Kyle McCann,Jack Leiter,0,ac9362b6-3f8a-4dc1-9d02-fe46fe5053a8,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,16.39,9.36,9.1,95.0,111.0,99.0,0.804,6.75,5.79,17.36,2.89,0.72,0.2,0.475,0.15,0.25,0.421,119.0,88.0,97.0,125.0,95.0,101.0,,,,108.0,103.0,105.0,59.0,65.0,57.0,,0.502,0.057,0.239,0.081,-6.23,-13.35,,-2.18,1.27,95.6,91.1,88.6,,85.6,0.444,0.444,0.0,0.393,0.893,0.281,,,,,,,0.2,0.2,0.333,81.0,102.0,103.0,0.12,0.86,80.0,0.25,0.25,0.222,,,,,,,,,,,,,,,
32,2024-05-08,745659,Walk,walk,False,665750,547184,Leody Taveras,Michael Kelly,0,df040d89-7b0b-4275-a512-505bd6a63ed8,547184.0,michaelkelly,"Kelly, M",Right,Michael Kelly,OAK,2.59,3.51,31.1,97.0,120.0,100.0,0.801,6.32,2.87,7.76,0.57,0.88,0.312,0.355,0.183,0.226,0.417,,,,54.0,98.0,87.0,72.0,109.0,102.0,145.0,87.0,97.0,,,,0.009,0.319,,0.672,,1.4,,-16.52,0.84,,95.1,,,92.1,84.2,0.444,1.222,0.167,0.192,0.192,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-05-08,745659,Single,single,False,543760,547184,Marcus Semien,Michael Kelly,1,d84cfa00-533d-4b6d-b9a4-98bfcff9b8c5,547184.0,michaelkelly,"Kelly, M",Right,Michael Kelly,OAK,2.59,3.51,31.1,97.0,120.0,100.0,0.801,6.32,2.87,7.76,0.57,0.88,0.312,0.355,0.183,0.226,0.417,,,,54.0,98.0,87.0,72.0,109.0,102.0,145.0,87.0,97.0,,,,0.009,0.319,,0.672,,1.4,,-16.52,0.84,,95.1,,,92.1,84.2,0.444,1.222,0.167,0.192,0.192,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
