,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,FS%,SL%,CU%,CH%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFS,vCH,vSI,vSL,vCU,ST_ba,ST_slg,ST_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,wFC/C,vFC,SL_ba,SL_slg,SL_whiff,KC%,wKC/C,vKC
10,2024-08-12,747165,Double,double,False,664983,687134,Jake McCarthy,Bradley Blalock,1,7b9253e2-fd1f-4059-a45d-06105477ca31,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,,,,112.0,106.0,108.0,76.0,92.0,87.0,,,,119.0,104.0,108.0,,0.463,0.19,0.182,0.123,,-2.34,-0.47,,1.59,0.24,,93.7,85.2,,,85.3,79.5,,,,0.364,0.523,0.14,,,,,,,0.143,0.429,0.2,0.25,0.313,0.379,97.0,86.0,89.0,80.0,85.0,86.0,0.043,0.53,88.7,0.25,0.375,0.286,,,
11,2024-08-12,747165,Flyout,field_out,True,680728,687134,Adrian Del Castillo,Bradley Blalock,1,b328ac93-c625-4430-9935-cd987b18e56d,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,,,,112.0,106.0,108.0,76.0,92.0,87.0,,,,119.0,104.0,108.0,,0.463,0.19,0.182,0.123,,-2.34,-0.47,,1.59,0.24,,93.7,85.2,,,85.3,79.5,,,,0.364,0.523,0.14,,,,,,,0.143,0.429,0.2,0.25,0.313,0.379,97.0,86.0,89.0,80.0,85.0,86.0,0.043,0.53,88.7,0.25,0.375,0.286,,,
12,2024-08-12,747165,Strikeout,strikeout,True,553993,687134,Eugenio Suárez,Bradley Blalock,0,8890b5cf-49f8-436c-a681-e6144044a7e6,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,,,,112.0,106.0,108.0,76.0,92.0,87.0,,,,119.0,104.0,108.0,,0.463,0.19,0.182,0.123,,-2.34,-0.47,,1.59,0.24,,93.7,85.2,,,85.3,79.5,,,,0.364,0.523,0.14,,,,,,,0.143,0.429,0.2,0.25,0.313,0.379,97.0,86.0,89.0,80.0,85.0,86.0,0.043,0.53,88.7,0.25,0.375,0.286,,,
13,2024-08-12,747165,Groundout,field_out,True,677950,687134,Alek Thomas,Bradley Blalock,0,e3d68782-949a-4117-8ad0-f430c28775e0,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,,,,112.0,106.0,108.0,76.0,92.0,87.0,,,,119.0,104.0,108.0,,0.463,0.19,0.182,0.123,,-2.34,-0.47,,1.59,0.24,,93.7,85.2,,,85.3,79.5,,,,0.364,0.523,0.14,,,,,,,0.143,0.429,0.2,0.25,0.313,0.379,97.0,86.0,89.0,80.0,85.0,86.0,0.043,0.53,88.7,0.25,0.375,0.286,,,
14,2024-08-12,747165,Double,double,False,595909,694297,Jake Cave,Brandon Pfaadt,0,757dd8f2-caf7-4392-904c-531a2d46ae91,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.31,3.52,154.2,106.0,108.0,107.0,0.776,8.44,1.86,8.67,1.11,1.09,0.248,0.437,0.138,0.295,0.453,95.0,101.0,97.0,100.0,105.0,107.0,94.0,105.0,102.0,90.0,105.0,103.0,144.0,110.0,119.0,0.223,0.33,0.007,0.284,0.047,0.109,0.5,0.46,0.28,0.19,-2.03,1.96,93.7,89.6,87.4,93.5,84.7,80.5,0.208,0.443,0.355,0.269,0.45,0.195,0.269,0.35,0.117,0.213,0.23,0.328,0.5,0.625,0.262,0.2,0.8,0.0,,,,,,,,,,,,,,,
15,2024-08-12,747165,Single,single,False,553869,694297,Elias Díaz,Brandon Pfaadt,1,47e68ec0-75ca-4d8f-a5e0-5fb584c9a164,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.31,3.52,154.2,106.0,108.0,107.0,0.776,8.44,1.86,8.67,1.11,1.09,0.248,0.437,0.138,0.295,0.453,95.0,101.0,97.0,100.0,105.0,107.0,94.0,105.0,102.0,90.0,105.0,103.0,144.0,110.0,119.0,0.223,0.33,0.007,0.284,0.047,0.109,0.5,0.46,0.28,0.19,-2.03,1.96,93.7,89.6,87.4,93.5,84.7,80.5,0.208,0.443,0.355,0.269,0.45,0.195,0.269,0.35,0.117,0.213,0.23,0.328,0.5,0.625,0.262,0.2,0.8,0.0,,,,,,,,,,,,,,,
16,2024-08-12,747165,Strikeout,strikeout,True,656541,694297,Sam Hilliard,Brandon Pfaadt,0,390b39ea-5370-49f9-a1ba-8c977612fb79,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.31,3.52,154.2,106.0,108.0,107.0,0.776,8.44,1.86,8.67,1.11,1.09,0.248,0.437,0.138,0.295,0.453,95.0,101.0,97.0,100.0,105.0,107.0,94.0,105.0,102.0,90.0,105.0,103.0,144.0,110.0,119.0,0.223,0.33,0.007,0.284,0.047,0.109,0.5,0.46,0.28,0.19,-2.03,1.96,93.7,89.6,87.4,93.5,84.7,80.5,0.208,0.443,0.355,0.269,0.45,0.195,0.269,0.35,0.117,0.213,0.23,0.328,0.5,0.625,0.262,0.2,0.8,0.0,,,,,,,,,,,,,,,
17,2024-08-12,747165,Lineout,field_out,True,453568,694297,Charlie Blackmon,Brandon Pfaadt,0,fecceea2-5785-4265-9704-60faec77dae4,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.31,3.52,154.2,106.0,108.0,107.0,0.776,8.44,1.86,8.67,1.11,1.09,0.248,0.437,0.138,0.295,0.453,95.0,101.0,97.0,100.0,105.0,107.0,94.0,105.0,102.0,90.0,105.0,103.0,144.0,110.0,119.0,0.223,0.33,0.007,0.284,0.047,0.109,0.5,0.46,0.28,0.19,-2.03,1.96,93.7,89.6,87.4,93.5,84.7,80.5,0.208,0.443,0.355,0.269,0.45,0.195,0.269,0.35,0.117,0.213,0.23,0.328,0.5,0.625,0.262,0.2,0.8,0.0,,,,,,,,,,,,,,,
18,2024-08-12,747165,Strikeout,strikeout,True,678662,694297,Ezequiel Tovar,Brandon Pfaadt,0,064f5866-300d-4307-a7dc-1843c7837d84,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.31,3.52,154.2,106.0,108.0,107.0,0.776,8.44,1.86,8.67,1.11,1.09,0.248,0.437,0.138,0.295,0.453,95.0,101.0,97.0,100.0,105.0,107.0,94.0,105.0,102.0,90.0,105.0,103.0,144.0,110.0,119.0,0.223,0.33,0.007,0.284,0.047,0.109,0.5,0.46,0.28,0.19,-2.03,1.96,93.7,89.6,87.4,93.5,84.7,80.5,0.208,0.443,0.355,0.269,0.45,0.195,0.269,0.35,0.117,0.213,0.23,0.328,0.5,0.625,0.262,0.2,0.8,0.0,,,,,,,,,,,,,,,
19,2024-08-12,747165,Groundout,field_out,True,672695,687134,Geraldo Perdomo,Bradley Blalock,0,a265d855-0e2d-437f-9cb6-65f3fe652aca,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,,,,112.0,106.0,108.0,76.0,92.0,87.0,,,,119.0,104.0,108.0,,0.463,0.19,0.182,0.123,,-2.34,-0.47,,1.59,0.24,,93.7,85.2,,,85.3,79.5,,,,0.364,0.523,0.14,,,,,,,0.143,0.429,0.2,0.25,0.313,0.379,97.0,86.0,89.0,80.0,85.0,86.0,0.043,0.53,88.7,0.25,0.375,0.286,,,
20,2024-08-12,747165,Strikeout,strikeout,True,682998,687134,Corbin Carroll,Bradley Blalock,0,e284ac25-a538-4c23-9a7f-0e1ef2825fee,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,,,,112.0,106.0,108.0,76.0,92.0,87.0,,,,119.0,104.0,108.0,,0.463,0.19,0.182,0.123,,-2.34,-0.47,,1.59,0.24,,93.7,85.2,,,85.3,79.5,,,,0.364,0.523,0.14,,,,,,,0.143,0.429,0.2,0.25,0.313,0.379,97.0,86.0,89.0,80.0,85.0,86.0,0.043,0.53,88.7,0.25,0.375,0.286,,,
21,2024-08-12,747165,Flyout,field_out,True,621028,687134,Kevin Newman,Bradley Blalock,0,5e8e6350-6620-445a-a6df-aed2f6485a57,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,,,,112.0,106.0,108.0,76.0,92.0,87.0,,,,119.0,104.0,108.0,,0.463,0.19,0.182,0.123,,-2.34,-0.47,,1.59,0.24,,93.7,85.2,,,85.3,79.5,,,,0.364,0.523,0.14,,,,,,,0.143,0.429,0.2,0.25,0.313,0.379,97.0,86.0,89.0,80.0,85.0,86.0,0.043,0.53,88.7,0.25,0.375,0.286,,,
22,2024-08-12,747165,Single,single,False,686668,694297,Brenton Doyle,Brandon Pfaadt,0,928f9f06-9ae8-4bb0-9184-7530ac73bede,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.31,3.52,154.2,106.0,108.0,107.0,0.776,8.44,1.86,8.67,1.11,1.09,0.248,0.437,0.138,0.295,0.453,95.0,101.0,97.0,100.0,105.0,107.0,94.0,105.0,102.0,90.0,105.0,103.0,144.0,110.0,119.0,0.223,0.33,0.007,0.284,0.047,0.109,0.5,0.46,0.28,0.19,-2.03,1.96,93.7,89.6,87.4,93.5,84.7,80.5,0.208,0.443,0.355,0.269,0.45,0.195,0.269,0.35,0.117,0.213,0.23,0.328,0.5,0.625,0.262,0.2,0.8,0.0,,,,,,,,,,,,,,,
23,2024-08-12,747165,Groundout,field_out,True,641857,694297,Ryan McMahon,Brandon Pfaadt,1,8bb7d695-f5d4-4ac0-9e55-9c8a6e6cc228,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.31,3.52,154.2,106.0,108.0,107.0,0.776,8.44,1.86,8.67,1.11,1.09,0.248,0.437,0.138,0.295,0.453,95.0,101.0,97.0,100.0,105.0,107.0,94.0,105.0,102.0,90.0,105.0,103.0,144.0,110.0,119.0,0.223,0.33,0.007,0.284,0.047,0.109,0.5,0.46,0.28,0.19,-2.03,1.96,93.7,89.6,87.4,93.5,84.7,80.5,0.208,0.443,0.355,0.269,0.45,0.195,0.269,0.35,0.117,0.213,0.23,0.328,0.5,0.625,0.262,0.2,0.8,0.0,,,,,,,,,,,,,,,
24,2024-08-12,747165,Sac Fly,sac_fly,True,663898,694297,Brendan Rodgers,Brandon Pfaadt,1,609ecf11-71d0-4282-83eb-3310ac1df128,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.31,3.52,154.2,106.0,108.0,107.0,0.776,8.44,1.86,8.67,1.11,1.09,0.248,0.437,0.138,0.295,0.453,95.0,101.0,97.0,100.0,105.0,107.0,94.0,105.0,102.0,90.0,105.0,103.0,144.0,110.0,119.0,0.223,0.33,0.007,0.284,0.047,0.109,0.5,0.46,0.28,0.19,-2.03,1.96,93.7,89.6,87.4,93.5,84.7,80.5,0.208,0.443,0.355,0.269,0.45,0.195,0.269,0.35,0.117,0.213,0.23,0.328,0.5,0.625,0.262,0.2,0.8,0.0,,,,,,,,,,,,,,,
25,2024-08-12,747165,Single,single,False,669911,694297,Michael Toglia,Brandon Pfaadt,0,9883de0b-a5b9-4f9e-b0ac-d31e8b43cda1,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.31,3.52,154.2,106.0,108.0,107.0,0.776,8.44,1.86,8.67,1.11,1.09,0.248,0.437,0.138,0.295,0.453,95.0,101.0,97.0,100.0,105.0,107.0,94.0,105.0,102.0,90.0,105.0,103.0,144.0,110.0,119.0,0.223,0.33,0.007,0.284,0.047,0.109,0.5,0.46,0.28,0.19,-2.03,1.96,93.7,89.6,87.4,93.5,84.7,80.5,0.208,0.443,0.355,0.269,0.45,0.195,0.269,0.35,0.117,0.213,0.23,0.328,0.5,0.625,0.262,0.2,0.8,0.0,,,,,,,,,,,,,,,
26,2024-08-12,747165,Single,single,False,595909,694297,Jake Cave,Brandon Pfaadt,1,29a4e615-e9d7-4fb0-9988-4f53890afeaf,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.31,3.52,154.2,106.0,108.0,107.0,0.776,8.44,1.86,8.67,1.11,1.09,0.248,0.437,0.138,0.295,0.453,95.0,101.0,97.0,100.0,105.0,107.0,94.0,105.0,102.0,90.0,105.0,103.0,144.0,110.0,119.0,0.223,0.33,0.007,0.284,0.047,0.109,0.5,0.46,0.28,0.19,-2.03,1.96,93.7,89.6,87.4,93.5,84.7,80.5,0.208,0.443,0.355,0.269,0.45,0.195,0.269,0.35,0.117,0.213,0.23,0.328,0.5,0.625,0.262,0.2,0.8,0.0,,,,,,,,,,,,,,,
27,2024-08-12,747165,Single,single,False,553869,694297,Elias Díaz,Brandon Pfaadt,1,690d6fe2-c400-4590-aa80-59adfe34ae3b,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.31,3.52,154.2,106.0,108.0,107.0,0.776,8.44,1.86,8.67,1.11,1.09,0.248,0.437,0.138,0.295,0.453,95.0,101.0,97.0,100.0,105.0,107.0,94.0,105.0,102.0,90.0,105.0,103.0,144.0,110.0,119.0,0.223,0.33,0.007,0.284,0.047,0.109,0.5,0.46,0.28,0.19,-2.03,1.96,93.7,89.6,87.4,93.5,84.7,80.5,0.208,0.443,0.355,0.269,0.45,0.195,0.269,0.35,0.117,0.213,0.23,0.328,0.5,0.625,0.262,0.2,0.8,0.0,,,,,,,,,,,,,,,
28,2024-08-12,747165,Strikeout,strikeout,True,656541,694297,Sam Hilliard,Brandon Pfaadt,0,9ba87ed3-cb2e-436d-be57-38af49831dfd,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.31,3.52,154.2,106.0,108.0,107.0,0.776,8.44,1.86,8.67,1.11,1.09,0.248,0.437,0.138,0.295,0.453,95.0,101.0,97.0,100.0,105.0,107.0,94.0,105.0,102.0,90.0,105.0,103.0,144.0,110.0,119.0,0.223,0.33,0.007,0.284,0.047,0.109,0.5,0.46,0.28,0.19,-2.03,1.96,93.7,89.6,87.4,93.5,84.7,80.5,0.208,0.443,0.355,0.269,0.45,0.195,0.269,0.35,0.117,0.213,0.23,0.328,0.5,0.625,0.262,0.2,0.8,0.0,,,,,,,,,,,,,,,
29,2024-08-12,747165,Single,single,False,592626,687134,Joc Pederson,Bradley Blalock,0,7a7b9b1b-6c54-4da0-983c-4800f8cffa68,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,,,,112.0,106.0,108.0,76.0,92.0,87.0,,,,119.0,104.0,108.0,,0.463,0.19,0.182,0.123,,-2.34,-0.47,,1.59,0.24,,93.7,85.2,,,85.3,79.5,,,,0.364,0.523,0.14,,,,,,,0.143,0.429,0.2,0.25,0.313,0.379,97.0,86.0,89.0,80.0,85.0,86.0,0.043,0.53,88.7,0.25,0.375,0.286,,,
30,2024-08-12,747165,Lineout,field_out,True,605137,687134,Josh Bell,Bradley Blalock,0,d5466007-839a-470d-a009-cbc8ec8d4ab8,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,,,,112.0,106.0,108.0,76.0,92.0,87.0,,,,119.0,104.0,108.0,,0.463,0.19,0.182,0.123,,-2.34,-0.47,,1.59,0.24,,93.7,85.2,,,85.3,79.5,,,,0.364,0.523,0.14,,,,,,,0.143,0.429,0.2,0.25,0.313,0.379,97.0,86.0,89.0,80.0,85.0,86.0,0.043,0.53,88.7,0.25,0.375,0.286,,,
31,2024-08-12,747165,Flyout,field_out,True,664983,687134,Jake McCarthy,Bradley Blalock,0,af70503d-2dae-456b-bb6b-6dcd70047b20,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,,,,112.0,106.0,108.0,76.0,92.0,87.0,,,,119.0,104.0,108.0,,0.463,0.19,0.182,0.123,,-2.34,-0.47,,1.59,0.24,,93.7,85.2,,,85.3,79.5,,,,0.364,0.523,0.14,,,,,,,0.143,0.429,0.2,0.25,0.313,0.379,97.0,86.0,89.0,80.0,85.0,86.0,0.043,0.53,88.7,0.25,0.375,0.286,,,
32,2024-08-12,747165,Flyout,field_out,True,680728,687134,Adrian Del Castillo,Bradley Blalock,0,6dd596c8-bc74-4ef8-9b5f-82d7adbeb008,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,,,,112.0,106.0,108.0,76.0,92.0,87.0,,,,119.0,104.0,108.0,,0.463,0.19,0.182,0.123,,-2.34,-0.47,,1.59,0.24,,93.7,85.2,,,85.3,79.5,,,,0.364,0.523,0.14,,,,,,,0.143,0.429,0.2,0.25,0.313,0.379,97.0,86.0,89.0,80.0,85.0,86.0,0.043,0.53,88.7,0.25,0.375,0.286,,,
