,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-04-13,746161,Lineout,field_out,True,701538,694813,Jackson Merrill,Gavin Stone,0,526a1de4-7be2-4f4e-a3be-b17fd1890961,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.033,0.262,0.31,2.5,-0.5,1.06,3.38,0.85,94.7,92.3,87.2,95.2,88.9,83.3,0.184,0.34,0.338,0.333,0.495,0.146,0.247,0.36,0.148,0.247,0.315,0.346,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,,,,,,,,,,,,,,,,
1,2024-04-13,746161,Lineout,field_out,True,665487,694813,Fernando Tatis Jr.,Gavin Stone,0,5406c939-04ae-42f5-913b-7b9924118275,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.033,0.262,0.31,2.5,-0.5,1.06,3.38,0.85,94.7,92.3,87.2,95.2,88.9,83.3,0.184,0.34,0.338,0.333,0.495,0.146,0.247,0.36,0.148,0.247,0.315,0.346,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,,,,,,,,,,,,,,,,
2,2024-04-13,746161,Flyout,field_out,True,630105,694813,Jake Cronenworth,Gavin Stone,0,5b1ef4cd-ea06-47bf-b299-6824998fda3f,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.033,0.262,0.31,2.5,-0.5,1.06,3.38,0.85,94.7,92.3,87.2,95.2,88.9,83.3,0.184,0.34,0.338,0.333,0.495,0.146,0.247,0.36,0.148,0.247,0.315,0.346,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,,,,,,,,,,,,,,,,
3,2024-04-13,746161,Strikeout,strikeout,True,605141,663362,Mookie Betts,Matt Waldron,0,85db87f4-593a-4d48-aedb-17f4264375cc,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,,0.35,1.49,0.78,0.59,,,90.7,87.0,,90.0,79.1,,,,,0.288,0.411,0.067,0.247,0.419,0.208,0.228,0.443,0.186,0.208,0.292,0.145,,,,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,,,,,,,
4,2024-04-13,746161,Walk,walk,False,660271,663362,Shohei Ohtani,Matt Waldron,0,83e14385-bd1c-481b-bbaa-53c507d5db6f,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,,0.35,1.49,0.78,0.59,,,90.7,87.0,,90.0,79.1,,,,,0.288,0.411,0.067,0.247,0.419,0.208,0.228,0.443,0.186,0.208,0.292,0.145,,,,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,,,,,,,
5,2024-04-13,746161,Strikeout,strikeout,True,518692,663362,Freddie Freeman,Matt Waldron,0,ce82ff54-bb5b-46ef-b2f5-1b088728caf1,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,,0.35,1.49,0.78,0.59,,,90.7,87.0,,90.0,79.1,,,,,0.288,0.411,0.067,0.247,0.419,0.208,0.228,0.443,0.186,0.208,0.292,0.145,,,,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,,,,,,,
6,2024-04-13,746161,Groundout,field_out,True,669257,663362,Will Smith,Matt Waldron,1,cb35b5a3-cd3c-494f-82a5-6994cab67a08,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,,0.35,1.49,0.78,0.59,,,90.7,87.0,,90.0,79.1,,,,,0.288,0.411,0.067,0.247,0.419,0.208,0.228,0.443,0.186,0.208,0.292,0.145,,,,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,,,,,,,
7,2024-04-13,746161,Strikeout,strikeout,True,592518,694813,Manny Machado,Gavin Stone,0,521b1a4b-fca8-4318-ae9c-14bd1c46f473,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.033,0.262,0.31,2.5,-0.5,1.06,3.38,0.85,94.7,92.3,87.2,95.2,88.9,83.3,0.184,0.34,0.338,0.333,0.495,0.146,0.247,0.36,0.148,0.247,0.315,0.346,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,,,,,,,,,,,,,,,,
8,2024-04-13,746161,Groundout,field_out,True,595777,694813,Jurickson Profar,Gavin Stone,0,3cf349db-97e8-472c-a49e-55dd2849df20,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.033,0.262,0.31,2.5,-0.5,1.06,3.38,0.85,94.7,92.3,87.2,95.2,88.9,83.3,0.184,0.34,0.338,0.333,0.495,0.146,0.247,0.36,0.148,0.247,0.315,0.346,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,,,,,,,,,,,,,,,,
9,2024-04-13,746161,Flyout,field_out,True,673490,694813,Ha-Seong Kim,Gavin Stone,0,c578b048-04f0-4c9b-9980-a030868f6fe9,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.033,0.262,0.31,2.5,-0.5,1.06,3.38,0.85,94.7,92.3,87.2,95.2,88.9,83.3,0.184,0.34,0.338,0.333,0.495,0.146,0.247,0.36,0.148,0.247,0.315,0.346,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,,,,,,,,,,,,,,,,
10,2024-04-13,746161,Walk,walk,False,606192,663362,Teoscar Hernández,Matt Waldron,0,6ecfbf72-8f1d-45ef-b0ac-24b1beba9fa7,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,,0.35,1.49,0.78,0.59,,,90.7,87.0,,90.0,79.1,,,,,0.288,0.411,0.067,0.247,0.419,0.208,0.228,0.443,0.186,0.208,0.292,0.145,,,,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,,,,,,,
11,2024-04-13,746161,Pop Out,field_out,True,571970,663362,Max Muncy,Matt Waldron,0,c2b39d83-fd88-45fa-b1b0-742942328bb0,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,,0.35,1.49,0.78,0.59,,,90.7,87.0,,90.0,79.1,,,,,0.288,0.411,0.067,0.247,0.419,0.208,0.228,0.443,0.186,0.208,0.292,0.145,,,,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,,,,,,,
12,2024-04-13,746161,Flyout,field_out,True,681546,663362,James Outman,Matt Waldron,0,94706e30-ea95-4d03-a826-fb0eaa9b6763,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,,0.35,1.49,0.78,0.59,,,90.7,87.0,,90.0,79.1,,,,,0.288,0.411,0.067,0.247,0.419,0.208,0.228,0.443,0.186,0.208,0.292,0.145,,,,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,,,,,,,
13,2024-04-13,746161,Field Error,field_error,False,571771,663362,Enrique Hernández,Matt Waldron,1,aed01dc9-000b-4c7d-8c51-4ab0b8de3139,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,,0.35,1.49,0.78,0.59,,,90.7,87.0,,90.0,79.1,,,,,0.288,0.411,0.067,0.247,0.419,0.208,0.228,0.443,0.186,0.208,0.292,0.145,,,,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,,,,,,,
14,2024-04-13,746161,Pop Out,field_out,True,666158,663362,Gavin Lux,Matt Waldron,0,4ff9dd13-0097-400f-8f53-356a74dffee2,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,,0.35,1.49,0.78,0.59,,,90.7,87.0,,90.0,79.1,,,,,0.288,0.411,0.067,0.247,0.419,0.208,0.228,0.443,0.186,0.208,0.292,0.145,,,,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,,,,,,,
15,2024-04-13,746161,Lineout,field_out,True,642180,694813,Tyler Wade,Gavin Stone,0,31fb8019-086e-4dce-a406-138cdb1722f1,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.033,0.262,0.31,2.5,-0.5,1.06,3.38,0.85,94.7,92.3,87.2,95.2,88.9,83.3,0.184,0.34,0.338,0.333,0.495,0.146,0.247,0.36,0.148,0.247,0.315,0.346,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,,,,,,,,,,,,,,,,
16,2024-04-13,746161,Groundout,field_out,True,666703,694813,Eguy Rosario,Gavin Stone,0,f454b34a-33cf-4cdd-bf89-492777f61688,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.033,0.262,0.31,2.5,-0.5,1.06,3.38,0.85,94.7,92.3,87.2,95.2,88.9,83.3,0.184,0.34,0.338,0.333,0.495,0.146,0.247,0.36,0.148,0.247,0.315,0.346,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,,,,,,,,,,,,,,,,
