,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,KC%,CH%,wKC/C,wCH/C,vCH,vKC,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff
0,2024-09-10,746097,Strikeout,strikeout,True,664023,808967,Ian Happ,Yoshinobu Yamamoto,0,521bfcb8-3a23-4192-9ae0-776d81e5c9c9,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.63,3.4,82.0,105.0,100.0,106.0,0.75,10.43,2.09,7.57,0.66,1.54,0.243,0.399,0.142,0.339,0.435,108.0,104.0,113.0,84.0,103.0,96.0,102.0,110.0,103.0,119.0,109.0,117.0,88.0,98.0,91.0,121.0,111.0,118.0,0.03,0.405,0.052,0.248,0.033,0.231,0.91,1.76,0.09,-1.77,2.01,0.99,95.5,91.4,90.2,94.9,86.5,78.0,0.252,0.417,0.186,0.184,0.287,0.375,0.215,0.385,0.331,0.118,0.118,0.32,0.267,0.333,0.243,0.364,0.545,0.136,,,,,,,,,,,,,,,
1,2024-09-10,746097,Strikeout,strikeout,True,621020,808967,Dansby Swanson,Yoshinobu Yamamoto,0,25fee492-3752-4dd3-ade9-037764c85459,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.63,3.4,82.0,105.0,100.0,106.0,0.75,10.43,2.09,7.57,0.66,1.54,0.243,0.399,0.142,0.339,0.435,108.0,104.0,113.0,84.0,103.0,96.0,102.0,110.0,103.0,119.0,109.0,117.0,88.0,98.0,91.0,121.0,111.0,118.0,0.03,0.405,0.052,0.248,0.033,0.231,0.91,1.76,0.09,-1.77,2.01,0.99,95.5,91.4,90.2,94.9,86.5,78.0,0.252,0.417,0.186,0.184,0.287,0.375,0.215,0.385,0.331,0.118,0.118,0.32,0.267,0.333,0.243,0.364,0.545,0.136,,,,,,,,,,,,,,,
2,2024-09-10,746097,Strikeout,strikeout,True,673548,808967,Seiya Suzuki,Yoshinobu Yamamoto,0,cd881084-8041-44ba-8d25-fce831239dca,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.63,3.4,82.0,105.0,100.0,106.0,0.75,10.43,2.09,7.57,0.66,1.54,0.243,0.399,0.142,0.339,0.435,108.0,104.0,113.0,84.0,103.0,96.0,102.0,110.0,103.0,119.0,109.0,117.0,88.0,98.0,91.0,121.0,111.0,118.0,0.03,0.405,0.052,0.248,0.033,0.231,0.91,1.76,0.09,-1.77,2.01,0.99,95.5,91.4,90.2,94.9,86.5,78.0,0.252,0.417,0.186,0.184,0.287,0.375,0.215,0.385,0.331,0.118,0.118,0.32,0.267,0.333,0.243,0.364,0.545,0.136,,,,,,,,,,,,,,,
3,2024-09-10,746097,Pop Out,field_out,True,660271,684007,Shohei Ohtani,Shota Imanaga,0,e48c8986-259b-4ba1-80ec-78ddf81c66be,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,3.03,3.5,166.1,105.0,90.0,103.0,0.734,9.2,1.52,7.74,1.46,0.78,0.218,0.454,0.163,0.313,0.437,70.0,96.0,97.0,96.0,104.0,105.0,76.0,102.0,92.0,103.0,105.0,104.0,51.0,107.0,96.0,80.0,106.0,101.0,0.02,0.519,0.005,0.3,0.079,0.034,0.34,-6.32,1.09,2.03,0.56,-0.58,91.7,89.8,82.9,88.8,81.7,72.7,0.225,0.475,0.176,0.214,0.295,0.434,0.444,0.556,0.0,,,,0.333,1.333,0.143,0.2,0.2,0.417,84.0,102.0,100.0,0.0,0.043,-76.31,0.43,81.6,53.9,0.25,0.273,0.351,0.2,0.233,0.382
4,2024-09-10,746097,Flyout,field_out,True,605141,684007,Mookie Betts,Shota Imanaga,0,2cc4f1a2-4f56-483b-9aa1-f24d8d444aab,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,3.03,3.5,166.1,105.0,90.0,103.0,0.734,9.2,1.52,7.74,1.46,0.78,0.218,0.454,0.163,0.313,0.437,70.0,96.0,97.0,96.0,104.0,105.0,76.0,102.0,92.0,103.0,105.0,104.0,51.0,107.0,96.0,80.0,106.0,101.0,0.02,0.519,0.005,0.3,0.079,0.034,0.34,-6.32,1.09,2.03,0.56,-0.58,91.7,89.8,82.9,88.8,81.7,72.7,0.225,0.475,0.176,0.214,0.295,0.434,0.444,0.556,0.0,,,,0.333,1.333,0.143,0.2,0.2,0.417,84.0,102.0,100.0,0.0,0.043,-76.31,0.43,81.6,53.9,0.25,0.273,0.351,0.2,0.233,0.382
5,2024-09-10,746097,Flyout,field_out,True,518692,684007,Freddie Freeman,Shota Imanaga,0,9592cb16-0c7c-4406-94ed-b360f3141e1a,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,3.03,3.5,166.1,105.0,90.0,103.0,0.734,9.2,1.52,7.74,1.46,0.78,0.218,0.454,0.163,0.313,0.437,70.0,96.0,97.0,96.0,104.0,105.0,76.0,102.0,92.0,103.0,105.0,104.0,51.0,107.0,96.0,80.0,106.0,101.0,0.02,0.519,0.005,0.3,0.079,0.034,0.34,-6.32,1.09,2.03,0.56,-0.58,91.7,89.8,82.9,88.8,81.7,72.7,0.225,0.475,0.176,0.214,0.295,0.434,0.444,0.556,0.0,,,,0.333,1.333,0.143,0.2,0.2,0.417,84.0,102.0,100.0,0.0,0.043,-76.31,0.43,81.6,53.9,0.25,0.273,0.351,0.2,0.233,0.382
6,2024-09-10,746097,Strikeout,strikeout,True,641355,808967,Cody Bellinger,Yoshinobu Yamamoto,0,be2ab1e3-6207-43d5-af82-66df89dbf77b,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.63,3.4,82.0,105.0,100.0,106.0,0.75,10.43,2.09,7.57,0.66,1.54,0.243,0.399,0.142,0.339,0.435,108.0,104.0,113.0,84.0,103.0,96.0,102.0,110.0,103.0,119.0,109.0,117.0,88.0,98.0,91.0,121.0,111.0,118.0,0.03,0.405,0.052,0.248,0.033,0.231,0.91,1.76,0.09,-1.77,2.01,0.99,95.5,91.4,90.2,94.9,86.5,78.0,0.252,0.417,0.186,0.184,0.287,0.375,0.215,0.385,0.331,0.118,0.118,0.32,0.267,0.333,0.243,0.364,0.545,0.136,,,,,,,,,,,,,,,
7,2024-09-10,746097,Single,single,False,670623,808967,Isaac Paredes,Yoshinobu Yamamoto,0,6483a957-6921-4d03-9735-34cd3ef3158b,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.63,3.4,82.0,105.0,100.0,106.0,0.75,10.43,2.09,7.57,0.66,1.54,0.243,0.399,0.142,0.339,0.435,108.0,104.0,113.0,84.0,103.0,96.0,102.0,110.0,103.0,119.0,109.0,117.0,88.0,98.0,91.0,121.0,111.0,118.0,0.03,0.405,0.052,0.248,0.033,0.231,0.91,1.76,0.09,-1.77,2.01,0.99,95.5,91.4,90.2,94.9,86.5,78.0,0.252,0.417,0.186,0.184,0.287,0.375,0.215,0.385,0.331,0.118,0.118,0.32,0.267,0.333,0.243,0.364,0.545,0.136,,,,,,,,,,,,,,,
8,2024-09-10,746097,Strikeout,strikeout,True,683737,808967,Michael Busch,Yoshinobu Yamamoto,0,4ee35a97-59c5-4d3c-8b09-02fc2421d8ee,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.63,3.4,82.0,105.0,100.0,106.0,0.75,10.43,2.09,7.57,0.66,1.54,0.243,0.399,0.142,0.339,0.435,108.0,104.0,113.0,84.0,103.0,96.0,102.0,110.0,103.0,119.0,109.0,117.0,88.0,98.0,91.0,121.0,111.0,118.0,0.03,0.405,0.052,0.248,0.033,0.231,0.91,1.76,0.09,-1.77,2.01,0.99,95.5,91.4,90.2,94.9,86.5,78.0,0.252,0.417,0.186,0.184,0.287,0.375,0.215,0.385,0.331,0.118,0.118,0.32,0.267,0.333,0.243,0.364,0.545,0.136,,,,,,,,,,,,,,,
9,2024-09-10,746097,Single,single,False,663538,808967,Nico Hoerner,Yoshinobu Yamamoto,1,38f20f19-d338-4de5-a199-65b7c884e862,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.63,3.4,82.0,105.0,100.0,106.0,0.75,10.43,2.09,7.57,0.66,1.54,0.243,0.399,0.142,0.339,0.435,108.0,104.0,113.0,84.0,103.0,96.0,102.0,110.0,103.0,119.0,109.0,117.0,88.0,98.0,91.0,121.0,111.0,118.0,0.03,0.405,0.052,0.248,0.033,0.231,0.91,1.76,0.09,-1.77,2.01,0.99,95.5,91.4,90.2,94.9,86.5,78.0,0.252,0.417,0.186,0.184,0.287,0.375,0.215,0.385,0.331,0.118,0.118,0.32,0.267,0.333,0.243,0.364,0.545,0.136,,,,,,,,,,,,,,,
