,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,SV_ba,SV_slg,SV_whiff
10,2024-08-03,746358,Single,single,False,642350,669854,Jose Siri,Ronel Blanco,0,dc4e83c5-5190-42f3-b539-cbbbb41c6a63,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,75.0,98.0,101.0,84.0,94.0,89.0,87.0,103.0,101.0,0.375,0.309,0.081,0.235,-0.43,2.19,2.66,-0.2,93.4,85.2,86.3,79.9,0.184,0.292,0.329,0.222,0.494,0.197,0.191,0.376,0.349,0.069,0.069,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-03,746358,Single,single,False,670764,669854,Taylor Walls,Ronel Blanco,1,86ddd35e-6f0a-4cce-a27d-c57d840b8100,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,75.0,98.0,101.0,84.0,94.0,89.0,87.0,103.0,101.0,0.375,0.309,0.081,0.235,-0.43,2.19,2.66,-0.2,93.4,85.2,86.3,79.9,0.184,0.292,0.329,0.222,0.494,0.197,0.191,0.376,0.349,0.069,0.069,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-03,746358,Strikeout,strikeout,True,676356,669854,Jonny DeLuca,Ronel Blanco,1,8565911d-805a-4b3f-b3bd-1810f26b1869,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,75.0,98.0,101.0,84.0,94.0,89.0,87.0,103.0,101.0,0.375,0.309,0.081,0.235,-0.43,2.19,2.66,-0.2,93.4,85.2,86.3,79.9,0.184,0.292,0.329,0.222,0.494,0.197,0.191,0.376,0.349,0.069,0.069,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-03,746358,Groundout,field_out,True,665161,641793,Jeremy Peña,Zack Littell,0,27eb3042-23e3-46f5-95d1-868db526b250,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.41,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,,,,,,,55.0,110.0,91.0,101.0,100.0,99.0,0.21,0.407,,,-0.18,0.64,,,92.6,,85.6,,0.253,0.405,0.214,0.291,0.43,0.185,,,,,,,68.0,104.0,92.0,106.0,105.0,111.0,0.156,0.227,-1.43,-0.86,83.1,91.7,0.269,0.462,0.335,0.276,0.46,0.152,0.419,0.613,0.121,,,,,,,,,,,,
14,2024-08-03,746358,Home Run,home_run,False,572138,641793,Jon Singleton,Zack Littell,0,3b7453cb-f8c8-434f-9b61-ead54752ff01,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.41,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,,,,,,,55.0,110.0,91.0,101.0,100.0,99.0,0.21,0.407,,,-0.18,0.64,,,92.6,,85.6,,0.253,0.405,0.214,0.291,0.43,0.185,,,,,,,68.0,104.0,92.0,106.0,105.0,111.0,0.156,0.227,-1.43,-0.86,83.1,91.7,0.269,0.462,0.335,0.276,0.46,0.152,0.419,0.613,0.121,,,,,,,,,,,,
15,2024-08-03,746358,Flyout,field_out,True,676694,641793,Jake Meyers,Zack Littell,0,b9c8c3df-f606-470d-afed-c2d6fb02134c,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.41,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,,,,,,,55.0,110.0,91.0,101.0,100.0,99.0,0.21,0.407,,,-0.18,0.64,,,92.6,,85.6,,0.253,0.405,0.214,0.291,0.43,0.185,,,,,,,68.0,104.0,92.0,106.0,105.0,111.0,0.156,0.227,-1.43,-0.86,83.1,91.7,0.269,0.462,0.335,0.276,0.46,0.152,0.419,0.613,0.121,,,,,,,,,,,,
16,2024-08-03,746358,Groundout,field_out,True,643289,641793,Mauricio Dubón,Zack Littell,0,2fda675f-d7b3-47af-ba2e-425318403485,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.41,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,,,,,,,55.0,110.0,91.0,101.0,100.0,99.0,0.21,0.407,,,-0.18,0.64,,,92.6,,85.6,,0.253,0.405,0.214,0.291,0.43,0.185,,,,,,,68.0,104.0,92.0,106.0,105.0,111.0,0.156,0.227,-1.43,-0.86,83.1,91.7,0.269,0.462,0.335,0.276,0.46,0.152,0.419,0.613,0.121,,,,,,,,,,,,
17,2024-08-03,746358,Strikeout,strikeout,True,650490,669854,Yandy Díaz,Ronel Blanco,0,b82cec4b-cd58-419a-b263-f154f961fabd,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,75.0,98.0,101.0,84.0,94.0,89.0,87.0,103.0,101.0,0.375,0.309,0.081,0.235,-0.43,2.19,2.66,-0.2,93.4,85.2,86.3,79.9,0.184,0.292,0.329,0.222,0.494,0.197,0.191,0.376,0.349,0.069,0.069,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-03,746358,Flyout,field_out,True,664040,669854,Brandon Lowe,Ronel Blanco,0,78fe0664-4f34-4afd-85b2-82e380b7fb02,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,75.0,98.0,101.0,84.0,94.0,89.0,87.0,103.0,101.0,0.375,0.309,0.081,0.235,-0.43,2.19,2.66,-0.2,93.4,85.2,86.3,79.9,0.184,0.292,0.329,0.222,0.494,0.197,0.191,0.376,0.349,0.069,0.069,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-03,746358,Walk,walk,False,666624,669854,Christopher Morel,Ronel Blanco,0,e8beb8b6-62f6-4f63-a223-23cac3c7ca77,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,75.0,98.0,101.0,84.0,94.0,89.0,87.0,103.0,101.0,0.375,0.309,0.081,0.235,-0.43,2.19,2.66,-0.2,93.4,85.2,86.3,79.9,0.184,0.292,0.329,0.222,0.494,0.197,0.191,0.376,0.349,0.069,0.069,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-03,746358,Double,double,False,666139,669854,Josh Lowe,Ronel Blanco,1,270a9404-02c8-4a4a-b396-384f73475280,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,75.0,98.0,101.0,84.0,94.0,89.0,87.0,103.0,101.0,0.375,0.309,0.081,0.235,-0.43,2.19,2.66,-0.2,93.4,85.2,86.3,79.9,0.184,0.292,0.329,0.222,0.494,0.197,0.191,0.376,0.349,0.069,0.069,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-03,746358,Lineout,field_out,True,676609,669854,José Caballero,Ronel Blanco,0,84556719-705b-4906-a543-9a05c5972ba3,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,75.0,98.0,101.0,84.0,94.0,89.0,87.0,103.0,101.0,0.375,0.309,0.081,0.235,-0.43,2.19,2.66,-0.2,93.4,85.2,86.3,79.9,0.184,0.292,0.329,0.222,0.494,0.197,0.191,0.376,0.349,0.069,0.069,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-03,746358,Single,single,True,694175,641793,Pedro León,Zack Littell,1,2fead59f-679f-4b7b-976e-3ed4fe4442df,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.41,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,,,,,,,55.0,110.0,91.0,101.0,100.0,99.0,0.21,0.407,,,-0.18,0.64,,,92.6,,85.6,,0.253,0.405,0.214,0.291,0.43,0.185,,,,,,,68.0,104.0,92.0,106.0,105.0,111.0,0.156,0.227,-1.43,-0.86,83.1,91.7,0.269,0.462,0.335,0.276,0.46,0.152,0.419,0.613,0.121,,,,,,,,,,,,
23,2024-08-03,746358,Single,single,False,514888,641793,Jose Altuve,Zack Littell,0,b03c4f70-fe48-48c7-9a8d-64b5dd5bbded,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.41,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,,,,,,,55.0,110.0,91.0,101.0,100.0,99.0,0.21,0.407,,,-0.18,0.64,,,92.6,,85.6,,0.253,0.405,0.214,0.291,0.43,0.185,,,,,,,68.0,104.0,92.0,106.0,105.0,111.0,0.156,0.227,-1.43,-0.86,83.1,91.7,0.269,0.462,0.335,0.276,0.46,0.152,0.419,0.613,0.121,,,,,,,,,,,,
24,2024-08-03,746358,Flyout,field_out,True,608324,641793,Alex Bregman,Zack Littell,0,66e53d14-4a7e-438b-850b-0dd85ca42cd0,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.41,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,,,,,,,55.0,110.0,91.0,101.0,100.0,99.0,0.21,0.407,,,-0.18,0.64,,,92.6,,85.6,,0.253,0.405,0.214,0.291,0.43,0.185,,,,,,,68.0,104.0,92.0,106.0,105.0,111.0,0.156,0.227,-1.43,-0.86,83.1,91.7,0.269,0.462,0.335,0.276,0.46,0.152,0.419,0.613,0.121,,,,,,,,,,,,
25,2024-08-03,746358,Pop Out,field_out,True,670541,641793,Yordan Alvarez,Zack Littell,0,68b7f81a-a704-4b86-8278-b4144c6ea3bf,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.41,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,,,,,,,55.0,110.0,91.0,101.0,100.0,99.0,0.21,0.407,,,-0.18,0.64,,,92.6,,85.6,,0.253,0.405,0.214,0.291,0.43,0.185,,,,,,,68.0,104.0,92.0,106.0,105.0,111.0,0.156,0.227,-1.43,-0.86,83.1,91.7,0.269,0.462,0.335,0.276,0.46,0.152,0.419,0.613,0.121,,,,,,,,,,,,
26,2024-08-03,746358,Pop Out,field_out,True,666163,669854,Ben Rortvedt,Ronel Blanco,0,01c73c0f-e933-4cad-8df0-122401506487,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,75.0,98.0,101.0,84.0,94.0,89.0,87.0,103.0,101.0,0.375,0.309,0.081,0.235,-0.43,2.19,2.66,-0.2,93.4,85.2,86.3,79.9,0.184,0.292,0.329,0.222,0.494,0.197,0.191,0.376,0.349,0.069,0.069,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-03,746358,Walk,walk,False,642350,669854,Jose Siri,Ronel Blanco,0,46a5c9c6-b7f3-4fe5-bb28-8fc6e5c7e3cc,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,75.0,98.0,101.0,84.0,94.0,89.0,87.0,103.0,101.0,0.375,0.309,0.081,0.235,-0.43,2.19,2.66,-0.2,93.4,85.2,86.3,79.9,0.184,0.292,0.329,0.222,0.494,0.197,0.191,0.376,0.349,0.069,0.069,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-03,746358,Flyout,field_out,True,670764,669854,Taylor Walls,Ronel Blanco,1,436ccf92-c7d9-4df0-a255-871ebfd7600c,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,75.0,98.0,101.0,84.0,94.0,89.0,87.0,103.0,101.0,0.375,0.309,0.081,0.235,-0.43,2.19,2.66,-0.2,93.4,85.2,86.3,79.9,0.184,0.292,0.329,0.222,0.494,0.197,0.191,0.376,0.349,0.069,0.069,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-03,746358,Strikeout,strikeout,True,676356,669854,Jonny DeLuca,Ronel Blanco,0,c86219ce-f3a3-48db-a583-1ae95798c8da,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,75.0,98.0,101.0,84.0,94.0,89.0,87.0,103.0,101.0,0.375,0.309,0.081,0.235,-0.43,2.19,2.66,-0.2,93.4,85.2,86.3,79.9,0.184,0.292,0.329,0.222,0.494,0.197,0.191,0.376,0.349,0.069,0.069,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-03,746358,Groundout,field_out,True,673237,641793,Yainer Diaz,Zack Littell,0,f6dde961-6439-4909-bd62-c4fa8104fc36,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.41,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,,,,,,,55.0,110.0,91.0,101.0,100.0,99.0,0.21,0.407,,,-0.18,0.64,,,92.6,,85.6,,0.253,0.405,0.214,0.291,0.43,0.185,,,,,,,68.0,104.0,92.0,106.0,105.0,111.0,0.156,0.227,-1.43,-0.86,83.1,91.7,0.269,0.462,0.335,0.276,0.46,0.152,0.419,0.613,0.121,,,,,,,,,,,,
31,2024-08-03,746358,Strikeout,strikeout,True,665161,641793,Jeremy Peña,Zack Littell,0,2f128c00-8b82-4ed7-9b64-77cd201bad11,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.41,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,,,,,,,55.0,110.0,91.0,101.0,100.0,99.0,0.21,0.407,,,-0.18,0.64,,,92.6,,85.6,,0.253,0.405,0.214,0.291,0.43,0.185,,,,,,,68.0,104.0,92.0,106.0,105.0,111.0,0.156,0.227,-1.43,-0.86,83.1,91.7,0.269,0.462,0.335,0.276,0.46,0.152,0.419,0.613,0.121,,,,,,,,,,,,
32,2024-08-03,746358,Pop Out,field_out,True,572138,641793,Jon Singleton,Zack Littell,0,968a009a-86cb-49a2-8d44-734af2a216bf,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.41,129.2,103.0,83.0,98.0,0.792,8.05,1.8,9.99,1.39,0.81,0.223,0.407,0.149,0.293,0.454,,,,,,,55.0,110.0,91.0,101.0,100.0,99.0,0.21,0.407,,,-0.18,0.64,,,92.6,,85.6,,0.253,0.405,0.214,0.291,0.43,0.185,,,,,,,68.0,104.0,92.0,106.0,105.0,111.0,0.156,0.227,-1.43,-0.86,83.1,91.7,0.269,0.462,0.335,0.276,0.46,0.152,0.419,0.613,0.121,,,,,,,,,,,,
33,2024-08-03,746358,Groundout,field_out,True,650490,669854,Yandy Díaz,Ronel Blanco,0,7807b17a-7122-41b7-aa94-fa1d2605b223,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,75.0,98.0,101.0,84.0,94.0,89.0,87.0,103.0,101.0,0.375,0.309,0.081,0.235,-0.43,2.19,2.66,-0.2,93.4,85.2,86.3,79.9,0.184,0.292,0.329,0.222,0.494,0.197,0.191,0.376,0.349,0.069,0.069,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-08-03,746358,Single,single,False,664040,669854,Brandon Lowe,Ronel Blanco,0,a0f701a8-01d2-41aa-bd56-9cb404573a0f,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,75.0,98.0,101.0,84.0,94.0,89.0,87.0,103.0,101.0,0.375,0.309,0.081,0.235,-0.43,2.19,2.66,-0.2,93.4,85.2,86.3,79.9,0.184,0.292,0.329,0.222,0.494,0.197,0.191,0.376,0.349,0.069,0.069,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
